node_id	role	role_source	role_evidence
NODE11882	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11883	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11884	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11885	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11886	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11887	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11888	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11889	ligand	register_ligand_receptor_layer	edge=M24B-E000064; evidence=M24B-EVID-000085 || edge=M24B-E000065; evidence=M24B-EVID-000086
NODE11889	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11890	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11890	target_gene	register_target_gene_layer	edge=M22B-E000310; evidence=M22B-EVID-000271
NODE11891	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11892	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11893	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11894	ligand	register_ligand_receptor_layer	edge=M23B-E000507; evidence=M23B-EVID-000693
NODE11894	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11895	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11896	ligand	register_ligand_receptor_layer	edge=M23B-E000955; evidence=M23B-EVID-001300
NODE11896	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11897	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11898	ligand	register_ligand_receptor_layer	edge=M23B-E000513; evidence=M23B-EVID-000699 || edge=M23B-E000515; evidence=M23B-EVID-000702
NODE11898	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11899	ligand	register_ligand_receptor_layer	edge=M23B-E001042; evidence=M23B-EVID-001406
NODE11899	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11900	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11901	ligand	register_ligand_receptor_layer	edge=M23B-E000517; evidence=M23B-EVID-000705
NODE11901	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11902	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11903	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11904	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11905	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11906	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11907	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11908	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11909	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11910	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11911	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11912	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11913	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11914	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11915	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11916	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11917	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11918	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11919	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11920	receptor	register_ligand_receptor_layer	edge=M23B-E000957; evidence=M23B-EVID-001302
NODE11920	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11921	ligand	register_ligand_receptor_layer	edge=M23B-E001043; evidence=M23B-EVID-001412
NODE11921	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11922	receptor	register_ligand_receptor_layer	edge=M23B-E000230; evidence=M23B-EVID-000316
NODE11922	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11923	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11924	ligand	register_ligand_receptor_layer	edge=M23B-E000960; evidence=M23B-EVID-001305
NODE11924	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11925	ligand	register_ligand_receptor_layer	edge=M23B-E000142; evidence=M23B-EVID-000210
NODE11925	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11926	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11927	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11928	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11929	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11930	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11931	receptor	register_ligand_receptor_layer	edge=M24B-E000069; evidence=M24B-EVID-000105
NODE11931	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11932	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11933	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11934	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11935	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11936	ligand	register_ligand_receptor_layer	edge=M20B-E003389; evidence=M20B-EVID-003389
NODE11936	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11937	receptor	register_ligand_receptor_layer	edge=M20B-E005111; evidence=M20B-EVID-005111;M20B-EVID-005111-P2-DIRECT;M20B-EVID-005111-P2-DIRECT-296;M20B-EVID-005111-P2-FUNC;M20B-EVID-005111-P2-FUNC-296;M20B-EVID-005111-P2-RELAY-296
NODE11937	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11938	ligand	register_ligand_receptor_layer	edge=M20B-E003396; evidence=M20B-EVID-003396 || edge=M23B-E000136; evidence=M23B-EVID-000204
NODE11938	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11939	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11940	ligand	register_ligand_receptor_layer	edge=M20B-E002114; evidence=M20B-EVID-002114 || edge=M23B-E000510; evidence=M23B-EVID-000696
NODE11940	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11941	ligand	register_ligand_receptor_layer	edge=M20B-E001858; evidence=M20B-EVID-001858 || edge=M20B-E001859; evidence=M20B-EVID-001859 || edge=M20B-E003418; evidence=M20B-EVID-003418
NODE11941	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11942	ligand	register_ligand_receptor_layer	edge=M20B-E001860; evidence=M20B-EVID-001860 || edge=M20B-E001861; evidence=M20B-EVID-001861 || edge=M20B-E003425; evidence=M20B-EVID-003425
NODE11942	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11943	ligand	register_ligand_receptor_layer	edge=M20B-E003426; evidence=M20B-EVID-003426
NODE11943	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11944	ligand	register_ligand_receptor_layer	edge=M20B-E003428; evidence=M20B-EVID-003428
NODE11944	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11945	ligand	register_ligand_receptor_layer	edge=M20B-E003431; evidence=M20B-EVID-003431
NODE11945	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11946	ligand	register_ligand_receptor_layer	edge=M20B-E003437; evidence=M20B-EVID-003437
NODE11946	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11947	ligand	register_ligand_receptor_layer	edge=M20B-E001862; evidence=M20B-EVID-001862 || edge=M20B-E001863; evidence=M20B-EVID-001863 || edge=M20B-E001864; evidence=M20B-EVID-001864 || edge=M20B-E001865; evidence=M20B-EVID-001865;M20B-EVID-005265-P2-RELAY;M20B-EVID-005266-P2-FUNC
NODE11947	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11948	ligand	register_ligand_receptor_layer	edge=M20B-E001866; evidence=M20B-EVID-001866 || edge=M20B-E001867; evidence=M20B-EVID-001867 || edge=M20B-E001868; evidence=M20B-EVID-001868 || edge=M20B-E001869; evidence=M20B-EVID-001869
NODE11948	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11949	ligand	register_ligand_receptor_layer	edge=M20B-E001870; evidence=M20B-EVID-001870 || edge=M20B-E001871; evidence=M20B-EVID-001871
NODE11949	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11950	ligand	register_ligand_receptor_layer	edge=M20B-E001872; evidence=M20B-EVID-001872 || edge=M20B-E001873; evidence=M20B-EVID-001873 || edge=M20B-E001874; evidence=M20B-EVID-001874;M20B-EVID-005263-P2-RELAY;M20B-EVID-005264-P2-FUNC || edge=M23B-E000957; evidence=M23B-EVID-001302
NODE11950	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11951	ligand	register_ligand_receptor_layer	edge=M20B-E001875; evidence=M20B-EVID-001875 || edge=M20B-E001876; evidence=M20B-EVID-001876;M20B-EVID-005257-P2-RELAY;M20B-EVID-005258-P2-FUNC || edge=M20B-E001877; evidence=M20B-EVID-001877;M20B-EVID-005267-P2-RELAY;M20B-EVID-005268-P2-FUNC || edge=M20B-E001878; evidence=M20B-EVID-001878;M20B-EVID-005247-P2-DIRECT || edge=M20B-E003441; evidence=M20B-EVID-003441 || edge=M20B-E003442; evidence=M20B-EVID-003442 || edge=M20B-E003444; evidence=M20B-EVID-003444 || edge=M20B-E003447; evidence=M20B-EVID-003447 || edge=M23B-E000519; evidence=M23B-EVID-000708
NODE11951	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11952	ligand	register_ligand_receptor_layer	edge=M20B-E001879; evidence=M20B-EVID-001879 || edge=M20B-E001880; evidence=M20B-EVID-001880
NODE11952	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11953	ligand	register_ligand_receptor_layer	edge=M20B-E001881; evidence=M20B-EVID-001881;M20B-EVID-005244-P2-FUNC;M20B-EVID-005244-P2-RELAY || edge=M20B-E001882; evidence=M20B-EVID-001882 || edge=M20B-E003449; evidence=M20B-EVID-003449 || edge=M20B-E003450; evidence=M20B-EVID-003450
NODE11953	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11954	ligand	register_ligand_receptor_layer	edge=M20B-E001883; evidence=M20B-EVID-001883 || edge=M20B-E003451; evidence=M20B-EVID-003451 || edge=M20B-E003452; evidence=M20B-EVID-003452
NODE11954	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11955	ligand	register_ligand_receptor_layer	edge=M20B-E001884; evidence=M20B-EVID-001884;M20B-EVID-005260-P2-DIRECT;M20B-EVID-005261-P2-RELAY;M20B-EVID-005262-P2-FUNC || edge=M20B-E001885; evidence=M20B-EVID-001885;M20B-EVID-005245-P2-FUNC;M20B-EVID-005245-P2-RELAY || edge=M20B-E003453; evidence=M20B-EVID-003453 || edge=M23B-E000522; evidence=M23B-EVID-000711
NODE11955	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11956	ligand	register_ligand_receptor_layer	edge=M20B-E003455; evidence=M20B-EVID-003455 || edge=M20B-E003456; evidence=M20B-EVID-003456 || edge=M20B-E003457; evidence=M20B-EVID-003457
NODE11956	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11957	ligand	register_ligand_receptor_layer	edge=M20B-E001886; evidence=M20B-EVID-001886;M20B-EVID-005246-P2-FUNC;M20B-EVID-005246-P2-RELAY || edge=M20B-E001887; evidence=M20B-EVID-001887 || edge=M20B-E001888; evidence=M20B-EVID-001888 || edge=M20B-E001889; evidence=M20B-EVID-001889 || edge=M20B-E003458; evidence=M20B-EVID-003458
NODE11957	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11958	ligand	register_ligand_receptor_layer	edge=M20B-E001890; evidence=M20B-EVID-001890;M20B-EVID-005269-P2-DIRECT || edge=M20B-E001891; evidence=M20B-EVID-001891;M20B-EVID-005270-P2-DIRECT || edge=M20B-E001892; evidence=M20B-EVID-001892 || edge=M20B-E001893; evidence=M20B-EVID-001893
NODE11958	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11959	ligand	register_ligand_receptor_layer	edge=M20B-E001894; evidence=M20B-EVID-001894;M20B-EVID-005271-P2-RELAY;M20B-EVID-005272-P2-FUNC || edge=M20B-E001895; evidence=M20B-EVID-001895 || edge=M20B-E001896; evidence=M20B-EVID-001896 || edge=M20B-E001897; evidence=M20B-EVID-001897
NODE11959	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11960	ligand	register_ligand_receptor_layer	edge=M20B-E001898; evidence=M20B-EVID-001898 || edge=M20B-E001899; evidence=M20B-EVID-001899;M20B-EVID-005273-P2-DIRECT
NODE11960	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11961	ligand	register_ligand_receptor_layer	edge=M20B-E001900; evidence=M20B-EVID-001900 || edge=M20B-E001901; evidence=M20B-EVID-001901;M20B-EVID-005274-P2-RELAY || edge=M20B-E001902; evidence=M20B-EVID-001902 || edge=M20B-E003464; evidence=M20B-EVID-003464
NODE11961	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11962	ligand	register_ligand_receptor_layer	edge=M20B-E001903; evidence=M20B-EVID-001903;M20B-EVID-005275-P2-DIRECT;M20B-EVID-005276-P2-RELAY || edge=M20B-E001904; evidence=M20B-EVID-001904
NODE11962	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11963	receptor	register_ligand_receptor_layer	edge=M20B-E001860; evidence=M20B-EVID-001860 || edge=M20B-E001862; evidence=M20B-EVID-001862 || edge=M20B-E001866; evidence=M20B-EVID-001866 || edge=M20B-E001872; evidence=M20B-EVID-001872 || edge=M20B-E001875; evidence=M20B-EVID-001875 || edge=M20B-E001881; evidence=M20B-EVID-001881;M20B-EVID-005244-P2-FUNC;M20B-EVID-005244-P2-RELAY || edge=M20B-E001884; evidence=M20B-EVID-001884;M20B-EVID-005260-P2-DIRECT;M20B-EVID-005261-P2-RELAY;M20B-EVID-005262-P2-FUNC || edge=M20B-E001886; evidence=M20B-EVID-001886;M20B-EVID-005246-P2-FUNC;M20B-EVID-005246-P2-RELAY || edge=M20B-E001890; evidence=M20B-EVID-001890;M20B-EVID-005269-P2-DIRECT || edge=M20B-E001894; evidence=M20B-EVID-001894;M20B-EVID-005271-P2-RELAY;M20B-EVID-005272-P2-FUNC || edge=M20B-E001898; evidence=M20B-EVID-001898 || edge=M20B-E001903; evidence=M20B-EVID-001903;M20B-EVID-005275-P2-DIRECT;M20B-EVID-005276-P2-RELAY || edge=M20B-E002230; evidence=M20B-EVID-002230 || edge=M20B-E003426; evidence=M20B-EVID-003426 || edge=M20B-E003428; evidence=M20B-EVID-003428 || edge=M20B-E003431; evidence=M20B-EVID-003431 || edge=M20B-E003437; evidence=M20B-EVID-003437 || edge=M20B-E003451; evidence=M20B-EVID-003451 || edge=M20B-E003831; evidence=M20B-EVID-003831;M20B-EVID-003831-P2-FUNC;M20B-EVID-003831-P2-RELAY
NODE11963	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11964	receptor	register_ligand_receptor_layer	edge=M20B-E001858; evidence=M20B-EVID-001858 || edge=M20B-E001861; evidence=M20B-EVID-001861 || edge=M20B-E001863; evidence=M20B-EVID-001863 || edge=M20B-E001867; evidence=M20B-EVID-001867 || edge=M20B-E001873; evidence=M20B-EVID-001873 || edge=M20B-E001876; evidence=M20B-EVID-001876;M20B-EVID-005257-P2-RELAY;M20B-EVID-005258-P2-FUNC || edge=M20B-E001883; evidence=M20B-EVID-001883 || edge=M20B-E001887; evidence=M20B-EVID-001887 || edge=M20B-E001891; evidence=M20B-EVID-001891;M20B-EVID-005270-P2-DIRECT || edge=M20B-E001895; evidence=M20B-EVID-001895 || edge=M20B-E001899; evidence=M20B-EVID-001899;M20B-EVID-005273-P2-DIRECT || edge=M20B-E001900; evidence=M20B-EVID-001900 || edge=M20B-E003449; evidence=M20B-EVID-003449 || edge=M20B-E003453; evidence=M20B-EVID-003453 || edge=M20B-E004289; evidence=M20B-EVID-004289;M20B-EVID-004289-P2-DIRECT;M20B-EVID-004289-P2-FUNC;M20B-EVID-004289-P2-RELAY || edge=M23B-E000522; evidence=M23B-EVID-000711
NODE11964	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11965	receptor	register_ligand_receptor_layer	edge=M20B-E001859; evidence=M20B-EVID-001859 || edge=M20B-E001864; evidence=M20B-EVID-001864 || edge=M20B-E001868; evidence=M20B-EVID-001868 || edge=M20B-E001870; evidence=M20B-EVID-001870 || edge=M20B-E001877; evidence=M20B-EVID-001877;M20B-EVID-005267-P2-RELAY;M20B-EVID-005268-P2-FUNC || edge=M20B-E001879; evidence=M20B-EVID-001879 || edge=M20B-E001882; evidence=M20B-EVID-001882 || edge=M20B-E001888; evidence=M20B-EVID-001888 || edge=M20B-E001892; evidence=M20B-EVID-001892 || edge=M20B-E001896; evidence=M20B-EVID-001896 || edge=M20B-E001901; evidence=M20B-EVID-001901;M20B-EVID-005274-P2-RELAY || edge=M20B-E003455; evidence=M20B-EVID-003455
NODE11965	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11966	receptor	register_ligand_receptor_layer	edge=M20B-E001865; evidence=M20B-EVID-001865;M20B-EVID-005265-P2-RELAY;M20B-EVID-005266-P2-FUNC || edge=M20B-E001869; evidence=M20B-EVID-001869 || edge=M20B-E001871; evidence=M20B-EVID-001871 || edge=M20B-E001874; evidence=M20B-EVID-001874;M20B-EVID-005263-P2-RELAY;M20B-EVID-005264-P2-FUNC || edge=M20B-E001878; evidence=M20B-EVID-001878;M20B-EVID-005247-P2-DIRECT || edge=M20B-E001880; evidence=M20B-EVID-001880 || edge=M20B-E001885; evidence=M20B-EVID-001885;M20B-EVID-005245-P2-FUNC;M20B-EVID-005245-P2-RELAY || edge=M20B-E001889; evidence=M20B-EVID-001889 || edge=M20B-E001893; evidence=M20B-EVID-001893 || edge=M20B-E001897; evidence=M20B-EVID-001897 || edge=M20B-E001902; evidence=M20B-EVID-001902 || edge=M20B-E001904; evidence=M20B-EVID-001904 || edge=M20B-E003450; evidence=M20B-EVID-003450 || edge=M20B-E003456; evidence=M20B-EVID-003456
NODE11966	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11967	receptor	register_ligand_receptor_layer	edge=M20B-E003425; evidence=M20B-EVID-003425 || edge=M20B-E003441; evidence=M20B-EVID-003441 || edge=M20B-E003452; evidence=M20B-EVID-003452 || edge=M20B-E003457; evidence=M20B-EVID-003457 || edge=M20B-E003458; evidence=M20B-EVID-003458 || edge=M20B-E003464; evidence=M20B-EVID-003464
NODE11967	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11968	ligand	register_ligand_receptor_layer	edge=M20B-E003473; evidence=M20B-EVID-003473
NODE11968	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11969	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11970	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11971	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11972	ligand	register_ligand_receptor_layer	edge=M20B-E000472; evidence=M20B-EVID-000472 || edge=M23B-E000527; evidence=M23B-EVID-000717
NODE11972	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11973	ligand	register_ligand_receptor_layer	edge=M20B-E000475; evidence=M20B-EVID-000475 || edge=M20B-E000478; evidence=M20B-EVID-000478 || edge=M23B-E000529; evidence=M23B-EVID-000720 || edge=M23B-E000531; evidence=M23B-EVID-000723
NODE11973	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11974	receptor	register_ligand_receptor_layer	edge=M20B-E004506; evidence=M20B-EVID-004506;M20B-EVID-004506-P2-DIRECT;M20B-EVID-004506-P2-FUNC;M20B-EVID-004506-P2-RELAY
NODE11974	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11975	receptor	register_ligand_receptor_layer	edge=M20B-E003474; evidence=M20B-EVID-003474
NODE11975	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11976	ligand	register_ligand_receptor_layer	edge=M20B-E003474; evidence=M20B-EVID-003474
NODE11976	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11977	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11977	target_gene	register_target_gene_layer	edge=M22B-E000049; evidence=M22B-EVID-000830;M22B-EVID-000831;M22B-EVID-000832;M22B-EVID-000833;M22B-EVID-000870;M22B-EVID-000873 || edge=M22B-E000050; evidence=M22B-EVID-000127
NODE11978	ligand	register_ligand_receptor_layer	edge=M20B-E002115; evidence=M20B-EVID-002115 || edge=M20B-E002116; evidence=M20B-EVID-002116 || edge=M20B-E002117; evidence=M20B-EVID-002117 || edge=M20B-E002118; evidence=M20B-EVID-002118 || edge=M20B-E002119; evidence=M20B-EVID-002119 || edge=M20B-E002120; evidence=M20B-EVID-002120 || edge=M20B-E002121; evidence=M20B-EVID-002121 || edge=M20B-E002122; evidence=M20B-EVID-002122 || edge=M20B-E002123; evidence=M20B-EVID-002123 || edge=M20B-E002124; evidence=M20B-EVID-002124 || edge=M20B-E002125; evidence=M20B-EVID-002125 || edge=M20B-E002126; evidence=M20B-EVID-002126 || edge=M20B-E002328; evidence=M20B-EVID-002328 || edge=M20B-E003482; evidence=M20B-EVID-003482 || edge=M23B-E000139; evidence=M23B-EVID-000207 || edge=M23B-E000533; evidence=M23B-EVID-000726 || edge=M23B-E000535; evidence=M23B-EVID-000729 || edge=M23B-E000537; evidence=M23B-EVID-000732 || edge=M23B-E000539; evidence=M23B-EVID-000735 || edge=M23B-E000541; evidence=M23B-EVID-000738 || edge=M23B-E000543; evidence=M23B-EVID-000741 || edge=M23B-E000546; evidence=M23B-EVID-000744
NODE11978	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11979	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11980	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11981	receptor	register_ligand_receptor_layer	edge=M20B-E002578; evidence=M20B-EVID-002578;M20B-EVID-005289-P2-RELAY;M20B-EVID-005290-P2-FUNC || edge=M24B-E000064; evidence=M24B-EVID-000085
NODE11981	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11982	receptor	register_ligand_receptor_layer	edge=M20B-E004783; evidence=M20B-EVID-004783;M20B-EVID-004783-P2-FUNC;M20B-EVID-004783-P2-FUNC-FT;M20B-EVID-004783-P2-RELAY;M20B-EVID-004783-P2-RELAY-FT || edge=M20B-E004790; evidence=M20B-EVID-004790;M20B-EVID-004790-P2-FUNC;M20B-EVID-004790-P2-RELAY || edge=M24B-E000065; evidence=M24B-EVID-000086
NODE11982	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11983	ligand	register_ligand_receptor_layer	edge=M20B-E003496; evidence=M20B-EVID-003496;M20B-EVID-005315-P2-RELAY;M20B-EVID-005316-P2-FUNC
NODE11983	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11984	receptor	register_ligand_receptor_layer	edge=M20B-E003496; evidence=M20B-EVID-003496;M20B-EVID-005315-P2-RELAY;M20B-EVID-005316-P2-FUNC
NODE11984	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11985	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11985	target_gene	register_target_gene_layer	edge=M22B-E000378; evidence=M22B-EVID-000378
NODE11986	ligand	register_ligand_receptor_layer	edge=M20B-E003506; evidence=M20B-EVID-003506
NODE11986	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11987	receptor	register_ligand_receptor_layer	edge=M20B-E001919; evidence=M20B-EVID-001919
NODE11987	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11988	receptor	register_ligand_receptor_layer	edge=M20B-E005282; evidence=M20B-EVID-005282
NODE11988	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11989	receptor	register_ligand_receptor_layer	edge=M20B-E001920; evidence=M20B-EVID-001920 || edge=M20B-E003179; evidence=M20B-EVID-003179 || edge=M23B-E000895; evidence=M23B-EVID-001205
NODE11989	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11990	receptor	register_ligand_receptor_layer	edge=M20B-E003180; evidence=M20B-EVID-003180 || edge=M20B-E004899; evidence=M20B-EVID-004899;M20B-EVID-004899-P2-DIRECT;M20B-EVID-004899-P2-FUNC;M20B-EVID-004899-P2-RELAY
NODE11990	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11991	receptor	register_ligand_receptor_layer	edge=M20B-E001921; evidence=M20B-EVID-001921 || edge=M20B-E003181; evidence=M20B-EVID-003181
NODE11991	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11992	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11993	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11994	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11995	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11996	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11997	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11998	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE11999	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE12000	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
