edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
REGSRC00873	EDGE03099		REGISTER:M20B-EVID-003918-P2-FUNC		primary_experiment	human	contextual_support	high	Primary study reports IL-15/STAT5-dependent CD154 transcription and surface-expression output after CD4 T-cell activation.	register_edge_id=M20B-E003918; register_evidence_id=M20B-EVID-003918-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:24500400; DOI:10.1038/gene.2014.3; source_locator_status=stable; register_evidence_id=M20B-EVID-003918-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; T-cell activation and donor/disease context; promoter evidence is downstream and no SCI phenotype was tested.
REGSRC00874	EDGE03099		REGISTER:M20B-EVID-003918-P2-RELAY		primary_experiment	human	contextual_support	high	Primary IL-15 T-cell study reports JAK1/JAK3 phosphorylation and STAT3/STAT5 phosphorylation and DNA-binding complexes.	register_edge_id=M20B-E003918; register_evidence_id=M20B-EVID-003918-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:7568001; DOI:10.1073/pnas.92.19.8705; source_locator_status=stable; register_evidence_id=M20B-EVID-003918-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Cellular JAK/STAT readout; no direct ligand-kinase contact or direct ligand-TF interaction.
REGSRC00875	EDGE03100		REGISTER:M20B-EVID-003922		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2106;M20A-EXTLR10-EVID-0013	register_edge_id=M20B-E003922; register_evidence_id=M20B-EVID-003922; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003922; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00876	EDGE03101		REGISTER:M20B-EVID-003934		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2118;M20A-EXTLR08-EVID-0139	register_edge_id=M20B-E003934; register_evidence_id=M20B-EVID-003934; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003934; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00877	EDGE03101		REGISTER:M20B-EVID-003934-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary IL-17A/F study supports IL-17RA/IL-17RC-dependent heterodimer activity and receptor-component binding; structural IL-17A work supports the RA/RC receptor architecture.	register_edge_id=M20B-E003934; register_evidence_id=M20B-EVID-003934-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:18684971; DOI:10.4049/jimmunol.181.4.2799; PMID:23695682; DOI:10.1038/ncomms2880; source_locator_status=stable; register_evidence_id=M20B-EVID-003934-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Exact heterodimer study does not provide a single purified full-complex affinity; structural work also reports alternative IL-17RC-only assemblies.
REGSRC00878	EDGE03101		REGISTER:M20B-EVID-003934-P2-FUNC		primary_experiment	human	contextual_support	high	Primary study reports IL-17A/F–IL-17RA/IL-17RC-dependent chemokine secretion from bronchial epithelial cells.	register_edge_id=M20B-E003934; register_evidence_id=M20B-EVID-003934-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:18684971; DOI:10.4049/jimmunol.181.4.2799; source_locator_status=stable; register_evidence_id=M20B-EVID-003934-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Downstream epithelial output; no terminal TF occupancy or SCI-repair phenotype.
REGSRC00879	EDGE03101		REGISTER:M20B-EVID-003934-P2-RELAY		primary_experiment	mouse	contextual_support	medium	Primary study supports Act1 association with IL-17 receptor family and Act1-dependent NF-kappaB/inflammatory gene induction.	register_edge_id=M20B-E003934; register_evidence_id=M20B-EVID-003934-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:17035243; DOI:10.1074/jbc.C600256200; source_locator_status=stable; register_evidence_id=M20B-EVID-003934-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_pathway; source_locator_status=stable; Family-level IL-17 receptor context; exact IL-17A/F heterodimer and complete RA/RC complex were not isolated in every assay.
REGSRC00880	EDGE03102		REGISTER:M20B-EVID-003935		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2119;M20A-EXTLR08-EVID-0140	register_edge_id=M20B-E003935; register_evidence_id=M20B-EVID-003935; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003935; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00881	EDGE03102		REGISTER:M20B-EVID-003935-P2-DIRECT		primary_experiment	both	contextual_support	high	Primary binding study reports weak IL-18Ralpha-alone binding and high-affinity IL-18Ralpha/IL-18Rbeta complex binding with receptor-beta-dependent conformational signaling relevance.	register_edge_id=M20B-E003935; register_evidence_id=M20B-EVID-003935-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:12759435; DOI:10.4049/jimmunol.170.11.5571; source_locator_status=stable; register_evidence_id=M20B-EVID-003935-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Heteromeric receptor-complex binding and epitope assays; no terminal TF or SCI function.
REGSRC00882	EDGE03102		REGISTER:M20B-EVID-003935-P2-FUNC		primary_experiment	mouse	contextual_support	high	Primary macrophage study reports IL-18-induced MCP-1 production through PI3K/Akt and MEK/ERK1/2.	register_edge_id=M20B-E003935; register_evidence_id=M20B-EVID-003935-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:16339568; DOI:10.4049/jimmunol.175.12.8280; source_locator_status=stable; register_evidence_id=M20B-EVID-003935-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Context-specific macrophage pathway output; no terminal TF or SCI phenotype.
REGSRC00883	EDGE03102		REGISTER:M20B-EVID-003935-P2-RELAY		primary_experiment	both	contextual_support	high	Primary studies report IL-18 receptor-associated IRAK/TRAF6 recruitment, p38/JNK/NF-kappaB activation, and IRAK/TAK1/TAB1 requirements.	register_edge_id=M20B-E003935; register_evidence_id=M20B-EVID-003935-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:9877452; DOI:10.1089/jir.1998.18.1077; PMID:11745395; source_locator_status=stable; register_evidence_id=M20B-EVID-003935-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Family-level mutant-cell assays do not resolve every component in the complete receptor complex; no direct ligand-to-IRAK binding.
REGSRC00884	EDGE03103		REGISTER:M20B-EVID-003937		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2121;M20A-EXT-BATCH019-EVID-003	register_edge_id=M20B-E003937; register_evidence_id=M20B-EVID-003937; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003937; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00885	EDGE03103		REGISTER:M20B-EVID-003937-P2-DIRECT		primary_experiment	both	contextual_support	high	Primary study supports high-affinity IL-18 binding by the IL18R1/IL18RAP heterodimer and receptor-beta-dependent signaling-site rearrangement.	register_edge_id=M20B-E003937; register_evidence_id=M20B-EVID-003937-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:12759435; DOI:10.4049/jimmunol.170.11.5571; source_locator_status=stable; register_evidence_id=M20B-EVID-003937-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Heterodimeric binding and signaling-relevance assays; no terminal TF or SCI function.
REGSRC00886	EDGE03103		REGISTER:M20B-EVID-003937-P2-FUNC		primary_experiment	mouse	contextual_support	high	Primary study reports IL-18-induced PI3K/Akt and MEK/ERK1/2-dependent MCP-1 production in macrophages.	register_edge_id=M20B-E003937; register_evidence_id=M20B-EVID-003937-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:16339568; DOI:10.4049/jimmunol.175.12.8280; source_locator_status=stable; register_evidence_id=M20B-EVID-003937-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Context-specific macrophage output; no terminal TF or SCI phenotype.
REGSRC00887	EDGE03103		REGISTER:M20B-EVID-003937-P2-RELAY		primary_experiment	both	contextual_support	high	Primary studies support IL-18 receptor-associated IRAK/TRAF6 and IRAK/TAK1/TAB1-dependent NF-kappaB/JNK signaling.	register_edge_id=M20B-E003937; register_evidence_id=M20B-EVID-003937-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:9877452; DOI:10.1089/jir.1998.18.1077; PMID:11745395; source_locator_status=stable; register_evidence_id=M20B-EVID-003937-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Mutant-cell/pathway assays; no direct ligand-to-IRAK or ligand-to-TF interaction inferred.
REGSRC00888	EDGE03104		REGISTER:M20B-EVID-003940		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2124;M20A-EXTLR08-EVID-0141	register_edge_id=M20B-E003940; register_evidence_id=M20B-EVID-003940; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003940; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00889	EDGE03104		REGISTER:M20B-EVID-003940-P2-BOUNDARY		primary_experiment	both	contextual_support	high	Primary studies support ligand-dependent IL1R2/IL1RAcP association and a nonproductive decoy/coreceptor-competition complex; exact IL-1alpha-specific signaling was not established.	register_edge_id=M20B-E003940; register_evidence_id=M20B-EVID-003940-P2-BOUNDARY; source_kind=supervised_primary_retrieval; source_locator=PMID:9862719; PMID:9662436; source_locator_status=stable; register_evidence_id=M20B-EVID-003940-P2-BOUNDARY; original_source_kind=supervised_primary_retrieval; original_support_kind=decoy_coreceptor_boundary; source_locator_status=stable; Ligand subtype and native/chimeric receptor context vary; no receptor-proximal relay through IL1R2 was promoted.
REGSRC00890	EDGE03105		REGISTER:M20B-EVID-003942		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2126;M20A-EXTLR08-EVID-0142	register_edge_id=M20B-E003942; register_evidence_id=M20B-EVID-003942; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003942; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00891	EDGE03105		REGISTER:M20B-EVID-003942-P2-BOUNDARY		primary_experiment	both	contextual_support	high	Primary studies support IL-1beta-dependent IL1R2/IL1RAcP complex binding but describe the complex as nonproductive and competitive with signaling IL-1R1/IL1RAcP.	register_edge_id=M20B-E003942; register_evidence_id=M20B-EVID-003942-P2-BOUNDARY; source_kind=supervised_primary_retrieval; source_locator=PMID:9662436; DOI:10.1016/S0014-5793(98)00467-0; PMID:9862719; source_locator_status=stable; register_evidence_id=M20B-EVID-003942-P2-BOUNDARY; original_source_kind=supervised_primary_retrieval; original_support_kind=decoy_coreceptor_boundary; source_locator_status=stable; Direct decoy-complex association is distinct from functional IL-1R1 signaling; no relay or cellular-output edge imported.
REGSRC00892	EDGE03106		REGISTER:M20B-EVID-003949		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2133;M20A-EXTLR08-EVID-0143	register_edge_id=M20B-E003949; register_evidence_id=M20B-EVID-003949; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003949; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00893	EDGE03107		REGISTER:M20B-EVID-003950		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2134;M20A-EXTLR08-EVID-0144	register_edge_id=M20B-E003950; register_evidence_id=M20B-EVID-003950; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003950; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00894	EDGE03108		REGISTER:M20B-EVID-003951		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2135;M20A-EXTLR08-EVID-0145	register_edge_id=M20B-E003951; register_evidence_id=M20B-EVID-003951; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003951; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00895	EDGE03109		REGISTER:M20B-EVID-003954		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2138;M20A-EXTLR08-EVID-0146	register_edge_id=M20B-E003954; register_evidence_id=M20B-EVID-003954; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003954; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00896	EDGE03110		REGISTER:M20B-EVID-003960		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2144;M20A-EXTLR11-EVID-0024	register_edge_id=M20B-E003960; register_evidence_id=M20B-EVID-003960; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003960; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00897	EDGE03110		REGISTER:M20B-EVID-003960-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary structures resolve stepwise and final quaternary IL-2/IL2RA/IL2RB/IL2RG assembly.	register_edge_id=M20B-E003960; register_evidence_id=M20B-EVID-003960-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:16477002; DOI:10.1038/nature04402; PMID:16293754; source_locator_status=stable; register_evidence_id=M20B-EVID-003960-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Purified ectodomain structural systems; no terminal TF or SCI function.
REGSRC00898	EDGE03110		REGISTER:M20B-EVID-003960-P2-FUNC		primary_experiment	human	contextual_support	high	Primary study links IL-2/JAK3/STAT5 receptor signaling to T-cell proliferation.	register_edge_id=M20B-E003960; register_evidence_id=M20B-EVID-003960-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:8580378; source_locator_status=stable; register_evidence_id=M20B-EVID-003960-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Context-specific T-cell growth model; no terminal TF or SCI phenotype.
REGSRC00899	EDGE03110		REGISTER:M20B-EVID-003960-P2-RELAY		primary_experiment	human	contextual_support	high	Primary IL-2 signaling study reports JAK1/JAK3 phosphorylation and STAT5 recruitment through IL2RB.	register_edge_id=M20B-E003960; register_evidence_id=M20B-EVID-003960-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:8580378; source_locator_status=stable; register_evidence_id=M20B-EVID-003960-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Cellular/receptor-tail relay; no direct ligand-to-STAT binding.
REGSRC00900	EDGE03111		REGISTER:M20B-EVID-003961		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2145;M20A-EXTLR11-EVID-0025	register_edge_id=M20B-E003961; register_evidence_id=M20B-EVID-003961; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003961; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00901	EDGE03111		REGISTER:M20B-EVID-003961-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary structures resolve IL2RB/IL2RG within the quaternary IL-2 receptor assembly and show IL2RG recruitment to the composite IL-2/IL2RB surface.	register_edge_id=M20B-E003961; register_evidence_id=M20B-EVID-003961-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:16477002; DOI:10.1038/nature04402; PMID:16293754; source_locator_status=stable; register_evidence_id=M20B-EVID-003961-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Subcomplex evidence is structurally embedded in the full quaternary complex; no standalone IL2RB/IL2RG binding claim.
REGSRC00902	EDGE03111		REGISTER:M20B-EVID-003961-P2-FUNC		primary_experiment	human	contextual_support	high	Primary study supports IL2RB_IL2RG-associated IL-2-dependent T-cell proliferation through JAK3/STAT5 signaling.	register_edge_id=M20B-E003961; register_evidence_id=M20B-EVID-003961-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:8580378; source_locator_status=stable; register_evidence_id=M20B-EVID-003961-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Downstream T-cell growth model; no terminal TF occupancy or SCI phenotype.
REGSRC00903	EDGE03111		REGISTER:M20B-EVID-003961-P2-RELAY		primary_experiment	human	contextual_support	high	Primary study reports IL-2-induced JAK1/JAK3 phosphorylation and STAT5 recruitment through the beta-chain cytoplasmic tail.	register_edge_id=M20B-E003961; register_evidence_id=M20B-EVID-003961-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:8580378; source_locator_status=stable; register_evidence_id=M20B-EVID-003961-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Proximal cellular/receptor-tail relay; no direct IL-2-to-STAT5 interaction.
REGSRC00904	EDGE03112		REGISTER:M20B-EVID-003963		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2147;M20A-EXTLR11-EVID-0026	register_edge_id=M20B-E003963; register_evidence_id=M20B-EVID-003963; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003963; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00905	EDGE03112		REGISTER:M20B-EVID-003963-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary receptor-binding and receptor-reconstitution studies support IL-20 binding to the IL22R1/IL20RB type-II complex; a separate structural study supports IL20RB-containing shared receptor-complex architecture.	register_edge_id=M20B-E003963; register_evidence_id=M20B-EVID-003963-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:11564763; DOI:10.4049/jimmunol.167.7.3545; PMID:12351624; DOI:10.1074/jbc.M205114200; PMID:22802649; PMCID:PMC3412030; DOI:10.1073/pnas.1117551109; source_locator_status=stable; register_evidence_id=M20B-EVID-003963-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Engineered receptor-expression and purified structural systems; structural study resolves the type-I complex and informs type-II architecture; no terminal TF or SCI function.
REGSRC00906	EDGE03112		REGISTER:M20B-EVID-003963-P2-FUNC		primary_experiment	mouse	contextual_support	high	Primary study assigns IL-20/type-II signaling to ERK/p38MAPK/NRF2, NQO1 induction, IκBζ/NFKBIZ degradation, and reduced Il6/Lcn2 outputs; Il20 deficiency protects against acute hepatitis and bacterial infection.	register_edge_id=M20B-E003963; register_evidence_id=M20B-EVID-003963-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:33610678; PMCID:PMC8323118; DOI:10.1016/j.jhep.2021.02.004; source_locator_status=stable; register_evidence_id=M20B-EVID-003963-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Mouse hepatocyte and knockout/infection models; no direct receptor-to-NFKBIZ edge or human SCI-repair phenotype.
REGSRC00907	EDGE03112		REGISTER:M20B-EVID-003963-P2-RELAY		primary_experiment	human	contextual_support	high	Primary receptor-reconstitution assays report IL-20-induced STAT3 phosphorylation and activation of a minimal STAT-binding promoter through type-I and type-II IL-20 receptor complexes.	register_edge_id=M20B-E003963; register_evidence_id=M20B-EVID-003963-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:11564763; DOI:10.4049/jimmunol.167.7.3545; PMID:12351624; DOI:10.1074/jbc.M205114200; source_locator_status=stable; register_evidence_id=M20B-EVID-003963-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Engineered receptor-expression and reporter/direct STAT systems; no JAK-specific assignment, direct ligand-to-STAT binding, terminal TF occupancy, or SCI function.
REGSRC00908	EDGE03113		REGISTER:M20B-EVID-003964		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2148;M20A-EXTLR11-EVID-0027	register_edge_id=M20B-E003964; register_evidence_id=M20B-EVID-003964; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003964; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00909	EDGE03113		REGISTER:M20B-EVID-003964-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary structural studies resolve the IL-21/IL21R/IL2RG ternary signaling complex and the IL-21R ligand-binding component.	register_edge_id=M20B-E003964; register_evidence_id=M20B-EVID-003964-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:37339051; PMCID:PMC10320830; DOI:10.1016/j.celrep.2023.112657; PMID:22235133; source_locator_status=stable; register_evidence_id=M20B-EVID-003964-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Purified structural system; no terminal TF or SCI function.
REGSRC00910	EDGE03113		REGISTER:M20B-EVID-003964-P2-FUNC		primary_experiment	human	contextual_support	high	Primary studies report IL-21R-dependent JAK3/STAT3-associated lymphoma growth and IL-21R-tyrosine-dependent STAT1/STAT3 phosphorylation and proliferation; weak Shc/Akt activation and MAPK/PI3K inhibitor sensitivity support additional downstream pathway involvement.	register_edge_id=M20B-E003964; register_evidence_id=M20B-EVID-003964-P2-FUNC; source_kind=supervised_primary_retrieval; source_locator=PMID:19608866; PMID:17234735; PMCID:PMC1885510; DOI:10.1182/blood-2006-10-054973; source_locator_status=stable; register_evidence_id=M20B-EVID-003964-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable; Tumor and mixed-species engineered/primary lymphoid models; pathway/phospho-STAT results do not establish direct ligand-TF interaction or terminal TF occupancy; no SCI-repair phenotype.
REGSRC00911	EDGE03113		REGISTER:M20B-EVID-003964-P2-RELAY		primary_experiment	human	contextual_support	high	Primary studies report IL2RG-dependent IL-21 activation of JAK1/JAK3 and STAT1/STAT3/STAT5; gamma-chain deficiency prevents signaling despite IL-21R binding, and JAK3 inhibition reduces IL-21-induced proliferation.	register_edge_id=M20B-E003964; register_evidence_id=M20B-EVID-003964-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:11418623; DOI:10.4049/jimmunol.167.1.1; PMID:12093291; DOI:10.1021/bi0202023; source_locator_status=stable; register_evidence_id=M20B-EVID-003964-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Reconstituted cell-line and engineered lymphoid relay; no direct ligand-to-STAT binding or SCI function.
REGSRC00912	EDGE03114		REGISTER:M20B-EVID-003973		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2157;M20A-EXTLR11-EVID-0028	register_edge_id=M20B-E003973; register_evidence_id=M20B-EVID-003973; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003973; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00913	EDGE03114		REGISTER:M20B-EVID-003973-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary binding and receptor-reconstitution studies support IL-24 binding to the IL22R1/IL20RB type-II heteromer and the separate IL20RA/IL20RB type-I heteromer.	register_edge_id=M20B-E003973; register_evidence_id=M20B-EVID-003973-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:11706020; DOI:10.1074/jbc.M106043200; PMID:11564763; DOI:10.4049/jimmunol.167.7.3545; PMID:12351624; DOI:10.1074/jbc.M205114200; source_locator_status=stable; register_evidence_id=M20B-EVID-003973-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Transfected and endogenous receptor systems; receptor branches kept distinct; no exact terminal-TF or SCI function.
REGSRC00914	EDGE03114		REGISTER:M20B-EVID-003973-P2-RELAY		primary_experiment	human	contextual_support	high	Primary studies report STAT activation after IL-24 binding to either receptor heteromer, with related type-II IL-20 receptor assays supporting STAT3 activation.	register_edge_id=M20B-E003973; register_evidence_id=M20B-EVID-003973-P2-RELAY; source_kind=supervised_primary_retrieval; source_locator=PMID:11706020; DOI:10.1074/jbc.M106043200; PMID:11564763; DOI:10.4049/jimmunol.167.7.3545; PMID:12351624; DOI:10.1074/jbc.M205114200; source_locator_status=stable; register_evidence_id=M20B-EVID-003973-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable; Receptor-reconstitution and mixed-branch STAT/reporter systems; no exact JAK assignment, terminal-TF occupancy, or exact type-II cellular output.
REGSRC00915	EDGE03115		REGISTER:M20B-EVID-003975		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2159;M20A-EXTLR11-EVID-0029	register_edge_id=M20B-E003975; register_evidence_id=M20B-EVID-003975; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-003975; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; liana_only_discovery
REGSRC00916	EDGE03115		REGISTER:M20B-EVID-003975-P2-DIRECT		primary_experiment	both	contextual_support	high	Primary studies identify ST2/IL1RL1 and IL-1RAcP/IL1RAP as the IL-33 receptor components and support IL-33-dependent activation/blockade in cell and tissue contexts.	register_edge_id=M20B-E003975; register_evidence_id=M20B-EVID-003975-P2-DIRECT; source_kind=supervised_primary_retrieval; source_locator=PMID:23435764; DOI:10.1007/s12026-013-8388-9; PMID:19508382; PMCID:PMC3829034; DOI:10.1111/j.1582-4934.2009.00801.x; source_locator_status=stable; register_evidence_id=M20B-EVID-003975-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_receptor_complex_assembly; source_locator_status=stable; Receptor-component and cell-context evidence; no purified ternary affinity/structure assay for the exact heteromer; soluble ST2 antagonism kept separate.
