candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M20A-CELLCHAT-REMAINING-0385	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0386	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0387	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0388	reviewed	non_ligand_receptor	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=reject_pair. Independent non-LR audit confirmed invalid LR notation: PARD3 is partitioning-defective-3 polarity/scaffold protein, not PAR3/F2RL2. Protease-activated receptor evidence for CTSG or thrombin/F2 concerns PAR-family receptor genes (for example F2R/F2RL2), not PARD3.
M20A-CELLCHAT-REMAINING-0389	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: ACKR1/DARC binding or competition assays support direct interaction with CXCL1; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.
M20A-CELLCHAT-REMAINING-0390	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: Primary DARC/ACKR1 binding studies did not support the exact CXCL10 interaction; family-level or review-level claims were not accepted as promotion.
M20A-CELLCHAT-REMAINING-0391	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: ACKR1/DARC binding or competition assays support direct interaction with CXCL11; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.
M20A-CELLCHAT-REMAINING-0392	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0393	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0394	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: Primary DARC/ACKR1 binding studies did not support the exact CXCL13 interaction; family-level or review-level claims were not accepted as promotion.
M20A-CELLCHAT-REMAINING-0395	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: ACKR1/DARC binding or competition assays support direct interaction with CXCL2; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.
M20A-CELLCHAT-REMAINING-0396	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: ACKR1/DARC binding or competition assays support direct interaction with CXCL3; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.
M20A-CELLCHAT-REMAINING-0397	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: The mouse CXCR1 study supported binding, GTPγS activation, and chemotaxis for mCXCL6/IL-8, not the exact CXCL3 ligand in this packet.
M20A-CELLCHAT-REMAINING-0398	reviewed	frozen_lr_supported	ligand_receptor_or_direct_molecular	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to medium: Human CXCR2 ligand-binding/competition and NanoBRET or downstream G-protein/β-arrestin/internalization assays included the exact CXCL3 ligand.
M20A-CELLCHAT-REMAINING-0399	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: ACKR1/DARC binding or competition assays support direct interaction with CXCL5; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.
M20A-CELLCHAT-REMAINING-0400	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: Primary DARC/ACKR1 binding studies did not support the exact CXCL9 interaction; family-level or review-level claims were not accepted as promotion.
M20A-CELLCHAT-REMAINING-0401	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0402	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0403	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0404	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0405	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-0406	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=hold_low.
M20A-CELLCHAT-REMAINING-0407	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0408	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0409	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0410	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0411	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0412	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0413	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0414	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0415	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0416	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0417	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0418	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0419	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0420	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD1; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0421	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD2; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0422	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD3; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0423	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD4; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0424	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD5; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0425	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD1; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0426	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD2; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0427	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD3; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0428	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD4; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0429	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD5; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0430	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD1; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0431	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD2; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0432	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD3; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0433	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD4; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0434	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor. Independent non-LR audit restored this as low-evidence LR: DOPA is converted to mature dopamine by DDC; SLC18A1/SLC18A2 provide vesicular monoamine transport and SLC6A3 mediates dopamine reuptake. Dopamine directly binds and activates DRD5; the source composite is production/handling context rather than a ligand chain.
M20A-CELLCHAT-REMAINING-0435	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0436	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0437	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0438	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0439	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0440	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0441	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0442	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0443	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0444	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0445	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0446	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0447	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0448	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Alternative EDA splicing yields EDA-A1 and EDA-A2 with distinct receptor specificity; EDA-A2 engages EDA2R/XEDAR, while EDA-A1 engages EDAR. The submitted Eda gene-level label can resolve to mature EDA-A2 for EDA2R, but the isoform is omitted.
M20A-CELLCHAT-REMAINING-0449	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0450	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0451	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=no_evidence.
M20A-CELLCHAT-REMAINING-0452	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0453	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0454	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0455	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-0456	reviewed	non_ligand_receptor	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=reject_pair. Independent non-LR audit confirmed invalid LR notation: PARD3 is partitioning-defective-3 polarity/scaffold protein, not PAR3/F2RL2. Protease-activated receptor evidence for CTSG or thrombin/F2 concerns PAR-family receptor genes (for example F2R/F2RL2), not PARD3.
M20A-CELLCHAT-REMAINING-0457	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: Exact FLRT/ADGRL or FLRT/UNC5 ectodomain interactions were measured by cell-binding, SPR/biophysical, structural, or adhesion/repulsive-guidance assays.
M20A-CELLCHAT-REMAINING-0458	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: The re-review found no qualifying direct assay for this exact FLRT/ADGRL or FLRT/UNC5 combination; related isoform and family interactions were not transferred.
M20A-CELLCHAT-REMAINING-0459	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: Exact FLRT/ADGRL or FLRT/UNC5 ectodomain interactions were measured by cell-binding, SPR/biophysical, structural, or adhesion/repulsive-guidance assays.
M20A-CELLCHAT-REMAINING-0460	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-0461	reviewed	no_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=no_evidence: The re-review found no qualifying direct assay for this exact FLRT/ADGRL or FLRT/UNC5 combination; related isoform and family interactions were not transferred.
M20A-CELLCHAT-REMAINING-0462	reviewed	low_evidence	boundary	not_inferred	not_inferred	mouse_release_scope	SCI-relevant candidate universe	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review promoted to low evidence: Exact FLRT/ADGRL or FLRT/UNC5 ectodomain interactions were measured by cell-binding, SPR/biophysical, structural, or adhesion/repulsive-guidance assays.
