source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	S100A6	S100A6	s100a6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	S100A9	S100A9	s100a9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	S100B	S100B	s100b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	S100P	S100P	s100p	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	S100Z	S100Z	s100z	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAA1	SAA1	saa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAA2	SAA2	saa2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAE1	SAE1	sae1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAFB	SAFB	safb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMD11	SAMD11	samd11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMD12	SAMD12	samd12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMD4A	SAMD4A	samd4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMD9	SAMD9	samd9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMD9L	SAMD9L	samd9l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAMSN1	SAMSN1	samsn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAP30BP	SAP30BP	sap30bp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SARDH	SARDH	sardh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SASH1	SASH1	sash1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAT1	SAT1	sat1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SATB1	SATB1	satb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SATB2	SATB2	satb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SAYSD1	SAYSD1	saysd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SBF2	SBF2	sbf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SBNO2	SBNO2	sbno2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCAF11	SCAF11	scaf11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCAP	SCAP	scap	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCAPER	SCAPER	scaper	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCARB1	SCARB1	scarb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCARB2	SCARB2	scarb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCARF1	SCARF1	scarf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCD	SCD	scd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCD5	SCD5	scd5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCGB1A1	SCGB1A1	scgb1a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCGB2A1	SCGB2A1	scgb2a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCHIP1	SCHIP1	schip1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCIN	SCIN	scin	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCMH1	SCMH1	scmh1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCN3B	SCN3B	scn3b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCN5A	SCN5A	scn5a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCN8A	SCN8A	scn8a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCNN1A	SCNN1A	scnn1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCNN1B	SCNN1B	scnn1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCNN1G	SCNN1G	scnn1g	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCOC	SCOC	scoc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCP2	SCP2	scp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCRN1	SCRN1	scrn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCT	SCT	sct	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SCTR	SCTR	sctr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDC1	SDC1	sdc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDC2	SDC2	sdc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDC3	SDC3	sdc3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDF2	SDF2	sdf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDK1	SDK1	sdk1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SDK2	SDK2	sdk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEC14L1	SEC14L1	sec14l1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEC22C	SEC22C	sec22c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEC23A	SEC23A	sec23a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEC23B	SEC23B	sec23b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEC61B	SEC61B	sec61b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEL1L	SEL1L	sel1l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SELE	SELE	sele	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SELENOP	SELENOP	selenop	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SELL	SELL	sell	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SELP	SELP	selp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA3A	SEMA3A	sema3a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA3C	SEMA3C	sema3c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA3D	SEMA3D	sema3d	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA4A	SEMA4A	sema4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA4B	SEMA4B	sema4b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA4D	SEMA4D	sema4d	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA5A	SEMA5A	sema5a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA5B	SEMA5B	sema5b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA6A	SEMA6A	sema6a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEMA6B	SEMA6B	sema6b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEPHS1	SEPHS1	sephs1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEPTIN11	SEPTIN11	septin11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEPTIN7	SEPTIN7	septin7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEPTIN9	SEPTIN9	septin9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERBP1	SERBP1	serbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERF2	SERF2	serf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERGEF	SERGEF	sergef	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERINC2	SERINC2	serinc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERINC5	SERINC5	serinc5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERP1	SERP1	serp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINA1	SERPINA1	serpina1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINA3	SERPINA3	serpina3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINB1	SERPINB1	serpinb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINB5	SERPINB5	serpinb5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINB9	SERPINB9	serpinb9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINC1	SERPINC1	serpinc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINE1	SERPINE1	serpine1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINF1	SERPINF1	serpinf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERPINI1	SERPINI1	serpini1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERTAD1	SERTAD1	sertad1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SERTAD2	SERTAD2	sertad2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SESN1	SESN1	sesn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SESN2	SESN2	sesn2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SETD1B	SETD1B	setd1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SETD5	SETD5	setd5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SETD7	SETD7	setd7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SETDB1	SETDB1	setdb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEZ6L	SEZ6L	sez6l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SEZ6L2	SEZ6L2	sez6l2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SF1	SF1	sf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFI1	SFI1	sfi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFMBT1	SFMBT1	sfmbt1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFN	SFN	sfn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFPQ	SFPQ	sfpq	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFRP1	SFRP1	sfrp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFRP5	SFRP5	sfrp5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFSWAP	SFSWAP	sfswap	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFTPA1	SFTPA1	sftpa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFTPB	SFTPB	sftpb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFTPC	SFTPC	sftpc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFTPD	SFTPD	sftpd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFXN3	SFXN3	sfxn3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SFXN5	SFXN5	sfxn5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGK1	SGK1	sgk1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGK3	SGK3	sgk3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGMS1	SGMS1	sgms1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGO1	SGO1	sgo1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGO2	SGO2	sgo2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGPL1	SGPL1	sgpl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SGSM2	SGSM2	sgsm2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH2B3	SH2B3	sh2b3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH2D1A	SH2D1A	sh2d1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH2D3A	SH2D3A	sh2d3a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH2D4A	SH2D4A	sh2d4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3BGR	SH3BGR	sh3bgr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3BGRL3	SH3BGRL3	sh3bgrl3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3BP2	SH3BP2	sh3bp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3BP4	SH3BP4	sh3bp4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3BP5	SH3BP5	sh3bp5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3D19	SH3D19	sh3d19	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3GL1	SH3GL1	sh3gl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3KBP1	SH3KBP1	sh3kbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3PXD2A	SH3PXD2A	sh3pxd2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3PXD2B	SH3PXD2B	sh3pxd2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3RF1	SH3RF1	sh3rf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3RF2	SH3RF2	sh3rf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	SH3TC1	SH3TC1	sh3tc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
