review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-0517	gaba-gad1_slc6a11 gabr_a1b2	GABA-GAD1_SLC6A11 GABR_A1B2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0518	gaba-gad1_slc6a11 gabr_a1b2d	GABA-GAD1_SLC6A11 GABR_A1B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0519	gaba-gad1_slc6a11 gabr_a1b2g2	GABA-GAD1_SLC6A11 GABR_A1B2G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0520	gaba-gad1_slc6a11 gabr_a1b3	GABA-GAD1_SLC6A11 GABR_A1B3	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0521	gaba-gad1_slc6a11 gabr_a1b3g2	GABA-GAD1_SLC6A11 GABR_A1B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0522	gaba-gad1_slc6a11 gabr_a2b3g2	GABA-GAD1_SLC6A11 GABR_A2B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0523	gaba-gad1_slc6a11 gabr_a3b3e	GABA-GAD1_SLC6A11 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0524	gaba-gad1_slc6a11 gabr_a3b3g2	GABA-GAD1_SLC6A11 GABR_A3B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0525	gaba-gad1_slc6a11 gabr_a3b3q	GABA-GAD1_SLC6A11 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0526	gaba-gad1_slc6a11 gabr_a4b2d	GABA-GAD1_SLC6A11 GABR_A4B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0527	gaba-gad1_slc6a11 gabr_a4b3d	GABA-GAD1_SLC6A11 GABR_A4B3D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0528	gaba-gad1_slc6a11 gabr_a4b3g2	GABA-GAD1_SLC6A11 GABR_A4B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0529	gaba-gad1_slc6a11 gabr_a5b3g2	GABA-GAD1_SLC6A11 GABR_A5B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0530	gaba-gad1_slc6a11 gabr_a6b3d	GABA-GAD1_SLC6A11 GABR_A6B3D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0531	gaba-gad1_slc6a11 gabr_a6b3g2	GABA-GAD1_SLC6A11 GABR_A6B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0532	gaba-gad1_slc6a12 gabbr1	GABA-GAD1_SLC6A12 Gabbr1	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0533	gaba-gad1_slc6a12 gabbr2	GABA-GAD1_SLC6A12 Gabbr2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0534	gaba-gad1_slc6a12 gabr_a1b2	GABA-GAD1_SLC6A12 GABR_A1B2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0535	gaba-gad1_slc6a12 gabr_a1b2d	GABA-GAD1_SLC6A12 GABR_A1B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0536	gaba-gad1_slc6a12 gabr_a1b2g2	GABA-GAD1_SLC6A12 GABR_A1B2G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0537	gaba-gad1_slc6a12 gabr_a1b3	GABA-GAD1_SLC6A12 GABR_A1B3	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0538	gaba-gad1_slc6a12 gabr_a1b3g2	GABA-GAD1_SLC6A12 GABR_A1B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0539	gaba-gad1_slc6a12 gabr_a2b3g2	GABA-GAD1_SLC6A12 GABR_A2B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0540	gaba-gad1_slc6a12 gabr_a3b3e	GABA-GAD1_SLC6A12 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0541	gaba-gad1_slc6a12 gabr_a3b3g2	GABA-GAD1_SLC6A12 GABR_A3B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0542	gaba-gad1_slc6a12 gabr_a3b3q	GABA-GAD1_SLC6A12 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0543	gaba-gad1_slc6a12 gabr_a4b2d	GABA-GAD1_SLC6A12 GABR_A4B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0544	gaba-gad1_slc6a12 gabr_a4b3d	GABA-GAD1_SLC6A12 GABR_A4B3D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0545	gaba-gad1_slc6a12 gabr_a4b3g2	GABA-GAD1_SLC6A12 GABR_A4B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0546	gaba-gad1_slc6a12 gabr_a5b3g2	GABA-GAD1_SLC6A12 GABR_A5B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0547	gaba-gad1_slc6a12 gabr_a6b3d	GABA-GAD1_SLC6A12 GABR_A6B3D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0548	gaba-gad1_slc6a12 gabr_a6b3g2	GABA-GAD1_SLC6A12 GABR_A6B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0549	gaba-gad1_slc6a13 gabbr1	GABA-GAD1_SLC6A13 Gabbr1	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0550	gaba-gad1_slc6a13 gabbr2	GABA-GAD1_SLC6A13 Gabbr2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0551	gaba-gad1_slc6a13 gabr_a1b2	GABA-GAD1_SLC6A13 GABR_A1B2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0552	gaba-gad1_slc6a13 gabr_a1b2d	GABA-GAD1_SLC6A13 GABR_A1B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0553	gaba-gad1_slc6a13 gabr_a1b2g2	GABA-GAD1_SLC6A13 GABR_A1B2G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0554	gaba-gad1_slc6a13 gabr_a1b3	GABA-GAD1_SLC6A13 GABR_A1B3	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0555	gaba-gad1_slc6a13 gabr_a1b3g2	GABA-GAD1_SLC6A13 GABR_A1B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0556	gaba-gad1_slc6a13 gabr_a2b3g2	GABA-GAD1_SLC6A13 GABR_A2B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0557	gaba-gad1_slc6a13 gabr_a3b3e	GABA-GAD1_SLC6A13 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0558	gaba-gad1_slc6a13 gabr_a3b3g2	GABA-GAD1_SLC6A13 GABR_A3B3G2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0559	gaba-gad1_slc6a13 gabr_a3b3q	GABA-GAD1_SLC6A13 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0560	gaba-gad1_slc6a13 gabr_a4b2d	GABA-GAD1_SLC6A13 GABR_A4B2D	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0574	gaba-gad1_slc6a6 gabr_a3b3e	GABA-GAD1_SLC6A6 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0576	gaba-gad1_slc6a6 gabr_a3b3q	GABA-GAD1_SLC6A6 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0591	gaba-gad1_slc6a8 gabr_a3b3e	GABA-GAD1_SLC6A8 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0593	gaba-gad1_slc6a8 gabr_a3b3q	GABA-GAD1_SLC6A8 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0608	gaba-gad2_slc32a1 gabr_a3b3e	GABA-GAD2_SLC32A1 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0610	gaba-gad2_slc32a1 gabr_a3b3q	GABA-GAD2_SLC32A1 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0625	gaba-gad2_slc6a1 gabr_a3b3e	GABA-GAD2_SLC6A1 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0627	gaba-gad2_slc6a1 gabr_a3b3q	GABA-GAD2_SLC6A1 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0642	gaba-gad2_slc6a11 gabr_a3b3e	GABA-GAD2_SLC6A11 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0644	gaba-gad2_slc6a11 gabr_a3b3q	GABA-GAD2_SLC6A11 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0659	gaba-gad2_slc6a12 gabr_a3b3e	GABA-GAD2_SLC6A12 GABR_A3B3E	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0661	gaba-gad2_slc6a12 gabr_a3b3q	GABA-GAD2_SLC6A12 GABR_A3B3Q	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays.	GABA is the relevant transmitter, but the composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
