curation_id	pair_key	link_type	source_registry	source_version	species	tf_symbol	target_symbol	external_record_key	source_pmid	source_locator	source_locator_status	source_kind	support_kind	evidence_scope	citation_note	limitations
PUBTF-AGENT-00017	human|AHR|CYP1A1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	AHR	CYP1A1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000028	12213390;9865727	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=28	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00017	human|AHR|CYP1A1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	AHR	CYP1A1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000029	17012224	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=29	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00017	human|AHR|CYP1A1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	AHR	CYP1A1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000030	10359656;12376470;15325265;19376845;21357676;24639079;8631128;9698073	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=30	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00017	human|AHR|CYP1A1	verified_primary	manual_pair_review	agent_lanes_v1	human	AHR	CYP1A1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000030;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000154:4e2781fcd786;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000028;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000029	8631128	https://pubmed.ncbi.nlm.nih.gov/8631128/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00017	human|AHR|CYP1A1	corroborating_primary	manual_pair_review	agent_lanes_v1	human	AHR	CYP1A1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000030;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000154:4e2781fcd786;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000028;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000029	9698073	https://pubmed.ncbi.nlm.nih.gov/9698073/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Independent corroborating primary source; kept separate from the primary source.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00018	human|NR1I2|CYP3A4	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	NR1I2	CYP3A4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000189:c0fc54148599	10403778;10415106;10570062;10611146;10628745;10681370;10772626;10908304;10935643;11090943;11114890;11248086;11297522;11302925;11329060;11336976;11560876;11581012;11602520;11602521;11602523;11602528;11668216;11723248;11737189;11807162;11808342;11865669;11868391;11950789;11950795;11958559;11983567;11991950;11996099;12054576;12072427;12130689;12130690;12167569;12206849;12235278;12354121;12369894;12370413;12413960;12417264;12424907;12504080;12514743;12542705;12569201;12601364;12606758;12613276;12664659;12695338;12695340;12695359;12744492;12766253;12781341;12805410;12815172;12851153;12869653;12958193;12970323;14512885;14586772;14613717;14636322;14683519;14705863;14709622;14709632;14754570;14770174;14989258;15075359;15100175;15102944;15102959;15125996;15175893;15180306;15180307;15183191;15269186;15309450;15331348;15347657;15350151;15364541;15367577;15371980;15454728;15456840;15456926;15459237;15496645;15499176;15523048;15535420;15548381;15554232;15569515;15578943;15617534;15649653;15650019;15698577;15708356;15710363;15713537;15736155;15761118;15792627;15814084;15826607;15832810;15833926;15864135;15976188;15986414;16013442;16054614;16101010;16126318;16141365;16219912;16381673;16397270;16455805;16470913;16470914;16472102;16513849;16547076;16556443;16568343;16580901;16608838;16608920;16632523;16683519;16724927;16817017;16863430;16928788;17003103;17020958;17028159;17035600;17041008;17118915;17179942;17207564;17293382;17305497;17392393;17392718;17404718;17429319;17435798;17451886;17456796;17484516;17526937;17553741;17593354;17636047;17640954;17687072;17692354;17761971;17764444;17825266;17925385;17936189;17936928;17962516;17984292;17998298;18052847;18094037;18096673;18256201;18268015;18276839;18299335;18314648;18332045;18332078;18332086;18347084;18473749;18540626;18652346;18725505;18763755;18765524;18784074;18799805;18805405;18839173;18925944;18971317;18981011;18989830;19074998;19077665;19084030;19084549;19129222;19138736;19144646;19171678;19173680;19232333;19251824;19297428;19307295;19356119;19429418;19505191;19530969;19686543;19686701;19712670;19746521;19797611;19833845;19854261;19934400;19954708;20005348;20005886;20060928;20147837;20151218;20171174;20201776;20354104;20361990;20403969;20416375;20504912;20538049;20538721;20553580;20558333;20566695;20580705;20599501;20599767;20736322;20818746;20829393;20830510;20832446;20861742;20921307;20942813;20955791;20959500;20979450;21084653;21091656;21111054;21117944;21145880;21219911;21292004;21311750;21315811;21333771;21342487;21365896;21402137;21524698;21561094;21628639;21641981;21733184;21742782;21787672;21808872;21898498;21920351;21952236;21996064;22050110;22076448;22126990;22171088;22252826;22260016;22269145;22310326;22314385;22333269;22363234;22416981;22453080;22461449;22467028;22560839;22562045;22648626;22687401;22698814;22779192;22797870;22864345;22913318;22968811;22975079;22976785;22982774;23153560;23160821;23162896;23179081;23264496;23274663;23358370;23360470;23384967;23395915;23503447;23527115;23536728;23562850;23574760;23674609;23688499;23702042;23707768;23732298;23749765;23790868;23807564;23845848;23876595;23891548;23926955;23928187;23974067;23977680;24037590;24094773;24235770;24259679;24270587;24345506;24379885;24486573;24492412;24690092;24705503;24705672;24764148;24788541;24819614;24828006;24832206;24853400;24871460;24886881;24905729;24924803;25069801;25073399;25141173;25181459;25208844;25302309;25332983;25341566;25341568;25377539;25381754;25401275;25542144;25561723;25612518;25660334;25689036;25725071;25824487;25825801;25831443;25907981;25916520;25956306;25977700;25989892;26032512;26091473;26340669;26341324;26408814;26516577;26549688;26618923;26626330;26658429;26759700;26775663;26782648;26783937;26902414;26910068;26978987;26987505;27177772;27197997;27325500;27349986;27482056;27506419;27572875;27678410;27713827;27760163;27853109;27871908;28043194;28115221;28199000;28218408;28270768;28289823;28468837;28532222;28546420;28558634;28571685;28685622;28716828;28760623;28865089;28887089;28916285;28942083;28945086;29095659;29157826;29430850;29440179;29493154;29548889;29569712;29665350;29736778;29883717;29903249;29914136;29945292;29949932;29973476;30009337;30050067;30068521;30071242;30120929;30146095;30291945;30303438;30312753;30342195;30349375;30394306;30414935;30463833;30465708;30471425;30486538;30532626;30573465;30573512;30594244;30653754;30799725;30848264;30919109;30955332;31038762;31040347;31057647;31061625;31101589;31118196;31132328;31233785;31280915;31336134;31388680;31436536;31455676;31540101;31676845;31792727;31825663;31867158;31877331;32024859;32092453;32120108;32205367;32320483;32505840;32550794;32613761;32682830;32788213;32801751;32848756;32946962;32992777;33002526;33041817;33048369;33108181;33125572;33163657;33200619;33321412;33333074;33397228;33483427;33515843;33570057;33600922;33647240;33782543;33812052;34003642;34035124;34147617;34249768;34267886;34269665;34524495;34689256;34729944;34861291;34922950;34949673;35011625;35168517;35222807;35272879;35280431;35417848;35455978;35582377;35754737;35773338;36017806;36017831;36030841;36077251;36473234;36668808;36707511;36797057;36893891;36948264;37285043;37349114;37543347;37631299;37863663;37969738;38084912;38166548;9727070;9855641	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=189	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00018	human|NR1I2|CYP3A4	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	NR1I2	CYP3A4	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005087	12601364;15269186;18540626;19232333;21342487	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5087	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00018	human|NR1I2|CYP3A4	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	NR1I2	CYP3A4	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005088	11991950;12606758;15100175;15650019;16608838;18096673;20171174;21292004;21920351;23807564	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5088	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00018	human|NR1I2|CYP3A4	verified_primary	manual_pair_review	agent_lanes_v1	human	NR1I2	CYP3A4	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005088;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000189:c0fc54148599;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005087	23807564	https://pubmed.ncbi.nlm.nih.gov/23807564/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00019	human|ZEB1|CDH1	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	ZEB1	CDH1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000565:125b085856f0	10487759;10949939;12161443;12508111;12714599;12841867;15311212;15674322;16203744;16424029;16510593;16707460;16804902;16862183;17072345;17615296;17655524;17804704;17875687;17997862;18192284;18303430;18321996;18381457;18411277;18487993;18698484;18773488;18805502;19147758;19153669;19177200;19225155;19435871;19474681;19502803;19584296;19604397;19706487;19759263;19839049;19921427;20009910;20012924;20025777;20049172;20053763;20056746;20139075;20207041;20332115;20418909;20484038;20543868;20566745;20625840;20682048;20705680;20735391;20970163;21049046;21351095;21478908;21501518;21584833;21593765;21703419;21771732;21791114;21874048;21874049;21878201;21899661;21983934;21996746;22144583;22147512;22205702;22205962;22249256;22261924;22286765;22452538;22579465;23013135;23065281;23158001;23159064;23160379;23381389;23461975;23474752;23483955;23492772;23518002;23530113;23667256;23743934;23754305;23759590;23811942;23845467;23890107;23977447;24072701;24126800;24127332;24304617;24508063;24573236;24577090;24643400;24756066;24810497;24845104;24853424;24994678;25080992;25161999;25197668;25287362;25315069;25424898;25492890;25657336;25738863;25808945;25896413;25963537;25973312;26011542;26049022;26061747;26151815;26540342;26547370;26559025;26560121;26717907;26748910;26789630;26884796;26887353;26990571;27133071;27150059;27270426;27292262;27396618;27429844;27537263;27554058;27806288;28065642;28133913;28212565;28531914;28583190;28625518;28703793;28857253;29069783;29071006;29138864;29218247;29271397;29352232;29363574;29512767;29515788;29528143;29557087;29970904;30178847;30285803;30306207;30315928;30530042;30561520;30609805;30705280;30899394;30945380;31063022;31180394;31185503;31244281;31322233;31439646;31511359;31513784;31804558;31815037;31838790;31880901;31942198;32139122;32619930;32922621;32926159;33032610;33033709;33068045;33303690;33507617;33627769;33754289;33771981;33913391;34210327;34258252;34727382;35117409;35138000;35186455;35611144;35682554;36172159;36230799;36293154;37318032;37380081;37567892;37685721;37715420;37894829;38008393	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=565	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00019	human|ZEB1|CDH1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	ZEB1	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009294	19839049	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=9294	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00019	human|ZEB1|CDH1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	ZEB1	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009295	12161443;15311212;23743934	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=9295	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00019	human|ZEB1|CDH1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	ZEB1	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009296	22147512	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=9296	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00019	human|ZEB1|CDH1	verified_primary	manual_pair_review	agent_lanes_v1	human	ZEB1	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009295;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000565:125b085856f0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009294;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009296	23743934	https://pubmed.ncbi.nlm.nih.gov/23743934/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00020	mouse|Nr1h3|Cyp7a1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1h3	Cyp7a1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003731	12117567;21963511	https://www.grnpedia.org/trrust/data/trrust_rawdata.mouse.tsv#row=3731	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00020	mouse|Nr1h3|Cyp7a1	verified_primary	manual_pair_review	agent_lanes_v1	mouse	Nr1h3	Cyp7a1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003731	12117567	https://pubmed.ncbi.nlm.nih.gov/12117567/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00021	human|POU1F1|PRL	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	POU1F1	PRL	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000081:9a0d0f176db2	10026784;10027920;10077004;10194769;10195693;10319324;10333545;10369412;10379892;10406465;10467708;10490637;10549301;10630410;10652292;10672932;10801832;10809776;10921928;11081207;11266513;11340077;11589626;11874696;12039061;12169442;12200420;12223489;12225774;12242337;12554749;12554785;12668863;12773133;12902343;12960004;12972181;1321428;1330488;1350055;1390888;1406705;1472057;1487156;15031321;15141147;15375187;15607537;1561093;15618287;15637144;1569967;15731170;15817838;16001330;1600947;1603087;16061841;16133148;16200459;16216912;16263824;16322098;1652153;1655738;16724305;1677216;16879162;16901973;16908544;16968748;16968807;17167399;17240357;1738369;1762181;1775132;1779976;17933456;18059085;18220741;1835974;18557974;18582556;18602461;18653712;19057282;1922085;1922096;19246944;19556346;19808898;19887646;20381582;2046665;2065979;2082187;2082192;20829390;20978111;2142999;21507896;21521297;2178221;2184776;2188653;21980073;22199144;22634956;2284007;2307370;2379827;25137025;2550324;2563596;26612202;26875730;2777076;28245453;2831625;2902928;29337206;30247555;31022740;32188976;32395971;33388754;3345568;37281039;37399522;7476971;7489829;7529501;7538957;7588287;7649480;7659093;7669223;7673116;7699993;7706253;7708061;7788020;7823001;7836893;7852536;7876215;7877624;7877625;7877626;7889120;7920987;7930517;7961816;8015553;8015554;8077321;8096199;8098921;8148036;8152425;8163504;8196186;8226986;8232316;8243297;8276815;8370519;8458380;8524243;8663380;8691106;8694834;8730655;8733768;8735586;8768831;8769570;8816787;8839350;8879985;8882721;8910541;9032233;9167960;9207961;9220025;9256012;9259323;9285205;9361268;9389530;9392392;9392393;9397971;9401535;9426156;9514159;9588494;9638653;9685346;9710361;9714537;9722596;9756906;9806481;9822660;9828108;9933479;9973253;9973256	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=81	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00021	human|POU1F1|PRL	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	POU1F1	PRL	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005546	16879162;7529501	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5546	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00021	human|POU1F1|PRL	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	POU1F1	PRL	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005547	11081207;11874696;17240357;17933456;19808898;7877625;9207961;9822660	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5547	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00021	human|POU1F1|PRL	verified_primary	manual_pair_review	agent_lanes_v1	human	POU1F1	PRL	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005547;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000081:9a0d0f176db2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005546	7877625	https://pubmed.ncbi.nlm.nih.gov/7877625/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00021	human|POU1F1|PRL	corroborating_primary	manual_pair_review	agent_lanes_v1	human	POU1F1	PRL	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005547;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000081:9a0d0f176db2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005546	9207961	https://pubmed.ncbi.nlm.nih.gov/9207961/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Independent corroborating primary source; kept separate from the primary source.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00022	human|SNAI2|CDH1	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	SNAI2	CDH1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000993:1e403b43dea1	11912130;12855644;14623871;15289319;15300012;15311212;15314165;15709186;15790452;15864483;16153441;16232121;16273209;16299238;16521229;16707493;16773075;16849535;16943193;17024425;17299729;17301079;17363564;17389479;17525203;17655524;17699854;17724139;17916597;17984306;18286686;18385519;18550773;18698484;19095296;19166932;19244405;19288218;19360357;19389926;19443654;19448627;19502595;19536615;19604397;19635798;19643582;20012924;20015012;20053763;20071775;20101232;20139075;20182623;20332115;20388540;20455091;20594328;20651304;20730573;20809941;20854793;21053100;21081648;21102519;21123622;21177063;21199805;21274735;21283078;21287656;21327330;21339993;21419475;21470622;21593765;21599940;21632819;21656704;21779485;21791114;21796367;21969367;22232246;22452538;22503751;22508482;22567133;22569238;22727060;22783391;22833386;22859015;22899291;22911700;22922215;22933707;23029385;23031797;23054398;23114646;23142026;23160379;23189137;23244088;23250910;23283992;23371285;23410973;23438693;23518002;23542467;23567973;23584477;23637992;23766537;23845467;23851495;23856093;23906494;23992308;24009666;24037692;24090504;24112779;24130883;24213240;24228088;24278531;24280681;24297167;24366407;24424621;24703882;24894673;24910389;24934241;24994678;25086032;25216513;25249558;25433496;25434997;25492890;25538040;25645291;25707493;25749384;25775416;26029740;26151815;26297056;26349748;26560121;26594799;26810856;26825466;26870208;26885188;26905733;26919035;26992741;27027347;27129169;27174021;27180058;27302072;27323831;27461942;27534967;27554058;27734227;27749937;27829997;27977010;28008161;28012234;28070118;28097141;28135249;28256185;28269747;28434939;28512191;28705116;28867731;28869438;28992816;29389061;29393109;29849120;29921293;29927450;30262664;30266538;30541610;30561520;30697674;30800218;30809294;30954555;31180394;31229504;31271097;31432592;31597912;31749661;31823303;31847356;31938073;31938117;31941995;32104221;32253841;32319591;32355518;32483426;32565972;32737855;33065690;33116123;33123246;33311454;33495975;33587761;33679655;33691694;34135208;34160902;34460092;34747049;35117893;35145202;35457185;35655230;35763651;36411429;36589681;37553661;38113139	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=993	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00022	human|SNAI2|CDH1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	SNAI2	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006824	15311212;20053763;22899291	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=6824	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00022	human|SNAI2|CDH1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	SNAI2	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006825	21081648;21796367	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=6825	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00022	human|SNAI2|CDH1	verified_primary	manual_pair_review	agent_lanes_v1	human	SNAI2	CDH1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006824;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000993:1e403b43dea1;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006825	22899291	https://pubmed.ncbi.nlm.nih.gov/22899291/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
