curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00062	human|RXRA|CYP3A4	22B	human	RXRA	CYP3A4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006575;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003836:30c4ecceed4e	OmniPath_DoRothEA;TRRUST	10403778;10908304;11090943;11723248;11868391;12369894;12781341;14611810;14978233;14989258;15499176;15832810;15833926;16608838;16632523;17392393;17585873;17640954;18256201;18400206;19074998;19176532;19686701;19712670;22310326;24832862;25451687;30848264;35417848	activating_target;unknown	unverified_public_record		11537	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=16608838;18400206.	review_ledger_only
PUBTF-AGENT-00065	human|STAT5B|IGF1	22B	human	STAT5B	IGF1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	22419735		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008141;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000857:aac829ca8735	OmniPath_DoRothEA;TRRUST	11517160;12682066;14532269;14551225;14570891;14761873;15506072;15677453;15827093;16141355;16339156;17158201;17286229;17327369;17391978;17509524;18276757;18831980;19407495;19443577;19626342;20139685;20160126;20372799;20375991;20378540;20702579;21396575;21592969;22361342;22419735;22999939;23077183;23185594;23392100;24109593;24825400;24914937;25205818;25532910;26330488;26487705;26670721;26703237;27406741;28100634;28324014;28495324;29240807;29697760;31230596;31894268;32127949;33122102;34149626;37009825;37162340	activating_target	unverified_public_record		12447	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22419735; direct_evidence_pmids=22419735; source_lead_pmids=22419735.	review_ledger_only
PUBTF-AGENT-00066	human|MYCN|MDM2	22B	human	MYCN	MDM2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	15644444		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004292;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001685:dd9b7e88bb18	OmniPath_DoRothEA;TRRUST	15644444;15917661;15927364;17172827;17363562;19526525;19649205;20145147;22052359;23091802;26471359;28216878;33425720	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15644444;15927364; direct_evidence_pmids=15644444; source_lead_pmids=15644444;15927364.	review_ledger_only
PUBTF-AGENT-00067	human|TFAP2C|CDKN1A	22B	human	TFAP2C	CDKN1A	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	22371483		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008403;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002008:098619589729	OmniPath_DoRothEA;TRRUST	16867219;19798054;21084835;22371483;23136388;23967156;26811378;31619506	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22371483; direct_evidence_pmids=22371483; source_lead_pmids=22371483.	review_ledger_only
PUBTF-AGENT-00068	human|HES1|ASCL1	22B	human	HES1	ASCL1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002804;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000616:a00a62a849fa	OmniPath_DoRothEA;TRRUST	10336252;10774739;10804175;10952889;11054669;11756408;11940670;12666205;15013216;16120441;16728479;18344989;18491256;18996108;19109490;19250647;19281771;20062533;20388374;20506217;21346804;21495212;21573214;22689348;22718343;23284756;23423517;24548083;24850276;24865153;25245521;26156403;26482608;28580186;29899896;30030829;30862661;31489617;33041269;33675998;37640551;8543157;9144241;9570134;9790495	repressing_target	unverified_public_record	12188		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11054669;21573214;9144241.	review_ledger_only
PUBTF-AGENT-00069	human|ETS2|IL5	22B	human	ETS2	IL5	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001929;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000098:f7a673ece8ef	OmniPath_DoRothEA;TRRUST	10212281;19487701	activating_target	unverified_public_record		12496	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10212281;19487701.	review_ledger_only
PUBTF-AGENT-00070	human|USF2|APC	22B	human	USF2	APC	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	11241666		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008893;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000720:83db4967087b	OmniPath_DoRothEA;TRRUST	11241666	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=11241666; direct_evidence_pmids=11241666; source_lead_pmids=11241666.	review_ledger_only
PUBTF-AGENT-00071	mouse|Mafa|Pdx1	22B	mouse	Mafa	Pdx1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	17149590		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002596;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002597	TRRUST	12551916;17149590;18522939	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=17149590; direct_evidence_pmids=17149590; source_lead_pmids=12551916;17149590.	review_ledger_only
PUBTF-AGENT-00074	human|TAL1|NFKB1	22B	human	TAL1	NFKB1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	16778171		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008206;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001985:8c1af491dd73	OmniPath_DoRothEA;TRRUST	16778171	repressing_target	unverified_public_record		13927	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=16778171; direct_evidence_pmids=16778171; source_lead_pmids=16778171.	review_ledger_only
PUBTF-AGENT-00076	human|HDAC1|ESR1	22B	human	HDAC1	ESR1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	23242655		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002621;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002622	TRRUST	18316616;20101232;23242655;21655924	repressing_target;unknown	unverified_public_record		11807	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23242655; direct_evidence_pmids=23242655; source_lead_pmids=18316616;20101232;23242655.	review_ledger_only
PUBTF-AGENT-00079	human|NEUROD1|INS	22B	human	NEUROD1	INS	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	10545951		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004386;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000367:0f7e65cbed58	OmniPath_DoRothEA;TRRUST	10334323;10545951;10633878;10636926;11473083;11549279;11755474;11756538;11799123;12426319;12665509;12684063;14701848;15047635;15650322;15664997;15793239;15797719;15862113;15906379;15944145;15993959;16055439;16186386;16321656;16461554;16549443;16825292;16921545;17259388;17299998;17300753;17449132;17451835;17569705;17785922;17927952;18035054;18069799;18191635;18252719;18778246;19264802;19393272;19619559;19689288;19775518;19785038;20215568;20374962;20587146;20616010;20692413;20943817;21084850;21774670;21781967;21984534;22143803;22172402;22974359;23927931;24258027;24732800;24825179;24959189;26635867;26956881;28058181;34587885;35194770;35562869;36527342;37557182;37667187;8552091;9230347;9685329;9858593	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=10545951; direct_evidence_pmids=10545951; source_lead_pmids=10545951;16461554.	review_ledger_only
PUBTF-AGENT-00080	mouse|Rbpj|Lfng	22B	mouse	Rbpj	Lfng	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004625	TRRUST	12110168;16342160	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12110168;16342160.	review_ledger_only
PUBTF-AGENT-00081	human|ETV4|ERBB2	22B	human	ETV4	ERBB2	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001955;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000691:70318347ca14;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001956	OmniPath_DoRothEA;TRRUST	10655108;11175365;11774202;11821815;12845342;15235125;15461591;15687599;15870086;16264182;16406575;16632435;16786139;17060941;17168666;18409049;22767439;25448084;27167206;7914192;9380403	repressing_target;unknown	unverified_public_record		11867	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10655108;15235125;16632435;17168666.	review_ledger_only
PUBTF-AGENT-00082	human|KLF1|HBB	22B	human	KLF1	HBB	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	21539536		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003647;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000243:d1bc279b9f6b	OmniPath_DoRothEA;TRRUST	10468560;10535918;10575545;10652365;10706605;10990462;11018012;11069894;11092887;11238130;11259590;11287616;11304527;11481480;11739731;11844803;12072445;12556498;12582237;14764531;15352994;15384985;15489291;15542849;15833715;15847847;15947087;16184297;16380451;16617330;16705186;16858401;17242208;18710946;19220418;19251649;20676097;21220744;21273267;21539536;21610079;21670263;22393050;23056320;23474875;25107887;25197097;25370867;25528728;25585695;25690802;26840243;27026582;27056246;27668420;27872702;28161276;28886314;29728568;30465532;33066815;34292080;36231031;7565748;7682653;7753194;7829533;8195185;8288615;8901569;8916973;8918466;8918890;8924208;9119377;9207479;9418858;9422764;9443972;9516123;9545245;9603943;9668528;9707565;9722526;9737959;9778250	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21539536; direct_evidence_pmids=21539536; source_lead_pmids=21539536.	review_ledger_only
PUBTF-AGENT-00083	human|MEF2A|JUN	22B	human	MEF2A	JUN	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	12054430		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003931;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000136:cd1052bf1079;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003932	OmniPath_DoRothEA;TRRUST	10330170;10403485;11877423;12016267;12054430;12075451;12414794;12574153;1406636;19389706;20590529;22622902;7760790;8355696;8798771;9252389	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=12054430; direct_evidence_pmids=12054430; source_lead_pmids=12054430.	review_ledger_only
PUBTF-AGENT-00085	mouse|Pax6|Pcsk1	22B	mouse	Pax6	Pcsk1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004070;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002893:973d7c3e92de	OmniPath_DoRothEA;TRRUST	19034419;21922321;23056534;24047795;25051441	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19034419;24047795.	review_ledger_only
PUBTF-AGENT-00087	human|CEBPD|PPARG	22B	human	CEBPD	PPARG	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18619497		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000733	TRRUST	10649448;18619497;20971808	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18619497; direct_evidence_pmids=18619497; source_lead_pmids=10649448;18619497;20971808.	review_ledger_only
PUBTF-AGENT-00089	human|NR1H2|ABCA1	22B	human	NR1H2	ABCA1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005050;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001585:1df07e3c04b4	OmniPath_DoRothEA;TRRUST	11035776;11149950;11226287;11287605;11504730;15292368;15831500;16141411;16325781;16644917;16825483;17073762;17166844;18029360;18782758;18840761;18925943;19258656;19394832;19531574;19853462;20006495;20067898;20951680;21071998;21219878;21507939;22052915;22729460;23011313;23313547;23523156;24036496;24582563;24699378;25435151;25613943;27026705;27460841;27598782;27916850;28760679;29196136;29695588;31664073;31724879;33609028;33752129;33785343;35530134;35641269;35998708;36251137	activating_target	unverified_public_record		11207	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=16141411.	review_ledger_only
PUBTF-AGENT-00090	human|EP300|PTGS2	22B	human	EP300	PTGS2	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001638;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001637	TRRUST	12471036;12057991;17237818;17395887	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12057991;17237818;17395887.	review_ledger_only
PUBTF-AGENT-00091	human|TP63|ZNF750	22B	human	TP63	ZNF750	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22922031		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008687;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002881:a0d0321cfe3b	OmniPath_DoRothEA;TRRUST	22364861;22922031;24441097;33298895;35235452;35794688	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22922031; direct_evidence_pmids=22922031; source_lead_pmids=22922031.	review_ledger_only
PUBTF-AGENT-00094	mouse|Myod1|Cdkn1a	22B	mouse	Myod1	Cdkn1a	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002983	TRRUST	12105204;15254975;18211587	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12105204;15254975;18211587.	review_ledger_only
PUBTF-AGENT-00096	human|FOSL1|PLAUR	22B	human	FOSL1	PLAUR	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002142;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000710:8cf0d0776318	OmniPath_DoRothEA;TRRUST	10471035;11234878;14550851;16893520;17510314;8798512	activating_target;unknown	unverified_public_record		13023	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10471035;11234878.	review_ledger_only
PUBTF-AGENT-00097	human|NFKBIA|ICAM1	22B	human	NFKBIA	ICAM1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004909	TRRUST	12490396;9733827;9990039	repressing_target	unverified_public_record	13933	12434	mapped_unique	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12490396;9733827;9990039.	review_ledger_only
PUBTF-AGENT-00100	human|NANOG|POU5F1	22B	human	NANOG	POU5F1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004344;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001762:8a3e2c285dcd	OmniPath_DoRothEA;TRRUST	16790525;16846370;18535151;19567677;20427424;20659708;20734354;21089074;21987446;22339500;22378194;22686476;23085761;23178592;23272250;23298400;23395962;24320714;25245189;25802002;25825768;26676719;26936116;27196761;28545230;28968696;30092372;31273189;31555818;32710593;36646707	unknown;activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=22378194.	review_ledger_only
