b_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	source_a_edge_id	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	consolidation_note
M24B-E000080	APOC3-rich triglyceride-rich lipoprotein	inhibits	LDLR-dependent remnant clearance	ApoC3-LDLR/LRP1 lipoprotein clearance axis	downstream_or_functional	M24A-E080	reviewed_batch002B	ApoC3 depletion, Ldlr/Lrp1 genetics, radiolabeled uptake and clearance	mouse liver and primary hepatocytes	cell surface/endosomal	mouse	non-SCI comparator	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000081	C1QL2	binds	NRXN3(25b+)	C1QL2-NRXN3-GluK2/GluK4 synaptic complex	ligand_receptor_or_direct_molecular	M24A-E081	reviewed_batch002B	binding, null/rescue, Nrxn3 deletion, mutant ligand, and electrophysiology	mouse hippocampal mossy-fiber/CA3 synapses	cell surface/synapse	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000082	C1QL2	modulates	synaptic vesicle recruitment and transmission	C1QL2-NRXN3 synaptic branch	downstream_or_functional	M24A-E082	reviewed_batch002B	C1ql2/Nrxn3 loss/rescue, electrophysiology and synapse assays	mouse hippocampal neurons	cell surface/synapse	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000083	C1QTNF5	binds/associates with	MFRP	C1QTNF5-MFRP RPE adhesion complex	ligand_receptor_or_direct_molecular	M24A-E083	reviewed_batch002B	pull-down, affinity purification and structural interaction assays	human RPE/CHO membrane system	cell surface/adhesion	human	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000084	CRIPTO/TDGF1	modulates	Nodal/activin-ACVR1B complex	Cripto-ACVR1B/ALK4 coreceptor branch	receptor_proximal_or_pathway	M24A-E084	reviewed_batch002B	Cripto-ALK4 binding, receptor complex, activin/Nodal reporter and mutant assays	mouse and human reconstitution systems	cell surface/cytosol	mouse;human	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000085	CRIPTO/TDGF1	modulates	Nodal-ACVR1C/ALK7 complex	Cripto-Nodal-ALK7/ActRIIB coreceptor branch	receptor_proximal_or_pathway	M24A-E085	reviewed_batch002B	Nodal/Cripto receptor interaction, reporter and dominant-negative ALK7 assays	Xenopus and human HepG2 reconstitution	cell surface/cytosol/nucleus	xenopus;human	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000086	CYTL1	activates	CCR2B	CYTL1-CCR2-Gi/ERK chemotaxis relay	ligand_receptor_or_direct_molecular	M24A-E086	reviewed_batch002B	receptor binding/internalization, chemotaxis, pertussis toxin, and ERK assays	human CCR2B HEK293; monocytes; mouse macrophages	cell surface/cytosol	human;mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000087	FLRT3	binds	FLRT3	FLRT3 homophilic adhesion	ligand_receptor_or_direct_molecular	M24A-E087	reviewed_batch002B	FLRT3 oligomerization, interface-mutant, and cell-adhesion assays	mouse cortical neurons; endothelial comparator	cell surface/adhesion	mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000088	FLRT3	promotes	cell-cell adhesion and cortical neuron distribution	FLRT3 homophilic adhesion/migration branch	downstream_or_functional	M24A-E088	reviewed_batch002B	FLRT3 mutant/loss and neuronal migration, adhesion, and vascularization assays	mouse cortical neurons; endothelial comparator	cell surface/adhesion	mouse;human comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000089	IL17D	binds/activates	CD93	IL17D-CD93 ILC3 homeostasis relay	ligand_receptor_or_direct_molecular	M24A-E089	reviewed_batch002B	protein purification, receptor binding, Cd93 conditional deletion, and IL17D perturbation	mouse ILC3s; epithelial and colitis models	cell surface/cytosol	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000090	IL17D	promotes	ILC3 IL-22 production	IL17D-CD93-IL22 homeostatic branch	downstream_or_functional	M24A-E090	reviewed_batch002B	Il17d/Cd93 loss-of-function and IL-22/antimicrobial readouts	mouse ILC3s and colitis/infection models	cytosol/nucleus	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000091	IL1A	activates	IL1R1:IL1RAP complex	IL-1 receptor-complex activation	ligand_receptor_or_direct_molecular	M24A-E091	reviewed_batch002B	IL1RAP-deficient cells/mice and IL-1 binding/signaling assays	mouse fibroblasts and inflammatory model	cell surface	mouse;human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000092	IL1B	activates	IL1R1:IL1RAP complex	IL-1 receptor-complex activation	ligand_receptor_or_direct_molecular	M24A-E092	reviewed_batch002B	IL1RAP-deficient cells/mice and IL-1 binding/signaling assays	mouse fibroblasts and inflammatory model	cell surface	mouse;human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000093	IL36A	activates	IL1RL2:IL1RAP complex	IL-36 receptor-complex activation	ligand_receptor_or_direct_molecular	M24A-E093	reviewed_batch002B	SPR and direct binding/ternary complex assembly assays	recombinant receptor assays; inflammatory cells	cell surface	human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000094	IL36B	activates	IL1RL2:IL1RAP complex	IL-36 receptor-complex activation	ligand_receptor_or_direct_molecular	M24A-E094	reviewed_batch002B	IL-36 agonist/receptor-complex binding and signaling assays	recombinant receptor assays; inflammatory cells	cell surface	human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000095	IL36G	activates	IL1RL2:IL1RAP complex	IL-36 receptor-complex activation	ligand_receptor_or_direct_molecular	M24A-E095	reviewed_batch002B	IL-36 agonist/receptor-complex binding and signaling assays	recombinant receptor assays; inflammatory cells	cell surface	human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000096	IL36A/IL36B/IL36G	activates	MyD88/IRAK/NFkB/MAPK	IL-36 receptor-complex proximal relay	receptor_proximal_or_pathway	M24A-E096	reviewed_batch002B	IL-36 receptor-complex assembly and NF-kB/MAPK pathway assays	immune and epithelial cells	membrane/cytosol/nucleus	human;mouse comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000097	IL36A/IL36B/IL36G	promotes	inflammatory cytokine and chemokine output	IL-36 inflammatory output	downstream_or_functional	M24A-E097	reviewed_batch002B	IL-36 agonist stimulation and inflammatory readouts	immune, epithelial, and stromal cells	extracellular/inflammatory compartment	human;mouse comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000098	LEAP2	antagonizes	GHSR	LEAP2-GHSR ghrelin antagonism	ligand_receptor_or_direct_molecular	M24A-E098	reviewed_batch002B	LEAP2 administration, ghrelin challenge, and GHSR-null specificity	rat and mouse hypothalamic models	cell surface/cytosol	rat;mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000099	LEAP2	suppresses	ghrelin-induced Fos and feeding	LEAP2-GHSR central appetite output	downstream_or_functional	M24A-E099	reviewed_batch002B	i.c.v./i.v. LEAP2, ghrelin challenge, Fos and feeding assays	rat and mouse hypothalamic models	cytosol/nucleus	rat;mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000100	PCDHGC3	supports	endothelial barrier	PCDHGC3 junctional barrier branch	downstream_or_functional	M24A-E100	reviewed_batch002B	PCDHGC3 expression and barrier/permeability assays	mouse brain microvascular endothelial cells	cell surface/adhesion	mouse	non-SCI comparator	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000101	S100B	binds/activates	AGER/RAGE	S100B-RAGE-Src/ERK/NFkB relay	ligand_receptor_or_direct_molecular	M24A-E101	reviewed_batch003B	recombinant S100B binding, RAGE blockade, Src/ERK/NFkB assays	human/mouse RAGE-expressing cells and neural/inflammatory models	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000102	SAA1	modulates	TLR2/MD2/NFkB/MAPK	SAA1-TLR2 inflammatory branch	receptor_proximal_or_pathway	M24A-E102	reviewed_batch003B	SAA1 exposure, TLR2 perturbation, cytokine and MAPK/NFkB assays	immune cells and inflammatory comparator models	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000103	SAA1	binds/activates	TLR4/MD2	SAA1-TLR4-MyD88/NFkB branch	ligand_receptor_or_direct_molecular	M24A-E103	reviewed_batch003B	recombinant SAA1-TLR4/MD2 binding and NFkB assays	heterologous receptor and inflammatory cell systems	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000104	SAA3	activates	TLR4/MD2/MyD88/p38/NFkB	SAA3-TLR4 inflammatory branch	receptor_proximal_or_pathway	M24A-E104	reviewed_batch003B	SAA3 peptide binding, TLR4/MD2 assays and MyD88/p38/NFkB readouts	immune/inflammatory comparator cells	cell surface/cytosol/nucleus	mouse;human comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000105	TNC FBG-C domain	binds/activates	TLR4	TNC-FBG-C-TLR4 alarmin relay	receptor_proximal_or_pathway	M24A-E105	reviewed_batch003B	FBG-C binding, TLR4 activation and inflammatory assays	immune/inflammatory comparator cells and SCI-associated alarmin context	cell surface/cytosol	human;mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000106	VCAN	activates	TLR2:TLR6/CD14	VCAN-TLR2/TLR6 inflammatory relay	receptor_proximal_or_pathway	M24A-E106	reviewed_batch003B	VCAN perturbation, TLR2/TLR6/CD14 dependence and cytokine assays	immune/inflammatory comparator cells	cell surface/cytosol/nucleus	human;mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000107	CCL11	activates	CCR2B	CCL11-CCR2 weak chemotaxis branch	ligand_receptor_or_direct_molecular	M24A-E107	reviewed_batch003B	receptor binding, partial agonism and chemotaxis assays	heterologous receptor and chemotaxis cells	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000108	CCL11	activates	CCR3	CCL11-CCR3 eosinophil chemotaxis branch	ligand_receptor_or_direct_molecular	M24A-E108	reviewed_batch003B	CCR3 binding, calcium flux and chemotaxis assays	heterologous CCR3 and eosinophil systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000109	CCL24	activates	CCR3	CCL24-CCR3 eosinophil branch	ligand_receptor_or_direct_molecular	M24A-E109	reviewed_batch003B	CCR3 binding and eosinophil activation assays	heterologous CCR3 and eosinophil systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000110	CCL27	activates	CCR10	CCL27-CCR10 skin T-cell recruitment branch	ligand_receptor_or_direct_molecular	M24A-E110	reviewed_batch003B	CCR10-dependent chemotaxis and recruitment assays	T-cell and skin homing comparator models	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium-high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000111	CCL28	activates	CCR3	CCL28-CCR3 eosinophil migration branch	ligand_receptor_or_direct_molecular	M24A-E111	reviewed_batch003B	CCR3-dependent migration/eosinophil response assays	heterologous CCR3 and eosinophil systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000112	CCL3	activates	CCR1	CCL3-CCR1 chemokine receptor branch	ligand_receptor_or_direct_molecular	M24A-E112	reviewed_batch003B	cloned CCR1 binding and calcium signaling assays	cloned CCR1 and calcium-signaling systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000113	CCL5	activates	CCR1	CCL5-CCR1 chemotaxis branch	ligand_receptor_or_direct_molecular	M24A-E113	reviewed_batch003B	CCR1-dependent CCL5 binding, chemotaxis and signaling assays	heterologous receptor and leukocyte systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000114	CCL5	activates	CCR3	CCL5-CCR3 eosinophil branch	ligand_receptor_or_direct_molecular	M24A-E114	reviewed_batch003B	CCR3 binding/activation and eosinophil response assays	heterologous CCR3 and eosinophil systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000115	CCL7	activates	CCR1	CCL7-MCP-3/CCR1 branch	ligand_receptor_or_direct_molecular	M24A-E115	reviewed_batch003B	CCR1 affinity and signaling assays	heterologous receptor and leukocyte systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium-high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000116	CCL7	activates	CCR2B	CCL7-MCP-3/CCR2 branch	ligand_receptor_or_direct_molecular	M24A-E116	reviewed_batch003B	CCR2B affinity, calcium and chemotaxis assays	heterologous receptor and chemotaxis systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium-high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000117	CCL7	activates	CCR3	CCL7-MCP-3/CCR3 branch	ligand_receptor_or_direct_molecular	M24A-E117	reviewed_batch003B	CCR3 affinity/signaling and cellular response assays	heterologous receptor and pain comparator systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	medium	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000118	CCL8	activates	CCR1	CCL8/MCP-2-CCR1 chemotaxis branch	ligand_receptor_or_direct_molecular	M24A-E118	reviewed_batch003B	CCL8 binding and CCR1-dependent migration assays	heterologous CCR1 and leukocyte systems	cell surface/cytosol	human;mouse comparator	non-SCI comparator	high	P3	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000119	PCDHGC5	binds	PCDHGC5	PCDHGC5 homophilic synaptic adhesion	ligand_receptor_or_direct_molecular	M24A-E119	reviewed_batch003A	ectodomain SPR, cell aggregation and neuronal adhesion assays	mouse neurons and recombinant ectodomain systems	cell surface/synapse	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000120	PIANP/PANP	binds/activates	PILRA	PANP-PILRA glycosylation-dependent neural relay	ligand_receptor_or_direct_molecular	M24A-E120	reviewed_batch003A	glycosylation-dependent binding and reporter activation assays	mouse neural-cell reporter systems	cell surface/cytosol	mouse	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000121	PTPRD	binds	IL1RAP	PTPdelta-IL1RAP trans-synaptic adhesion complex	ligand_receptor_or_direct_molecular	M24A-E121	reviewed_batch003A	pull-down, structural, splice-dependent binding and synaptogenesis assays	neuronal synapse models and recombinant ectodomains	cell surface/synapse	mouse;human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000122	WNT5A	modulates	ROR2:VANGL2 complex	WNT5A-ROR2-VANGL2 planar-cell-polarity branch	receptor_proximal_or_pathway	M24A-E122	reviewed_batch003A	WNT5A binding to ROR2, ROR2-VANGL2 complex formation, VANGL2 phosphorylation and JNK/Rho assays	vertebrate developmental cell systems	cell surface/cytosol/nucleus	mouse;Xenopus comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000123	ANXA2	activates	TLR2	ANXA2-TLR2 dendritic inflammatory relay	receptor_proximal_or_pathway	M24A-E123	reviewed_batch003A	ANXA2/peptide TLR2 reporter and dendritic-cell activation assays	innate immune/dendritic-cell comparator systems	cell surface/cytosol	mouse;human comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000124	CIRBP	activates	TLR4/MD2	CIRP-TLR4 inflammatory relay	receptor_proximal_or_pathway	M24A-E124	reviewed_batch003A	extracellular CIRP challenge and TLR4/MD2 inflammatory assays	shock/sepsis inflammatory models	cell surface/cytosol/nucleus	mouse;human comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000125	DCN/decorin	binds/activates	TLR2	decorin-TLR2-MAPK/NFkB inflammatory relay	ligand_receptor_or_direct_molecular	M24A-E125	reviewed_batch003A	pull-down, microscale thermophoresis, TLR2 dependence and cytokine assays	macrophage/inflammatory comparator cells	cell surface/cytosol/nucleus	human;mouse comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000126	DEFB2	binds/activates	TLR4	DEFB2-TLR4 dendritic maturation relay	ligand_receptor_or_direct_molecular	M24A-E126	reviewed_batch003A	mature peptide exposure and TLR4-dependent dendritic-cell maturation assays	mouse dendritic-cell comparator systems	cell surface/cytosol	mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000127	FCNA/ficolin-A	modulates	TLR4-MyD88-MAPK/NFkB	ficolin-A-TLR4 macrophage polarization branch	receptor_proximal_or_pathway	M24A-E127	reviewed_batch003A	co-IP, Tlr4/MyD88 knockout and adoptive-transfer assays	mouse macrophage/inflammatory models	cell surface/cytosol/nucleus	mouse	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000128	HMGB1	binds	HAVCR2/TIM-3	HMGB1-TIM-3 nucleic-acid sensing suppression	ligand_receptor_or_direct_molecular	M24A-E128	reviewed_batch003A	recombinant binding, cell binding and co-IP assays	tumor-associated dendritic-cell comparator models	cell surface/cytosol	mouse;human comparator	non-SCI comparator	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000129	HMGB1	activates	TLR2	HMGB1-TLR2 inflammatory relay	receptor_proximal_or_pathway	M24A-E129	reviewed_batch003A	FRET/co-IP, TLR2 reporter and inflammatory output assays	macrophage/dendritic-cell comparator models	cell surface/cytosol/nucleus	human;mouse comparator	non-SCI comparator	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000130	LGALS9	modulates	TLR4	LGALS9-TLR4 glycan-dependent modulation branch	receptor_proximal_or_pathway	M24A-E130	reviewed_batch003A	pull-down and TLR4/LPS response modulation assays	mouse B-1 cells and inflammatory comparator models	cell surface/cytosol	mouse	non-SCI comparator	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000131	C3aR1	modulates	NF-kB p65/Nrf2/UCHL1-proteasome axis	C3a-C3aR1-NF-kB p65-Nrf2- UCHL1 downstream relay	receptor_proximal_or_pathway	M24A-E131	reviewed_saturation_batch005	C3aR-dependent downstream pathway; net NSC-suppressive	spinal cord neural stem cells and injured cord	nucleus/proteasome	mouse	traumatic SCI	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000132	C3a/C3aR1 signaling	suppresses	spinal cord NSC activation	C3a-C3aR1-NF-kB p65-Nrf2-UCHL1-proteasome functional output	downstream_or_functional	M24A-E132	reviewed_saturation_batch005	C3aR-dependent NSC activation and recovery output	spinal cord neural stem cells and injured cord	lesion and neural-stem-cell compartment	mouse	traumatic SCI	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000133	des-Arg9-bradykinin	activates	BDKRB1	kinin-B1 receptor SCI bladder relay	ligand_receptor_or_direct_molecular	M24A-E133	reviewed_saturation_batch005	selective B1 agonist/antagonist pharmacology	rat detrusor, urothelium, DRG, and spinal cord	cell surface/bladder and spinal autonomic circuits	rat	SCI-associated overactive bladder	medium-high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000134	BDKRB1	promotes	post-SCI overactive bladder	kinin-B1 receptor bladder hyperexcitability output	downstream_or_functional	M24A-E134	reviewed_saturation_batch005	B1 receptor blockade and bladder functional output	rat detrusor, urothelium, DRG, and spinal cord	bladder and spinal autonomic circuits	rat	SCI-associated overactive bladder	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000135	resolvin D1	activates	GPR32/DRV1	RvD1-GPR32 proresolution GPCR relay	ligand_receptor_or_direct_molecular	M24A-E135	reviewed_saturation_batch005	human receptor pharmacology and proresolution comparator	CHO-hGPR32 and primary human PMNs/macrophages	cell surface/cytosol	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000136	GPR32/DRV1	promotes	proresolution phagocytosis and leukocyte resolution	RvD1-GPR32 proresolution cellular output	downstream_or_functional	M24A-E136	reviewed_saturation_batch005	human GPR32-dependent resolution function	primary human PMNs and macrophages	cell surface/cytosol	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000137	C5a	binds	C5L2/C5aR2	C5a-C5L2/C5aR2 decoy and internalization branch	ligand_receptor_or_direct_molecular	M24A-E137	reviewed_saturation_batch006	primary human C5L2/C5aR2 comparator studies	human PMNs, HeLa, and recombinant receptor systems	cell surface/intracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000138	C5L2/C5aR2	promotes	C5a/C5a-desArg internalization and degradation	C5L2/C5aR2 ligand-clearance branch	downstream_or_functional	M24A-E138	reviewed_saturation_batch006	constitutive receptor internalization and ligand-clearance assays	human PMNs, HeLa, and differentiated HL-60 cells	intracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000139	C3d	binds	CR2/CD21	C3d-CR2 complement co-receptor binding	ligand_receptor_or_direct_molecular	M24A-E139	reviewed_saturation_batch006	primary CR2-C3d structural and mutational studies	recombinant human CR2 SCR1-2/C3d structural systems	extracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000140	factor Xa	activates	PAR2	TF-FVIIa-Xa-PAR2 protease relay	ligand_receptor_or_direct_molecular	M24A-E140	reviewed_saturation_batch006	primary factor Xa/PAR2 cofactor and cleavage studies	human vascular endothelial and recombinant/cofactor systems	cell surface/extracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000141	neurosin/Klk6	activates	PAR2	Klk6-PAR2-MEK/ERK-STAT3 astrocyte relay	receptor_proximal_or_pathway	M24A-E141	reviewed_saturation_batch007	primary SCI neurosin/PAR2 receptor-proximal study	mouse injured spinal cord and primary astrocytes	cell surface/cytosol/nucleus	mouse	traumatic compression SCI	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000142	neurosin/Klk6-PAR2 signaling	promotes	astrocyte IL-6/STAT3 astrogliosis	Klk6-PAR2-MEK/ERK-STAT3 inflammatory astrocyte output	downstream_or_functional	M24A-E142	reviewed_saturation_batch007	neurosin challenge, PAR2 loss, STAT3/MEK inhibition, cytokine and glial-scar assays	mouse primary astrocytes and injured spinal cord	cytosol/nucleus/lesion compartment	mouse	traumatic compression SCI	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000143	bradykinin/kallikrein-kinin system	modulates	BDKRB1/B2R expression after SCII	kinin-system receptor induction context	downstream_or_functional	M24A-E143	reviewed_saturation_batch007	primary SCII bradykinin concentration and receptor expression time course	rat spinal cord ischemia-reperfusion tissue	cell surface/lesion compartment	rat	spinal cord ischemia-reperfusion	medium-high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000144	bradykinin	activates	BDKRB2	bradykinin-B2R-NF-kB neuroprotection relay	ligand_receptor_or_direct_molecular	M24A-E144	reviewed_saturation_batch007	primary SCII bradykinin treatment, B2R, cytokine, p65, and neuronal-recovery assays	rat injured spinal cord and neuronal compartment	cell surface/cytosol/nucleus	rat	spinal cord ischemia-reperfusion	medium-high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000145	BDKRB2	promotes	neurologic recovery and neuronal protection after SCII	bradykinin-B2R-NF-kB neuroprotective output	downstream_or_functional	M24A-E145	reviewed_saturation_batch007	BBB locomotor scoring; IL-6, TNF-alpha, MCP-1, COX-2, iNOS, p65/p-p65 and B2R assays	rat injured spinal cord and neuronal compartment	cytosol/nucleus/lesion compartment	rat	spinal cord ischemia-reperfusion	medium-high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000146	LTB4	promotes	post-traumatic polymorphonuclear infiltration and secondary injury	LTB4 release-PMN infiltration branch	downstream_or_functional	M24A-E146	reviewed_saturation_batch008	rat SCI mediator-release and PMN-association context	infiltrating polymorphonuclear cells/neutrophils and injured spinal cord slices	lesion compartment/ex vivo spinal cord slices	rat	traumatic SCI	medium-high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000147	iC3b	binds	CR3/ITGAM-ITGB2	iC3b-CR3 opsonin binding	ligand_receptor_or_direct_molecular	M24A-E147	reviewed_saturation_batch008	human iC3b-CR3 alpha-I structural binding comparator	recombinant human iC3b and CR3 alpha-I structural systems	extracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000148	C3/CR3 pathway	promotes	SCI-evoked neuropathic pain	C3-CR3-NR2B neuropathic-pain branch	downstream_or_functional	M24A-E148	reviewed_saturation_batch008	rat SCI functional association; no ligand-receptor perturbation	injured rat spinal cord and dorsal horn	synaptic/dorsal-horn lesion compartment	rat	traumatic SCI	medium	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000149	MMP2/MMP9	promotes	SCI apoptotic and vascular-inflammatory secondary injury	MMP2/MMP9 ECM-vascular injury branch	downstream_or_functional	M24A-E149	reviewed_saturation_batch008	mouse SCI apoptosis and early vascular-inflammatory pathway context	neurons, glia, astrocytes, neutrophils, macrophages, and vascular structures	extracellular matrix/vascular barrier/lesion compartment	mouse	traumatic contusion SCI	high	P1	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000150	iC3b	binds	CR4/ITGAX-ITGB2	iC3b-CR4 opsonin binding	ligand_receptor_or_direct_molecular	M24A-E150	reviewed_saturation_batch009	human iC3b-CR4 structural and biochemical binding comparator	recombinant human iC3b and CR4 alphaX-beta2 ectodomain structural systems	extracellular	human	non-SCI comparator	high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
M24B-E000151	RvD1/17(R)-RvD1	modulates	spinal inflammatory pain and TNF release	RvD1-FPR2/ALX spinal resolution branch	downstream_or_functional	M24A-E151	reviewed_saturation_batch010	rat spinal anti-nociceptive and astrocyte cytokine comparator	rat spinal astrocytes and human primary spinal astrocytes	spinal cord/dorsal-horn pain compartment	rat;human comparator	peripheral carrageenan inflammation comparator	medium-high molecular; low SCI relevance	P2	true	Direct, pathway, program, and functional layers remain distinct.
