candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M24A-Q0064	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	context_supported	reviewed_supported	reviewed_supported	rat;mouse	SCI and spinal culture models	EP2 receptor-proximal SCI pain evidence and EP4 spinal inflammatory-culture evidence are supported; purified binding, contusion-specific EP4 causality, and complete cell-source attribution remain unresolved
M24A-Q0065	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	human;rat comparator	SCI function plus receptor comparator	Human RvD1-GPR32 pharmacology, rat FPR2/ALX spinal comparator function, and SCI RvD1 functional context are supported; SCI-specific GPR32 receptor causality and rodent GPR32 orthology remain unresolved
M24A-Q0066	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	context_supported	reviewed_supported	reviewed_supported	mouse;rat	spinal pain and contusive SCI	S1PR1 spinal pain, S1PR3 traumatic-SCI inflammation, and S1PR2 contusive-SCI ferroptosis branches are supported; purified S1P-receptor binding, endogenous source attribution, and complete cell-specific necessity remain unresolved
M24A-Q0067	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	context_supported	reviewed_supported	reviewed_supported	mouse	traumatic SCI, spinal motoneuron, and primary astrocyte models	Klk6-PAR1/PAR2 and distinct SCI neurosin/Klk6-PAR2 relay/function are supported; purified SCI cleavage/binding and generic protease substitutions remain unresolved
M24A-Q0068	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	not_assessed	not_assessed	mouse;human comparator	SCI candidate plus structural comparator	C3d-CR2 direct structural binding is supported as a cleavage-fragment comparator; intact C3-to-CR2 activation and endogenous SCI relay remain unresolved
M24A-Q0069	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	fragment_context_supported	not_assessed	reviewed_supported	mouse;rat;human comparator	SCI candidate plus structural comparator	iC3b-CR3 direct structural binding comparator and rat SCI C3/CR3 functional association are supported by M24A-E147 and M24A-E148; intact C3-to-CR3 activation and endogenous SCI fragment identity remain unresolved
M24A-Q0070	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	fragment_context_supported	not_assessed	not_assessed	mouse;human comparator	SCI candidate plus structural comparator	iC3b-CR4 direct structural binding comparator is supported by M24A-E150; intact C3-to-CR4 activation and endogenous SCI fragment identity remain unresolved
M24A-Q0071	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	fragment_context_supported	not_assessed	not_assessed	mouse	SCI candidate	Existing M24A-B002-NE-007; exact C4b-CR2 signaling remains unresolved
M24A-Q0072	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Primary Gal-9/TIM-3 evidence; no SCI receiver validation
M24A-Q0073	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	rat;human comparator	non-SCI comparator	Pathway/function supported; direct ANGPTL2-TLR4 binding unresolved
M24A-Q0074	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	mouse comparator	non-SCI comparator	Existing M24A-B003-NE-009; intracellular ATP gating is not extracellular receptor activation
M24A-Q0075	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	rat	contusion SCI	Duplicate linked to validated M24A-E018/M24A-B003-EVID-018; no new edge created
M24A-Q0076	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	mouse;rat comparator	SCI and channel comparator	Existing M24A-B003-NE-009; TRPM4 ATP interaction is intracellular/allosteric
M24A-Q0077	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse	non-SCI comparator	Direct comparator evidence; no SCI model
M24A-Q0078	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Particle-level functional axis; purified ApoC3-LDLR binding unresolved
M24A-Q0079	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	bounded_no_evidence	reviewed_unresolved	reviewed_supported	mouse	non-SCI comparator	Explicit M23A-Q0009/M23A-E1068 boundary; functional clearance only
M24A-Q0080	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Isoform-specific synaptic complex; no SCI model
M24A-Q0081	REVIEWED_SUPPORTED_CONTEXT	REVIEWED_SUPPORTED_CONTEXT	reviewed_supported	not_assessed	not_assessed	human	non-SCI comparator	Direct extracellular interaction; no SCI or downstream relay
M24A-Q0082	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	Coreceptor, not canonical ligand
M24A-Q0083	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	xenopus;human comparator	non-SCI comparator	Coreceptor, not canonical ligand
M24A-Q0084	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	mouse;human comparator	non-SCI comparator	Complex-level Cripto/type-II context retained; isolated Cripto-ACVR2A binding not established
M24A-Q0085	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse	non-SCI comparator	Primary comparator; no SCI model
M24A-Q0086	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	human;mouse comparator	non-SCI comparator	Family-level latrophilin/FLRT evidence was not transferred to ADGRL1
M24A-Q0087	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	human;mouse comparator	non-SCI comparator	Read-only reuse of M23A-E560/E561; no duplicate 24A edge
M24A-Q0088	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	mouse;human comparator	non-SCI comparator	Homophilic adhesion/function promoted; no SCI transfer
M24A-Q0089	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	xenopus;zebrafish;human comparator	non-SCI comparator	Read-only reuse of M23A-E562/E563; no duplicate 24A edge
M24A-Q0090	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	human;mouse comparator	non-SCI comparator	UNC5C family adjacency was not accepted as exact FLRT3 evidence
M24A-Q0091	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	human;mouse comparator	non-SCI comparator	FLRT2-UNC5D evidence was not transferred to FLRT3-UNC5D
M24A-Q0092	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	mouse	non-SCI comparator	Primary IL17D-CD93 evidence; no SCI receiver validation
M24A-Q0093	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	IL1RAP is accessory chain; retained as IL1R1:IL1RAP complex
M24A-Q0094	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	IL1RAP is accessory chain; retained as IL1R1:IL1RAP complex
M24A-Q0095	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	human;mouse comparator	non-SCI comparator	No exact IL1RAP-PTPRD primary evidence recovered
M24A-Q0096	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human comparator	non-SCI comparator	IL1RAP is recruited by agonist-bound IL1RL2; no free IL1RAP ligand edge
M24A-Q0097	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human comparator	non-SCI comparator	IL1RAP is recruited by agonist-bound IL1RL2; no free IL1RAP ligand edge
M24A-Q0098	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human comparator	non-SCI comparator	IL1RAP is recruited by agonist-bound IL1RL2; no free IL1RAP ligand edge
M24A-Q0099	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	rat;mouse	non-SCI comparator	Endogenous antagonist comparator; no SCI receiver-state validation
M24A-Q0100	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	not_assessed	reviewed_supported	mouse	non-SCI comparator	Functional evidence retained; direct self-binding remains unresolved
M24A-Q0101	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	mouse	non-SCI comparator	Direct homophilic comparator; no SCI
M24A-Q0102	REVIEWED_SUPPORTED_CONTEXT	REVIEWED_SUPPORTED_CONTEXT	reviewed_supported	reviewed_supported	not_assessed	mouse	non-SCI comparator	PIANP/PANP nomenclature retained; no SCI
M24A-Q0103	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	not_assessed	reviewed_supported	mouse;human comparator	non-SCI comparator	Existing IL1RAP direct-pair boundary reopened; synaptic complex not IL-1 signaling
M24A-Q0104	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	Exact UNC5A-FLRT3 boundary; do not transfer UNC5B/UNC5D
M24A-Q0105	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	xenopus;zebrafish;human comparator	non-SCI comparator	Read-only reuse of M23A-E562/E563; no duplicate edge
M24A-Q0106	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	Exact UNC5C-FLRT3 boundary; family adjacency not substituted
M24A-Q0107	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	mouse;human comparator	non-SCI comparator	Direct comparator evidence; no SCI relay
M24A-Q0108	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	REVIEWED_SUPPORTED_COMPLEX_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;Xenopus comparator	non-SCI comparator	WNT5A does not bind VANGL2 directly in retained record
M24A-Q0109	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	Molecular species matters; no SCI
M24A-Q0110	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	Receptor-proximal evidence; direct purified binding limited
M24A-Q0111	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	CXCL10-CXCR3 evidence not transferred to TLR4
M24A-Q0112	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Soluble decorin comparator; no SCI
M24A-Q0113	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Mature peptide/species retained; no SCI
M24A-Q0114	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	human comparator	non-SCI comparator	Mixed TLR1/2 and TLR4 evidence; exact DEFB3-TLR4 activation unresolved
M24A-Q0115	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Direct binary TLR4 binding unresolved
M24A-Q0116	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_unresolved	reviewed_supported	mouse;human comparator	non-SCI comparator	Redox/form and tumor DC context retained
M24A-Q0117	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Redox state and complex contamination limits retained
M24A-Q0118	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	HSP70-family evidence not transferred to HSPA4
M24A-Q0119	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	mouse	non-SCI comparator	Glycan/cell-contextual modulation; no SCI
M24A-Q0120	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	mouse;human comparator	SCI and comparator	Reuse reverse TLR4-to-MMP9 context; do not encode MMP9 as ligand
M24A-Q0121	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_unresolved	reviewed_supported	rat comparator	non-SCI comparator	Read-only Module21A function reuse; no new edge
M24A-Q0122	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	S100A8-TLR4/RAGE evidence not transferred
M24A-Q0123	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	rat;mouse comparator	SCI ischemia-reperfusion	Read-only reuse of validated M24A-E017; no new edge created
M24A-Q0124	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_unresolved	reviewed_supported	human;mouse comparator	non-SCI comparator	Read-only Module21A reuse; exact SCI relay unresolved
M24A-Q0125	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Read-only Module21A reuse; no new edge
M24A-Q0126	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Direct RAGE comparator; no SCI-specific receiver-state validation
M24A-Q0127	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Pathway/function supported; purified SAA1-TLR2 binding unresolved
M24A-Q0128	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0129	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse;human comparator	non-SCI comparator	Peptide/processed species; no full-length SCI edge
M24A-Q0130	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	SCI-associated comparator	Promoted only for FBG-C domain; prior full-length TNC-TLR4 boundary remains
M24A-Q0131	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_unresolved	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Complex-level pathway/function; no purified binary binding
M24A-Q0132	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	mouse comparator	non-SCI comparator	Existing M24A-B003-NE-009
M24A-Q0133	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	rat	contusion SCI	Read-only reuse of validated M24A-E018; no duplicate edge created
M24A-Q0134	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	reviewed_unresolved	reviewed_unresolved	mouse;rat comparator	SCI and channel comparator	Existing M24A-B003-NE-009
M24A-Q0135	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Weak partial CCR2B agonism; no SCI
M24A-Q0136	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Canonical CCR3 comparator; no SCI
M24A-Q0137	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse	contusion SCI	Read-only reuse of validated M24A-E019; no duplicate edge created
M24A-Q0138	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	mouse comparator	non-SCI comparator	Existing M24A-B003-NE-009
M24A-Q0139	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Canonical comparator; no SCI
M24A-Q0140	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0141	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	mouse	SCI	Read-only reuse of validated M24A-E020; no duplicate edge created
M24A-Q0142	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; canonical CCL28-CCR10 retained separately
M24A-Q0143	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0144	REVIEWED_BOUNDARY	REVIEWED_BOUNDARY	bounded_no_evidence	bounded_no_evidence	bounded_no_evidence	human comparator	non-SCI comparator	Existing M24A-B003-NE-009; processed CCL4 species must remain distinct
M24A-Q0145	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0146	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0147	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0148	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
M24A-Q0149	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI receptor-causal validation
M24A-Q0150	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	reviewed_supported	reviewed_supported	reviewed_supported	human;mouse comparator	non-SCI comparator	Comparator-only; no SCI
