route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope
ROUTE:03541	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08837	PDGFRB pY771	M21B-E001104	NODE00122	ABL2															PDGFRB-pY771-ABL2	ligand_receptor_edge		M21B-EVID-001047			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	PDGF-BB-stimulated HEK293 PDGFRbeta receptor mutants, purified PDGFRbeta cytoplasmic domain/Abl2 SH2 binding, Y771F loss of binding and in-vitro Abl2 phosphorylation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03542	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08833	PDGFRB pY579	M21B-E001105	NODE10619	SRC-family kinases															PDGFRB-pY579-SRC-family	ligand_receptor_edge		M21B-EVID-001048			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human PDGFRbeta Y579F/Y581F PAE-cell and synthetic phosphopeptide assays measuring direct Src-family binding and receptor-associated kinase activity	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03543	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08834	PDGFRB pY581	M21B-E001106	NODE10619	SRC-family kinases															PDGFRB-pY581-SRC-family	ligand_receptor_edge		M21B-EVID-001049			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human PDGFRbeta Y579F/Y581F PAE-cell and synthetic phosphopeptide assays measuring direct Src-family binding and receptor-associated kinase activity	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03544	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09707	RET pY1096	M21B-E001107	NODE04426	GRB2															RET-pY1096-GRB2	ligand_receptor_edge		M21B-EVID-001050			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	RET/PTC2 long-isoform Y620 (proto-RET Y1096) phosphopeptide, Y620F mutagenesis and co-immunoprecipitation with Grb2 in transformed-cell assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03545	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03665	FGFR3 pY760	M21B-E001108	NODE09065	PLCG1															FGFR3-pY760-PLCG1	ligand_receptor_edge		M21B-EVID-001051			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Ba/F3 cells expressing constitutively activated FGFR3 TDII or TEL-FGFR3 mutants, Y760F receptor mutagenesis, PLCgamma phosphorylation/activation assays, and murine bone-marrow transplant leukemia model	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03546	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03664	FGFR3 pY724/pY760 tandem site-set	M21B-E001109	NODE10245	SH2B1/SH2-Bbeta															FGFR3-pY724-pY760-SH2B1-STAT5	ligand_receptor_edge		M21B-EVID-001052			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	Yeast two-hybrid FGFR3 kinase-domain screen, 293T coimmunoprecipitation with SH2-Bbeta, activated FGFR3 N540K/K650E mutants, site-mutant/phosphosite binding comparisons, and STAT5 phosphorylation/nuclear-translocation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03547	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05993	JAG2	M21B-E001110	NODE08172	NOTCH1 receptor															JAG2-NOTCH1-binding	ligand_receptor_edge		M21B-EVID-001053			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO-cell DSL-ligand presentation with soluble Notch1/Notch3 extracellular-domain fusion proteins; cell-binding and calcium-dependent solid-phase binding assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03548	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02880	DLL1	M21B-E001111	NODE08184	NOTCH3 receptor															DLL1-NOTCH3-binding	ligand_receptor_edge		M21B-EVID-001054			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO-cell DSL-ligand presentation with soluble Notch1/Notch3 extracellular-domain fusion proteins; cell-binding and calcium-dependent solid-phase binding assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03549	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05983	JAG1	M21B-E001112	NODE08184	NOTCH3 receptor															JAG1-NOTCH3-binding	ligand_receptor_edge		M21B-EVID-001055			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO-cell DSL-ligand presentation with soluble Notch1/Notch3 extracellular-domain fusion proteins; cell-binding and calcium-dependent solid-phase binding assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03550	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05993	JAG2	M21B-E001113	NODE08184	NOTCH3 receptor															JAG2-NOTCH3-binding	ligand_receptor_edge		M21B-EVID-001056			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO-cell DSL-ligand presentation with soluble Notch1/Notch3 extracellular-domain fusion proteins; cell-binding and calcium-dependent solid-phase binding assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03551	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05983	JAG1	M21B-E001114	NODE08179	NOTCH2 receptor															JAG1-NOTCH2-canonical-Notch	ligand_receptor_edge		M21B-EVID-001057			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO/BaF3 ligand-receptor coculture with full-length Jagged1 and Notch2, receptor processing, nuclear translocation/hyperphosphorylation and RBP-Jkappa reporter assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:03552	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05993	JAG2	M21B-E001115	NODE08179	NOTCH2 receptor															JAG2-NOTCH2-canonical-Notch	ligand_receptor_edge		M21B-EVID-001058			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	CHO/BaF3 ligand-receptor coculture with full-length Jagged2 and Notch2, receptor processing, nuclear translocation/hyperphosphorylation and RBP-Jkappa reporter assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:03553	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02886	DLL4	M21B-E001116	NODE08190	NOTCH4 receptor															DLL4-NOTCH4-endothelial-Notch	ligand_receptor_edge		M21B-EVID-001059			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Primary human endothelial-cell DLL4 coculture/ligand-expression assays measuring HES1, HERP1, HERP2, ephrin-B2 and Delta4 induction	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:03554	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08953	Phosphatidylserine/PtdSer	M21B-E001117	NODE11376	TREM2															PtdSer-TREM2-DAP12-phagocytosis	ligand_receptor_edge		M21B-EVID-001060			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	Jurkat TREM2-DAP12 reporter cells, apoptotic Neuro2a cells, purified phosphatidylserine-coated wells, anti-TREM2 blockade and aminophospholipid perturbation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:03555	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01417	C1q/complement component 1q	M21B-E001118	NODE11376	TREM2															C1q-TREM2-complement-suppression	ligand_receptor_edge		M21B-EVID-001061			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Recombinant TREM2/C1q binding and peptide-mapping assays, human Alzheimer-brain TREM2-C1q complexes, mutant-tau mouse microglial synaptic-engulfment model and TREM2-peptide rescue	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge
ROUTE:03556	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10528	Sphingosine-1-phosphate/S1P	M21B-E001119	NODE11376	TREM2															S1P-TREM2-DAP12-phagocytosis	ligand_receptor_edge		M21B-EVID-001062			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	MST, SPR and LC-MS/MS binding assays; TREM2-DAP12-transfected CHO cells, TREM2-knockdown microglia, D104 mutation, and Trem2-null ischemic-stroke mice	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	activating	direct_edge
ROUTE:03557	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE11376	TREM2	M21B-E001120	NODE02768	DAP12/TYROBP															TREM2-DAP12-receptor-complex	ligand_receptor_edge		M21B-EVID-001063			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human monocyte-derived dendritic cells; TREM2 surface association with DAP12, receptor stimulation, CCR7 upregulation, partial maturation, survival and PTK/ERK readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03558	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02769	DAP12/TYROBP pY65	M21B-E001121	NODE05588	INPP5D/SHIP1															DAP12-pY65-INPP5D-inhibitory-relay	ligand_receptor_edge		M21B-EVID-001064			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse bone-marrow macrophages/pre-osteoclasts and osteoclasts; TREM2 ligation, DAP12 pY65 phosphopeptide pull-down/SH2-dependence, SHIP1 recruitment, PI3K/ERK/Vav/Ca2+ and osteoclastogenesis readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03559	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02768	DAP12/TYROBP	M21B-E001122	NODE02911	DOK3															DAP12-DOK3-inhibitory-macrophage-relay	ligand_receptor_edge		M21B-EVID-001065			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse bone-marrow/peritoneal macrophages and RAW264.7 cells; low-dose LPS, DAP12/TREM2 perturbation, DAP12-DOK3 association, DOK3 phosphorylation/translocation, ERK and cytokine readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03560	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01867	CD33/SIGLEC3 pY340	M21B-E001123	NODE09466	PTPN6/SHP1															CD33-pY340-SHP1-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001066			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human THP-1/U937 myeloid cells, CD33 tail mutants and phosphopeptides, cross-linking/pervanadate, SH2 binding, co-IP and CD64-coupled calcium inhibition assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03561	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01867	CD33/SIGLEC3 pY340	M21B-E001124	NODE09450	PTPN11/SHP2															CD33-pY340-SHP2-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001067			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human THP-1/U937 myeloid cells, CD33 tail mutants and phosphopeptides, cross-linking/pervanadate, SH2 binding, co-IP and CD64-coupled calcium inhibition assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03562	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01868	CD33/SIGLEC3 pY358	M21B-E001125	NODE09450	PTPN11/SHP2															CD33-pY358-SHP2-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001068			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human CD33-tail and phosphopeptide assays with THP-1/U937 lysates, SH2-domain binding and site-mutant comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03563	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10313	SIRPA/SIRPalpha	M21B-E001126	NODE09466	PTPN6/SHP1															SIRPA-SHP1-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001069			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	Macrophages exposed to SIRPalpha antibody ligation or soluble CD47; SHP1/SHP2 recruitment and JAK2/STAT1, PI3K/Rac1/NOX/H2O2/NO readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03564	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10313	SIRPA/SIRPalpha	M21B-E001127	NODE09450	PTPN11/SHP2															SIRPA-SHP2-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001070			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	as stated in primary model/assay	Macrophages exposed to SIRPalpha antibody ligation or soluble CD47; SHP1/SHP2 recruitment and JAK2/STAT1, PI3K/Rac1/NOX/H2O2/NO readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03565	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09024	PIR-B pY794/pY824 ITIM site-set	M21B-E001128	NODE09466	PTPN6/SHP1															PIR-B-pY794-pY824-SHP1-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001071			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Murine splenic B cells and FcγRIIB/PIR-B chimeric RBL mast cells; phosphotyrosyl ITIM peptide binding, PIR-B Y794F/Y824F mutants, BCR/FcεRI co-ligation, Ca2+ and serotonin-release inhibition	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03566	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01815	CD200R1	M21B-E001129	NODE02907	DOK1															CD200R1-DOK1-inhibitory-relay	ligand_receptor_edge		M21B-EVID-001072			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse bone-marrow-derived mast cells and peritoneal cells; CD200R engagement, receptor tyrosine phosphorylation, Dok1 co-precipitation and MAPK/degranulation/cytokine readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03567	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01815	CD200R1	M21B-E001130	NODE02909	DOK2															CD200R1-DOK2-inhibitory-relay	ligand_receptor_edge		M21B-EVID-001073			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse bone-marrow-derived mast cells and peritoneal cells; CD200R engagement, receptor tyrosine phosphorylation, Dok2 co-precipitation and MAPK/degranulation/cytokine readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03568	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03549	FCGR2B/FcγRIIB pY292	M21B-E001134	NODE05588	INPP5D/SHIP1															FCGR2B-pY292-SHIP1-inhibitory-ITIM	ligand_receptor_edge		M21B-EVID-001077			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Phosphorylated human/murine FcγRIIB1 ITIM peptide and FcγRIIB-deficient or reconstituted B-cell systems; SHIP1 SH2 binding, co-association and inhibitory B-cell signaling assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03569	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08793	PDCD1/PD-1 pY248 ITSM	M21B-E001135	NODE09450	PTPN11/SHP2															PDCD1-pY248-SHP2-inhibitory-ITSM	ligand_receptor_edge		M21B-EVID-001078			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Human/murine PD-1 constructs in Jurkat and COS cells with Fyn/Lck, purified SHP2 SH2 domains and phosphorylated PD-1 ITSM peptides, and Raji-PD-L1/SEE T-cell cocultures; co-IP, ITC, phosphatase and IL-2 readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03570	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01396	BTLA pY257/pY282 ITIM-ITSM site-set	M21B-E001136	NODE09466	PTPN6/SHP1															BTLA-pY257-pY282-SHP1-inhibitory-site-set	ligand_receptor_edge		M21B-EVID-001079			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Murine and human BTLA cytoplasmic-domain constructs, phosphotyrosine-tail/phosphopeptide association assays and DO11.10 hybridoma or pervanadate phosphorylation systems; SHP1/SHP2 co-association and site-mutant comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03571	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01396	BTLA pY257/pY282 ITIM-ITSM site-set	M21B-E001137	NODE09450	PTPN11/SHP2															BTLA-pY257-pY282-SHP2-inhibitory-site-set	ligand_receptor_edge		M21B-EVID-001080			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human; mouse	Murine and human BTLA cytoplasmic-domain constructs, phosphotyrosine-tail/phosphopeptide association assays and DO11.10 hybridoma or pervanadate phosphorylation systems; SHP1/SHP2 co-association and site-mutant comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03572	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06924	MET pY1003	M21B-E001138	NODE01604	CBL															MET-pY1003-CBL-downregulation	ligand_receptor_edge		M21B-EVID-001081			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	human	Human MET juxtamembrane DpYR peptides and MET receptor mutants with CBL TKB-domain binding assays, co-IP/far-Western and HGF-stimulated HEK293T or transformation models; Y1003F loss-of-binding and receptor-stability comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03573	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06157	KLRG1 ITIM phosphotyrosine	M21B-E001139	NODE05588	INPP5D/SHIP1															KLRG1-ITIM-SHIP1-inhibitory-relay	ligand_receptor_edge		M21B-EVID-001082			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse KLRG1-transduced DO11 cells treated with pervanadate; ITIM tyrosine mutants, KLRG1 immunoprecipitation and phosphatase co-association; cadherin-engaged NK/T-cell inhibition assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:03574	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06157	KLRG1 ITIM phosphotyrosine	M21B-E001140	NODE09450	PTPN11/SHP2															KLRG1-ITIM-SHP2-inhibitory-relay	ligand_receptor_edge		M21B-EVID-001083			graph_edge_linked	not_asserted	evidence_route_not_causal		mechanism_evidence_v1	supports	not_evaluated	explicit_exported_edge	unknown	mouse	Mouse KLRG1-transduced DO11 cells treated with pervanadate; ITIM tyrosine mutants, KLRG1 immunoprecipitation and phosphatase co-association; cadherin-engaged NK/T-cell inhibition assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
