curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00525	human|ARNTL2|SERPINE1	22B	human	ARNTL2	SERPINE1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	22198637		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000222	TRRUST	22198637	activating_target	unverified_public_record		13333	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22198637; direct_evidence_pmids=22198637; source_lead_pmids=22198637.	review_ledger_only
PUBTF-AGENT-00526	human|ASH1L|TGFB1	22B	human	ASH1L	TGFB1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000234	TRRUST	22488473	unknown	unverified_public_record		13531	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=22488473.	review_ledger_only
PUBTF-AGENT-00527	human|ASXL1|FABP4	22B	human	ASXL1	FABP4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000236	TRRUST	21047783	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21047783.	review_ledger_only
PUBTF-AGENT-00528	human|BATF|CD2	22B	human	BATF	CD2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22592317		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000416	TRRUST	22592317	unknown	unverified_public_record		11575	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22592317; direct_evidence_pmids=22592317; source_lead_pmids=22592317.	review_ledger_only
PUBTF-AGENT-00529	mouse|Bhlhe40|Il2ra	22B	mouse	Bhlhe40	Il2ra	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000227	TRRUST	21057086	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21057086.	review_ledger_only
PUBTF-AGENT-00530	human|CNOT7|MSMB	22B	human	CNOT7	MSMB	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000818	TRRUST	15937477	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15937477.	review_ledger_only
PUBTF-AGENT-00531	human|CREB3L4|DNAJC12	22B	human	CREB3L4	DNAJC12	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24122553		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000922	TRRUST	24122553	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24122553; direct_evidence_pmids=24122553; source_lead_pmids=24122553.	review_ledger_only
PUBTF-AGENT-00532	human|CRTC1|PPARGC1A	22B	human	CRTC1	PPARGC1A	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000991	TRRUST	10893434	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10893434.	review_ledger_only
PUBTF-AGENT-00533	human|CTCFL|BAG1	22B	human	CTCFL	BAG1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001039	TRRUST	18413740	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18413740.	review_ledger_only
PUBTF-AGENT-00534	human|DDX5|H19	22B	human	DDX5	H19	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	20966046		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001109	TRRUST	20966046	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20966046; direct_evidence_pmids=20966046; source_lead_pmids=20966046.	review_ledger_only
PUBTF-AGENT-00535	mouse|Foxl1|Wnt3a	22B	mouse	Foxl1	Wnt3a	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	19841618		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001427	TRRUST	19841618	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19841618; direct_evidence_pmids=19841618; source_lead_pmids=19841618.	review_ledger_only
PUBTF-AGENT-00536	human|FOXN4|PANK2	22B	human	FOXN4	PANK2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	20603201		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002255	TRRUST	20603201	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20603201; direct_evidence_pmids=20603201; source_lead_pmids=20603201.	review_ledger_only
PUBTF-AGENT-00537	human|GABPB1|OXTR	22B	human	GABPB1	OXTR	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002347	TRRUST	10218980	unknown	unverified_public_record		12928	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10218980.	review_ledger_only
PUBTF-AGENT-00538	mouse|Glis3|Neurog3	22B	mouse	Glis3	Neurog3	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	21786021		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001723	TRRUST	21786021	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21786021; direct_evidence_pmids=21786021; source_lead_pmids=21786021.	review_ledger_only
PUBTF-AGENT-00539	human|GTF2A1|TBP	22B	human	GTF2A1	TBP	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002565	TRRUST	12818428	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12818428.	review_ledger_only
PUBTF-AGENT-00540	human|GTF2B|BDKRB1	22B	human	GTF2B	BDKRB1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002566	TRRUST	15705059	unknown	unverified_public_record		11313	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15705059.	review_ledger_only
PUBTF-AGENT-00541	human|GZF1|HOXA10	22B	human	GZF1	HOXA10	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	16049025		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002576	TRRUST	16049025	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=16049025; direct_evidence_pmids=16049025; source_lead_pmids=16049025.	review_ledger_only
PUBTF-AGENT-00542	human|HEYL|AR	22B	human	HEYL	AR	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002826	TRRUST	21454491	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=21454491.	review_ledger_only
PUBTF-AGENT-00543	human|HLTF|HERC2	22B	human	HLTF	HERC2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22234890		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002957	TRRUST	22234890	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22234890; direct_evidence_pmids=22234890; source_lead_pmids=22234890.	review_ledger_only
PUBTF-AGENT-00544	human|HLX|BTG1	22B	human	HLX	BTG1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	22897850		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002959	TRRUST	22897850	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22897850; direct_evidence_pmids=22897850; source_lead_pmids=22897850.	review_ledger_only
PUBTF-AGENT-00545	human|HOXA4|TH	22B	human	HOXA4	TH	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003097;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004256:764b0db2c634	OmniPath_DoRothEA;TRRUST	12670698	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12670698.	review_ledger_only
PUBTF-AGENT-00546	human|HOXC6|IGFBP3	22B	human	HOXC6	IGFBP3	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003134	TRRUST	15637592	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15637592.	review_ledger_only
PUBTF-AGENT-00547	human|HR|OLR1	22B	human	HR	OLR1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003146	TRRUST	20881612	activating_target	unverified_public_record		12923	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20881612.	review_ledger_only
PUBTF-AGENT-00548	human|IRF6|NR1H4	22B	human	IRF6	NR1H4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003343	TRRUST	12525500	unknown	unverified_public_record		12802	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12525500.	review_ledger_only
PUBTF-AGENT-00549	human|KDM5B|DNAJB12	22B	human	KDM5B	DNAJB12	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005196:fb8bcef0b90d	OmniPath_DoRothEA	24937458	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=24937458.	review_ledger_only
PUBTF-AGENT-00550	human|MDM2|DNMT3A	22B	human	MDM2	DNMT3A	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	22733537		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003908	TRRUST	22733537	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22733537; direct_evidence_pmids=22733537; source_lead_pmids=22733537.	review_ledger_only
PUBTF-AGENT-00551	mouse|Med23|Cd52	22B	mouse	Med23	Cd52	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	25054639		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002653	TRRUST	25054639	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=25054639; direct_evidence_pmids=25054639; source_lead_pmids=25054639.	review_ledger_only
PUBTF-AGENT-00552	mouse|Mybbp1a|Per2	22B	mouse	Mybbp1a	Per2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	19129230		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002865	TRRUST	19129230	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19129230; direct_evidence_pmids=19129230; source_lead_pmids=19129230.	review_ledger_only
PUBTF-AGENT-00553	human|NKX2-3|EGR1	22B	human	NKX2-3	EGR1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	21968973		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004990	TRRUST	21968973	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21968973; direct_evidence_pmids=21968973; source_lead_pmids=21968973.	review_ledger_only
PUBTF-AGENT-00554	human|SERTAD1|SET	22B	human	SERTAD1	SET	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006622	TRRUST	20570897	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20570897.	review_ledger_only
PUBTF-AGENT-00555	human|SND1|AGTR1	22B	human	SND1	AGTR1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006838	TRRUST	18603592	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18603592.	review_ledger_only
PUBTF-AGENT-00556	human|TBR1|RELN	22B	human	TBR1	RELN	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	19165920		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008226	TRRUST	19165920	unknown	unverified_public_record		13121	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19165920; direct_evidence_pmids=19165920; source_lead_pmids=19165920.	review_ledger_only
PUBTF-AGENT-00557	human|TCF19|CCNE1	22B	human	TCF19	CCNE1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008252	TRRUST	15051733	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15051733.	review_ledger_only
PUBTF-AGENT-00558	mouse|Tcfl5|Tcfl5	22B	mouse	Tcfl5	Tcfl5	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	15585666		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006454	TRRUST	15585666	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15585666; direct_evidence_pmids=15585666; source_lead_pmids=15585666.	review_ledger_only
PUBTF-AGENT-00559	mouse|Thap11|Tmem115	22B	mouse	Thap11	Tmem115	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:013504:7b4776cc9985	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Tmem115.	review_ledger_only
PUBTF-AGENT-00560	human|TIAL1|PF4	22B	human	TIAL1	PF4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008454	TRRUST	9207209	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=9207209.	review_ledger_only
PUBTF-AGENT-00561	human|TOB1|IL2	22B	human	TOB1	IL2	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008467	TRRUST	11694881	repressing_target	unverified_public_record		12483	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11694881.	review_ledger_only
PUBTF-AGENT-00562	human|UTF1|CDKN1B	22B	human	UTF1	CDKN1B	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008947	TRRUST	23536577	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23536577.	review_ledger_only
PUBTF-AGENT-00563	mouse|Grhl2|Liph	22B	mouse	Grhl2	Liph	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:010637:7ed0b7bf2541	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Liph.	review_ledger_only
PUBTF-AGENT-00564	mouse|Sox13|Lrp5	22B	mouse	Sox13	Lrp5	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:011895:4d8e0bf5b4d1	OmniPath_DoRothEA		unknown	unverified_public_record		12669	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Lrp5.	review_ledger_only
PUBTF-AGENT-00565	mouse|Thap1|Fam20b	22B	mouse	Thap1	Fam20b	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:013498:674a76f4ae72	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Fam20b.	review_ledger_only
PUBTF-AGENT-00566	mouse|Znf740|Setd1b	22B	mouse	Znf740	Setd1b	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:014076:ab60e5655d93	OmniPath_DoRothEA		unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	none_identified	none_claimed	No packet candidate was available for abstract-level adjudication; the existing source lead is retained.	No bounded PubMed abstract packet candidate; retained prior source lead. prior_target=Setd1b.	review_ledger_only
PUBTF-AGENT-00567	mouse|F6Y2T6|E9QNX9	22B	mouse	F6Y2T6	E9QNX9	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000283:63f787331cff	OmniPath_DoRothEA	10465027;10499530;10950308;11001824;11145562;11896622;12444079;15345673;16087727;16647191;16698800;16730884;19749460;20820871;22587803;24863809;31426421;7497000;7791758;8184747;8390684;8702614;8873895;9040935;9076342;9215294	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10465027;10499530;10950308;11001824;11145562;11896622;12444079;15345673;16087727;16647191;16698800;16730884;19749460;20820871;22587803;24863809;31426421;7497000;7791758;8184747;8390684;8702614;8873895;9040935;9076342;9215294.	review_ledger_only
PUBTF-AGENT-00568	mouse|A4QPD3|Il2	22B	mouse	A4QPD3	Il2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000736:6422994aa69f	OmniPath_DoRothEA	10567414;11254713;11313336;11587641;11917142;11937538;12556500;12646638;15079071;15660915;16585559;17182554;17641034;18606681;20049877;20975733;21371435;21832163;21890374;21915344;22481964;22860011;23982206;24853588;27217485;27898347;33442719;34623332;7623820;7649478;7744006;7969133;7982907;8152309;8383323;8670878;8814256;8920856;8934574;8977179;9047238;9199340;9233628;9547358;9605137	activating_target	unverified_public_record		12483	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10567414;11254713;11313336;11587641;11917142;11937538;12556500;12646638;15079071;15660915;16585559;17182554;17641034;18606681;20049877;20975733;21371435;21832163;21890374;21915344;22481964;22860011;23982206;24853588;27217485;27898347;33442719;34623332;7623820;7649478;7744006;7969133;7982907;8152309;8383323;8670878;8814256;8920856;8934574;8977179;9047238;9199340;9233628;9547358;9605137.	review_ledger_only
PUBTF-AGENT-00569	mouse|E9QQ91|Myc	22B	mouse	E9QQ91	Myc	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003832:01515ab2d431	OmniPath_DoRothEA	11973610;12095419;12591729;12622871;12799378;12907606;14687479;15576399;15579438;15928669;16204248;17109766;17360646;18852287;19561604;19784072;19786869;19895682;20133699;20454513;20818421;21533051;22761862;23530127;23796952;23803691;24317174;24447505;25414334;26947016;27301468;28822229;30026326;32068780;32203164;32230936;32977947;9727977	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11973610;12095419;12591729;12622871;12799378;12907606;14687479;15576399;15579438;15928669;16204248;17109766;17360646;18852287;19561604;19784072;19786869;19895682;20133699;20454513;20818421;21533051;22761862;23530127;23796952;23803691;24317174;24447505;25414334;26947016;27301468;28822229;30026326;32068780;32203164;32230936;32977947;9727977.	review_ledger_only
