candidate_pair_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	source_method_count	source_record_count	source_methods_json	source_resource_keys_json	source_record_keys_json	ligand_components	receptor_components	ligand_node_id	receptor_node_id	mechanism_graph_status	graph_edge_ids_json	graph_exportable	route_status	route_tier	route_linkage_status	causal_status	traversal_status	evidence_status	unresolved_mapping_reason	source_snapshot_id	mechanism_graph_release	candidate_role
MSCICOMM-435d109bc7bbab8f6d4f04ac	mouse	Bmp4	Acvr2b	Bmp4	Acvr2b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000418""]"			NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-fa8121eea72437ed2e43da8e	mouse	Bmp4	Acvr2b_Bmpr1a	Bmp4	Acvr2b_Bmpr1a	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001775""]"			NODE01299	NODE00217	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-63da6dcc3adb9d5de3a5bd80	mouse	Bmp4	Acvr2b_Bmpr1b	Bmp4	Acvr2b_Bmpr1b	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001772""]"			NODE01299	NODE00218	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9830bcaa205701f04b5112eb	mouse	Bmp4	Bmpr1a	Bmp4	Bmpr1a	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000419""]"			NODE01299	NODE01322	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-388b1fa7d819510f9501a27b	mouse	Bmp4	Bmpr1a_Acvr2a	Bmp4	Bmpr1a_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP4_BMPR1A_ACVR2A""]"	Bmp4	Bmpr1a|Acvr2a	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f1502a13ee2fdbc528cb8aaa	mouse	Bmp4	Bmpr1a_Acvr2b	Bmp4	Bmpr1a_Acvr2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP4_BMPR1A_ACVR2B""]"	Bmp4	Bmpr1a|Acvr2b	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-43278168feadc1cff67d4e1c	mouse	Bmp4	Bmpr1a_Bmpr2	Bmp4	Bmpr1a_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP4_BMPR1A_BMPR2"",""row:001776""]"	Bmp4	Bmpr1a|Bmpr2	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-3641f1cd1b2b3c096782a833	mouse	Bmp4	Bmpr1b	Bmp4	Bmpr1b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000420""]"			NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-970e090693db7bc259d4c3d0	mouse	Bmp4	Bmpr1b_Acvr2a	Bmp4	Bmpr1b_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP4_BMPR1B_ACVR2A""]"	Bmp4	Bmpr1b|Acvr2a	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-0e9792c5b8f84e3612a5da6c	mouse	Bmp4	Bmpr1b_Acvr2b	Bmp4	Bmpr1b_Acvr2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP4_BMPR1B_ACVR2B""]"	Bmp4	Bmpr1b|Acvr2b	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-3b2b0a1edaae5456b236569e	mouse	Bmp4	Bmpr1b_Bmpr2	Bmp4	Bmpr1b_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP4_BMPR1B_BMPR2"",""row:001773""]"	Bmp4	Bmpr1b|Bmpr2	NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-395fe5ba504b55fe8e4e7328	mouse	Bmp4	Bmpr2	Bmp4	Bmpr2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000421""]"			NODE01299	NODE01336	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f90665430e3583b1df3f20bd	mouse	Bmp4	Cfc1	Bmp4	Cfc1	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:003284""]"			NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-a88261c62aa6001b3297fffb	mouse	Bmp4	Grem2	Bmp4	Grem2	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000422"",""row:003724""]"			NODE01299		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-c5f315b3e3950aeb80f9e467	mouse	Bmp4	Lrp6	Bmp4	Lrp6	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001777""]"			NODE01299	NODE06552	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-06c11de1e6fe2e006a791471	mouse	Bmp4	Rgmb	Bmp4	Rgmb	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:003285""]"			NODE01299	NODE09760	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-47a5e89668f6884f804b48a3	mouse	Bmp5	Acvr1	Bmp5	Acvr1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000423""]"			NODE01303	NODE00181	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-a721ae1fc8cf59550a40f316	mouse	Bmp5	Acvr1_Acvr2a	Bmp5	Acvr1_Acvr2a	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP5_ACVR1_ACVR2A"",""row:001946""]"	Bmp5	Acvr1|Acvr2a	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-38651e289491720e4b58e1df	mouse	Bmp5	Acvr1_Acvr2b	Bmp5	Acvr1_Acvr2b	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP5_ACVR1_ACVR2B"",""row:001949""]"	Bmp5	Acvr1|Acvr2b	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-77ccb890cccd0cc2de19d5d4	mouse	Bmp5	Acvr1_Bmpr2	Bmp5	Acvr1_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP5_ACVR1_BMPR2"",""row:001950""]"	Bmp5	Acvr1|Bmpr2	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-77a6400411f63fcbf1ac0ff5	mouse	Bmp5	Acvr2a	Bmp5	Acvr2a	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000424""]"			NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-894c94ab75a0f61801c330f9	mouse	Bmp5	Acvr2a_Bmpr1a	Bmp5	Acvr2a_Bmpr1a	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001945""]"			NODE01303	NODE00208	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-5838fc1a468de2e3c517d229	mouse	Bmp5	Acvr2a_Bmpr1b	Bmp5	Acvr2a_Bmpr1b	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001942""]"			NODE01303	NODE00209	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-68acfc059ee5481e1b485aed	mouse	Bmp5	Acvr2b	Bmp5	Acvr2b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000425""]"			NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-d1e2194146b48dce622f4fca	mouse	Bmp5	Acvr2b_Bmpr1a	Bmp5	Acvr2b_Bmpr1a	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001947""]"			NODE01303	NODE00217	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-552e669144a486e3109ddcbe	mouse	Bmp5	Acvr2b_Bmpr1b	Bmp5	Acvr2b_Bmpr1b	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001943""]"			NODE01303	NODE00218	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-cae553e33b3a8785e944a15e	mouse	Bmp5	Bmpr1a	Bmp5	Bmpr1a	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000426""]"			NODE01303	NODE01322	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-28dfc3a637e3f524b0847bc6	mouse	Bmp5	Bmpr1a_Acvr2a	Bmp5	Bmpr1a_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP5_BMPR1A_ACVR2A""]"	Bmp5	Bmpr1a|Acvr2a	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9e752b5cc7f9cf19a5e44652	mouse	Bmp5	Bmpr1a_Acvr2b	Bmp5	Bmpr1a_Acvr2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP5_BMPR1A_ACVR2B""]"	Bmp5	Bmpr1a|Acvr2b	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-49247e4c9e80cd4d7b14c25b	mouse	Bmp5	Bmpr1a_Bmpr2	Bmp5	Bmpr1a_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP5_BMPR1A_BMPR2"",""row:001948""]"	Bmp5	Bmpr1a|Bmpr2	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9bf5fa579bb68d4af0194621	mouse	Bmp5	Bmpr1b	Bmp5	Bmpr1b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000427""]"			NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-1e750f906ea7b474ad87c2eb	mouse	Bmp5	Bmpr1b_Acvr2a	Bmp5	Bmpr1b_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP5_BMPR1B_ACVR2A""]"	Bmp5	Bmpr1b|Acvr2a	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-e1e7e066c957351a42047128	mouse	Bmp5	Bmpr1b_Acvr2b	Bmp5	Bmpr1b_Acvr2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP5_BMPR1B_ACVR2B""]"	Bmp5	Bmpr1b|Acvr2b	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-7ebd1ec2b1ec4001cb718837	mouse	Bmp5	Bmpr1b_Bmpr2	Bmp5	Bmpr1b_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP5_BMPR1B_BMPR2"",""row:001944""]"	Bmp5	Bmpr1b|Bmpr2	NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-b514f342b85566852e3aaeff	mouse	Bmp5	Bmpr2	Bmp5	Bmpr2	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000428""]"			NODE01303	NODE01336	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6fc19c6a05aaf8a07a16d3a6	mouse	Bmp5	Hjv	Bmp5	Hjv	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000429""]"			NODE01303		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-1965d51b0e943d38d3740fe9	mouse	Bmp5	Ptprd	Bmp5	Ptprd	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000430""]"			NODE01303	NODE09507	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-bcad176909d5cbae58f8273a	mouse	Bmp6	Acvr1	Bmp6	Acvr1	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000431""]"			NODE01305	NODE00181	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-eb899a605d6b767c1fd25b33	mouse	Bmp6	Acvr1_Acvr2a	Bmp6	Acvr1_Acvr2a	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP6_ACVR1_ACVR2A"",""row:001955""]"	Bmp6	Acvr1|Acvr2a	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9bcfdf7c9918de82e3e79a33	mouse	Bmp6	Acvr1_Acvr2b	Bmp6	Acvr1_Acvr2b	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP6_ACVR1_ACVR2B"",""row:001958""]"	Bmp6	Acvr1|Acvr2b	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-e66ca4e6fc7a31ee66656f2e	mouse	Bmp6	Acvr1_Bmpr2	Bmp6	Acvr1_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP6_ACVR1_BMPR2"",""row:001959""]"	Bmp6	Acvr1|Bmpr2	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-3a2c5eca5e859a0eeb36709d	mouse	Bmp6	Acvr2a	Bmp6	Acvr2a	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000432""]"			NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-8d1bd1fef133c4ef461d1f0a	mouse	Bmp6	Acvr2a_Bmpr1a	Bmp6	Acvr2a_Bmpr1a	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001954""]"			NODE01305	NODE00208	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ae406417be0e34ca32bda52f	mouse	Bmp6	Acvr2a_Bmpr1b	Bmp6	Acvr2a_Bmpr1b	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001951""]"			NODE01305	NODE00209	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-bdddc89c6252f1503ed7aec0	mouse	Bmp6	Acvr2b	Bmp6	Acvr2b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000433""]"			NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ac8950c8605a36683c2ad461	mouse	Bmp6	Acvr2b_Bmpr1a	Bmp6	Acvr2b_Bmpr1a	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001956""]"			NODE01305	NODE00217	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-99e024babead7b9a8dfc960b	mouse	Bmp6	Acvr2b_Bmpr1b	Bmp6	Acvr2b_Bmpr1b	direct_lr_candidate	1	1	"[""liana""]"	"[""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""row:001952""]"			NODE01305	NODE00218	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-5d47f9ae7a6a4651e1bbe74f	mouse	Bmp6	Amhr2	Bmp6	Amhr2	direct_lr_candidate	2	2	"[""liana"",""nichenet""]"	"[""mscs_phase2:liana_mouseconsensus.tsv"",""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000434"",""row:003823""]"			NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-352b80518e181c510f62dd51	mouse	Bmp6	Bmpr1a	Bmp6	Bmpr1a	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000435""]"			NODE01305	NODE01322	mapped_not_graph_edge	[]		not_present_in_route_evidence					method_resource_only		phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f85c5971319d967303a2ac92	mouse	Bmp6	Bmpr1a_Acvr2a	Bmp6	Bmpr1a_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP6_BMPR1A_ACVR2A""]"	Bmp6	Bmpr1a|Acvr2a	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-dbb87e5255839bdb21ea0628	mouse	Bmp6	Bmpr1a_Acvr2b	Bmp6	Bmpr1a_Acvr2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP6_BMPR1A_ACVR2B""]"	Bmp6	Bmpr1a|Acvr2b	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-272c97921d87ed8875a9bd0a	mouse	Bmp6	Bmpr1a_Bmpr2	Bmp6	Bmpr1a_Bmpr2	complex_lr_candidate	2	2	"[""cellchat"",""liana""]"	"[""mscs_phase2:cellchat_mouse.tsv"",""mscs_phase2:liana_mouseconsensus.tsv""]"	"[""BMP6_BMPR1A_BMPR2"",""row:001957""]"	Bmp6	Bmpr1a|Bmpr2	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-5f1cb997b599c12e9b81f48a	mouse	Bmp6	Bmpr1b	Bmp6	Bmpr1b	direct_lr_candidate	1	1	"[""nichenet""]"	"[""mscs_phase2:nichenet_neutral_v1/lr_network.tsv""]"	"[""row:000436""]"			NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-4fa330c75d59332d29ecac9d	mouse	Bmp6	Bmpr1b_Acvr2a	Bmp6	Bmpr1b_Acvr2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""BMP6_BMPR1B_ACVR2A""]"	Bmp6	Bmpr1b|Acvr2a	NODE01305		staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
