source_system	source_database	source_record_type	source_record_key	source_version	modality	assay	source_artifact_path	source_artifact_sha256	source_locator	source_url	source_status	provenance_note	source_metadata_json
mSCS	flow_protein	protein_observation	FLOW_SCI_313__O6	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC5913300; Figures 1-3 and supplementary western blots; lysosomal fraction and necroptosis measurements	https://pmc.ncbi.nlm.nih.gov/articles/PMC5913300/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_313__O6; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI"",""doi_or_pmid"":""PMCID: PMC5913300"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_313__O6"",""inference_role"":""descriptive"",""injury_model"":""in vivo thoracic T10 contusive spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_313__P1"",""population_label"":""injury-surrounding spinal cord tissue"",""post_injury_value"":6.0,""study_id"":""FLOW_SCI_313"",""study_title"":""Lysosomal damage after spinal cord injury causes accumulation of RIPK1 and RIPK3 proteins and potentiation of necroptosis"",""timepoint_id"":""FLOW_SCI_313__T6H"",""timepoint_unit"":""hour"",""tissue_region"":""injury-surrounding spinal cord""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_314__O1	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3340606; Figure 8 and Results; spinal-cord western blots at 4 weeks	https://pmc.ncbi.nlm.nih.gov/articles/PMC3340606/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_314__O1; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""low"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI plus ChABC or penicillinase control"",""doi_or_pmid"":""PMCID: PMC3340606; DOI: 10.1523/JNEUROSCI.0175-12.2012"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_314__O1"",""inference_role"":""descriptive"",""injury_model"":""thoracic dorsal column lesion in YFP-H mice"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_314__P1"",""population_label"":""lesion-site spinal cord tissue"",""post_injury_value"":28.0,""study_id"":""FLOW_SCI_314"",""study_title"":""The Yellow Fluorescent Protein (YFP-H) Mouse Reveals Neuroprotection as a Novel Mechanism Underlying Chondroitinase ABC-Mediated Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_314__T28"",""timepoint_unit"":""day"",""tissue_region"":""site of spinal cord injury""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_314__O2	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3340606; Figure 8 and Results; spinal-cord western blots at 4 weeks	https://pmc.ncbi.nlm.nih.gov/articles/PMC3340606/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_314__O2; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""low"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI plus ChABC or penicillinase control"",""doi_or_pmid"":""PMCID: PMC3340606; DOI: 10.1523/JNEUROSCI.0175-12.2012"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_314__O2"",""inference_role"":""descriptive"",""injury_model"":""thoracic dorsal column lesion in YFP-H mice"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_314__P1"",""population_label"":""lesion-site spinal cord tissue"",""post_injury_value"":28.0,""study_id"":""FLOW_SCI_314"",""study_title"":""The Yellow Fluorescent Protein (YFP-H) Mouse Reveals Neuroprotection as a Novel Mechanism Underlying Chondroitinase ABC-Mediated Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_314__T28"",""timepoint_unit"":""day"",""tissue_region"":""site of spinal cord injury""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_314__O3	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3340606; Figure 8 and Results; spinal-cord western blots at 4 weeks	https://pmc.ncbi.nlm.nih.gov/articles/PMC3340606/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_314__O3; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""low"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI plus ChABC or penicillinase control"",""doi_or_pmid"":""PMCID: PMC3340606; DOI: 10.1523/JNEUROSCI.0175-12.2012"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_314__O3"",""inference_role"":""descriptive"",""injury_model"":""thoracic dorsal column lesion in YFP-H mice"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_314__P1"",""population_label"":""lesion-site spinal cord tissue"",""post_injury_value"":28.0,""study_id"":""FLOW_SCI_314"",""study_title"":""The Yellow Fluorescent Protein (YFP-H) Mouse Reveals Neuroprotection as a Novel Mechanism Underlying Chondroitinase ABC-Mediated Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_314__T28"",""timepoint_unit"":""day"",""tissue_region"":""site of spinal cord injury""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_CD31_11D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_CD31_11D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_CD31_11D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_CD31"",""population_label"":""CD31-positive blood vessels/endothelial structures"",""post_injury_value"":11.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_11D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and spared tissue""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_CD31_21D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_CD31_21D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_CD31_21D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_CD31"",""population_label"":""CD31-positive blood vessels/endothelial structures"",""post_injury_value"":21.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_21D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and spared tissue""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_CD31_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_CD31_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_CD31_7D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_CD31"",""population_label"":""CD31-positive blood vessels/endothelial structures"",""post_injury_value"":7.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_7D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and spared tissue""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_NG2_3D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_NG2_3D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_NG2_3D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_NG2"",""population_label"":""NG2-positive pericytes/NG2-lineage cells"",""post_injury_value"":3.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_3D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_PDGFRB_11D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_PDGFRB_11D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_PDGFRB_11D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_NG2"",""population_label"":""NG2-positive pericytes/NG2-lineage cells"",""post_injury_value"":11.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_11D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and spared tissue""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_320__O320_PDGFRB_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC5815343; Figures 4-6 and immunohistochemistry methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC5815343/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_320__O320_PDGFRB_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 3, 7, 11, and 21 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC5815343"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_320__O320_PDGFRB_7D"",""inference_role"":""descriptive"",""injury_model"":""unilateral cervical spinal cord injury with NG2-lineage/pericyte ablation paradigm"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_320__P320_NG2"",""population_label"":""NG2-positive pericytes/NG2-lineage cells"",""post_injury_value"":7.0,""study_id"":""FLOW_SCI_320"",""study_title"":""Proliferating NG2-Cell-Dependent Angiogenesis and Scar Formation Alter Axon Growth and Functional Recovery After Spinal Cord Injury in Mice"",""timepoint_id"":""FLOW_SCI_320__T320_7D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and spared tissue""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_321__O321_APC_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2706133; Figures 2-5 and immunofluorescence methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC2706133/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_321__O321_APC_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high; 24 hours and 7 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2706133"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_321__O321_APC_7D"",""inference_role"":""descriptive"",""injury_model"":""T9-T10 dorsal hemisection spinal cord injury with NG2-reporter retrovirus labeling"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_321__P321_GLIAL"",""population_label"":""GFAP-positive and APC-positive progeny"",""post_injury_value"":7.0,""study_id"":""FLOW_SCI_321"",""study_title"":""Postinjury Niches Induce Temporal Shifts in Progenitor Fates to Direct Lesion Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_321__T321_7D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and perilesion""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_321__O321_GFAP_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2706133; Figures 2-5 and immunofluorescence methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC2706133/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_321__O321_GFAP_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high; 24 hours and 7 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2706133"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_321__O321_GFAP_7D"",""inference_role"":""descriptive"",""injury_model"":""T9-T10 dorsal hemisection spinal cord injury with NG2-reporter retrovirus labeling"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_321__P321_GLIAL"",""population_label"":""GFAP-positive and APC-positive progeny"",""post_injury_value"":7.0,""study_id"":""FLOW_SCI_321"",""study_title"":""Postinjury Niches Induce Temporal Shifts in Progenitor Fates to Direct Lesion Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_321__T321_7D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and perilesion""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_321__O321_NG2_1D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2706133; Figures 2-5 and immunofluorescence methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC2706133/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_321__O321_NG2_1D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high; 24 hours and 7 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2706133"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_321__O321_NG2_1D"",""inference_role"":""descriptive"",""injury_model"":""T9-T10 dorsal hemisection spinal cord injury with NG2-reporter retrovirus labeling"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_321__P321_NG2"",""population_label"":""NG2-expressing progenitors"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_321"",""study_title"":""Postinjury Niches Induce Temporal Shifts in Progenitor Fates to Direct Lesion Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_321__T321_1D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and perilesion""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_321__O321_S100B_1D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2706133; Figures 2-5 and immunofluorescence methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC2706133/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_321__O321_S100B_1D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high; 24 hours and 7 days post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2706133"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_321__O321_S100B_1D"",""inference_role"":""descriptive"",""injury_model"":""T9-T10 dorsal hemisection spinal cord injury with NG2-reporter retrovirus labeling"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_321__P321_S100B"",""population_label"":""NG2-derived S100β-positive cells"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_321"",""study_title"":""Postinjury Niches Induce Temporal Shifts in Progenitor Fates to Direct Lesion Repair after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_321__T321_1D"",""timepoint_unit"":""day"",""tissue_region"":""lesion and perilesion""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_322__O322_CD68_42D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry/immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2718350; Figure 4 and results on Iba1, CD68, GFAP, and lesion-associated glial responses	https://pmc.ncbi.nlm.nih.gov/articles/PMC2718350/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_322__O322_CD68_42D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 4 days and 6 weeks post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2718350"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_322__O322_CD68_42D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury with systemic Brilliant Blue G/P2X7 antagonist treatment"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_322__P322_MYeloid"",""population_label"":""Iba1-positive microglia/macrophages"",""post_injury_value"":6.0,""study_id"":""FLOW_SCI_322"",""study_title"":""Systemic Administration of an Antagonist of the ATP-Sensitive Receptor P2X7 Improves Recovery after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_322__T322_42D"",""timepoint_unit"":""week"",""tissue_region"":""peritraumatic lesion and distant spinal cord comparison""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_322__O322_CD68_4D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry/immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2718350; Figure 4 and results on Iba1, CD68, GFAP, and lesion-associated glial responses	https://pmc.ncbi.nlm.nih.gov/articles/PMC2718350/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_322__O322_CD68_4D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 4 days and 6 weeks post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2718350"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_322__O322_CD68_4D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury with systemic Brilliant Blue G/P2X7 antagonist treatment"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_322__P322_MYeloid"",""population_label"":""Iba1-positive microglia/macrophages"",""post_injury_value"":4.0,""study_id"":""FLOW_SCI_322"",""study_title"":""Systemic Administration of an Antagonist of the ATP-Sensitive Receptor P2X7 Improves Recovery after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_322__T322_4D"",""timepoint_unit"":""day"",""tissue_region"":""peritraumatic lesion and distant spinal cord comparison""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_322__O322_GFAP_42D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry/immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2718350; Figure 4 and results on Iba1, CD68, GFAP, and lesion-associated glial responses	https://pmc.ncbi.nlm.nih.gov/articles/PMC2718350/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_322__O322_GFAP_42D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 4 days and 6 weeks post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2718350"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_322__O322_GFAP_42D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury with systemic Brilliant Blue G/P2X7 antagonist treatment"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_322__P322_ASTRO"",""population_label"":""GFAP-positive astrocytes"",""post_injury_value"":6.0,""study_id"":""FLOW_SCI_322"",""study_title"":""Systemic Administration of an Antagonist of the ATP-Sensitive Receptor P2X7 Improves Recovery after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_322__T322_42D"",""timepoint_unit"":""week"",""tissue_region"":""peritraumatic lesion and distant spinal cord comparison""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_322__O322_GFAP_4D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry/immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMCID PMC2718350; Figure 4 and results on Iba1, CD68, GFAP, and lesion-associated glial responses	https://pmc.ncbi.nlm.nih.gov/articles/PMC2718350/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_322__O322_GFAP_4D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""high; 4 days and 6 weeks post-injury"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""injured"",""doi_or_pmid"":""PMCID: PMC2718350"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_322__O322_GFAP_4D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury with systemic Brilliant Blue G/P2X7 antagonist treatment"",""missingness_status"":""complete"",""organism"":""mouse"",""population_id"":""FLOW_SCI_322__P322_ASTRO"",""population_label"":""GFAP-positive astrocytes"",""post_injury_value"":4.0,""study_id"":""FLOW_SCI_322"",""study_title"":""Systemic Administration of an Antagonist of the ATP-Sensitive Receptor P2X7 Improves Recovery after Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_322__T322_4D"",""timepoint_unit"":""day"",""tissue_region"":""peritraumatic lesion and distant spinal cord comparison""}"
