boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M22B-BOUNDARY-001755	M22A-B062A-EVID-282	M22B-E003360	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001756	M22A-B062A-EVID-283	M22B-E003361	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001757	M22A-B062A-EVID-284	M22B-E003362	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001758	M22A-B062A-EVID-285	M22B-E003363	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001759	M22A-B062A-EVID-286	M22B-E003364	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001760	M22A-B062A-EVID-287	M22B-E003365	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001761	M22A-B062A-EVID-288	M22B-E003366	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001762	M22A-B062A-EVID-289	M22B-E003367	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001763	M22A-B062A-EVID-290	M22B-E003368	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001764	M22A-B062A-EVID-291	M22B-E003369	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001765	M22A-B062A-EVID-292	M22B-E003370	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001766	M22A-B062A-EVID-293	M22B-E003371	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001767	M22A-B062A-EVID-294	M22B-E003389	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001768	M22A-B062A-EVID-295	M22B-E003391	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001769	M22A-B062A-EVID-296	M22B-E003398	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001770	M22A-B062A-EVID-297	M22B-E003408	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001771	M22A-B062A-EVID-298	M22B-E003409	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001772	M22A-B062A-EVID-299	M22B-E003410	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001773	M22A-B062A-EVID-300	M22B-E003273	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001774	M22A-B062A-EVID-301	M22B-E003274	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001775	M22A-B062A-EVID-302	M22B-E003275	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001776	M22A-B062A-EVID-303	M22B-E003276	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001777	M22A-B062A-EVID-304	M22B-E003277	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001778	M22A-B062A-EVID-305	M22B-E003278	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001779	M22A-B062A-EVID-306	M22B-E003279	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001780	M22A-B062A-EVID-307	M22B-E003280	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001781	M22A-B062A-EVID-308	M22B-E003281	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001782	M22A-B062A-EVID-309	M22B-E003282	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001783	M22A-B062A-EVID-310	M22B-E003283	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001784	M22A-B062A-EVID-311	M22B-E003284	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001785	M22A-B062A-EVID-312	M22B-E003285	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001786	M22A-B062A-EVID-313	M22B-E003286	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001787	M22A-B062A-EVID-314	M22B-E003287	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001788	M22A-B062A-EVID-315	M22B-E003288	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001789	M22A-B062A-EVID-316	M22B-E003430	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001790	M22A-B062A-EVID-317	M22B-E003289	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001791	M22A-B062A-EVID-318	M22B-E003290	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001792	M22A-B062A-EVID-319	M22B-E003291	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001793	M22A-B062A-EVID-320	M22B-E003506	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001794	M22A-B062A-EVID-321	M22B-E003507	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001795	M22A-B062A-EVID-322	M22B-E003514	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001796	M22A-B062A-EVID-323	M22B-E003516	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001797	M22A-B062A-EVID-324	M22B-E003517	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001798	M22A-B062A-EVID-325	M22B-E003521	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001799	M22A-B062A-EVID-326	M22B-E003523	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001800	M22A-B062A-EVID-327	M22B-E003524	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001801	M22A-B062A-EVID-328	M22B-E003528	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001802	M22A-B062A-EVID-329	M22B-E003529	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001803	M22A-B062A-EVID-330	M22B-E003530	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001804	M22A-B062A-EVID-331	M22B-E003531	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001805	M22A-B062A-EVID-332	M22B-E003532	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001806	M22A-B062A-EVID-333	M22B-E003533	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001807	M22A-B062A-EVID-334	M22B-E003534	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001808	M22A-B062A-EVID-335	M22B-E003535	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001809	M22A-B062A-EVID-336	M22B-E003547	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001810	M22A-B062A-EVID-337	M22B-E003548	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001811	M22A-B062A-EVID-338	M22B-E003549	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001812	M22A-B062A-EVID-339	M22B-E003550	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001813	M22A-B062A-EVID-340	M22B-E003551	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001814	M22A-B062A-EVID-341	M22B-E003616	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001815	M22A-B062A-EVID-342	M22B-E003617	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001816	M22A-B062A-EVID-343	M22B-E003618	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001817	M22A-B062A-EVID-344	M22B-E003619	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001818	M22A-B062A-EVID-345	M22B-E003620	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001819	M22A-B062A-EVID-346	M22B-E003621	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001820	M22A-B062A-EVID-347	M22B-E003630	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001821	M22A-B062A-EVID-348	M22B-E003632	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001822	M22A-B062A-EVID-349	M22B-E003633	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001823	M22A-B062A-EVID-350	M22B-E003637	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001824	M22A-B062A-EVID-351	M22B-E003638	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001825	M22A-B062A-EVID-352	M22B-E003639	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001826	M22A-B062A-EVID-353	M22B-E003640	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001827	M22A-B062A-EVID-354	M22B-E003641	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001828	M22A-B062A-EVID-355	M22B-E003642	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001829	M22A-B062A-EVID-356	M22B-E003646	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001830	M22A-B062A-EVID-357	M22B-E003643	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001831	M22A-B062A-EVID-358	M22B-E003644	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001832	M22A-B062A-EVID-359	M22B-E003645	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001833	M22A-B062A-EVID-360	M22B-E003647	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001834	M22A-B062A-EVID-361	M22B-E003648	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001835	M22A-B062A-EVID-362	M22B-E003649	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001836	M22A-B062A-EVID-363	M22B-E003650	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001837	M22A-B062A-EVID-364	M22B-E003651	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001838	M22A-B062A-EVID-365	M22B-E003652	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001839	M22A-B062A-EVID-366	M22B-E003656	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001840	M22A-B062A-EVID-367	M22B-E003653	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001841	M22A-B062A-EVID-368	M22B-E003654	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001842	M22A-B062A-EVID-369	M22B-E003655	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001843	M22A-B062A-EVID-370	M22B-E003657	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001844	M22A-B062A-EVID-371	M22B-E003658	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001845	M22A-B062A-EVID-372	M22B-E003659	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001846	M22A-B062A-EVID-373	M22B-E003660	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001847	M22A-B062A-EVID-374	M22B-E003661	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001848	M22A-B062A-EVID-375	M22B-E003662	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001849	M22A-B062A-EVID-376	M22B-E003663	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001850	M22A-B062A-EVID-377	M22B-E003664	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001851	M22A-B062A-EVID-378	M22B-E003665	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001852	M22A-B062A-EVID-379	M22B-E003666	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001853	M22A-B062A-EVID-380	M22B-E003669	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001854	M22A-B062A-EVID-381	M22B-E003723	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001855	M22A-B062A-EVID-382	M22B-E003747	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001856	M22A-B062A-EVID-383	M22B-E003748	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001857	M22A-B062A-EVID-384	M22B-E003749	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001858	M22A-B062A-EVID-385	M22B-E003752	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001859	M22A-B062A-EVID-386	M22B-E003753	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001860	M22A-B062A-EVID-387	M22B-E003754	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001861	M22A-B062A-EVID-388	M22B-E003755	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001862	M22A-B062A-EVID-389	M22B-E003759	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001863	M22A-B062A-EVID-390	M22B-E003767	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001864	M22A-B062A-EVID-391	M22B-E003775	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001865	M22A-B062A-EVID-392	M22B-E003792	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001866	M22A-B062A-EVID-393	M22B-E003798	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001867	M22A-B062A-EVID-394	M22B-E003796	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001868	M22A-B062A-EVID-395	M22B-E003797	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001869	M22A-B062A-EVID-396	M22B-E003799	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001870	M22A-B062A-EVID-397	M22B-E003816	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001871	M22A-B062A-EVID-398	M22B-E003821	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001872	M22A-B062A-EVID-399	M22B-E003822	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001873	M22A-B062A-EVID-400	M22B-E003823	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001874	M22A-B062A-EVID-401	M22B-E003824	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001875	M22A-B062A-EVID-402	M22B-E003844	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001876	M22A-B062A-EVID-403	M22B-E003846	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001877	M22A-B062A-EVID-404	M22B-E003849	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001878	M22A-B062A-EVID-405	M22B-E003850	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001879	M22A-B062A-EVID-406	M22B-E003852	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001880	M22A-B062A-EVID-407	M22B-E003854	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001881	M22A-B062A-EVID-408	M22B-E003856	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001882	M22A-B062A-EVID-409	M22B-E003857	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001883	M22A-B062A-EVID-410	M22B-E003858	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001884	M22A-B062A-EVID-411	M22B-E003859	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001885	M22A-B062A-EVID-412	M22B-E003860	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001886	M22A-B062A-EVID-413	M22B-E003861	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001887	M22A-B062A-EVID-414	M22B-E003862	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001888	M22A-B062A-EVID-415	M22B-E003863	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001889	M22A-B062A-EVID-416	M22B-E003864	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001890	M22A-B062A-EVID-417	M22B-E003865	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001891	M22A-B062A-EVID-418	M22B-E003866	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001892	M22A-B062A-EVID-419	M22B-E003867	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001893	M22A-B062A-EVID-420	M22B-E003868	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001894	M22A-B062A-EVID-421	M22B-E003869	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001895	M22A-B062A-EVID-422	M22B-E003870	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001896	M22A-B062A-EVID-423	M22B-E003871	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001897	M22A-B062A-EVID-424	M22B-E003872	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001898	M22A-B062A-EVID-425	M22B-E003873	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001899	M22A-B062A-EVID-426	M22B-E003874	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001900	M22A-B062A-EVID-427	M22B-E003908	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001901	M22A-B062A-EVID-428	M22B-E003909	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001902	M22A-B062A-EVID-429	M22B-E003910	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001903	M22A-B062A-EVID-430	M22B-E003911	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001904	M22A-B062A-EVID-431	M22B-E003915	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001905	M22A-B062A-EVID-432	M22B-E003916	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001906	M22A-B062A-EVID-433	M22B-E003917	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001907	M22A-B062A-EVID-434	M22B-E003918	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001908	M22A-B062A-EVID-435	M22B-E003919	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001909	M22A-B062A-EVID-436	M22B-E003920	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001910	M22A-B062A-EVID-437	M22B-E003892	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001911	M22A-B062A-EVID-438	M22B-E003893	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001912	M22A-B062A-EVID-439	M22B-E003894	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001913	M22A-B062A-EVID-440	M22B-E003921	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001914	M22A-B062A-EVID-441	M22B-E003922	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001915	M22A-B062A-EVID-442	M22B-E003923	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001916	M22A-B062A-EVID-443	M22B-E003895	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001917	M22A-B062A-EVID-444	M22B-E003896	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001918	M22A-B062A-EVID-445	M22B-E003924	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001919	M22A-B062A-EVID-446	M22B-E003925	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001920	M22A-B062A-EVID-447	M22B-E003926	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001921	M22A-B062A-EVID-448	M22B-E003897	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001922	M22A-B062A-EVID-449	M22B-E003898	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001923	M22A-B062A-EVID-450	M22B-E003929	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001924	M22A-B062A-EVID-451	M22B-E003933	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001925	M22A-B062A-EVID-452	M22B-E003938	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001926	M22A-B062A-EVID-453	M22B-E003942	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001927	M22A-B062A-EVID-454	M22B-E003946	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001928	M22A-B062A-EVID-455	M22B-E003950	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001929	M22A-B062A-EVID-456	M22B-E003957	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001930	M22A-B062A-EVID-457	M22B-E003959	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001931	M22A-B062A-EVID-458	M22B-E003990	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001932	M22A-B062A-EVID-459	M22B-E004016	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001933	M22A-B062A-EVID-460	M22B-E004053	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001934	M22A-B062A-EVID-461	M22B-E004079	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001935	M22A-B062A-EVID-462	M22B-E004080	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001936	M22A-B062A-EVID-463	M22B-E004081	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001937	M22A-B062A-EVID-464	M22B-E004082	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001938	M22A-B062A-EVID-465	M22B-E004083	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001939	M22A-B062A-EVID-466	M22B-E003901	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001940	M22A-B062A-EVID-467	M22B-E004092	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001941	M22A-B062A-EVID-468	M22B-E004091	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001942	M22A-B062A-EVID-469	M22B-E004093	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001943	M22A-B062A-EVID-470	M22B-E004099	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001944	M22A-B062A-EVID-471	M22B-E004101	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001945	M22A-B062A-EVID-472	M22B-E004105	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001946	M22A-B062A-EVID-473	M22B-E004109	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001947	M22A-B062A-EVID-474	M22B-E004111	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001948	M22A-B062A-EVID-475	M22B-E004113	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001949	M22A-B062A-EVID-476	M22B-E004114	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001950	M22A-B062A-EVID-477	M22B-E004115	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001951	M22A-B062A-EVID-478	M22B-E004127	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001952	M22A-B062A-EVID-479	M22B-E004203	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001953	M22A-B062A-EVID-480	M22B-E004352	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001954	M22A-B062A-EVID-481	M22B-E004353	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001955	M22A-B062A-EVID-482	M22B-E004357	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001956	M22A-B062A-EVID-483	M22B-E004363	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001957	M22A-B062A-EVID-484	M22B-E004366	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001958	M22A-B062A-EVID-485	M22B-E004369	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001959	M22A-B062A-EVID-486	M22B-E004372	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001960	M22A-B062A-EVID-487	M22B-E004375	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001961	M22A-B062A-EVID-488	M22B-E000909	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001962	M22A-B062A-EVID-489	M22B-E000956	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001963	M22A-B062A-EVID-490	M22B-E000958	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001964	M22A-B062A-EVID-491	M22B-E000961	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001965	M22A-B062A-EVID-492	M22B-E000965	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001966	M22A-B062A-EVID-493	M22B-E000966	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001967	M22A-B062A-EVID-494	M22B-E000972	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001968	M22A-B062A-EVID-495	M22B-E000981	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001969	M22A-B062A-EVID-496	M22B-E000982	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001970	M22A-B062A-EVID-497	M22B-E000983	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001971	M22A-B062A-EVID-498	M22B-E000989	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001972	M22A-B062A-EVID-499	M22B-E000990	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001973	M22A-B062A-EVID-500	M22B-E000996	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001974	M22A-B062A-EVID-501	M22B-E001718	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001975	M22A-B062A-EVID-502	M22B-E003827	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001976	M22A-B062A-EVID-503	M22B-E003831	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001977	M22A-B062A-EVID-504	M22B-E003832	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001978	M22A-B062A-EVID-505	M22B-E003836	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001979	M22A-B062A-EVID-506	M22B-E003839	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001980	M22A-B062A-EVID-507	M22B-E003843	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001981	M22A-B062A-EVID-508	M22B-E000902	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001982	M22A-B062A-EVID-509	M22B-E000906	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001983	M22A-B062A-EVID-510	M22B-E000910	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001984	M22A-B062A-EVID-511	M22B-E000911	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001985	M22A-B062A-EVID-512	M22B-E000912	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001986	M22A-B062A-EVID-513	M22B-E000914	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001987	M22A-B062A-EVID-514	M22B-E000915	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001988	M22A-B062A-EVID-515	M22B-E000916	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001989	M22A-B062A-EVID-516	M22B-E000917	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001990	M22A-B062A-EVID-517	M22B-E000918	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001991	M22A-B062A-EVID-518	M22B-E000919	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001992	M22A-B062A-EVID-519	M22B-E000920	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001993	M22A-B062A-EVID-520	M22B-E000921	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001994	M22A-B062A-EVID-521	M22B-E000922	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001995	M22A-B062A-EVID-522	M22B-E000923	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001996	M22A-B062A-EVID-523	M22B-E000924	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001997	M22A-B062A-EVID-524	M22B-E000925	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001998	M22A-B062A-EVID-525	M22B-E000930	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-001999	M22A-B062A-EVID-526	M22B-E000936	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002000	M22A-B062A-EVID-527	M22B-E000937	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002001	M22A-B062A-EVID-528	M22B-E000955	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002002	M22A-B062A-EVID-529	M22B-E000957	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002003	M22A-B062A-EVID-530	M22B-E000960	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002004	M22A-B062A-EVID-531	M22B-E000962	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002005	M22A-B062A-EVID-532	M22B-E000964	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002006	M22A-B062A-EVID-533	M22B-E000968	no_evidence_boundary			negative_evidence		
M22B-BOUNDARY-002007	M22A-B062A-EVID-534	M22B-E000970	no_evidence_boundary			negative_evidence		
