b_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	source_a_edge_id	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	consolidation_note
M22B-E000683	none_identified	Sema3C-dependent NRP2/Plexin-A1 receptor-complex relay with parallel Plexin-D1 requirement; phenotype-only; no terminal TF or target gene assigned	Sema3C-NRP2/Plexin-A1 (with Plexin-D1 context) -> actin-cytoskeleton collapse, reduced motility, and anti-lymphangiogenic function	phenotype	downstream_or_functional	M22A-EDGE-0683	reviewed_phenotype_only	Handoff limitation: The strongest primary evidence is from lymphatic endothelial cells and includes Plexin-D1 as an additional required component; it does not prove that NRP2/Plexin-A1 alone is sufficient or define a unique stoichiometry. Furin cleavage changes Sema3C activity, and no terminal TF was directly measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000684	none_identified	exact Sema3D-PLXND1 complex/activation with context-dependent NRP1 cooperation; phenotype-only; no terminal TF or target gene assigned	Sema3D-NRP1/PLXND1 -> context-specific PI3K-AKT/RhoA-cytoskeletal signaling -> pancreatic invasion or endothelial migration	phenotype	downstream_or_functional	M22A-EDGE-0684	reviewed_phenotype_only	Handoff limitation: Direct binding is weak and enhanced by NRP1/secretory context; ANXA2-dependent cancer signaling and endothelial studies disagree on PLXND1 requirement. The exact pair is supported, but no universal stoichiometry or relay is claimed. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000685	none_identified	exact Sema3E-PLXND1 ligand binding and receptor-proximal signaling; phenotype-only; no terminal TF or target gene assigned	Sema3E-PLXND1 -> RhoA/actin and focal-adhesion signaling -> vascular patterning, thymocyte migration and synapse formation	phenotype	downstream_or_functional	M22A-EDGE-0685	reviewed_phenotype_only	Handoff limitation: Sema3E processing, cell type, and neuropilin independence vary by model. The exact receptor edge is direct, but downstream outputs are context-specific and not transcription-factor endpoints. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000686	none_identified	exact Sema3F-NRP2/PLXNA1 receptor-complex signaling; phenotype-only; no terminal TF or target gene assigned	Sema3F-NRP2/PLXNA1 -> ABL2/p190RhoGAP-RhoA inactivation -> cytoskeletal collapse and migration inhibition	phenotype	downstream_or_functional	M22A-EDGE-0686	reviewed_phenotype_only	Handoff limitation: The principal ligand-binding subunit is NRP2 and PLXNA1 is the signal-transducing component; overexpression/heterologous models affect stoichiometry. Some lymphatic phenotypes involve PlexinA3 or additional plexins, which are not transferred here. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000687	none_identified	no_pair_specific_evidence; phenotype-only; no terminal TF or target gene assigned	Sema4A-PLXND1 anti-angiogenic branch; NRP1/PLXNA1 branch not assigned	phenotype	downstream_or_functional	M22A-EDGE-0687	reviewed_phenotype_only	Handoff limitation: The primary binding panel detected Sema4A binding to Plexin-D1 and Plexin-B proteins, not Plexin-A proteins or neuropilins. Sema3-NRP1/Plexin-A evidence cannot be transferred to Sema4A; no exact NRP1-PLXNA1 binding, activation, relay, or pair-specific downstream perturbation was recovered. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000688	none_identified	no_pair_specific_evidence; phenotype-only; no terminal TF or target gene assigned	Sema4A-PLXND1 anti-angiogenic branch; NRP1/PLXNA2 branch not assigned	phenotype	downstream_or_functional	M22A-EDGE-0688	reviewed_phenotype_only	Handoff limitation: The primary binding panel detected Sema4A binding to Plexin-D1 and Plexin-B proteins, not Plexin-A proteins or neuropilins. Sema3-NRP1/Plexin-A evidence cannot be transferred to Sema4A; no exact NRP1-PLXNA2 binding, activation, relay, or pair-specific downstream perturbation was recovered. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000689	none_identified	no_pair_specific_evidence; phenotype-only; no terminal TF or target gene assigned	Sema4A-PLXND1 anti-angiogenic branch; NRP1/PLXNA3 branch not assigned	phenotype	downstream_or_functional	M22A-EDGE-0689	reviewed_phenotype_only	Handoff limitation: The primary binding panel detected Sema4A binding to Plexin-D1 and Plexin-B proteins, not Plexin-A proteins or neuropilins. Sema3-NRP1/Plexin-A evidence cannot be transferred to Sema4A; no exact NRP1-PLXNA3 binding, activation, relay, or pair-specific downstream perturbation was recovered. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000690	none_identified	no_pair_specific_evidence; phenotype-only; no terminal TF or target gene assigned	Sema4A-PLXND1 anti-angiogenic branch; NRP1/PLXNA4 branch not assigned	phenotype	downstream_or_functional	M22A-EDGE-0690	reviewed_phenotype_only	Handoff limitation: The primary binding panel detected Sema4A binding to Plexin-D1 and Plexin-B proteins, not Plexin-A proteins or neuropilins. Sema3-NRP1/Plexin-A evidence cannot be transferred to Sema4A; no exact NRP1-PLXNA4 binding, activation, relay, or pair-specific downstream perturbation was recovered. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000691	none_identified	no_pair_specific_evidence; phenotype-only; no terminal TF or target gene assigned	Sema4D-PLXNB1/PLXNB2 branches are supported; PLXNB3 evidence is for Sema5A, not Sema4D	phenotype	downstream_or_functional	M22A-EDGE-0691	reviewed_phenotype_only	Handoff limitation: Primary Sema4D binding and receptor-dependent function map to Plexin-B1 and Plexin-B2. The exact Sema4D-PLXNB3 pair lacks recovered binding, activation, perturbation, or downstream evidence; the Sema5A-PLXNB3 result is a ligand-specific comparator and cannot be transferred. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000692	none_identified	Robo4-dependent negative regulation of a Slit2/Robo1 response; exact Slit2-Robo4 signaling not demonstrated; phenotype-only; no terminal TF or target gene assigned	Slit2-Robo1-CdGAP-Rac1/Cdc42 migration branch; Robo4 knockdown changes the response but is not the demonstrated transducing receptor	phenotype	downstream_or_functional	M22A-EDGE-0692	reviewed_phenotype_only	Handoff limitation: The primary study concludes that Slit2 signal is transduced through Robo1 and that Robo4 negative regulation is intracellular; Robo4 ectodomain did not block Slit2 response; no direct Slit2-Robo4 binding or Robo4-specific downstream relay No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch001: medium after exact primary-source re-review.
M22B-E000693	none_identified	family-level direct interaction/adhesion; Slitrk3 functional synapse branch is assigned to PTPRD rather than PTPRS; program association only; no direct TF binding or TF-target regulation assigned	Slitrk3-PTPRD inhibitory synapse differentiation branch; PTPRS/Slitrk3 binding is not given a downstream functional branch here	cell_state_program	downstream_or_functional	M22A-EDGE-0693	reviewed_program_association	Handoff limitation: The primary Slitrk study reports PTPσ interaction for Slitrk1-3 at family level but the selective Slitrk3 inhibitory phenotype is PTPδ/PTPRD-dependent; no isolated PTPRS-Slitrk3 relay or terminal TF measurement No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch001: medium after exact primary-source re-review.
M22B-E000694	none_identified	ligand_receptor_or_coreceptor_activation; Cripto-1 directly binds Glypican-1 and activates a Nodal/ALK4-independent Src-dependent relay; phenotype-only; no terminal TF or target gene assigned	TDGF1/Cripto-1-GPC1 -> c-Src -> MAPK/AKT -> migration/transformation; TDGF1/Cripto-1 -> GPC1 -> c-Src -> MAPK and PI3K-AKT -> proliferation/migration/survival	phenotype	downstream_or_functional	M22A-EDGE-0694	reviewed_phenotype_only	Handoff limitation: The receptor-like partner is a GPI-anchored heparan-sulfate proteoglycan rather than a classical signaling receptor; studies use overexpression or recombinant/soluble Cripto and tumor-associated mammary models, not SCI receiver cells. No terminal TF was assigned. The direct Cripto-1/GPC1 association and Src/MAPK/AKT functional branch are supported, but GPC1 is a membrane heparan-sulfate proteoglycan rather than a canonical kinase receptor. The work is mammary/tumor comparator evidence, and no terminal TF or SCI receiver-state assay was reported. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000695	none_identified	receptor_activation; CXCR4-dependent TFF2 receptor activation with downstream MAPK and cellular responses; no purified TFF2-CXCR4 affinity assay; phenotype-only; no terminal TF or target gene assigned	TFF2 -> CXCR4 -> Ca2+/MAPK and chemotaxis/proliferation; TFF2 -> CXCR4 -> Ca2+ and MAPK signaling -> altered SDF-1 chemotaxis/proliferation	phenotype	downstream_or_functional	M22A-EDGE-0695	reviewed_phenotype_only	Handoff limitation: The primary study establishes receptor dependence through pharmacology and receptor gain-of-function rather than direct biochemical binding. TFF2 concentrations were high and models were lymphoid or gastrointestinal cancer cells; no SCI receiver model or terminal TF was assigned. The primary study supports CXCR4-dependent TFF2 signaling but did not provide a purified direct TFF2-CXCR4 binding measurement; TFF2 concentrations were high and effects were tested mainly in cancer or engineered cell systems. MAPK/proliferation outputs are downstream function, not evidence for an additional terminal TF. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000696	none_identified	ligand_receptor_dependent_function; No qualifying exact TFF3 -> ACKR3 interaction or relay located; phenotype-only; no terminal TF or target gene assigned	TFF3 -> ACKR3/CXCR7 and CXCR4-dependent epithelial migration; ERK1/2 branch measured separately; TFF3 -> ACKR3 exact edge; ACKR3 ligand/effector comparator context only	phenotype	downstream_or_functional	M22A-EDGE-0696	reviewed_phenotype_only	Handoff limitation: ACKR3 is an atypical scavenging/beta-arrestin receptor and TFF3 receptor claims remain unresolved. CXCL12/ACKR3 and TFF3/CXCR4 comparator findings were not transferred to this exact pair; no terminal TF was assigned. The study supports receptor-dependent migration involving CXCR7/ACKR3, but the proposed interaction was supported by modeling and pharmacological blockade rather than a purified direct binding assay. CXCR4/CXCR7 contributions were not fully separated, and ERK1/2 activation was reported as receptor-independent; no terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000697	none_identified	TFF3-associated epithelial migration depends functionally on CXCR4/CXCR7 blockade-sensitive activity; ERK1/2 output is receptor-independent in the cited model and no direct TF-target regulation is assigned	TFF3 -> CXCR4/CXCR7 blockade-sensitive epithelial migration; separate receptor-independent ERK1/2 output	phenotype	downstream_or_functional	M22A-EDGE-0697	reviewed_phenotype_only	Primary human ocular-surface epithelial-cell assays support TFF3-induced migration that is suppressed by CXCR4 and/or CXCR7 blockade, whereas TFF3-induced ERK1/2 activation is not altered by those receptors. The study uses functional blockade and modeling rather than direct ligand-receptor binding; single-receptor attribution, intracellular relay, conflicting later pharmacology, and SCI transfer remain unresolved.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch010: medium after exact primary TFF3-CXCR4/CXCR7 functional re-review with conflict retained.
M22B-E000698	none_identified	direct TFPI-VLDLR binding; receptor-associated functional context; TFPI-associated VLDL/VLDLR uptake and clearance function; a clean binary TFPI-VLDLR affinity measurement was not established; program association only; no direct TF binding or TF-target regulation assigned	TFPI -> VLDLR -> endothelial growth/migration modulation; ERK/p38/beta-catenin context is reported but the proximal relay is unresolved; TFPI C-terminal context -> VLDLR/HSPG-assisted VLDL binding and internalization -> altered lipoprotein handling	cell_state_program	downstream_or_functional	M22A-EDGE-0698	reviewed_program_association	Handoff limitation: The primary work shows VLDLR dependence in a TFPI-fragment/VLDL uptake context, but much of the uptake is attributed to heparan-sulfate proteoglycans and coordinated VLDL receptors. It does not establish a standalone TFPI-VLDLR signaling relay or terminal TF. Binding was reported for full-length TFPI and receptor recognition can differ for truncated TFPI; the functional study includes VLDLR subtype-expression context rather than a clean receptor-reconstitution test; no receptor-proximal kinase or pair-specific terminal TF was established. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000699	none_identified	TG2 associates with beta1-integrin-containing matrix complexes and supports receptor-dependent adhesion/differentiation functions; program association only; no direct TF binding or TF-target regulation assigned	TG2 -> beta1-integrin/ILK matrix complex -> Rac1/p38 or ILK-GSK3-beta -> adhesion, hypertrophy, and beta-catenin output	cell_state_program	downstream_or_functional	M22A-EDGE-0699	reviewed_program_association	Handoff limitation: The queue contains ITGB1 alone, but the primary systems use heterogeneous alpha-beta1 complexes and fibronectin/matrix context; a purified TG2-ITGB1 binary interaction is not established. Beta-catenin transcriptional activity was measured in a later cancer model, but no terminal TF is assigned. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000700	none_identified	Extracellular TG2 directly associates with SDC4 largely through heparan-sulfate chains and drives matrix-adhesion/trafficking signaling; phenotype-only; no terminal TF or target gene assigned	TG2-HS/SDC4 -> PKCalpha and beta1-integrin co-signaling -> FAK/ERK -> adhesion, survival, and matrix assembly	phenotype	downstream_or_functional	M22A-EDGE-0700	reviewed_phenotype_only	Handoff limitation: The interaction is primarily HS-chain mediated and SDC4 is a proteoglycan coreceptor, not a canonical kinase receptor; TG2-FN heterocomplex and matrix presentation are required in key functional assays. No terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000701	none_identified	TGF-beta1-induced CXCR4 expression/crosstalk; no direct TGF-beta1-CXCR4 ligand-receptor binding established; TGF-beta1 increases CXCR4 expression and subsequent CXCL12-CXCR4 responsiveness; no direct TGFB1-CXCR4 receptor interaction; phenotype-only; no terminal TF or target gene assigned	TGF-beta1 -> TGFBR pathway -> CXCR4 induction -> CXCL12/SDF-1-CXCR4 -> ERK and HIV-entry context; TGFB1 -> TGFBR/SMAD or non-SMAD regulation -> CXCR4 expression -> CXCL12-induced ERK/migration	phenotype	downstream_or_functional	M22A-EDGE-0701	reviewed_phenotype_only	Handoff limitation: The evidence is pathway cross-talk and receptor-expression priming, not TGFB1 binding to CXCR4. Effects vary by macrophage, microglial, endothelial, and tumor context; no SCI receiver model or terminal TF was assigned. CXCR4 is induced or functionally modulated, not shown to be the TGF-beta1 receptor; CXCL12/SDF-1 is the ligand driving CXCR4 signaling; macrophage/microglia and HIV contexts limit transfer; no pair-specific terminal TF. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000702	none_identified	Endoglin directly binds TGF-beta1 and modulates receptor-complex signaling and TGF-beta-dependent cellular responses; phenotype-only; no terminal TF or target gene assigned	TGFB1 -> ENG/TGFBR complex -> context-dependent SMAD and endothelial/monocyte functional outputs	phenotype	downstream_or_functional	M22A-EDGE-0702	reviewed_phenotype_only	Handoff limitation: Endoglin is a type-III TGF-beta co-receptor/modulator, not an autonomous kinase receptor, and isoform/cell context changes the response. The evidence is vascular/monocytic rather than SCI-specific; no terminal TF was assigned. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000703	none_identified	TGF-beta1 increases integrin-beta1-containing alpha-beta1 complex expression and cell-surface adhesion; no direct TF-target regulation is assigned	TGF-beta1 -> integrin-beta1/alpha-beta1 surface expression -> matrix-adhesion remodeling	phenotype	downstream_or_functional	M22A-EDGE-0703	reviewed_phenotype_only	Primary human WI-38 fibroblast assays support TGF-beta1-induced beta1 and alpha-subunit expression, assembly into alpha-beta1 complexes, and surface exposure; primary A549 assays support latent-TGF-beta-LAP adhesion through alphaVbeta1. These are functional/adhesion findings rather than a direct TGFB1-ITGB1 binding assay; receptor/SMAD relay, heterodimer specificity outside the tested models, and SCI transfer remain unresolved.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch009: medium after exact primary TGF-beta1-integrin-beta1 re-anchor.
M22B-E000704	none_identified	TGFB1 activates an ACVRL1/ALK1-containing receptor complex via TGFBR2, with ALK5/co-receptor context; phenotype-only; no terminal TF or target gene assigned	TGFB1 -> TGFBR2 + ACVRL1/ALK1-containing complex -> receptor-SMAD1/5/8 and endothelial migration/proliferation outputs	phenotype	downstream_or_functional	M22A-EDGE-0704	reviewed_phenotype_only	Handoff limitation: ACVRL1 is a type-I/accessory complex component rather than a standalone complete TGF-beta receptor; type-II, ALK5, and co-receptor composition varies by assay and no SCI receiver or terminal TF was established. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000705	none_identified	TGFB3 can signal through an ACVRL1/ALK1-containing receptor complex requiring TGFBR2 and ALK5/TGFBR1 context; phenotype-only; no terminal TF or target gene assigned	TGFB3 -> TGFBR2 plus ACVRL1/ALK1 and ALK5 context -> SMAD1/5 versus SMAD2/3 endothelial branch	phenotype	downstream_or_functional	M22A-EDGE-0705	reviewed_phenotype_only	Handoff limitation: The primary evidence supports an ALK1-containing receptor complex, not ACVRL1 as a standalone receptor; endoglin and TGFBR1/TGFBR2 context matter. The readouts are signaling reporters and cell behavior, not a terminal TF occupancy assay. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000706	none_identified	TGF-beta induces integrin-alphaV-beta5-dependent ventral-stress-fiber and focal-adhesion organization; no direct TF-target regulation is assigned	TGFbeta -> alphavbeta5/zyxin adhesome -> vinculin organization and ventral stress fibers	phenotype	downstream_or_functional	M22A-EDGE-0706	reviewed_phenotype_only	TGF-beta treatment and integrin-beta5 depletion/rescue experiments in mouse and human epithelial cells support an alphaV-beta5-dependent ventral-stress-fiber and focal-adhesion response. The evidence is receptor-associated functional dependence rather than direct TGF-beta-alphaV-beta5 binding; the intracellular adhesome and SCI transfer remain unresolved.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch007: medium after exact primary integrin-beta5 dependence re-review.
M22B-E000707	none_identified	TGM2 supports direct cell adhesion through the alpha4beta1 integrin complex; phenotype-only; no terminal TF or target gene assigned	TGM2 -> alpha4beta1 adhesion	phenotype	downstream_or_functional	M22A-EDGE-0707	reviewed_phenotype_only	Handoff limitation: The exact receptor is alpha4beta1, while the queue retains ITGA4 alone; the assay establishes adhesion rather than a defined intracellular relay or terminal TF. TG2 topology and extracellular matrix presentation are essential. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000708	none_identified	TGM2 supports direct cell adhesion through the alpha9beta1 integrin complex; phenotype-only; no terminal TF or target gene assigned	TGM2 -> alpha9beta1 adhesion	phenotype	downstream_or_functional	M22A-EDGE-0708	reviewed_phenotype_only	Handoff limitation: The primary study resolves alpha9beta1, not ITGA9 alone, and does not map a receptor-proximal relay or terminal TF. The evidence is cell-adhesion/topology specific rather than a soluble ligand-receptor signaling claim. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000709	none_identified	THBS1 binds LRP1 and is internalized for endocytic clearance; additional calreticulin-LRP1 signaling is a distinct uptake-associated layer; phenotype-only; no terminal TF or target gene assigned	THBS1 N-terminal HBD -> LRP1 binding -> endocytosis/degradation; TSP1-calreticulin-LRP1 -> PI3K/survival and focal-adhesion output	phenotype	downstream_or_functional	M22A-EDGE-0709	reviewed_phenotype_only	Handoff limitation: LRP1 is an endocytic/scavenging receptor and the calreticulin-LRP1 signaling studies do not prove that every downstream effect is LRP1-only. Uptake and signaling are retained as separate layers; no terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000710	none_identified	THBS1 directly binds the extracellular region of PTPRJ/CD148 and its antiproliferative effect requires catalytically competent CD148; phenotype-only; no terminal TF or target gene assigned	THBS1 type-1 repeat -> PTPRJ/CD148 binding -> CD148 phosphatase-dependent growth inhibition	phenotype	downstream_or_functional	M22A-EDGE-0710	reviewed_phenotype_only	Handoff limitation: The study establishes direct binding and CD148-dependent growth inhibition but does not resolve a specific intracellular substrate, receptor-proximal kinase relay, or terminal transcriptional endpoint; the queued symbol is human PTPRJ/CD148. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000711	none_identified	THBS2 engages the alpha6beta1 integrin complex and supports integrin-dependent adhesion and chemotaxis; phenotype-only; no terminal TF or target gene assigned	THBS2 N-terminal module -> alpha6beta1 -> endothelial adhesion/chemotaxis	phenotype	downstream_or_functional	M22A-EDGE-0711	reviewed_phenotype_only	Handoff limitation: The demonstrated receptor is the alpha6beta1 heterodimer, not ITGA6 alone; activation state and matrix presentation are important, and no defined intracellular relay or terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000712	none_identified	THY1 directly engages alphaVbeta3 and, with syndecan-4 or matrix context, drives integrin-dependent adhesion and mechanosignaling; phenotype-only; no terminal TF or target gene assigned	THY1 RLD motif -> alphaVbeta3/syndecan-4 -> PKCalpha/RhoA and adhesion-complex signaling -> astrocyte adhesion or fibroblast mechanotransduction	phenotype	downstream_or_functional	M22A-EDGE-0712	reviewed_phenotype_only	Handoff limitation: The exact receptor is alphaVbeta3 and signaling requires cell-cell, glycocalyx, matrix, and activation-state context; the cited studies do not establish one universal intracellular branch or a terminal TF. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000713	none_identified	TIMP1 directly engages CD63 in a cell-surface complex and supports CD63-associated survival signaling, often with beta1 integrin as a co-receptor; phenotype-only; no terminal TF or target gene assigned	TIMP1 -> CD63/beta1-integrin complex -> PI3K and ERK survival signaling -> anoikis resistance and tumor-cell function	phenotype	downstream_or_functional	M22A-EDGE-0713	reviewed_phenotype_only	Handoff limitation: CD63 is a tetraspanin complex component rather than a kinase receptor; beta1-integrin, cancer-cell state, and TIMP1 domain context influence the output, and no terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium-high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000714	none_identified	TIMP3 directly binds or occupies the KDR/VEGFR2 extracellular receptor context and antagonizes VEGF-dependent signaling; phenotype-only; no terminal TF or target gene assigned	TIMP3 -> KDR/VEGFR2 extracellular antagonism -> reduced VEGF binding/phosphorylation -> endothelial angiogenesis inhibition	phenotype	downstream_or_functional	M22A-EDGE-0714	reviewed_phenotype_only	Handoff limitation: TIMP3 is an extracellular antagonist/decoy-like regulator rather than an activating KDR ligand; effects depend on concentration and matrix state, and no KDR-specific intracellular relay or terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000715	none_identified	TL/H2-T7 engagement of CD8alphaalpha modulates T-cell responses without a terminal TF assignment	TL/H2-T7–CD8alphaalpha T-cell response modulation	phenotype	downstream_or_functional	M22A-EDGE-0715	reviewed_phenotype_only	The strongest exact evidence is TL/H2-T7 binding to CD8alphaalpha and modulation of T-cell responses, not DNA binding, TF-target regulation, or an exact CD8alpha-beta route. CD8A is a subunit of the co-receptor; family-level MHC-I/CD8 pathway annotations do not create a terminal TF edge.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000716	none_identified	historical_binding_claim_rejected_by_followup; program association only; no direct TF binding or TF-target regulation assigned	TL1A/TNFSF15 -> DR3/TNFRSF25 -> NF-kB/costimulation; TWEAK -> Fn14/TNFRSF12A is a separate supported branch	cell_state_program	downstream_or_functional	M22A-EDGE-0716	reviewed_program_association	Handoff limitation: The 1998 APO3L paper reported an early TWEAK-DR3 interaction, but later primary work found no TWEAK-DR3 binding and retained TWEAK responsiveness in DR3-negative and DR3-knockout systems; Fn14 was subsequently identified as the TWEAK receptor, while TL1A is the validated DR3 ligand. The historical claim is therefore not promoted to a direct edge, relay, or TF. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.; Low-confidence upgrade batch001: medium after exact primary-source re-review.
M22B-E000717	none_identified	TL1A/VEGI directly engages DR3/TNFRSF25 and transduces a death-domain TNFR costimulatory relay; program association only; no direct TF binding or TF-target regulation assigned	TL1A/TNFSF15 -> DR3/TNFRSF25-TRADD/TRAF -> NF-kB/MAPK and cytokine-producing T-cell/ILC2 inflammatory programs	cell_state_program	downstream_or_functional	M22A-EDGE-0717	reviewed_program_association	Handoff limitation: TL1A can also be captured by the decoy receptor DcR3/TNFRSF6B, and chronic versus acute exposure produces different tissue outputs. The studies do not establish a terminal TF for this exact pair. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					high	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000718	none_identified	Intracellular secretory-pathway association reported in a retracted study; not an extracellular ligand-receptor relay; program association only; no direct TF binding or TF-target regulation assigned	TMED5 ER/Golgi trafficking -> WNT7B handling -> reported WNT-CTNNB1/beta-catenin output; extracellular receptor branch unresolved	cell_state_program	downstream_or_functional	M22A-EDGE-0718	reviewed_program_association	Handoff limitation: The article was retracted in 2025. TMED5 is an intracellular ER/Golgi trafficking component rather than a cell-surface receptor; the study does not establish extracellular WNT7B-to-TMED5 binding, ligand-receptor direction, a receptor complex, or an SCI relay. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					low	medium	true	Direct, pathway, program, and functional layers remain distinct.
M22B-E000719	none_identified	Direct TNC interaction with the alpha2beta1 integrin heterodimer and integrin-mediated endothelial adhesion; phenotype-only; no terminal TF or target gene assigned	TNC -> alpha2beta1 -> endothelial adhesion/spreading; intracellular kinase relay unresolved	phenotype	downstream_or_functional	M22A-EDGE-0719	reviewed_phenotype_only	Handoff limitation: The queued receptor is the alpha2 subunit, while the primary evidence requires the alpha2beta1 heterodimer. The study is not SCI-specific and does not resolve FAK/Src or another kinase relay or a terminal TF. No direct inference was made from adhesion alone beyond the reported integrin binding/blockade. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.					medium	medium	true	Direct, pathway, program, and functional layers remain distinct.
