review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch008_pair_12_28	public_tf_evidence_batch_008	12	znf561	ZNF561	human	TFLink	tflink:human:001277:c82d7d476b3e	ZNF561	FZD5	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF561%22+AND+%22FZD5%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF561_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF561 target set contains queued C1QL4, COL4A1, COL4A2, and FZD5; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_13_29	public_tf_evidence_batch_008	13	znf563	ZNF563	human	TFLink	tflink:human:001417:2e16b6aa3bdf	ZNF563	AVPR1A	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF563%22+AND+%22AVPR1A%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF563_TARGET_GENES.html		Predicted regulator annotation and occupancy-only target membership were not promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF563 is annotated as a predicted sequence-specific transcription factor and its GTRD-derived target set contains queued AVPR1A, BMPR1A, COL14A1, and COL8A2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_13_30	public_tf_evidence_batch_008	13	znf563	ZNF563	human	TFLink	tflink:human:001417:2e16b6aa3bdf	ZNF563	BMPR1A	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF563%22+AND+%22BMPR1A%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF563_TARGET_GENES.html		Predicted regulator annotation and occupancy-only target membership were not promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF563 is annotated as a predicted sequence-specific transcription factor and its GTRD-derived target set contains queued AVPR1A, BMPR1A, COL14A1, and COL8A2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_13_31	public_tf_evidence_batch_008	13	znf563	ZNF563	human	TFLink	tflink:human:001417:2e16b6aa3bdf	ZNF563	COL14A1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF563%22+AND+%22COL14A1%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF563_TARGET_GENES.html		Predicted regulator annotation and occupancy-only target membership were not promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF563 is annotated as a predicted sequence-specific transcription factor and its GTRD-derived target set contains queued AVPR1A, BMPR1A, COL14A1, and COL8A2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_13_32	public_tf_evidence_batch_008	13	znf563	ZNF563	human	TFLink	tflink:human:001417:2e16b6aa3bdf	ZNF563	COL8A2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF563%22+AND+%22COL8A2%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF563_TARGET_GENES.html		Predicted regulator annotation and occupancy-only target membership were not promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF563 is annotated as a predicted sequence-specific transcription factor and its GTRD-derived target set contains queued AVPR1A, BMPR1A, COL14A1, and COL8A2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_14_33	public_tf_evidence_batch_008	14	zscan21	ZSCAN21	human	TFLink	tflink:human:001324:7918617fd04a	ZSCAN21	ADAM22	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN21%22+AND+%22ADAM22%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN21_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN21 target set contains queued ADAM22, ANXA2, CD8A, and HMGB1; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_14_34	public_tf_evidence_batch_008	14	zscan21	ZSCAN21	human	TFLink	tflink:human:001324:7918617fd04a	ZSCAN21	ANXA2	20B;23B;24B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN21%22+AND+%22ANXA2%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN21_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN21 target set contains queued ADAM22, ANXA2, CD8A, and HMGB1; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_14_35	public_tf_evidence_batch_008	14	zscan21	ZSCAN21	human	TFLink	tflink:human:001324:7918617fd04a	ZSCAN21	CD8A	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN21%22+AND+%22CD8A%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN21_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN21 target set contains queued ADAM22, ANXA2, CD8A, and HMGB1; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_14_36	public_tf_evidence_batch_008	14	zscan21	ZSCAN21	human	TFLink	tflink:human:001324:7918617fd04a	ZSCAN21	HMGB1	24B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN21%22+AND+%22HMGB1%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN21_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN21 target set contains queued ADAM22, ANXA2, CD8A, and HMGB1; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_15_37	public_tf_evidence_batch_008	15	znf623	ZNF623	human	TFLink	tflink:human:001413:5242cd3947e2	ZNF623	ADA	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF623%22+AND+%22ADA%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF623_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF623 target set contains queued ADA, C3, COL1A1, and EFNA2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_15_38	public_tf_evidence_batch_008	15	znf623	ZNF623	human	TFLink	tflink:human:001413:5242cd3947e2	ZNF623	C3	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF623%22+AND+%22C3%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF623_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF623 target set contains queued ADA, C3, COL1A1, and EFNA2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_15_39	public_tf_evidence_batch_008	15	znf623	ZNF623	human	TFLink	tflink:human:001413:5242cd3947e2	ZNF623	COL1A1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF623%22+AND+%22COL1A1%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF623_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF623 target set contains queued ADA, C3, COL1A1, and EFNA2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_15_40	public_tf_evidence_batch_008	15	znf623	ZNF623	human	TFLink	tflink:human:001413:5242cd3947e2	ZNF623	EFNA2	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF623%22+AND+%22EFNA2%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF623_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF623 target set contains queued ADA, C3, COL1A1, and EFNA2; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_16_41	public_tf_evidence_batch_008	16	zscan31	ZSCAN31	human	TFLink	tflink:human:001052:6dfc24b3f46e	ZSCAN31	ADAM17	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN31%22+AND+%22ADAM17%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN31_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN31 target set contains queued ADAM17, CADM1, CMKLR1, and FGF9; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_16_42	public_tf_evidence_batch_008	16	zscan31	ZSCAN31	human	TFLink	tflink:human:001052:6dfc24b3f46e	ZSCAN31	CADM1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN31%22+AND+%22CADM1%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN31_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN31 target set contains queued ADAM17, CADM1, CMKLR1, and FGF9; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_16_43	public_tf_evidence_batch_008	16	zscan31	ZSCAN31	human	TFLink	tflink:human:001052:6dfc24b3f46e	ZSCAN31	CMKLR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN31%22+AND+%22CMKLR1%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN31_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN31 target set contains queued ADAM17, CADM1, CMKLR1, and FGF9; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_16_44	public_tf_evidence_batch_008	16	zscan31	ZSCAN31	human	TFLink	tflink:human:001052:6dfc24b3f46e	ZSCAN31	FGF9	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZSCAN31%22+AND+%22FGF9%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN31_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZSCAN31 target set contains queued ADAM17, CADM1, CMKLR1, and FGF9; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_17_45	public_tf_evidence_batch_008	17	zkscan1	ZKSCAN1	mouse	TFLink	tflink:mouse:001082:96744c216ebf	Zkscan1	Adam22	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZKSCAN1%22+AND+%22Adam22%22+AND+mouse	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/ZKSCAN1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The mouse GTRD-derived ZKSCAN1 target set contains queued Adam22, Adgrl2, Ado, and Ccl22; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_17_46	public_tf_evidence_batch_008	17	zkscan1	ZKSCAN1	mouse	TFLink	tflink:mouse:001082:96744c216ebf	Zkscan1	Adgrl2	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZKSCAN1%22+AND+%22Adgrl2%22+AND+mouse	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/ZKSCAN1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The mouse GTRD-derived ZKSCAN1 target set contains queued Adam22, Adgrl2, Ado, and Ccl22; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_17_47	public_tf_evidence_batch_008	17	zkscan1	ZKSCAN1	mouse	TFLink	tflink:mouse:001082:96744c216ebf	Zkscan1	Ado	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZKSCAN1%22+AND+%22Ado%22+AND+mouse	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/ZKSCAN1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The mouse GTRD-derived ZKSCAN1 target set contains queued Adam22, Adgrl2, Ado, and Ccl22; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_17_48	public_tf_evidence_batch_008	17	zkscan1	ZKSCAN1	mouse	TFLink	tflink:mouse:001082:96744c216ebf	Zkscan1	Ccl22	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZKSCAN1%22+AND+%22Ccl22%22+AND+mouse	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/ZKSCAN1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The mouse GTRD-derived ZKSCAN1 target set contains queued Adam22, Adgrl2, Ado, and Ccl22; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_18_49	public_tf_evidence_batch_008	18	hand1	HAND1	human	TFLink	tflink:human:001418:f56e7f9e0738	HAND1	ADAM22	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HAND1%22+AND+%22ADAM22%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAND1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The human GTRD-derived HAND1 target set contains queued ADAM22, APLP2, CDH11, and EPOR; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_18_50	public_tf_evidence_batch_008	18	hand1	HAND1	human	TFLink	tflink:human:001418:f56e7f9e0738	HAND1	APLP2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HAND1%22+AND+%22APLP2%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAND1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The human GTRD-derived HAND1 target set contains queued ADAM22, APLP2, CDH11, and EPOR; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_18_51	public_tf_evidence_batch_008	18	hand1	HAND1	human	TFLink	tflink:human:001418:f56e7f9e0738	HAND1	CDH11	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HAND1%22+AND+%22CDH11%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAND1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The human GTRD-derived HAND1 target set contains queued ADAM22, APLP2, CDH11, and EPOR; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_18_52	public_tf_evidence_batch_008	18	hand1	HAND1	human	TFLink	tflink:human:001418:f56e7f9e0738	HAND1	EPOR	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HAND1%22+AND+%22EPOR%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAND1_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The human GTRD-derived HAND1 target set contains queued ADAM22, APLP2, CDH11, and EPOR; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_19_53	public_tf_evidence_batch_008	19	znf213	ZNF213	human	TFLink	tflink:human:000856:30c630fc3351	ZNF213	ADA	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF213%22+AND+%22ADA%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF213_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF213 target set contains queued ADA, ADO, APP, and CXCL16; no matched perturbation or orthogonal target-expression validation was located.	false	false
public_tf_evidence_batch008_pair_19_54	public_tf_evidence_batch_008	19	znf213	ZNF213	human	TFLink	tflink:human:000856:30c630fc3351	ZNF213	ADO	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF213%22+AND+%22ADO%22+AND+human	binding_dataset_only_not_promotable	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF213_TARGET_GENES.html		Target-set membership is occupancy-only; no exact functional pair was promoted.	An authoritative binding/target-set record indicates regulator association at this exact gene, but no matched perturbation or orthogonal validation was located; do not promote. Regulator-level references are stored separately and are not evidence for this exact queued pair. The GTRD-derived ZNF213 target set contains queued ADA, ADO, APP, and CXCL16; no matched perturbation or orthogonal target-expression validation was located.	false	false
