tf_key	display_symbols	species_scopes	source_registries	source_versions	identity_catalogs	identity_source_count	catalog_profile_count	tflink_target_count	unique_reference_pmids	current_status	identifier_flags	triage_bucket	promotion_scope	module_route	evidence_readiness	triage_reason	provenance_note
dppa3	DPPA3	human	TFLink	TFLink_v1.0_snapshot		1	0	19	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dppa4	Dppa4	mouse	TFLink	TFLink_v1.0_snapshot		1	0	12256	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dpy30	Dpy30	mouse	TFLink	TFLink_v1.0_snapshot		1	0	9650	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
drosha	DROSHA	human	TFLink	TFLink_v1.0_snapshot		1	0	46	0	new_candidate	transcript_like_identifier	prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dtl	DTL	human	TFLink	TFLink_v1.0_snapshot		1	0	5299	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dux	Dux	mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;TFLink	AnimalTFDB3_git_snapshot;JASPAR2026_CORE_vertebrates_nonredundant;TFLink_v1.0_snapshot	AnimalTFDB3;JASPAR_CORE	3	1	2530	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
duxbl2	Duxbl2	mouse	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot	AnimalTFDB3	2	0	183	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dyrk1a	DYRK1A	human	TFLink	TFLink_v1.0_snapshot		1	0	675	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
dzip3	Dzip3	mouse	TFLink	TFLink_v1.0_snapshot		1	0	8	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ebna1bp2	EBNA1BP2	human	TFLink	TFLink_v1.0_snapshot		1	0	324	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ebp	EBP	human	TFLink	TFLink_v1.0_snapshot		1	0	2140	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
eef1a1	Eef1a1	mouse	TFLink	TFLink_v1.0_snapshot		1	0	2	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
efna2	Efna2	mouse	TFLink	TFLink_v1.0_snapshot		1	0	13	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
efnb2	Efnb2	mouse	TFLink	TFLink_v1.0_snapshot		1	0	1	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
egfr	EGFR	human	TFLink	TFLink_v1.0_snapshot		1	0	24	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
egln2	EGLN2	human	TFLink	TFLink_v1.0_snapshot		1	0	10276	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ell2	ELL2;Ell2	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	13246	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
elob	Elob	mouse	TFLink	TFLink_v1.0_snapshot		1	0	3690	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
emsy	EMSY	human	TFLink	TFLink_v1.0_snapshot		1	0	6043	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ep400	EP400;Ep400	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	13425	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
epop	Epop	mouse	TFLink	TFLink_v1.0_snapshot		1	0	11930	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ercc3	ERCC3	human	TFLink	TFLink_v1.0_snapshot		1	0	5709	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ercc6	ERCC6	human	TFLink	TFLink_v1.0_snapshot		1	0	7170	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ercc8	ERCC8	human	TFLink	TFLink_v1.0_snapshot		1	0	11	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
esco2	ESCO2	human	TFLink	TFLink_v1.0_snapshot		1	0	3055	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
f10	F10	human	TFLink	TFLink_v1.0_snapshot		1	0	230	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fabp4	Fabp4	mouse	TFLink	TFLink_v1.0_snapshot		1	0	1	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fancd2	FANCD2	human	TFLink	TFLink_v1.0_snapshot		1	0	5159	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fancl	FANCL	human	TFLink	TFLink_v1.0_snapshot		1	0	2279	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fbxl19	FBXL19;Fbxl19	human;mouse	Lambert_HumanTFs;TFLink	Lambert_v1.01;TFLink_v1.0_snapshot	Lambert_HumanTFs	2	0	4506	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fgf23	FGF23	human	TFLink	TFLink_v1.0_snapshot		1	0	1	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fgfr1	FGFR1	human	TFLink	TFLink_v1.0_snapshot		1	0	10158	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fip1l1	FIP1L1	human	TFLink	TFLink_v1.0_snapshot		1	0	8214	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
flii	Flii	mouse	TFLink	TFLink_v1.0_snapshot		1	0	15	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
flt1	FLT1	human	TFLink	TFLink_v1.0_snapshot		1	0	1	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fxr1	FXR1	human	TFLink	TFLink_v1.0_snapshot		1	0	1074	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
fxr2	FXR2	human	TFLink	TFLink_v1.0_snapshot		1	0	3411	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gadd45a	Gadd45a	mouse	TFLink	TFLink_v1.0_snapshot		1	0	105	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gatad1	GATAD1;Gatad1	human;mouse	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot	AnimalTFDB3	3	0	9737	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gatd3b	GATD3B	human	TFLink	TFLink_v1.0_snapshot		1	0	11	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gc	GC;Gc	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	4	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
glyr1	GLYR1	human	Lambert_HumanTFs;TFLink	Lambert_v1.01;TFLink_v1.0_snapshot	Lambert_HumanTFs	2	0	97	0	new_candidate	transcript_like_identifier	prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gpihbp1	GPIHBP1;Gpihbp1	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	7931	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gps2	Gps2	mouse	TFLink	TFLink_v1.0_snapshot		1	0	13558	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
greb1	GREB1	human	TFLink	TFLink_v1.0_snapshot		1	0	758	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gsk3b	Gsk3b	mouse	TFLink	TFLink_v1.0_snapshot		1	0	1191	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gspt2	GSPT2	human	TFLink	TFLink_v1.0_snapshot		1	0	3353	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gtf2e2	GTF2E2	human	TFLink	TFLink_v1.0_snapshot		1	0	303	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gtf3c1	Gtf3c1	mouse	TFLink	TFLink_v1.0_snapshot		1	0	1151	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gtf3c2	GTF3C2	human	TFLink	TFLink_v1.0_snapshot		1	0	3099	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gtf3c5	GTF3C5	human	TFLink	TFLink_v1.0_snapshot		1	0	4140	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
gucy1b1	GUCY1B1	human	TFLink	TFLink_v1.0_snapshot		1	0	579	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
h1-6	H1-6	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	585	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
h2az1	H2AZ1	human	TFLink	TFLink_v1.0_snapshot		1	0	13214	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hbz	HBZ	human	TFLink	TFLink_v1.0_snapshot		1	0	914	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hdac6	HDAC6	human	TFLink	TFLink_v1.0_snapshot		1	0	5271	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hdac8	HDAC8	human	TFLink	TFLink_v1.0_snapshot		1	0	5840	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hdgfl3	HDGFL3	human	TFLink	TFLink_v1.0_snapshot		1	0	6543	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hjurp	HJURP	human	TFLink	TFLink_v1.0_snapshot		1	0	36	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hmces	HMCES;Hmces	human;mouse	TFLink	TFLink_v1.0_snapshot		2	0	17	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hmgb1	HMGB1;Hmgb1	human;mouse	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot	AnimalTFDB3	3	0	2436	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hmgxb4	HMGXB4;Hmgxb4	human;mouse	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot	AnimalTFDB3	3	0	8645	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hnrnph1	HNRNPH1	human	TFLink	TFLink_v1.0_snapshot		1	0	1479	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hnrnpl	HNRNPL	human	TFLink	TFLink_v1.0_snapshot		1	0	8186	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hnrnpll	HNRNPLL	human	TFLink	TFLink_v1.0_snapshot		1	0	10617	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hnrnpu	Hnrnpu	mouse	TFLink	TFLink_v1.0_snapshot		1	0	4555	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hnrnpul1	HNRNPUL1	human	TFLink	TFLink_v1.0_snapshot		1	0	1348	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
hsd17b8	HSD17B8	human	TFLink	TFLink_v1.0_snapshot		1	0	571	0	new_candidate		prioritize_target_evidence_search	none	22B_target_search	aggregated_target_lead_pair_unverified	TFLink supplies target-membership counts, but its GMT snapshot lacks target-level assay and PMID provenance.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
