node_id	role	role_source	role_evidence
NODE01539	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01540	receptor	register_ligand_receptor_layer	edge=M21B-E005596; evidence=M21B-EVID-005539
NODE01540	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01541	receptor	register_ligand_receptor_layer	edge=M21B-E001247; evidence=M21B-EVID-001190
NODE01541	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01542	receptor	register_ligand_receptor_layer	edge=M21B-E005597; evidence=M21B-EVID-005540
NODE01542	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01543	receptor	register_ligand_receptor_layer	edge=M21B-E001563; evidence=M21B-EVID-001506
NODE01543	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01544	ligand	register_ligand_receptor_layer	edge=M21B-E002539; evidence=M21B-EVID-002482 || edge=M21B-E002644; evidence=M21B-EVID-002587 || edge=M21B-E002671; evidence=M21B-EVID-002614 || edge=M21B-E002672; evidence=M21B-EVID-002615
NODE01544	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01545	ligand	register_ligand_receptor_layer	edge=M23B-E000498; evidence=M23B-EVID-000678 || edge=M23B-E000500; evidence=M23B-EVID-000680
NODE01545	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01546	ligand	register_ligand_receptor_layer	edge=M21B-E005779; evidence=M21B-EVID-005722 || edge=M21B-E006570; evidence=M21B-EVID-006513
NODE01546	receptor	register_ligand_receptor_layer	edge=M21B-E003042; evidence=M21B-EVID-002985
NODE01546	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01547	receptor	register_ligand_receptor_layer	edge=M21B-E000708; evidence=M21B-EVID-000651
NODE01547	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01548	receptor	register_ligand_receptor_layer	edge=M21B-E002681; evidence=M21B-EVID-002624
NODE01548	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01549	receptor	register_ligand_receptor_layer	edge=M21B-E006419; evidence=M21B-EVID-006362
NODE01549	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01550	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01551	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01552	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01553	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01554	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01555	ligand	register_ligand_receptor_layer	edge=M21B-E002426; evidence=M21B-EVID-002369
NODE01555	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01556	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01557	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01558	ligand	register_ligand_receptor_layer	edge=M21B-E000609; evidence=M21B-EVID-000552 || edge=M21B-E006227; evidence=M21B-EVID-006170 || edge=M21B-E006450; evidence=M21B-EVID-006393
NODE01558	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01559	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01560	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01561	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01562	ligand	register_ligand_receptor_layer	edge=M23B-E000484; evidence=M23B-EVID-000664
NODE01562	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01563	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01564	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01565	ligand	register_ligand_receptor_layer	edge=M23B-E000129; evidence=M23B-EVID-000197 || edge=M23B-E000130; evidence=M23B-EVID-000198
NODE01565	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01566	receptor	register_ligand_receptor_layer	edge=M20B-E004691; evidence=M20B-EVID-004691
NODE01566	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01567	ligand	register_ligand_receptor_layer	edge=M21B-E001362; evidence=M21B-EVID-001305
NODE01567	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01568	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01569	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01570	ligand	register_ligand_receptor_layer	edge=M21B-E001439; evidence=M21B-EVID-001382 || edge=M21B-E001440; evidence=M21B-EVID-001383 || edge=M21B-E001441; evidence=M21B-EVID-001384 || edge=M21B-E001442; evidence=M21B-EVID-001385
NODE01570	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01571	ligand	register_ligand_receptor_layer	edge=M21B-E006497; evidence=M21B-EVID-006440
NODE01571	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01572	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01573	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01574	ligand	register_ligand_receptor_layer	edge=M21B-E002991; evidence=M21B-EVID-002934 || edge=M21B-E002992; evidence=M21B-EVID-002935
NODE01574	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01575	ligand	register_ligand_receptor_layer	edge=M21B-E007189; evidence=M21B-EVID-007132
NODE01575	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01576	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01577	ligand	register_ligand_receptor_layer	edge=M21B-E002665; evidence=M21B-EVID-002608
NODE01577	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01578	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01579	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01580	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01581	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01582	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01583	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01584	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01585	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01586	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01587	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01588	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01589	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01590	receptor	register_ligand_receptor_layer	edge=M21B-E007901; evidence=M21B-EVID-007846
NODE01590	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01591	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01592	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01593	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01594	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01595	receptor	register_ligand_receptor_layer	edge=M21B-E001503; evidence=M21B-EVID-001446
NODE01595	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01596	ligand	register_ligand_receptor_layer	edge=M21B-E002480; evidence=M21B-EVID-002423 || edge=M21B-E002481; evidence=M21B-EVID-002424
NODE01596	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01597	ligand	register_ligand_receptor_layer	edge=M21B-E003006; evidence=M21B-EVID-002949
NODE01597	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01598	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01599	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01600	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01601	ligand	register_ligand_receptor_layer	edge=M21B-E002536; evidence=M21B-EVID-002479
NODE01601	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01602	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01603	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01604	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01605	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01606	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01607	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01608	ligand	register_ligand_receptor_layer	edge=M21B-E004924; evidence=M21B-EVID-004867
NODE01608	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01609	receptor	register_ligand_receptor_layer	edge=M21B-E001034; evidence=M21B-EVID-000977 || edge=M21B-E001095; evidence=M21B-EVID-001038 || edge=M21B-E001138; evidence=M21B-EVID-001081
NODE01609	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01610	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01611	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01612	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01613	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01614	receptor	register_ligand_receptor_layer	edge=M21B-E001020; evidence=M21B-EVID-000963
NODE01614	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01615	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01616	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01617	receptor	register_ligand_receptor_layer	edge=M21B-E001021; evidence=M21B-EVID-000964
NODE01617	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01618	ligand	register_ligand_receptor_layer	edge=M21B-E002141; evidence=M21B-EVID-002084 || edge=M21B-E002142; evidence=M21B-EVID-002085 || edge=M21B-E005160; evidence=M21B-EVID-005103 || edge=M21B-E005161; evidence=M21B-EVID-005104
NODE01618	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01619	ligand	register_ligand_receptor_layer	edge=M21B-E002143; evidence=M21B-EVID-002086 || edge=M21B-E002144; evidence=M21B-EVID-002087 || edge=M21B-E002151; evidence=M21B-EVID-002094 || edge=M21B-E005171; evidence=M21B-EVID-005114 || edge=M21B-E005172; evidence=M21B-EVID-005115
NODE01619	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01620	ligand	register_ligand_receptor_layer	edge=M21B-E002145; evidence=M21B-EVID-002088 || edge=M21B-E002150; evidence=M21B-EVID-002093 || edge=M21B-E005173; evidence=M21B-EVID-005116
NODE01620	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01621	ligand	register_ligand_receptor_layer	edge=M21B-E005139; evidence=M21B-EVID-005082
NODE01621	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01622	ligand	register_ligand_receptor_layer	edge=M20B-E002818; evidence=M20B-EVID-002818 || edge=M20B-E002819; evidence=M20B-EVID-002819
NODE01622	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01623	receptor	register_ligand_receptor_layer	edge=M20B-E002818; evidence=M20B-EVID-002818
NODE01623	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01624	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01625	receptor	register_ligand_receptor_layer	edge=M21B-E001275; evidence=M21B-EVID-001218
NODE01625	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01626	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01627	receptor	register_ligand_receptor_layer	edge=M20B-E002819; evidence=M20B-EVID-002819 || edge=M20B-E003527; evidence=M20B-EVID-003527
NODE01627	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01628	receptor	register_ligand_receptor_layer	edge=M21B-E001475; evidence=M21B-EVID-001418
NODE01628	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01629	receptor	register_ligand_receptor_layer	edge=M21B-E001506; evidence=M21B-EVID-001449
NODE01629	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01630	ligand	register_ligand_receptor_layer	edge=M21B-E000234; evidence=M21B-EVID-000177
NODE01630	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01631	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01632	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01633	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01634	ligand	register_ligand_receptor_layer	edge=M21B-E000429; evidence=M21B-EVID-000372
NODE01634	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01635	ligand	register_ligand_receptor_layer	edge=M20B-E001778; evidence=M20B-EVID-001778 || edge=M20B-E001840; evidence=M20B-EVID-001840 || edge=M20B-E002821; evidence=M20B-EVID-002821 || edge=M20B-E002822; evidence=M20B-EVID-002822 || edge=M21B-E006151; evidence=M21B-EVID-006094 || edge=M24B-E000107; evidence=M24B-EVID-000149 || edge=M24B-E000108; evidence=M24B-EVID-000150
NODE01635	receptor	register_ligand_receptor_layer	edge=M21B-E005057; evidence=M21B-EVID-005000
NODE01635	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01636	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01637	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01638	ligand	register_ligand_receptor_layer	edge=M21B-E000396; evidence=M21B-EVID-000339 || edge=M21B-E000430; evidence=M21B-EVID-000373 || edge=M21B-E000741; evidence=M21B-EVID-000684
NODE01638	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01639	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01640	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01641	ligand	register_ligand_receptor_layer	edge=M20B-E002824; evidence=M20B-EVID-002824
NODE01641	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01642	ligand	register_ligand_receptor_layer	edge=M21B-E007150; evidence=M21B-EVID-007093
NODE01642	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01643	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01644	ligand	register_ligand_receptor_layer	edge=M21B-E006152; evidence=M21B-EVID-006095
NODE01644	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01645	ligand	register_ligand_receptor_layer	edge=M21B-E000403; evidence=M21B-EVID-000346 || edge=M21B-E000404; evidence=M21B-EVID-000347
NODE01645	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01646	ligand	register_ligand_receptor_layer	edge=M21B-E006153; evidence=M21B-EVID-006096
NODE01646	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01647	ligand	register_ligand_receptor_layer	edge=M21B-E006164; evidence=M21B-EVID-006107
NODE01647	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01648	ligand	register_ligand_receptor_layer	edge=M21B-E000405; evidence=M21B-EVID-000348 || edge=M21B-E000406; evidence=M21B-EVID-000349
NODE01648	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01649	ligand	register_ligand_receptor_layer	edge=M21B-E000444; evidence=M21B-EVID-000387 || edge=M21B-E000445; evidence=M21B-EVID-000388 || edge=M21B-E000446; evidence=M21B-EVID-000389
NODE01649	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01650	ligand	register_ligand_receptor_layer	edge=M20B-E001779; evidence=M20B-EVID-001779 || edge=M20B-E001841; evidence=M20B-EVID-001841 || edge=M20B-E002831; evidence=M20B-EVID-002831 || edge=M21B-E000224; evidence=M21B-EVID-000167 || edge=M21B-E006154; evidence=M21B-EVID-006097 || edge=M21B-E006691; evidence=M21B-EVID-006634
NODE01650	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01651	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01652	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01653	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01654	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01655	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01656	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01657	ligand	register_ligand_receptor_layer	edge=M21B-E006685; evidence=M21B-EVID-006628
NODE01657	receptor	register_ligand_receptor_layer	edge=M21B-E005053; evidence=M21B-EVID-004996
NODE01657	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01658	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01659	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01660	ligand	register_ligand_receptor_layer	edge=M20B-E001842; evidence=M20B-EVID-001842 || edge=M21B-E000258; evidence=M21B-EVID-000201 || edge=M21B-E000262; evidence=M21B-EVID-000205 || edge=M21B-E000431; evidence=M21B-EVID-000374
NODE01660	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01661	ligand	register_ligand_receptor_layer	edge=M20B-E001780; evidence=M20B-EVID-001780 || edge=M20B-E001781; evidence=M20B-EVID-001781 || edge=M20B-E001843; evidence=M20B-EVID-001843 || edge=M20B-E002833; evidence=M20B-EVID-002833 || edge=M21B-E000217; evidence=M21B-EVID-000160
NODE01661	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01662	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01663	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01664	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01665	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01666	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01667	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01668	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01669	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01670	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01671	ligand	register_ligand_receptor_layer	edge=M21B-E000422; evidence=M21B-EVID-000365
NODE01671	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01672	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01673	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01674	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01675	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01676	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01677	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01678	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01679	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01680	ligand	register_ligand_receptor_layer	edge=M20B-E002837; evidence=M20B-EVID-002837 || edge=M21B-E000232; evidence=M21B-EVID-000175 || edge=M21B-E000412; evidence=M21B-EVID-000355
NODE01680	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01681	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01682	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01683	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01684	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01685	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01686	ligand	register_ligand_receptor_layer	edge=M20B-E001844; evidence=M20B-EVID-001844 || edge=M21B-E000259; evidence=M21B-EVID-000202 || edge=M21B-E000263; evidence=M21B-EVID-000206
NODE01686	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01687	ligand	register_ligand_receptor_layer	edge=M20B-E001845; evidence=M20B-EVID-001845 || edge=M21B-E011674; evidence=M21B-EVID-010977
NODE01687	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01688	ligand	register_ligand_receptor_layer	edge=M20B-E001782; evidence=M20B-EVID-001782
NODE01688	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01689	ligand	register_ligand_receptor_layer	edge=M20B-E001846; evidence=M20B-EVID-001846
NODE01689	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01690	ligand	register_ligand_receptor_layer	edge=M20B-E001847; evidence=M20B-EVID-001847
NODE01690	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01691	ligand	register_ligand_receptor_layer	edge=M20B-E001848; evidence=M20B-EVID-001848
NODE01691	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01692	ligand	register_ligand_receptor_layer	edge=M20B-E001783; evidence=M20B-EVID-001783 || edge=M21B-E000225; evidence=M21B-EVID-000168 || edge=M21B-E006155; evidence=M21B-EVID-006098
NODE01692	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01693	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01694	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01695	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01696	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01697	ligand	register_ligand_receptor_layer	edge=M21B-E000413; evidence=M21B-EVID-000356 || edge=M21B-E000434; evidence=M21B-EVID-000377
NODE01697	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01698	ligand	register_ligand_receptor_layer	edge=M21B-E005587; evidence=M21B-EVID-005530
NODE01698	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01699	ligand	register_ligand_receptor_layer	edge=M21B-E000233; evidence=M21B-EVID-000176 || edge=M24B-E000109; evidence=M24B-EVID-000151
NODE01699	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01700	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01701	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01702	ligand	register_ligand_receptor_layer	edge=M21B-E000435; evidence=M21B-EVID-000378
NODE01702	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01703	ligand	register_ligand_receptor_layer	edge=M20B-E001785; evidence=M20B-EVID-001785 || edge=M21B-E000226; evidence=M21B-EVID-000169
NODE01703	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01704	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01705	ligand	register_ligand_receptor_layer	edge=M21B-E000414; evidence=M21B-EVID-000357 || edge=M21B-E000428; evidence=M21B-EVID-000371
NODE01705	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01706	ligand	register_ligand_receptor_layer	edge=M20B-E001849; evidence=M20B-EVID-001849
NODE01706	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01707	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01708	ligand	register_ligand_receptor_layer	edge=M21B-E000397; evidence=M21B-EVID-000340 || edge=M21B-E000398; evidence=M21B-EVID-000341 || edge=M21B-E000399; evidence=M21B-EVID-000342 || edge=M21B-E000400; evidence=M21B-EVID-000343 || edge=M21B-E000401; evidence=M21B-EVID-000344 || edge=M21B-E000432; evidence=M21B-EVID-000375
NODE01708	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01709	ligand	register_ligand_receptor_layer	edge=M24B-E000110; evidence=M24B-EVID-000152
NODE01709	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01710	ligand	register_ligand_receptor_layer	edge=M21B-E000436; evidence=M21B-EVID-000379 || edge=M21B-E000438; evidence=M21B-EVID-000381
NODE01710	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01711	ligand	register_ligand_receptor_layer	edge=M20B-E001850; evidence=M20B-EVID-001850
NODE01711	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01712	ligand	register_ligand_receptor_layer	edge=M20B-E001786; evidence=M20B-EVID-001786
NODE01712	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01713	ligand	register_ligand_receptor_layer	edge=M21B-E000227; evidence=M21B-EVID-000170 || edge=M23B-E000120; evidence=M23B-EVID-000188 || edge=M24B-E000111; evidence=M24B-EVID-000153
NODE01713	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01714	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01715	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01716	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01717	ligand	register_ligand_receptor_layer	edge=M21B-E000418; evidence=M21B-EVID-000361 || edge=M21B-E000439; evidence=M21B-EVID-000382
NODE01717	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
