module	pathway_name	edge_count	node_count	evidence_count
21B	Escherichia-StcE-C1INH-complement-evasion	1	2	1
21B	Evasin-chemokine-sequestration	7	10	7
21B	F-actin-CLEC9A-cross-presentation	1	2	1
21B	F13A1-alphaVbeta3-endothelial-platelet-adhesion	1	2	1
21B	F2L-FPR3-chemotaxis	1	2	1
21B	F2R-GNAQ-coupling	1	2	1
21B	F2R-PAR1-GNA13-coupling	1	2	1
21B	F2RL1-GNA12-coupling	1	2	1
21B	F2RL1-PAR2-GNA13-coupling	1	2	1
21B	F2RL2-G12-G13-coupling	1	2	1
21B	F2RL2-GNAQ-coupling	1	2	1
21B	F2RL3-GNAQ-coupling	1	2	1
21B	F7-F3-extrinsic-coagulation-complex	1	2	1
21B	FADD-procaspase8-DISC-assembly	1	2	1
21B	FAM19A1-GPR1-neural-stem-cell-regulation	1	2	1
21B	FAM19A1-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A2-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A3-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A4-TAFA4-FPR1-GPCR-macrophage-function	1	2	1
21B	FAM19A4-pan-neurexin-cis-regulation	1	2	1
21B	FAM237A-GPR83-neuropeptide-signaling	1	2	1
21B	FAM237B-GPR83-neuropeptide-signaling	1	2	1
21B	FAM3B-FGFR1-ERK-ligand	1	2	1
21B	FAM3B-FGFR2-ERK-ligand	1	2	1
21B	FAM3B-FGFR3-ERK-ligand	1	2	1
21B	FAM3B-FGFR4-ERK-ligand	1	2	1
21B	FAM3C-ILEI-LIFR-STAT3-axis	1	2	1
21B	FAM3D-FPR1-GPCR-chemotaxis	1	2	1
21B	FAM3D-FPR2-ALX-GPCR-chemotaxis	1	2	1
21B	FASLG-TNFRSF6B-DcR3-soluble-decoy	1	2	1
21B	FAT4-DCHS1-planar-polarity-cadherin	1	2	1
21B	FBLN1-fibrinogen-alphaIIbbeta3-platelet-adhesion	1	2	1
21B	FBLN2-GABBR1a-neuropathic-pain-inhibition	1	2	1
21B	FBLN2-ITGA2B-ITGB3-platelet-adhesion	1	2	1
21B	FBLN2-ITGAV-ITGB3-matricellular-adhesion	1	2	1
21B	FBLN2-astrocyte-SEV-TGF-beta-synaptogenesis	1	2	1
21B	FBN1-ITGAV-ITGB3-matricellular-adhesion	1	2	1
21B	FBN1-alpha5beta1-microfibril-adhesion	1	2	1
21B	FBN1-alphaVbeta6-matricellular-adhesion	1	2	1
21B	FBXL2-IP3R3-degron-recognition	1	2	1
21B	FBXL2-IP3R3-ubiquitination-turnover	1	2	1
21B	FBXL2-NLRP3-K689-turnover	1	2	1
21B	FBXW7-NICD1-Notch-turnover	1	2	1
21B	FCAR-FcRgamma-complex-assembly	1	2	1
21B	FCER1G-pITAM-SYK-activating-relay	1	2	1
21B	FCER1I-TLR9-pDC-IFN-inhibition	1	2	1
21B	FCER2-CDH2-surface-interactome-binding	1	2	1
21B	FCER2-FGFR2-surface-interactome-binding	1	2	1
21B	FCGR1A-FCER1G-adaptor-assembly	1	2	1
21B	FCGR2A-SYK-ITAM	1	2	1
21B	FCGR2A-pDC-immune-complex-IFN-support	1	2	1
21B	FCGR2B-pY292-SHIP1-inhibitory-ITIM	2	3	2
21B	FCGR3A-CD247-adaptor-assembly	1	2	1
21B	FCGR3A-FCER1G-adaptor-assembly	1	2	1
21B	FCN1-MASP2-lectin-pathway-complex	1	2	1
21B	FCN2-MASP2-lectin-pathway-complex	1	2	1
21B	FCN2-TLR4-macrophage-DC-activation	1	2	1
21B	FCN3-MASP2-lectin-pathway-complex	1	2	1
21B	FCRL3-pY662-SHIP1-inhibitory-recruitment	1	2	1
21B	FCRL3-pY692-SHP1-inhibitory-recruitment	1	2	1
21B	FCRL3-pY692-SHP2-inhibitory-recruitment	1	2	1
21B	FCRL5-ITIM-SHP1-inhibitory-relay	1	2	1
21B	FDX1-LIAS-lipoylation-cuproptosis	1	2	1
21B	FFA-FFAR1-GPCR	1	2	1
21B	FFA3-GNAO1/GoB-coupling	1	2	1
21B	FFAR1-Gq11-coupling	1	2	1
21B	FFAR1-beta-arrestin1-biased-signaling	1	2	1
21B	FFAR1-beta-arrestin2-biased-signaling	1	2	1
21B	FFAR2-GNA11-coupling	1	2	1
21B	FFAR2-GNAQ-coupling	1	2	1
21B	FFAR2-Gi-o-coupling	1	2	1
21B	FFAR2-Gi1-coupling	1	2	1
21B	FFAR2-Gq11-coupling	1	2	1
21B	FFAR3-G12-coupling	1	2	1
21B	FFAR3-GNA13-coupling	1	2	1
21B	FFAR3-GNAI1-coupling	1	2	1
21B	FFAR3-GNAI2-coupling	1	2	1
21B	FFAR3-GNAO1-GoA-coupling	1	2	1
21B	FFAR3-Gi-o-coupling	1	2	1
21B	FFAR3-Gz-coupling	1	2	1
21B	FFAR4-G13-coupling	1	2	1
21B	FFAR4-GNA11-coupling	1	2	1
21B	FFAR4-GNA14-coupling	1	2	1
21B	FFAR4-GNA15-coupling	1	2	1
21B	FFAR4-GNAI1-coupling	1	2	1
21B	FFAR4-GNAI2-coupling	1	2	1
21B	FFAR4-GNAO1-GoA-coupling	1	2	1
21B	FFAR4-GNAO1-GoB-coupling	1	2	1
21B	FFAR4-GNAQ-coupling	1	2	1
21B	FFAR4-Gq11-coupling	1	2	1
21B	FFAR4-beta-arrestin2-recruitment	1	2	1
21B	FGF-RHOA-YAP-SCI	1	2	1
21B	FGF-RTK-FRS2-ERK-AKT	3	5	1
21B	FGF1-CD44-cell-surface-reservoir	1	2	1
21B	FGF1-FGFR1-structural-complex	1	2	1
21B	FGF1-FGFR2-structural-complex	1	2	1
21B	FGF1-FGFR3-specificity	1	2	1
21B	FGF1-FGFR4-specificity	1	2	1
21B	FGF1-alphaVbeta3-direct-binding	1	2	1
21B	FGF10-FGFR1b-specificity	1	2	1
21B	FGF10-FGFR2-PI3K-AKT-SCI	1	2	1
21B	FGF10-FGFR2b-pY734-PI3K-recycling	1	2	1
21B	FGF10-FGFR2b-pY734-SH3BP4-recycling	1	2	1
21B	FGF10-FGFR2b-structural-complex	1	2	1
21B	FGF10-FGFRL1-binding	1	2	1
21B	FGF10-perlecan-FGFR2b-presentation	1	2	1
21B	FGF10-perlecan-HS-binding	1	2	1
21B	FGF12B-SCN5A-Nav1.5-auxiliary-complex	1	2	1
21B	FGF13-SCN5A-Nav1.5-auxiliary-complex	1	2	1
21B	FGF14-SCN8A-Nav1.6-auxiliary-complex	1	2	1
21B	FGF16-FGFR1c-receptor-activation	1	2	1
21B	FGF16-FGFR2c-receptor-activation	1	2	1
21B	FGF16-FGFR3c-receptor-activation	1	2	1
21B	FGF16-FGFR4-receptor-activation	1	2	1
21B	FGF17b-FGFR1c-binding	1	2	1
21B	FGF17b-FGFR2c-binding	1	2	1
21B	FGF17b-FGFR3c-binding	1	2	1
21B	FGF17b-FGFR4-binding	1	2	1
21B	FGF18-FGFR1c-binding	1	2	1
21B	FGF18-FGFR2c-selectivity	1	2	1
21B	FGF18-FGFR3c-selectivity	1	2	1
21B	FGF18-FGFR4-specificity	1	2	1
21B	FGF18-GLG1-CFR-skeletal-signaling	1	2	1
21B	FGF18-perlecan-core-binding-chondrocyte-modulation	1	2	1
21B	FGF19-beta-Klotho-binding	1	2	1
21B	FGF19-betaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR2c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR3c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR4-endocrine-signaling	1	2	1
21B	FGF2-CD44v3-HS-presentation	1	2	1
21B	FGF2-CSPG4-NG2-cell-surface-capture	1	2	1
21B	FGF2-FGFR1-OPC-differentiation-inhibition	1	2	1
21B	FGF2-FGFR1-OPC-proliferation	1	2	1
21B	FGF2-FGFR1-structural-complex	1	2	1
21B	FGF2-FGFR2-structural-complex	1	2	1
21B	FGF2-FGFR3c-binding-activation	1	2	1
21B	FGF2-FGFR4-specificity	1	2	1
21B	FGF2-FGFRL1-binding	1	2	1
21B	FGF2-GPC1-HS-capture-secretion	1	2	1
21B	FGF2-GPC6-HS-binding-only	1	2	1
21B	FGF2-SDC1-HS-presentation	1	2	1
21B	FGF2-SDC2-macrophage-HS-presentation	1	2	1
21B	FGF2-SDC4-FGFR1-macropinocytic-complex	1	2	1
21B	FGF2-alphaVbeta3-direct-binding	1	2	1
21B	FGF20-FGFR1c-receptor-activation	1	2	1
21B	FGF20-FGFR2c-receptor-activation	1	2	1
21B	FGF20-FGFR3c-receptor-activation	1	2	1
21B	FGF20-FGFR4-receptor-activation	1	2	1
21B	FGF21-FGFR2c-beta-Klotho-receptor-activation	1	2	1
21B	FGF21-beta-Klotho-binding	1	2	1
21B	FGF21-betaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF21-betaKlotho-FGFR3c-endocrine-signaling	1	2	1
21B	FGF21-betaKlotho-FGFR4-binding-only	1	2	1
21B	FGF22-FGFR1b-synapse-function	1	2	1
21B	FGF22-FGFR2b-synapse-function	1	2	1
21B	FGF22-FGFRL1-binding	1	2	1
21B	FGF23-alpha-Klotho-binding	1	2	1
21B	FGF23-alphaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF23-heparin-FGFR4-binding	1	2	1
21B	FGF23-sKL-FGFR3c-binding	1	2	1
21B	FGF3-FGFR1b-specificity	1	2	1
21B	FGF3-FGFR2b-specificity	1	2	1
21B	FGF3-FGFR2c-specificity	1	2	1
21B	FGF3-FGFRL1-binding	1	2	1
21B	FGF4-CD44v3-v10-limb-presentation	1	2	1
21B	FGF4-FGFR1c-binding-activation	1	2	1
21B	FGF4-FGFR2c-binding-activation	1	2	1
21B	FGF4-FGFR3c-binding-activation	1	2	1
21B	FGF4-FGFR4-receptor-specificity	1	2	1
21B	FGF4-FGFRL1-binding	1	2	1
21B	FGF5-FGFR1c-activation	1	2	1
21B	FGF5-FGFR2c-binding	1	2	1
21B	FGF5-FGFR3c-receptor-specificity	1	2	1
21B	FGF5-FGFR4-receptor-specificity	1	2	1
21B	FGF6-FGFR1c-binding	1	2	1
21B	FGF6-FGFR2c-binding	1	2	1
21B	FGF6-FGFR3c-receptor-specificity	1	2	1
21B	FGF6-FGFR4-receptor-specificity	1	2	1
21B	FGF7-FGFR2b-specificity	1	2	1
21B	FGF7-perlecan-core-binding	1	2	1
21B	FGF8-CD44v3-v10-limb-presentation	1	2	1
21B	FGF8-FGFRL1-binding	1	2	1
21B	FGF8b-FGFR1c-specificity	1	2	1
21B	FGF8b-FGFR2c-structural-complex	1	2	1
21B	FGF8b-FGFR3c-specificity	1	2	1
21B	FGF8b-FGFR4-receptor-binding	1	2	1
21B	FGF9-FGFR1c-receptor-activation	1	2	1
21B	FGF9-FGFR2-binding	1	2	1
21B	FGF9-FGFR2c-receptor-activation	1	2	1
21B	FGF9-FGFR3-binding	1	2	1
21B	FGF9-FGFR3c-receptor-activation	1	2	1
21B	FGF9-FGFR4-receptor-activation	1	2	1
21B	FGFR-FRS2-Grb2-Cbl-trafficking	1	2	1
21B	FGFR1-HTR1A-astrocyte-heteroreceptor	1	2	1
21B	FGFR1-PLCγ1	1	2	1
21B	FGFR1-pY766-PLCG1	1	2	1
21B	FGFR3-pY724-pY760-SH2B1-STAT5	1	2	1
21B	FGFR3-pY760-PLCG1	1	2	1
21B	FGFR4-SDC2-surface-interactome-binding	1	2	1
21B	FGFR4-TGFBR3-surface-interactome-binding	1	2	1
21B	FGFRL1-pY471-pY475-SHP1	1	2	1
21B	FGL1-LAG3-immune-checkpoint	1	2	1
21B	FGL2-FCGR2B-immunosuppressive-binding	1	2	1
21B	FGL2-FCGR3-immunosuppressive-binding	1	2	1
21B	FIH1-HIF1A-N803-transactivation-control	1	2	1
21B	FIXa-LRP1-coagulation-regulation	1	2	1
21B	FLCN-FNIP2-RRAGC-RRAGD-GAP-mTORC1	1	2	1
21B	FLRT1-Latrophilin1-binding	1	2	1
21B	FLRT1-Latrophilin3-binding	1	2	1
21B	FLRT2-Latrophilin1-binding	1	2	1
21B	FLRT2-Latrophilin2-endothelial-adhesion-barrier	1	2	1
21B	FLRT2-Latrophilin3-binding	1	2	1
21B	FLRT2-UNC5B-extracellular-recognition	1	2	1
21B	FLRT2-UNC5C-retinal-repulsion	1	2	1
21B	FLRT2-UNC5D-neuronal-repulsion	1	2	1
21B	FLRT3-Latrophilin1-binding	1	2	1
21B	FLRT3-Latrophilin3-synapse-adhesion	1	2	1
21B	FLRT3-ROBO1-cis-coreceptor-axon-guidance	1	2	1
21B	FLRT3-UNC5B-neuronal-repulsion	1	2	1
21B	FLRT3-UNC5D-trans-cellular-adhesion	1	2	1
21B	FLT3-ITD-pY591-SRC-STAT5	1	2	1
21B	FLT3-pY572-GRB10	1	2	1
21B	FLT3-pY572-LNK-negative-adaptor	1	2	1
21B	FLT3-pY589-SFK	1	2	1
21B	FLT3-pY591-LNK-negative-adaptor	1	2	1
21B	FLT3-pY591-SOCS6-negative-feedback	1	2	1
21B	FLT3-pY599-SFK-site-relay	1	2	1
21B	FLT3-pY599-SHP2	1	2	1
21B	FLT3-pY768-GRB2	1	2	1
21B	FLT3-pY793-GRB10	1	2	1
21B	FLT3-pY919-LNK-negative-adaptor	1	2	1
21B	FLT3-pY919-SOCS6-negative-feedback	1	2	1
21B	FLT3-pY955-GADS	1	2	1
21B	FLT3-pY955-GRB2	1	2	1
21B	FLT3-pY969-GADS	1	2	1
21B	FLT3-pY969-GRB2	1	2	1
21B	FLT3L-FLT3-binary-binding	1	2	1
21B	FLT3L-FLT3-complex	1	2	1
21B	FLT3LG-FLT3-hematopoietic-RTK	1	2	1
21B	FMDV-VP1-alpha5beta1-RGDL-entry	1	2	1
21B	FMDV-VP1-alphaVbeta3-RGD-entry	1	2	1
21B	FMDV-VP1-alphaVbeta6-epithelial-entry	1	2	1
21B	FMOD-C1q-classical-complement-activation	1	2	1
21B	FMOD-C4BP-complement-regulation	1	2	1
21B	FMOD-CFH-complement-regulation	1	2	1
21B	FMOD-TGFB1-binding	1	2	1
21B	FN-EDA-astrocyte-OPC-proliferation-demyelination	1	2	1
21B	FN1-DPP4-CD26-hepatocyte-ECM-adhesion	1	2	1
21B	FN1-HepII-SDC4-focal-adhesion	1	2	1
21B	FN1-alphaVbeta3-adhesion	1	2	1
21B	FNDC4-ADGRF5-adipose-insulin-sensitization	1	2	1
21B	FNDC5-irisin-alphaVbeta5-integrin	1	2	1
21B	FOXM1-SIRT1-deacetylation-negative-regulation	1	2	1
21B	FOXM1-p300-acetylation-cell-cycle	1	2	1
21B	FOXO3-14-3-3-phosphoserine-cytoplasmic-retention	1	2	1
21B	FOXO3-ERK-MDM2-ubiquitin-degradation	1	2	1
21B	FOXP3-p300-acetylation-stability	1	2	1
21B	FP-GNA12-coupling	1	2	1
21B	FP-GNA14-coupling	1	2	1
21B	FPR1-GNAI1-coupling	1	2	1
21B	FPR1-Gi-coupling	1	2	1
21B	FPR1-beta-arrestin1-recycling-association	1	2	1
21B	FPR1-beta-arrestin2-recycling-association	1	2	1
21B	FPR2-GNAI1-coupling	1	2	1
21B	FPR2-Gi-coupling	1	2	1
21B	FPR2-Gi-o-coupling	1	2	1
21B	FPR2-beta-arrestin1-biased-trafficking	1	2	1
21B	FPR2-beta-arrestin2-biased-trafficking	1	2	1
21B	FRRS1L-AMPAR-ER-biogenesis-complex	1	2	1
21B	FSH-FSHR-GPCR	1	2	1
21B	FSH-FSHR-GPCR-activation	1	2	1
21B	FSHR-Gi-coupling	1	2	1
21B	FSHR-Gs-coupling	1	2	1
21B	FSHR-beta-arrestin1-trafficking	1	2	1
21B	FSHR-beta-arrestin2-biased-signaling	1	2	1
21B	FSP1-CoQ-ferroptosis-defense	1	2	1
21B	FST-ActivinA-antagonism	1	2	1
21B	FSTL1-CD14-TLR4-innate-activation	1	2	1
21B	FSTL1-DIP2A-Akt-endothelial-survival	1	2	1
21B	FSTL1-FZD4-WNT-potentiation	1	2	1
21B	FSTL1-TLR4-CD14-innate-activation	1	2	1
21B	FSTL3-Activin-A-antagonism	1	2	1
21B	FTH1-SCARA5-ferritin-binding	1	2	1
21B	FTL-SCARA5-ferritin-uptake	1	2	1
21B	FUNDC1-IP3R2-MAM-calcium-coupling	1	2	1
21B	FUNDC1-LC3B-mitophagy-receptor	1	2	1
21B	FVIII-ASGPR-clearance	1	2	1
21B	FVIII-LDLR-clearance	1	2	1
21B	FVIII-LRP1-binding-clearance	1	2	1
21B	FVIII-LRP1-clearance	1	2	1
21B	FVIIa-antithrombin-LRP1-clearance	1	2	1
21B	FXR-RXRA-SRC1-coactivator-recruitment	1	2	1
21B	FXR-RXRA-bile-acid-nuclear-receptor-heterodimer	1	2	1
21B	FYN-GABRG2-Y365-367-phospho-regulation	1	2	1
21B	FYN-PTPRT-Y912-synaptic-regulation	1	2	1
21B	FZD4-DVL2-WNT-signalosome-interface	1	2	1
21B	FZD4-WNT-G1213-RHO-coupling	1	2	1
21B	FactorX-Mac1-procoagulant-receptor	1	2	1
21B	FactorXa-PAR2-proteolytic-GPCR	1	2	1
21B	Fas-FADD-death-domain-DISC	1	2	1
21B	FasL-Fas-apoptosis	1	2	1
21B	Fasciola-FhSrp1-2-MASP-lectin-pathway-inhibition	1	2	1
21B	FcγRIIIB-CR3-phagocyte-association	1	2	1
21B	FcγRIIIB-CR3-phagocytosis-cooperation	1	2	1
21B	FetuinA-TLR4-lipid-inflammation	1	2	1
21B	Fibrinogen-Mac1-cryptic-epitope	1	2	1
21B	Fibrinogen-TLR4-macrophage-activation	1	2	1
21B	Fibrinogen-alpha5beta1-adhesion	1	2	1
21B	Fibrinogen-alphaIIbbeta3-platelet-adhesion	1	2	1
21B	Fibrinogen-alphaXbeta2-adhesion	1	2	1
21B	Fibronectin-FN30-LILRB4-gp49B-checkpoint-binding	1	2	1
21B	Fibronectin-alpha4beta1-adhesion	1	2	1
21B	Fibronectin-alpha4beta7-adhesion	1	2	1
21B	Fibronectin-alpha5beta1-adhesion	1	2	1
21B	Fibronectin-alpha8beta1-adhesion	1	2	1
21B	Fibronectin-alphaVbeta3-adhesion	1	2	1
21B	Fibronectin-astrocyte-microglial-beta1-integrin-SCI	1	2	1
21B	Fibulin5-alpha4beta1-adhesion	1	2	1
21B	Fibulin5-alpha5beta1-adhesion	1	2	1
21B	Fibulin5-alpha9beta1-direct-binding	1	2	1
21B	Fibulin5-alphaVbeta3-direct-binding	1	2	1
21B	Fibulin5-alphaVbeta5-direct-binding	1	2	1
21B	Fibulin5-elastin-elastic-fiber-assembly	1	2	1
21B	Fibulin5-uPA-protease-matrix-remodeling	1	2	1
21B	Flavivirus-NS1-C1s-C4-complement-evasion	1	2	1
21B	Flavivirus-NS1-C4-classical-lectin-complement-evasion	1	2	1
21B	Flavivirus-NS1-C4BP-complement-evasion	1	2	1
21B	G3BP1-cGAS-DNA-sensing-regulatory-complex	1	2	1
21B	G6B-B-ITIM-ITSM-SHP1-platelet-inhibition	1	2	1
21B	G6B-B-ITIM-ITSM-SHP2-platelet-inhibition	1	2	1
21B	GABA-GABAA-alpha1beta1gamma2	1	2	1
21B	GABA-GABAB-heterodimeric-GPCR	1	2	1
21B	GABA-GABABR-microglial-inhibitory-synapse-pruning	1	2	1
21B	GABA-GABRR1-GABAC-ion-channel	1	2	1
21B	GABA-GABRR1-GABRR2-GABAC-heteromer	1	2	1
21B	GABA-GABRR2-GABAC-ion-channel	1	2	1
21B	GABA-GABRR2-GABRR3-GABAC-heteromer	1	2	1
21B	GABA-GABRR3-GABAC-ion-channel	1	2	1
21B	GABA-alpha1beta1gamma3	1	2	1
21B	GABA-alpha1beta2delta	1	2	1
21B	GABA-alpha1beta2gamma1	1	2	1
21B	GABA-alpha1beta2gamma2	1	2	1
21B	GABA-alpha1beta3delta	1	2	1
21B	GABA-alpha1beta3gamma2	1	2	1
21B	GABA-alpha2beta2gamma2	1	2	1
21B	GABA-alpha2beta3gamma2	1	2	1
21B	GABA-alpha3beta1gamma2	1	2	1
21B	GABA-alpha3beta2gamma2	1	2	1
21B	GABA-alpha3beta3gamma2	1	2	1
21B	GABA-alpha4beta2delta	1	2	1
21B	GABA-alpha4beta3delta	1	2	1
21B	GABA-alpha4beta3gamma2	1	2	1
21B	GABA-alpha5beta1gamma2	1	2	1
21B	GABA-alpha5beta2gamma2	1	2	1
21B	GABA-alpha5beta3gamma2	1	2	1
21B	GABA-alpha6beta2delta	1	2	1
21B	GABA-alpha6beta2gamma1	1	2	1
21B	GABA-alpha6beta2gamma2	1	2	1
21B	GABA-alpha6beta3delta	1	2	1
21B	GABA-alpha6beta3gamma2	1	2	1
21B	GABAB-GRM1-functional-crosstalk	1	2	1
21B	GABAB-SSTR4-astrocyte-crosstalk	1	2	1
21B	GABARAP-GABARAPL1-GABRG2-structural-trafficking	1	2	1
21B	GABARAP-GABRG2-specific-clustering-trafficking	1	2	1
21B	GABARAP-GRIP1-inhibitory-synapse-trafficking	1	2	1
21B	GABARAP-gephyrin-receptor-sorting	1	2	1
21B	GABRA1-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA2-collybistin-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA2-gephyrin-collybistin-inhibitory-postsynapse	1	2	1
21B	GABRA3-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA5-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRB2-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRB3-gephyrin-inhibitory-postsynapse	1	2	1
21B	GADD34-eIF2alpha-S51-UPR-feedback	1	2	1
21B	GALP-GALR2-GPCR	1	2	1
21B	GALR1-GNAO1/GoA-coupling	1	2	1
21B	GALR1-Gi-o-coupling	1	2	1
21B	GALR1-HTR1A-receptor-heteromer	1	2	1
21B	GALR2-GNAQ-coupling	1	2	1
21B	GALR2-Gq11-coupling	1	2	1
21B	GALR3-GNAO1/GoA-coupling	1	2	1
21B	GALR3-Gi-o-coupling	1	2	1
21B	GAPT-GRB2-constitutive-association	1	2	1
21B	GAS-HMW-HA-capsule-SIGLEC9-immune-evasion	1	2	1
21B	GAS1-PTPRA-RPTP-binding	1	2	1
21B	GAS41-NRF2-SLC7A11-chromatin-coactivation	2	3	2
21B	GAS6-AXL-RTK	1	2	1
21B	GAS6-AXL-astrocyte-polarization-glial-scar-SCI	1	2	1
21B	GAS6-AXL-binary-binding	1	2	1
21B	GAS6-AXL-microglial-polarization-SCI	1	2	1
21B	GAS6-MERTK-TAM-signaling	1	2	1
21B	GAS6-TAM-microglial-phagocytosis	1	2	1
21B	GAS6-TYRO3-binary-binding	1	2	1
21B	GAT1-Syntaxin1A-transporter-SNARE	1	2	1
21B	GATA1-CBP-acetylation-erythroid-function	1	2	1
21B	GATA1-CBP-erythroid-coactivation	1	2	1
21B	GBP5-NLRP3-inflammasome-assembly	1	2	1
21B	GBS-beta-SIGLEC14-neutrophil-activation	1	2	1
21B	GBS-beta-SIGLEC5-phagocyte-suppression	1	2	1
21B	GBS-sialylated-capsule-SIGLEC9-immune-evasion	1	2	1
21B	GCGR-GNA13-coupling	1	2	1
21B	GCGR-GNA15-coupling	1	2	1
21B	GCGR-GNAI1-coupling	1	2	1
21B	GCGR-GNAO1/GoA-coupling	1	2	1
21B	GCGR-GNAO1/GoB-coupling	1	2	1
21B	GCGR-GNAZ-coupling	1	2	1
21B	GCGR-Gi-coupling	1	2	1
21B	GCGR-Gi-o-coupling	1	2	1
21B	GCGR-Gs-coupling	1	2	1
21B	GCGR-beta-arrestin1-recycling	1	2	1
21B	GCGR-beta-arrestin2-recycling	1	2	1
21B	GCH1-BH4-ferroptosis-defense	1	2	1
21B	GCN2-eIF2alpha-S51-amino-acid-stress-response	1	2	1
21B	GCSF-CSF3R-dimerization	1	2	1
21B	GCSF-CSF3R-receptor-assembly	1	2	1
21B	GD2-SIGLEC7-macrophage-phagocytosis-checkpoint	1	2	1
21B	GD3-SIGLEC7-NK-cytotoxicity	1	2	1
21B	GDF11-ACVR2A-binding	1	2	1
21B	GDF11-ACVR2B-ALK4	1	2	1
21B	GDF11-ACVR2B-ALK5	1	2	1
21B	GDF11-ACVR2B-binding	1	2	1
21B	GDF15-GFRAL-RET	1	2	1
21B	GDF15-GFRAL-binary-binding	1	2	1
21B	GDF15-STAB1-clearance	1	2	1
21B	GDF15-STAB2-clearance	1	2	1
21B	GDF5-BMPR1B-ACVR2A-activation	1	2	1
21B	GDF5-BMPR1B-BMPR2-activation	1	2	1
21B	GDF5-BMPR1B-specificity	1	2	1
21B	GDF5-TGFBR3-betaglycan-binding	1	2	1
21B	GDF5-prodomain-FBN1-N-terminal-ECM-targeting	1	2	1
21B	GDF5-prodomain-FBN2-N-terminal-ECM-targeting	1	2	1
21B	GDF6-BMPR1A-binding	1	2	1
21B	GDF6-BMPR1B-binding	1	2	1
21B	GDF6-BMPR2-binding	1	2	1
21B	GDF7-ACVR2A-receptor-binding	1	2	1
21B	GDF7-ACVR2B-receptor-binding	1	2	1
21B	GDF7-BMPR1A-receptor-binding	1	2	1
21B	GDF7-BMPR1B-receptor-binding	1	2	1
21B	GDF7-BMPR2-receptor-binding	1	2	1
21B	GDF8-prodomain-perlecan-domain-V-ECM-targeting	1	2	1
21B	GDF9-TGFBR1-ALK5-Smad2-3	1	2	1
21B	GDNF-GFRA1-RET	1	2	1
21B	GDNF-GFRA1-binary-binding	1	2	1
21B	GDNF-GFRA2-RET-cross-talk	1	2	1
21B	GDNF-SDC3-matrix-neurite-outgrowth	1	2	1
21B	GDNF-astrocyte-microglial-ROS-brake	1	2	1
21B	GDNF-astrocyte-microglial-phagocytosis-brake	1	2	1
21B	GEC1-OPRK1-forward-trafficking	1	2	1
21B	GGG-P2RY8-G13-germinal-center-confinement	1	2	1
21B	GH-GHR-dimeric-receptor-activation	1	2	1
21B	GH-PRLR-cross-ligand-binding	1	2	1
21B	GHR-JAK2-proximal	1	2	1
21B	GHR-STAT5-proximal	1	2	1
21B	GHR-pY487-SHP2-negative-relay	1	2	1
21B	GHR-pY487-SOCS2	1	2	1
21B	GHR-pY487-STAT5	1	2	1
21B	GHR-pY534-STAT5	1	2	1
21B	GHR-pY566-STAT5	1	2	1
21B	GHR-pY595-SHP2-negative-relay	1	2	1
21B	GHR-pY595-SOCS2	1	2	1
21B	GHR-pY627-STAT5	1	2	1
21B	GHRH-GHRHR-GPCR	1	2	1
21B	GHRHR-Gs-coupling	1	2	1
21B	GHRL-GHSR1A-GPCR-activation	1	2	1
21B	GHSR-GNA11-coupling	1	2	1
21B	GHSR-GNA12-coupling	2	3	2
21B	GHSR-GNA14-coupling	1	2	1
21B	GHSR-GNA15-coupling	1	2	1
21B	GHSR-GNAI2-coupling	1	2	1
21B	GHSR-GNAO1-GoA-coupling	1	2	1
21B	GHSR-GNAO1/GoB-coupling	1	2	1
21B	GHSR-GNAQ-coupling	1	2	1
21B	GHSR-GNAZ-coupling	1	2	1
21B	GHSR1A-DRD1-receptor-heteromer	1	2	1
21B	GHSR1A-DRD2-receptor-heteromer	1	2	1
21B	GHSR1A-G13-coupling	1	2	1
21B	GHSR1A-Gi1-coupling	1	2	1
21B	GHSR1A-Gq11-coupling	1	2	1
21B	GHSR1A-HTR2C-receptor-heteromer	1	2	1
21B	GHSR1A-MC3R-receptor-heteromer	1	2	1
21B	GHSR1A-OX1R-receptor-heteromer	1	2	1
21B	GHSR1A-SSTR5-receptor-heteromer	1	2	1
21B	GIP-GIPR-GPCR	1	2	1
21B	GIPC1-ADRB1-Gi-ERK-modulation	1	2	1
21B	GIPC1-DRD2-DRD3-trafficking-scaffold	2	3	2
21B	GIPR-Gs-coupling	1	2	1
21B	GISP-GABBR1-forward-trafficking	1	2	1
