edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes	module	source_label	target_label	register_relation_type	pathway_name	evidence_layer	edge_status	confidence_tier	evidence_ids	evidence_count	source_locator_count	exportable	consolidation_note
M21B-E002946	NODE08180	NODE04841	TTR-LRP2-renal-uptake	binds_receptor	unknown	human; mouse; rat	Radiolabeled human/rat transthyretin, free or complexed with thyroxine or retinol-binding protein, in immortalized rat yolk-sac cells and rat renal systems; megalin antibody/RAP blockade, binding/uptake/degradation assays and megalin-deficient mouse kidney sections	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2839; review=PMID:9574443, Megalin-mediated endocytosis in renal proximal tubule; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; primary=PMID:10982792; DOI:10.1074/jbc.M002886200; no SCI or terminal-TF inference.	21B	Transthyretin/TTR	LRP2/megalin	binds/mediates uptake	TTR-LRP2-renal-uptake	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002889	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2839; review=PMID:9574443, Megalin-mediated endocytosis in renal proximal tubule; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; primary=PMID:10982792; DOI:10.1074/jbc.M002886200; no SCI or terminal-TF inference.
M21B-E002947	NODE07215	NODE04841	SEPP1-LRP2-selenium-uptake	binds_receptor	unknown	mouse	Mouse Sepp1-null and megalin-null kidney models, proximal-tubule cryosections and kidney membrane ligand blots; RAP-blocked tissue binding, megalin co-localization and loss of Sepp1 uptake in megalin-null mice	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2840; review=PMCID:PMC2763998, Selenoprotein P-expression, functions, and roles in mammals; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; primary=PMID:18174160; DOI:10.1074/jbc.M709945200; no SCI or terminal-TF inference.	21B	Selenoprotein P/SEPP1	LRP2/megalin	binds/mediates uptake	SEPP1-LRP2-selenium-uptake	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002890	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2840; review=PMCID:PMC2763998, Selenoprotein P-expression, functions, and roles in mammals; PMCID:PMC5512543, Receptor-Mediated Endocytosis in the Proximal Tubule; primary=PMID:18174160; DOI:10.1074/jbc.M709945200; no SCI or terminal-TF inference.
M21B-E002948	NODE01413	NODE04556	E-cadherin-KLRG1-NK-inhibition	binds_receptor	inhibitory	human; mouse	Mouse and human/mouse KLRG1 and E-cadherin expression-cloning, tetramer-binding, recombinant E-cadherin/KLRG1 SPR and NMR, E-cadherin mutagenesis, KLRG1 reporter assays, and KLRG1-positive NK-cell killing assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2841; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; PMID:19654330; PMCID:PMC2785660; DOI:10.1074/jbc.M109.038802; no SCI or terminal-TF inference.	21B	CDH1/E-cadherin	KLRG1	binds/inhibits	E-cadherin-KLRG1-NK-inhibition	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002891	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2841; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; PMID:19654330; PMCID:PMC2785660; DOI:10.1074/jbc.M109.038802; no SCI or terminal-TF inference.
M21B-E002949	NODE01421	NODE04556	N-cadherin-KLRG1-recognition	binds_receptor	unknown	human; mouse	Mouse KLRG1 tetramer expression-cloning and binding assays with human/mouse N-cadherin, alongside E-cadherin functional comparator assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2842; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; no SCI or terminal-TF inference.	21B	CDH2/N-cadherin	KLRG1	binds	N-cadherin-KLRG1-recognition	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002892	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2842; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; no SCI or terminal-TF inference.
M21B-E002950	NODE01425	NODE04556	R-cadherin-KLRG1-recognition	binds_receptor	unknown	mouse	Mouse KLRG1 tetramer expression-cloning and binding assays with R-cadherin, with E-cadherin functional assays retained as a separate comparator	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2843; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; no SCI or terminal-TF inference.	21B	CDH4/R-cadherin	KLRG1	binds	R-cadherin-KLRG1-recognition	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002893	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2843; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:16461340; PMCID:PMC2118217; no SCI or terminal-TF inference.
M21B-E002951	NODE00717	NODE05493	B7H6-NKp30-NK-activation	binds_receptor	activating	human	Human tumor-cell lines, soluble NKp30-Fc binding and blocking, B7-H6 expression-cloning/sequence identification, primary human NK-cell activation and cytotoxicity assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2844; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC12272517, NKp30: A Key Membrane Molecule in the Fight Against Cancer and Infection; primary=PMID:19528259; PMCID:PMC2715080; DOI:10.1084/jem.20090681; no SCI or terminal-TF inference.	21B	B7-H6/NCR3LG1	NCR3/NKp30	binds/activates	B7H6-NKp30-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002894	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2844; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC12272517, NKp30: A Key Membrane Molecule in the Fight Against Cancer and Infection; primary=PMID:19528259; PMCID:PMC2715080; DOI:10.1084/jem.20090681; no SCI or terminal-TF inference.
M21B-E002952	NODE01473	NODE05491	CFP-NKp46-complement-NK-activation	binds_receptor	activating	human; mouse	Purified human properdin and NKp46-Fc binding, NKp46-positive cell-line and primary NK-cell staining, receptor-blockade assays, and mouse Neisseria meningitidis survival models	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2845; review=PMCID:PMC7375857, Properdin: A multifaceted molecule involved in inflammation and diseases; PMCID:PMC5649110, Complement factor P: promoting the antibacterial activity of natural killer cells; primary=PMID:28480349; PMCID:PMC5419422; DOI:10.1126/sciimmunol.aam9628; no SCI or terminal-TF inference.	21B	CFP/properdin	NCR1/NKp46	binds/activates	CFP-NKp46-complement-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002895	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2845; review=PMCID:PMC7375857, Properdin: A multifaceted molecule involved in inflammation and diseases; PMCID:PMC5649110, Complement factor P: promoting the antibacterial activity of natural killer cells; primary=PMID:28480349; PMCID:PMC5419422; DOI:10.1126/sciimmunol.aam9628; no SCI or terminal-TF inference.
M21B-E002953	NODE06190	NODE05492	PCNA-NKp44-immune-checkpoint	binds_receptor	inhibitory	human	Recombinant human PCNA and NKp44-Fc binding/solid-phase assays, PCNA-expressing tumor cells, NKp44 reporter/NK92 assays, primary human NK-cell lysis and antibody-blockade assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2846; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:22021614; PMCID:PMC3269963; PMID:37034219; PMCID:PMC10077055; no SCI or terminal-TF inference.	21B	PCNA (cell-surface)	NCR2/NKp44	binds/inhibits	PCNA-NKp44-immune-checkpoint	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002896	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2846; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:22021614; PMCID:PMC3269963; PMID:37034219; PMCID:PMC10077055; no SCI or terminal-TF inference.
M21B-E002954	NODE05653	NODE05492	NID1-NKp44-ECM-NK-modulation	binds_receptor	unknown	human	Human recombinant and cell-associated nidogen-1, NKp44-Fc binding and proteomic assays, activated human NK-cell cytokine/cytotoxicity assays, and soluble versus immobilized nidogen-1 comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2847; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC6140582, Nidogen-1 is a novel extracellular ligand for the NKp44 activating receptor; primary=PMID:30449766; PMCID:PMC6140582; DOI:10.1080/2162402X.2018.1470730; no SCI or terminal-TF inference.	21B	NID1/nidogen-1	NCR2/NKp44	binds/modulates	NID1-NKp44-ECM-NK-modulation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002897	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2847; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC6140582, Nidogen-1 is a novel extracellular ligand for the NKp44 activating receptor; primary=PMID:30449766; PMCID:PMC6140582; DOI:10.1080/2162402X.2018.1470730; no SCI or terminal-TF inference.
M21B-E002955	NODE06220	NODE05492	PDGFDD-NKp44-NK-activation	binds_receptor	activating	human; mouse	Human NKp44 reporter and SPR/solid-phase binding systems, primary human NK-cell cytokine and cytotoxicity assays, human glioblastoma/cancer-cell models, and NCR2-transgenic mouse tumor dissemination assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2848; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC7375857, Properdin: A multifaceted molecule involved in inflammation and diseases; primary=PMID:29275861; PMCID:PMC6684025; DOI:10.1016/j.cell.2017.11.037; no SCI or terminal-TF inference.	21B	PDGFD/PDGF-DD	NCR2/NKp44	binds/activates	PDGFDD-NKp44-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002898	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2848; review=PMCID:PMC6465645, NKp44-NKp44 Ligand Interactions in the Regulation of Natural Killer Cells and Other Innate Lymphoid Cells in Humans; PMCID:PMC7375857, Properdin: A multifaceted molecule involved in inflammation and diseases; primary=PMID:29275861; PMCID:PMC6684025; DOI:10.1016/j.cell.2017.11.037; no SCI or terminal-TF inference.
M21B-E002956	NODE05152	NODE04558	MICA-NKG2D-NK-activation	binds_receptor	activating	human	Human MICA-expressing transfectants and epithelial tumor cells with primary human NK, gamma-delta T and CD8-positive T-cell effectors; recombinant NKG2D/ligand structural and binding systems	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2849; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; primary=PMID:10426993; PMID:11955595; DOI:10.1126/science.285.5428.727; no SCI or terminal-TF inference.	21B	MICA	KLRK1/NKG2D	binds/activates	MICA-NKG2D-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002899	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2849; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; primary=PMID:10426993; PMID:11955595; DOI:10.1126/science.285.5428.727; no SCI or terminal-TF inference.
M21B-E002957	NODE05153	NODE04558	MICB-NKG2D-NK-activation	binds_receptor	activating	human	Human MICB-expressing and ULBP-comparator target cells, primary human NK cells, soluble ligand and receptor systems, cytokine/chemokine and cytotoxicity assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2850; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; primary=PMID:11239445; DOI:10.1016/S1074-7613(01)00095-4; no SCI or terminal-TF inference.	21B	MICB	KLRK1/NKG2D	binds/activates	MICB-NKG2D-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002900	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2850; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; primary=PMID:11239445; DOI:10.1016/S1074-7613(01)00095-4; no SCI or terminal-TF inference.
M21B-E002958	NODE08337	NODE04558	ULBP1-NKG2D-NK-activation	binds_receptor	activating	human	Human ULBP1-expressing target and primary NK-cell systems; soluble ULBP/NKG2D interaction, tyrosine-phosphorylation, PI3K-Akt, ERK/MAPK, IFN-gamma and cytotoxicity readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2851; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; DOI:10.4049/jimmunol.168.2.671; no SCI or terminal-TF inference.	21B	ULBP1/RAET1I	KLRK1/NKG2D	binds/activates	ULBP1-NKG2D-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002901	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2851; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; DOI:10.4049/jimmunol.168.2.671; no SCI or terminal-TF inference.
M21B-E002959	NODE08338	NODE04558	ULBP2-NKG2D-NK-activation	binds_receptor	activating	human	Human ULBP2-expressing CHO and tumor-cell systems, primary human NK cells, soluble ULBP/NKG2D interaction, signaling and cytotoxicity assays; GPI-linked and transmembrane ULBP2 forms compared	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2852; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; PMID:21224393; DOI:10.1016/S1074-7613(01)00095-4; no SCI or terminal-TF inference.	21B	ULBP2/RAET1H	KLRK1/NKG2D	binds/activates	ULBP2-NKG2D-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002902	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2852; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; PMID:21224393; DOI:10.1016/S1074-7613(01)00095-4; no SCI or terminal-TF inference.
M21B-E002960	NODE08339	NODE04558	ULBP3-NKG2D-NK-activation	binds_receptor	activating	human	Human ULBP3-expressing target and primary NK-cell systems; soluble ULBP/NKG2D interaction, tyrosine-phosphorylation, PI3K-Akt, ERK/MAPK, IFN-gamma and cytotoxicity readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2853; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; DOI:10.4049/jimmunol.168.2.671; no SCI or terminal-TF inference.	21B	ULBP3/RAET1N	KLRK1/NKG2D	binds/activates	ULBP3-NKG2D-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002903	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2853; review=PMCID:PMC5890157, NKG2D and Its Ligands: One for All, All for One; PMCID:PMC3457034, Human NKG2D-ligands: cell biology strategies to ensure immune recognition; primary=PMID:11239445; PMID:11777960; DOI:10.4049/jimmunol.168.2.671; no SCI or terminal-TF inference.
M21B-E002961	NODE03632	NODE01387	HLAE-peptide-CD94-NKG2C-binding	binds_receptor	unknown	human	Human HLA-E/beta2-microglobulin leader-peptide tetramers, CD94/NKG2C transfectants, recombinant receptor-binding/thermodynamic assays and HLA-E mutagenesis	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2854; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:9486650; PMID:15728498; PMID:14971033; DOI:10.4049/jimmunol.174.5.2878; no SCI or terminal-TF inference.	21B	HLA-E/peptide complex	CD94/NKG2C receptor	binds	HLAE-peptide-CD94-NKG2C-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002904	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2854; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:9486650; PMID:15728498; PMID:14971033; DOI:10.4049/jimmunol.174.5.2878; no SCI or terminal-TF inference.
M21B-E002962	NODE03632	NODE01388	HLAE-peptide-CD94-NKG2E-binding	binds_receptor	unknown	human	Human recombinant CD94/NKG2E and HLA-E/peptide complexes with direct affinity and thermodynamic measurements; NKG2E compared with NKG2A and NKG2C	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2855; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:15728498; DOI:10.4049/jimmunol.174.5.2878; no SCI or terminal-TF inference.	21B	HLA-E/peptide complex	CD94/NKG2E receptor	binds	HLAE-peptide-CD94-NKG2E-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002905	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2855; review=PMCID:PMC3100565, The Structural Basis of Ligand Recognition by Natural Killer Cell Receptors; PMCID:PMC3972465, Structural basis for recognition of cellular and viral ligands by NK cell receptors; primary=PMID:15728498; DOI:10.4049/jimmunol.174.5.2878; no SCI or terminal-TF inference.
M21B-E002963	NODE03634	NODE04524	HLAF-OC-KIR3DS1-NK-activation	binds_receptor	activating	human	Human HLA-F open-conformer bead/receptor binding and pulldown systems, KIR3DS1 reporter cells, primary KIR3DS1-positive NK cells, CD4-positive T cells and HIV-1 restriction assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2856; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; DOI:10.1038/ni.3513; no SCI or terminal-TF inference.	21B	HLA-F open conformer	KIR3DS1	binds/activates	HLAF-OC-KIR3DS1-NK-activation	ligand_receptor_binding_or_activation;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-002906	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2856; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; DOI:10.1038/ni.3513; no SCI or terminal-TF inference.
M21B-E002964	NODE03634	NODE04518	HLAF-OC-KIR3DL1-binding	binds_receptor	unknown	human	Human HLA-F open-conformer bead and soluble KIR-Fc comparison assays with KIR3DL1/HLA-I controls	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2857; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; no SCI or terminal-TF inference.	21B	HLA-F open conformer	KIR3DL1	binds	HLAF-OC-KIR3DL1-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002907	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2857; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; no SCI or terminal-TF inference.
M21B-E002965	NODE03634	NODE04520	HLAF-OC-KIR3DL2-binding	binds_receptor	unknown	human	Human HLA-F open-conformer bead and soluble KIR-Fc comparison assays with KIR3DL2/HLA-I controls	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2858; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; no SCI or terminal-TF inference.	21B	HLA-F open conformer	KIR3DL2	binds	HLAF-OC-KIR3DL2-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-002908	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-2858; review=PMCID:PMC5694438, Natural Killer Cell Interactions with Classical and Non-Classical HLA Class I in HIV-1 Infection; PMCID:PMC4992421, Open conformers of HLA-F are high-affinity ligands of the activating NK-cell receptor KIR3DS1; primary=PMID:27455421; PMCID:PMC4992421; no SCI or terminal-TF inference.
