bridge_id	source_edge_ids	review_evidence_ids	discovery_ids	source_namespace	source_label	output_label	output_product_labels	relation_type	evidence_layer	review_trace	primary_citations	species	cell_type_model	assay_or_perturbation	output_observation	product_form_ids	transition_ids	validation_status	causal_status	traversal_status	context_limitations
BRIDGE:00059	M21B-E005907	M21B-EVID-005850	M21B-DISC-9631	module21b_edge_register	ATP (astrocyte-derived)	microglial IL-1beta release	Il1b	induces	downstream_or_functional	PMCID:PMC4121732, Neurobiology of microglial action in CNS injuries: receptor-mediated signaling mechanisms and functional roles; PMCID:PMC7378357, Crosstalk Between Astrocytes and Microglia: An Overview	PMID:15905573; DOI:10.4049/jimmunol.174.11.7268	mouse	Mixed mouse astrocyte-microglia cocultures with mechanically stimulated astrocytes; ATP degradation by apyrase, P2X7 antagonists, video microscopy, shed-vesicle isolation and IL-1beta ELISA	Primary-supported claim: Mechanically stimulated astrocytes release ATP that induces P2X7-dependent microvesicle shedding and IL-1beta efflux from nearby microglia in mixed glial cocultures. Primary model/assay: Mixed mouse astrocyte-microglia cocultures with mechanically stimulated astrocytes; ATP degradation by apyrase, P2X7 antagonists, video microscopy, shed-vesicle isolation and IL-1beta ELISA	Primary-supported claim: Mechanically stimulated astrocytes release ATP that induces P2X7-dependent microvesicle shedding and IL-1beta efflux from nearby microglia in mixed glial cocultures. Primary model/assay: Mixed mouse astrocyte-microglia cocultures with mechanically stimulated astrocytes; ATP degradation by apyrase, P2X7 antagonists, video microscopy, shed-vesicle isolation and IL-1beta ELISA	PROTEIN:NODE03948		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; P2X7-dependent vesicular release in mixed glial culture; do not infer ATP as the sole injury source or direct astrocyte-to-microglia physical contact.; P2X7-dependent vesicular release in mixed glial culture; do not infer ATP as the sole injury source or direct astrocyte-to-microglia physical contact.
BRIDGE:00060	M21B-E005918	M21B-EVID-005861	M21B-DISC-9642	module21b_edge_register	CCL11/eotaxin-1 (astrocyte-derived)	microglial reactive oxygen species production	ReactiveOxygenSpecies	induces	downstream_or_functional	PMCID:PMC5243818, Histological Architecture Underlying Brain-Immune Cell-Cell Interactions and the Cerebral Response to Systemic Inflammation; PMCID:PMC9931221, The link between neuroinflammation and neurovascular unit in synucleinopathies	PMID:26184677	as stated in primary model/assay	Astrocyte-conditioned and primary glial systems with recombinant CCL11; microglial ROS/NOX1 inhibition and excitotoxic neuronal-death assays	Primary-supported claim: The review-cited primary reports astrocyte-associated CCL11 induction of microglial reactive oxygen species through a NOX1-dependent mechanism, enhancing excitotoxic neuronal injury. Primary model/assay: Astrocyte-conditioned and primary glial systems with recombinant CCL11; microglial ROS/NOX1 inhibition and excitotoxic neuronal-death assays	Primary-supported claim: The review-cited primary reports astrocyte-associated CCL11 induction of microglial reactive oxygen species through a NOX1-dependent mechanism, enhancing excitotoxic neuronal injury. Primary model/assay: Astrocyte-conditioned and primary glial systems with recombinant CCL11; microglial ROS/NOX1 inhibition and excitotoxic neuronal-death assays			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; ROS induction is a bounded microglial functional output and not evidence for a direct CCL11-NOX1 interaction; preserve NOX1 and excitotoxic context, with no SCI or terminal-TF inference.; ROS induction is a bounded microglial functional output and not evidence for a direct CCL11-NOX1 interaction; preserve NOX1 and excitotoxic context, with no SCI or terminal-TF inference.
BRIDGE:00061	M21B-E005921	M21B-EVID-005864	M21B-DISC-9645	module21b_edge_register	GDNF (astrocyte-derived)	microglial reactive oxygen species production	ReactiveOxygenSpecies	inhibits	downstream_or_functional	PMCID:PMC6232883, Outside in: Unraveling the Role of Neuroinflammation in Parkinson’s Disease; DOI:10.3389/fncel.2021.679034, GDNF Family Ligands, Players at the Interface of Neuroinflammation and Neuroprotection	PMID:22579772; DOI:10.1016/j.nbd.2012.04.014	rat	Rat Wistar midbrain microglia and astrocytes; astrocyte-conditioned medium, zymosan A stimulation, GDNF-neutralizing antibody, astrocyte GDNF silencing, recombinant GDNF rescue, and reactive oxygen species assays	Primary-supported claim: The review-cited primary shows that astrocyte-conditioned medium reduces zymosan A-induced microglial reactive oxygen species, with GDNF neutralization, astrocyte GDNF silencing, and recombinant GDNF rescue supporting a major GDNF contribution. Primary model/assay: Rat Wistar midbrain microglia and astrocytes; astrocyte-conditioned medium, zymosan A stimulation, GDNF-neutralizing antibody, astrocyte GDNF silencing, recombinant GDNF rescue, and reactive oxygen species assays	Primary-supported claim: The review-cited primary shows that astrocyte-conditioned medium reduces zymosan A-induced microglial reactive oxygen species, with GDNF neutralization, astrocyte GDNF silencing, and recombinant GDNF rescue supporting a major GDNF contribution. Primary model/assay: Rat Wistar midbrain microglia and astrocytes; astrocyte-conditioned medium, zymosan A stimulation, GDNF-neutralizing antibody, astrocyte GDNF silencing, recombinant GDNF rescue, and reactive oxygen species assays			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only glial neuroinflammation edge; preserve astrocyte-conditioned-medium, midbrain and zymosan context, and do not infer a GDNF receptor or direct GDNF-NOX interaction.; Function-only glial neuroinflammation edge; preserve astrocyte-conditioned-medium, midbrain and zymosan context, and do not infer a GDNF receptor or direct GDNF-NOX interaction.
BRIDGE:00062	M21B-E005957	M21B-EVID-005900	M21B-DISC-9681	module21b_edge_register	4-1BB/TNFRSF9–4-1BBL/TNFSF9 signaling in lipid-laden astrocyte–microglia contact coculture	MCP-1 and IL-6 inflammatory release and hypothalamic gliosis	Ccl2;Il6	promotes	downstream_or_functional	PMCID:PMC7378357, Crosstalk Between Astrocytes and Microglia: An Overview; DOI:10.3389/fimmu.2020.01416, Crosstalk Between Astrocytes and Microglia: An Overview	PMID:29744298; PMCID:PMC5929936; DOI:10.1002/2211-5463.12426	mouse	Mouse palmitic-acid-treated astrocyte–microglia contact cocultures and high-fat-diet mouse hypothalamus; TKS-1 4-1BBL blockade, 4-1BB knockout, MCP-1/IL-6/IL-1beta, GFAP, Iba-1/CD11b and gliosis readouts	Primary-supported claim: The review-cited primary shows that disrupting 4-1BB/4-1BBL contact or using 4-1BB-deficient astrocytes reduces inflammatory cytokine release in glial coculture and hypothalamic inflammatory responses in obesity. Primary model/assay: Mouse palmitic-acid-treated astrocyte–microglia contact cocultures and high-fat-diet mouse hypothalamus; TKS-1 4-1BBL blockade, 4-1BB knockout, MCP-1/IL-6/IL-1beta, GFAP, Iba-1/CD11b and gliosis readouts	Primary-supported claim: The review-cited primary shows that disrupting 4-1BB/4-1BBL contact or using 4-1BB-deficient astrocytes reduces inflammatory cytokine release in glial coculture and hypothalamic inflammatory responses in obesity. Primary model/assay: Mouse palmitic-acid-treated astrocyte–microglia contact cocultures and high-fat-diet mouse hypothalamus; TKS-1 4-1BBL blockade, 4-1BB knockout, MCP-1/IL-6/IL-1beta, GFAP, Iba-1/CD11b and gliosis readouts	PROTEIN:NODE01123		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only cell-contact relay; preserve that blockade is incomplete and other ligand–receptor pairs may contribute, and do not assign a single astrocyte or microglial intracellular branch, SCI effect or terminal-TF endpoint.; Function-only cell-contact relay; preserve that blockade is incomplete and other ligand–receptor pairs may contribute, and do not assign a single astrocyte or microglial intracellular branch, SCI effect or terminal-TF endpoint.
BRIDGE:00063	M21B-E005958	M21B-EVID-005901	M21B-DISC-9682	module21b_edge_register	CCL2/MCP-1 cargo in astrocyte-derived small extracellular vesicles after traumatic spinal cord injury	microglial activation and nitric-oxide release	NitricOxide	induces	downstream_or_functional	PMCID:PMC10556371, Bidirectional Communication Between Microglia and Astrocytes in Neuroinflammation	PMID:34511129; PMCID:PMC8436564; DOI:10.1186/s12974-021-02268-y	rat	Rat traumatic SCI tissue, activated primary rat astrocytes, primary microglia and BV2 cells; sEV TEM/NTA and marker validation, astrocyte activation, CCL2 cargo, CCR2 localization, GW4869/Rab27a EV perturbation, transwell migration, NO and inflammatory readouts	Primary-supported claim: The review traces the primary SCI study showing that activated astrocytes release sEVs encapsulating CCL2, which are transported to microglia; CCL2/CCR2 signaling is associated with microglial activation, and the primary reports reduced microglial nitric oxide after blocking EV release. Primary model/assay: Rat traumatic SCI tissue, activated primary rat astrocytes, primary microglia and BV2 cells; sEV TEM/NTA and marker validation, astrocyte activation, CCL2 cargo, CCR2 localization, GW4869/Rab27a EV perturbation, transwell migration, NO and inflammatory readouts	Primary-supported claim: The review traces the primary SCI study showing that activated astrocytes release sEVs encapsulating CCL2, which are transported to microglia; CCL2/CCR2 signaling is associated with microglial activation, and the primary reports reduced microglial nitric oxide after blocking EV release. Primary model/assay: Rat traumatic SCI tissue, activated primary rat astrocytes, primary microglia and BV2 cells; sEV TEM/NTA and marker validation, astrocyte activation, CCL2 cargo, CCR2 localization, GW4869/Rab27a EV perturbation, transwell migration, NO and inflammatory readouts			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only EV-mediated crosstalk edge; preserve astrocyte-derived CCL2 cargo, sEV transport, CCR2 association, rat traumatic-SCI model and EV-secretion perturbation. Do not infer purified CCL2-CCR2 biophysics from the EV assay or add terminal-TF claims.; Function-only EV-mediated crosstalk edge; preserve astrocyte-derived CCL2 cargo, sEV transport, CCR2 association, rat traumatic-SCI model and EV-secretion perturbation. Do not infer purified CCL2-CCR2 biophysics from the EV assay or add terminal-TF claims.
BRIDGE:00064	M21B-E005968	M21B-EVID-005911	M21B-DISC-9692	module21b_edge_register	GSTM1 (astrocytic)	microglial activation and TNF-alpha production	Tnf	promotes	downstream_or_functional	PMCID:PMC10556371, Bidirectional Communication Between Microglia and Astrocytes in Neuroinflammation; PMCID:PMC7897396, Interactions of neuroimmune signaling and glutamate plasticity in addiction	PMID:30783009; PMCID:PMC6637164; DOI:10.1126/scisignal.aar2124	mouse	Mouse cortical astrocyte and BV2 microglia co-cultures with astrocyte Gstm1 shRNA, systemic LPS brain-inflammation model with astrocyte-targeted knockdown, microglial activation morphology/markers and TNF-alpha/IL-1beta assays	Primary-supported claim: The reviews identify the primary study showing that astrocyte GSTM1 is required for astrocyte-mediated microglial activation and microglial TNF-alpha production during inflammatory co-culture and systemic LPS challenge. Primary model/assay: Mouse cortical astrocyte and BV2 microglia co-cultures with astrocyte Gstm1 shRNA, systemic LPS brain-inflammation model with astrocyte-targeted knockdown, microglial activation morphology/markers and TNF-alpha/IL-1beta assays	Primary-supported claim: The reviews identify the primary study showing that astrocyte GSTM1 is required for astrocyte-mediated microglial activation and microglial TNF-alpha production during inflammatory co-culture and systemic LPS challenge. Primary model/assay: Mouse cortical astrocyte and BV2 microglia co-cultures with astrocyte Gstm1 shRNA, systemic LPS brain-inflammation model with astrocyte-targeted knockdown, microglial activation morphology/markers and TNF-alpha/IL-1beta assays	PROTEIN:NODE08072		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only non-cell-autonomous inflammatory edge; preserve astrocyte-specific GSTM1 knockdown, LPS challenge and positive-feedback/co-culture context. Do not infer GSTM1 as a secreted ligand or assign a direct microglial receptor.; Function-only non-cell-autonomous inflammatory edge; preserve astrocyte-specific GSTM1 knockdown, LPS challenge and positive-feedback/co-culture context. Do not infer GSTM1 as a secreted ligand or assign a direct microglial receptor.
BRIDGE:00065	M21B-E005971	M21B-EVID-005914	M21B-DISC-9695	module21b_edge_register	GSTM1 (astrocytic)	astrocytic GM-CSF/CSF2 and CCL2 production	Ccl2;Csf2	promotes	downstream_or_functional	PMCID:PMC10556371, Bidirectional Communication Between Microglia and Astrocytes in Neuroinflammation; PMCID:PMC7897396, Interactions of neuroimmune signaling and glutamate plasticity in addiction	PMID:30783009; PMCID:PMC6637164; DOI:10.1126/scisignal.aar2124	mouse	Primary mouse cortical astrocytes stimulated with TNF-alpha/IL-1beta, Gstm1 shRNA or GSTM1/GSTT2 overexpression; astrocyte Csf2/Ccl2 qPCR/secreted mediator assays and astrocyte-microglia co-culture inflammatory readouts	Primary-supported claim: The reviews trace the primary study showing that GSTM1-dependent astrocytic NF-kappaB signaling induces the inflammatory mediators GM-CSF and CCL2 that enhance microglial activation. Primary model/assay: Primary mouse cortical astrocytes stimulated with TNF-alpha/IL-1beta, Gstm1 shRNA or GSTM1/GSTT2 overexpression; astrocyte Csf2/Ccl2 qPCR/secreted mediator assays and astrocyte-microglia co-culture inflammatory readouts	Primary-supported claim: The reviews trace the primary study showing that GSTM1-dependent astrocytic NF-kappaB signaling induces the inflammatory mediators GM-CSF and CCL2 that enhance microglial activation. Primary model/assay: Primary mouse cortical astrocytes stimulated with TNF-alpha/IL-1beta, Gstm1 shRNA or GSTM1/GSTT2 overexpression; astrocyte Csf2/Ccl2 qPCR/secreted mediator assays and astrocyte-microglia co-culture inflammatory readouts	PROTEIN:NODE01123;PROTEIN:NODE01811		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Intracellular-to-secretome mechanistic edge; preserve shared GM-CSF/CCL2 mediator output and the TNF-alpha/IL-1beta plus GSTM1 perturbation context. Do not treat this as a direct GSTM1 secretion or receptor-binding claim.; Intracellular-to-secretome mechanistic edge; preserve shared GM-CSF/CCL2 mediator output and the TNF-alpha/IL-1beta plus GSTM1 perturbation context. Do not treat this as a direct GSTM1 secretion or receptor-binding claim.
BRIDGE:00066	M21B-E005980	M21B-EVID-005923	M21B-DISC-9704	module21b_edge_register	P2RX7/P2X7 activation in microglia	microglial TNF-alpha production and release	Tnf	promotes	Downstream_or_functional	PMCID:PMC4121732, Neurobiology of microglial action in CNS injuries: receptor-mediated signaling mechanisms and functional roles; PMCID:PMC7413029, The P2X7 receptor: central hub of brain diseases	PMID:14715932; PMCID:PMC6729576; DOI:10.1523/JNEUROSCI.3792-03.2004	rat	Primary rat microglia stimulated with ATP or BzATP; P2X7 blocker, TACE inhibitor and anti-TNF controls, TNF mRNA/protein release assays, MEK/JNK/p38 inhibitors and neuron-microglia glutamate-toxicity coculture	Primary-supported claim: The reviews trace the primary study showing that ATP/BzATP activation of microglial P2X7 stimulates TNF-alpha production and release through ERK, JNK and p38-associated mechanisms. Primary model/assay: Primary rat microglia stimulated with ATP or BzATP; P2X7 blocker, TACE inhibitor and anti-TNF controls, TNF mRNA/protein release assays, MEK/JNK/p38 inhibitors and neuron-microglia glutamate-toxicity coculture	Primary-supported claim: The reviews trace the primary study showing that ATP/BzATP activation of microglial P2X7 stimulates TNF-alpha production and release through ERK, JNK and p38-associated mechanisms. Primary model/assay: Primary rat microglia stimulated with ATP or BzATP; P2X7 blocker, TACE inhibitor and anti-TNF controls, TNF mRNA/protein release assays, MEK/JNK/p38 inhibitors and neuron-microglia glutamate-toxicity coculture	PROTEIN:NODE08072		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function/pathway edge; preserve ATP/BzATP, rat microglia, ERK/JNK/p38 and TACE context. The primary supports P2X7-dependent TNF production/release, not a direct P2X7-TNF physical interaction or universal inflammatory output; no SCI or terminal-TF inference.; Function/pathway edge; preserve ATP/BzATP, rat microglia, ERK/JNK/p38 and TACE context. The primary supports P2X7-dependent TNF production/release, not a direct P2X7-TNF physical interaction or universal inflammatory output; no SCI or terminal-TF inference.
BRIDGE:00067	M21B-E005982	M21B-EVID-005925	M21B-DISC-9706	module21b_edge_register	P2RX4/P2X4 activation in spinal microglia	BDNF release from microglia	Bdnf	promotes	Downstream_or_functional	PMCID:PMC3360095, P2X4 purinoceptor signaling in chronic pain; PMCID:PMC3748035, Brain-derived neurotrophic factor from microglia: a molecular substrate for neuropathic pain	PMID:19295157; PMCID:PMC3589565; DOI:10.1523/JNEUROSCI.5714-08.2009	rat	Primary rat cortical microglia; ATP stimulation, P2X4 antagonist, extracellular calcium manipulation, p38 inhibitor, actinomycin-D/cycloheximide, ELISA and Western blot for BDNF, and SNARE-dependent exocytosis assays	Primary-supported claim: The reviews trace the primary study showing that ATP stimulation of microglial P2X4 evokes calcium- and p38-MAPK-dependent, SNARE-mediated BDNF synthesis and release. Primary model/assay: Primary rat cortical microglia; ATP stimulation, P2X4 antagonist, extracellular calcium manipulation, p38 inhibitor, actinomycin-D/cycloheximide, ELISA and Western blot for BDNF, and SNARE-dependent exocytosis assays	Primary-supported claim: The reviews trace the primary study showing that ATP stimulation of microglial P2X4 evokes calcium- and p38-MAPK-dependent, SNARE-mediated BDNF synthesis and release. Primary model/assay: Primary rat cortical microglia; ATP stimulation, P2X4 antagonist, extracellular calcium manipulation, p38 inhibitor, actinomycin-D/cycloheximide, ELISA and Western blot for BDNF, and SNARE-dependent exocytosis assays	PROTEIN:NODE00767		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function/pathway edge; preserve ATP/P2X4, calcium, p38-MAPK, SNARE and biphasic release context. This supports BDNF synthesis/release rather than a direct P2X4-BDNF interaction; preserve peripheral-nerve-injury/neuropathic-pain context and no terminal-TF inference.; Function/pathway edge; preserve ATP/P2X4, calcium, p38-MAPK, SNARE and biphasic release context. This supports BDNF synthesis/release rather than a direct P2X4-BDNF interaction; preserve peripheral-nerve-injury/neuropathic-pain context and no terminal-TF inference.
BRIDGE:00068	M21B-E005984	M21B-EVID-005927	M21B-DISC-9708	module21b_edge_register	CX3CL1/fractalkine signaling through CX3CR1 on spinal microglia	microglial extracellular adenosine accumulation	Adenosine	promotes	Downstream_or_functional	PMCID:PMC5796261, Microglia and Aging: The Role of the TREM2-DAP12 and CX3CL1-CX3CR1 Axes; PMCID:PMC10729610, Movers and Shakers: Microglial dynamics and modulation of neural networks	PMID:39609435; PMCID:PMC11605081; DOI:10.1038/s41467-024-54619-x	rat	Rat cervical spinal phrenic motor nucleus; intrathecal fractalkine, cervical CX3CR1 inhibition, microglial depletion, CX3CL1 knockdown in phrenic motor neurons, extracellular adenosine biosensors, CD39/CD73 and acute-intermittent-hypoxia phrenic long-term-facilitation assays	Primary-supported claim: The reviews describe neuronal fractalkine/CX3CR1 signaling and microglial ectonucleotidase control of extracellular adenosine; the cited spinal primary shows fractalkine administration, CX3CR1 inhibition and microglial depletion alter cervical-spinal adenosine accumulation and phrenic motor plasticity. Primary model/assay: Rat cervical spinal phrenic motor nucleus; intrathecal fractalkine, cervical CX3CR1 inhibition, microglial depletion, CX3CL1 knockdown in phrenic motor neurons, extracellular adenosine biosensors, CD39/CD73 and acute-intermittent-hypoxia phrenic long-term-facilitation assays	Primary-supported claim: The reviews describe neuronal fractalkine/CX3CR1 signaling and microglial ectonucleotidase control of extracellular adenosine; the cited spinal primary shows fractalkine administration, CX3CR1 inhibition and microglial depletion alter cervical-spinal adenosine accumulation and phrenic motor plasticity. Primary model/assay: Rat cervical spinal phrenic motor nucleus; intrathecal fractalkine, cervical CX3CR1 inhibition, microglial depletion, CX3CL1 knockdown in phrenic motor neurons, extracellular adenosine biosensors, CD39/CD73 and acute-intermittent-hypoxia phrenic long-term-facilitation assays			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only spinal crosstalk edge; preserve neuronal fractalkine, microglial CX3CR1/CD39/CD73, cervical phrenic model and hypoxia-severity dependence. This is not direct CX3CL1-adenosine binding and does not generalize to traumatic SCI.; Function-only spinal crosstalk edge; preserve neuronal fractalkine, microglial CX3CR1/CD39/CD73, cervical phrenic model and hypoxia-severity dependence. This is not direct CX3CL1-adenosine binding and does not generalize to traumatic SCI.
BRIDGE:00069	M21B-E006008	M21B-EVID-005951	M21B-DISC-9732	module21b_edge_register	Reactive astrocyte-derived fibronectin/FN1	microglial pro-inflammatory TNF-alpha production after chronic spinal cord injury	Tnf	promotes	Downstream_or_functional	PMCID:PMC10556371, Bidirectional Communication Between Microglia and Astrocytes in Neuroinflammation; PMCID:PMC8836133, Integrin Signaling in the Central Nervous System in Animals and Human Brain Diseases	PMID:33407620; PMCID:PMC7789752; DOI:10.1186/s12974-020-02059-x	mouse	Mouse thoracic contusion SCI and chronic glial-scar tissue; laser-captured reactive astrocytes, FACS-isolated microglia, BV-2 microglia stimulated with reactive-astrocyte conditioned medium or fibronectin, anti-beta1-integrin blockade, TNF-alpha qPCR and inflammatory phenotype readouts	Primary-supported claim: The reviews identify Yoshizaki et al. as showing that reactive astrocytes secrete fibronectin and enhance microglial inflammation through beta1 integrin after chronic SCI, with TNF-alpha induction blocked by beta1-integrin antibody. Primary model/assay: Mouse thoracic contusion SCI and chronic glial-scar tissue; laser-captured reactive astrocytes, FACS-isolated microglia, BV-2 microglia stimulated with reactive-astrocyte conditioned medium or fibronectin, anti-beta1-integrin blockade, TNF-alpha qPCR and inflammatory phenotype readouts	Primary-supported claim: The reviews identify Yoshizaki et al. as showing that reactive astrocytes secrete fibronectin and enhance microglial inflammation through beta1 integrin after chronic SCI, with TNF-alpha induction blocked by beta1-integrin antibody. Primary model/assay: Mouse thoracic contusion SCI and chronic glial-scar tissue; laser-captured reactive astrocytes, FACS-isolated microglia, BV-2 microglia stimulated with reactive-astrocyte conditioned medium or fibronectin, anti-beta1-integrin blockade, TNF-alpha qPCR and inflammatory phenotype readouts	PROTEIN:NODE08072		validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only astrocyte-to-microglia crosstalk; preserve reactive-astrocyte secretion, beta1-integrin blockade rather than purified binding, chronic mouse SCI and TNF-alpha readout. Do not promote a direct fibronectin-ITGB1 binding edge or infer a universal integrin heterodimer.; Function-only astrocyte-to-microglia crosstalk; preserve reactive-astrocyte secretion, beta1-integrin blockade rather than purified binding, chronic mouse SCI and TNF-alpha readout. Do not promote a direct fibronectin-ITGB1 binding edge or infer a universal integrin heterodimer.
BRIDGE:00070	M21B-E006011	M21B-EVID-005954	M21B-DISC-9735	module21b_edge_register	Microglia-derived IL-10	astrocyte TGF-beta production	Tgfb	promotes	Downstream_or_functional	PMCID:PMC7472912, Astrocytes and microglia: in sickness and in health; PMCID:PMC5121946, Balancing the immune response in the brain: IL-10 and its regulation	PMID:24616125; PMCID:PMC4061706; DOI:10.1002/glia.22647	mouse	Mouse primary astrocyte and microglia cultures, mixed/coculture and removable-insert systems; LPS challenge, IL-10 stimulation, astrocyte IL10R1/TGF-beta readouts, TGF-beta inhibition and microglial inflammatory-marker assays	Primary-supported claim: The reviews cite Norden et al. as showing that IL-10 acts on astrocytes to induce TGF-beta, which mediates anti-inflammatory effects on microglia. Primary model/assay: Mouse primary astrocyte and microglia cultures, mixed/coculture and removable-insert systems; LPS challenge, IL-10 stimulation, astrocyte IL10R1/TGF-beta readouts, TGF-beta inhibition and microglial inflammatory-marker assays	Primary-supported claim: The reviews cite Norden et al. as showing that IL-10 acts on astrocytes to induce TGF-beta, which mediates anti-inflammatory effects on microglia. Primary model/assay: Mouse primary astrocyte and microglia cultures, mixed/coculture and removable-insert systems; LPS challenge, IL-10 stimulation, astrocyte IL10R1/TGF-beta readouts, TGF-beta inhibition and microglial inflammatory-marker assays			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only cytokine-to-astrocyte production relay; preserve primary culture/systemic-LPS comparator and TGF-beta-dependence. No direct IL-10/TGF-beta physical binding or SCI receiver claim.; Function-only cytokine-to-astrocyte production relay; preserve primary culture/systemic-LPS comparator and TGF-beta-dependence. No direct IL-10/TGF-beta physical binding or SCI receiver claim.
BRIDGE:00071	M21B-E006019	M21B-EVID-005962	M21B-DISC-9743	module21b_edge_register	Astrocyte-derived ATP/ADP	microglial ATP/ADP release via P2Y12 and VNUT	Adp;Atp	promotes	Downstream_or_functional	DOI:10.1038/s41423-026-01438-3, Microglia and neuroinflammation: function, heterogeneity, and crosstalk; DOI:10.3389/fnmol.2026.1828420, Molecular signaling pathways shaping astrocyte-microglia crosstalk in health and disease	PMID:39578520; DOI:10.1038/s41380-024-02851-8	mouse	Mouse in vivo astrocyte-activation and LPS-inflammation models; cOpn5 optogenetics, ATP/ADP sensors, two-photon imaging, astrocyte/microglial VNUT perturbation and P2Y12 pharmacology with nucleotide-flash readouts	Primary-supported claim: The reviews cite Li et al. as showing that astrocytic ATP/ADP flashes trigger further microglial ATP/ADP release through P2Y12- and VNUT-dependent mechanisms. Primary model/assay: Mouse in vivo astrocyte-activation and LPS-inflammation models; cOpn5 optogenetics, ATP/ADP sensors, two-photon imaging, astrocyte/microglial VNUT perturbation and P2Y12 pharmacology with nucleotide-flash readouts	Primary-supported claim: The reviews cite Li et al. as showing that astrocytic ATP/ADP flashes trigger further microglial ATP/ADP release through P2Y12- and VNUT-dependent mechanisms. Primary model/assay: Mouse in vivo astrocyte-activation and LPS-inflammation models; cOpn5 optogenetics, ATP/ADP sensors, two-photon imaging, astrocyte/microglial VNUT perturbation and P2Y12 pharmacology with nucleotide-flash readouts			validated_primary_output	bounded_output_only	conditional_product_continuation	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function-only purinergic crosstalk; preserve ATP/ADP versus later adenosine conversion, astrocytic and microglial VNUT, P2Y12 dependence and mouse brain/LPS context. No direct purified ligand assay or SCI/terminal-TF inference.; Function-only purinergic crosstalk; preserve ATP/ADP versus later adenosine conversion, astrocytic and microglial VNUT, P2Y12 dependence and mouse brain/LPS context. No direct purified ligand assay or SCI/terminal-TF inference.
