route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id
ROUTE:02238	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00554	Angpt1	M20B-E002550	NODE10912	Tek															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-002550			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02239	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00554	Angpt1	M20B-E002551	NODE11054	Tie1															Pathway not established	ligand_receptor_edge		M20B-EVID-002551			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02240	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00556	Angpt2	M20B-E002552	NODE05792	ITGA5_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002552			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02241	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00556	Angpt2	M20B-E002553	NODE10912	Tek															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-002553			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02242	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00556	Angpt2	M20B-E002554	NODE11054	Tie1															Pathway not established	ligand_receptor_edge		M20B-EVID-002554			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02243	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00558	Angpt4	M20B-E002555	NODE10912	Tek															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-002555			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02244	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00558	Angpt4	M20B-E002556	NODE11054	Tie1															Pathway not established	ligand_receptor_edge		M20B-EVID-002556			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02245	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00559	Angptl1	M20B-E002557	NODE05725	ITGA1_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002557			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02246	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00561	Angptl2	M20B-E002560	NODE05792	ITGA5_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002560			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02247	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00561	Angptl2	M20B-E002561	NODE09026	Pirb															Pathway not established	ligand_receptor_edge		M20B-EVID-002561			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02248	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00563	Angptl3	M20B-E002563	NODE05774	Itga5															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002563			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02249	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00563	Angptl3	M20B-E002564	NODE05912	ITGAV_ITGB3															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002564			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02250	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00566	Angptl4	M20B-E002565	NODE02008	Cdh11															Pathway not established	ligand_receptor_edge		M20B-EVID-002565			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02251	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00566	Angptl4	M20B-E002566	NODE02018	Cdh5															Pathway not established	ligand_receptor_edge		M20B-EVID-002566			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02252	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00566	Angptl4	M20B-E002567	NODE05792	ITGA5_ITGB1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002567			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02253	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00566	Angptl4	M20B-E002568	NODE05912	ITGAV_ITGB3															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002568			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02254	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00566	Angptl4	M20B-E002572	NODE10099	Sdc4															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002572			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02255	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00596	Anxa1	M20B-E002578	NODE03808	Fpr1															Pathway not established	ligand_receptor_edge		M20B-EVID-002578			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02256	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00600	Anxa2	M20B-E002581	NODE09808	Robo4															Axon-guidance/adhesion receptor family	ligand_receptor_edge		M20B-EVID-002581			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02257	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00623	Apln	M20B-E002583	NODE00624	Aplnr															Pathway not established	ligand_receptor_edge		M20B-EVID-002583			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02258	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00633	Apoa1	M20B-E002586	NODE00079	Abca1															Pathway not established	ligand_receptor_edge		M20B-EVID-002586			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02259	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00634	Apoa4	M20B-E002594	NODE06504	Lrp1															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002594			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02260	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00635	Apob	M20B-E002602	NODE06312	Ldlr															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002602			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02261	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00635	Apob	M20B-E002603	NODE06504	Lrp1															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002603			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02262	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00635	Apob	M20B-E002605	NODE06532	Lrp6															WNT/Frizzled receptor family	ligand_receptor_edge		M20B-EVID-002605			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02263	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00635	Apob	M20B-E002607	NODE06563	Lsr															Pathway not established	ligand_receptor_edge		M20B-EVID-002607			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02264	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00635	Apob	M20B-E002612	NODE11376	Trem2															Pathway not established	ligand_receptor_edge		M20B-EVID-002612			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02265	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002619	NODE00079	Abca1															Pathway not established	ligand_receptor_edge		M20B-EVID-002619			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02266	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002621	NODE06312	Ldlr															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002621			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02267	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002623	NODE06527	Lrp4															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002623			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02268	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002625	NODE06532	Lrp6															WNT/Frizzled receptor family	ligand_receptor_edge		M20B-EVID-002625			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02269	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002626	NODE06538	Lrp8															Pathway not established	ligand_receptor_edge		M20B-EVID-002626			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02270	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002627	NODE06563	Lsr															Pathway not established	ligand_receptor_edge		M20B-EVID-002627			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02271	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002629	NODE10091	Sdc2															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002629			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02272	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002630	NODE10491	Sorl1															Pathway not established	ligand_receptor_edge		M20B-EVID-002630			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02273	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002631	NODE11376	Trem2															Pathway not established	ligand_receptor_edge		M20B-EVID-002631			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02274	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00640	Apoe	M20B-E002632	NODE11745	Vldlr															Scavenger/uptake-associated receptor family	ligand_receptor_edge		M20B-EVID-002632			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02275	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01020	Avp	M20B-E002667	NODE01021	Avpr1a															Pathway not established	ligand_receptor_edge		M20B-EVID-002667			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02276	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01020	Avp	M20B-E002668	NODE01024	Avpr1b															Pathway not established	ligand_receptor_edge		M20B-EVID-002668			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02277	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01020	Avp	M20B-E002669	NODE01026	Avpr2															Pathway not established	ligand_receptor_edge		M20B-EVID-002669			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02278	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01286	Bmp10	M20B-E002702	NODE01317	Bmpr1a															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-002702			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02279	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01290	Bmp2	M20B-E002711	NODE00180	Actr2															Pathway not established	ligand_receptor_edge		M20B-EVID-002711			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02280	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01290	Bmp2	M20B-E002712	NODE00181	Acvr1															TGF-beta/BMP receptor family	ligand_receptor_edge		M20B-EVID-002712			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02281	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01290	Bmp2	M20B-E002718	NODE04326	Gpc1															Pathway not established	ligand_receptor_edge		M20B-EVID-002718			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02282	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01290	Bmp2	M20B-E002719	NODE09729	Rgmb															Pathway not established	ligand_receptor_edge		M20B-EVID-002719			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02283	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01302	Bmp7	M20B-E002742	NODE00180	Actr2															Pathway not established	ligand_receptor_edge		M20B-EVID-002742			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02284	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01523	Calca	M20B-E002796	NODE01527	Calcr															Pathway not established	ligand_receptor_edge		M20B-EVID-002796			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02285	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01523	Calca	M20B-E002797	NODE01531	Calcrl															Pathway not established	ligand_receptor_edge		M20B-EVID-002797			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02286	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01617	Cck	M20B-E002818	NODE01618	Cckar															Pathway not established	ligand_receptor_edge		M20B-EVID-002818			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02287	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01617	Cck	M20B-E002819	NODE01622	Cckbr															Pathway not established	ligand_receptor_edge		M20B-EVID-002819			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02288	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01630	Ccl11	M20B-E002821	NODE01762	Ccr2															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002821			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02289	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01630	Ccl11	M20B-E002822	NODE02698	Cxcr3															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002822			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02290	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01636	Ccl12	M20B-E002824	NODE00142	Ackr2															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002824			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02291	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01645	Ccl17	M20B-E002831	NODE01786	Ccr8															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002831			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02292	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01656	Ccl2	M20B-E002833	NODE01757	Ccr1															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002833			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02293	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01675	Ccl20	M20B-E002837	NODE00147	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002837			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02294	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01719	Ccl4	M20B-E002862	NODE01757	Ccr1															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002862			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02295	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01723	Ccl5	M20B-E002873	NODE04409	Gpr75															GPCR receptor family	ligand_receptor_edge		M20B-EVID-002873			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02296	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01723	Ccl5	M20B-E002876	NODE10086	Sdc1															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002876			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02297	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01723	Ccl5	M20B-E002877	NODE10099	Sdc4															ECM/integrin adhesion receptor family	ligand_receptor_edge		M20B-EVID-002877			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02298	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01804	Cd177	M20B-E002886	NODE08863	Pecam1															Pathway not established	ligand_receptor_edge		M20B-EVID-002886			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02299	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01813	Cd200	M20B-E002887	NODE01815	Cd200r1															Pathway not established	ligand_receptor_edge		M20B-EVID-002887			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02300	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01813	Cd200	M20B-E002888	NODE01817	Cd200r2															Pathway not established	ligand_receptor_edge		M20B-EVID-002888			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02301	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01815	Cd200r1	M20B-E002890	NODE01813	Cd200															Pathway not established	ligand_receptor_edge		M20B-EVID-002890			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02302	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01820	Cd22	M20B-E002893	NODE09474	Ptprc															Synaptic/cell-adhesion receptor family	ligand_receptor_edge		M20B-EVID-002893			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02303	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01841	Cd274	M20B-E002894	NODE01957	Cd80															Pathway not established	ligand_receptor_edge		M20B-EVID-002894			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02304	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01841	Cd274	M20B-E002895	NODE08790	Pdcd1															Pathway not established	ligand_receptor_edge		M20B-EVID-002895			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02305	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01844	Cd28	M20B-E002896	NODE01957	Cd80															Pathway not established	ligand_receptor_edge		M20B-EVID-002896			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02306	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01844	Cd28	M20B-E002897	NODE01965	Cd86															Pathway not established	ligand_receptor_edge		M20B-EVID-002897			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02307	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01869	Cd34	M20B-E002898	NODE10133	Sell															Pathway not established	ligand_receptor_edge		M20B-EVID-002898			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02308	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01869	Cd34	M20B-E002899	NODE10137	Selp															Pathway not established	ligand_receptor_edge		M20B-EVID-002899			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02309	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01879	Cd38	M20B-E002900	NODE08863	Pecam1															Pathway not established	ligand_receptor_edge		M20B-EVID-002900			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02310	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01916	Cd47	M20B-E002904	NODE10311	Sirpa															Pathway not established	ligand_receptor_edge		M20B-EVID-002904			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02311	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01922	Cd48	M20B-E002905	NODE01810	Cd2															Pathway not established	ligand_receptor_edge		M20B-EVID-002905			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02312	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01922	Cd48	M20B-E002906	NODE01828	Cd244															Pathway not established	ligand_receptor_edge		M20B-EVID-002906			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02313	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01945	Cd72	M20B-E002912	NODE01924	Cd5															Pathway not established	ligand_receptor_edge		M20B-EVID-002912			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02314	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01957	Cd80	M20B-E002913	NODE01844	Cd28															Pathway not established	ligand_receptor_edge		M20B-EVID-002913			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02315	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01957	Cd80	M20B-E002914	NODE02569	Ctla4															Pathway not established	ligand_receptor_edge		M20B-EVID-002914			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02316	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01965	Cd86	M20B-E002915	NODE01844	Cd28															Pathway not established	ligand_receptor_edge		M20B-EVID-002915			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02317	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01965	Cd86	M20B-E002916	NODE02569	Ctla4															Pathway not established	ligand_receptor_edge		M20B-EVID-002916			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:02318	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02002	Cdh1	M20B-E002917	NODE02012	Cdh2															Pathway not established	ligand_receptor_edge		M20B-EVID-002917			graph_edge_linked	not_asserted	evidence_route_not_causal	
