staging_candidate_id	module	b_edge_id	source_a_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	linked_b_evidence_ids	promotion_primary_pmids	promotion_corroborating_pmids	exact_evidence_status	module_fit	decision	evidence_summary	limitations	staging_status	canonical_entity_role_gate
20B-STAGE-0038	20B	M20B-E002135	M20A-EXT-0360	Lama1	engages	ITGA6_ITGB1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002135;M20B-EVID-PROMO-20260826-038	16413178	1959558	exact_pair_supported	20A direct ECM ligand-receptor	PROMOTE_HIGH	Purified α6β1 binding to laminin-111 is resolved in a ligand-specificity panel (PMID 16413178) and independently in mouse laminin E8/human laminin affinity chromatography (PMID 1959558).	Form resolution is laminin-111/E8 rather than every native LAMA1-containing basement-membrane assembly; retain the α6β1 heterodimer.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0039	20B	M20B-E002137	M20A-EXT-0362	Lama1	engages	ITGA7_ITGB1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002137;M20B-EVID-PROMO-20260826-039	16413178	1839357;8810334	exact_pair_supported	20A direct ECM ligand-receptor	PROMOTE_HIGH	The α7X1/X2β1 splice-specific laminin panel directly resolves binding to laminin-111 (PMID 16413178); independent α7β1 laminin E8 binding and mouse α7β1 transfectant assays corroborate the edge (PMIDs 1839357, 8810334).	α7 splice variant and laminin isoform preferences are form-specific; do not generalize across all laminins or collapse α7β1 to α6β1.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0040	20B	M20B-E002233	M20A-EXT-0458	Ntn1	engages	Dscam	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002233;M20B-EVID-PROMO-20260826-040	18585357	18948420	exact_pair_supported	20A direct axon-guidance ligand-receptor	PROMOTE_HIGH	DSCAM is directly shown to bind netrin-1 and collaborate with DCC in turning assays (PMID 18585357); an independent study reproduces netrin-dependent Dscam binding and axon guidance across vertebrate/fly systems (PMID 18948420).	DSCAM is not required in every mouse netrin-1 assay (PMID 22238077); retain co-receptor/parallel-pathway context rather than treating it as the sole netrin receptor.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0041	20B	M20B-E002236	M20A-EXT-0461	Ntn1	engages	Unc5c	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002236;M20B-EVID-PROMO-20260826-041	15574733	24739528	exact_pair_supported	20A direct axon-guidance ligand-receptor	PROMOTE_HIGH	Unc5C Ig domains are directly mapped as netrin-binding regions (PMID 15574733); independent mouse work places Unc5C with DCC downstream of netrin-1 during callosal guidance (PMID 24739528).	UNC5C commonly acts in a DCC/co-receptor complex; this promotion is for the exact Ntn1–Unc5c edge, not free-standing receptor exclusivity.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0042	20B	M20B-E002519	M20A-EXT-0744	Agrn	engages	Musk	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002519;M20B-EVID-005280-P2-DIRECT;M20B-EVID-005281-P2-RELAY;M20B-EVID-005282-P2-FUNC;M20B-EVID-PROMO-20260826-042	37252960	18848351;18957220	explicit_complex_preserved_agrin_lrp4_musk	20A direct ligand-receptor complex	PROMOTE_HIGH	Cryo-EM directly preserves a 1:1:1 Agrin–LRP4–MuSK complex and resolves Agrin-promoted MuSK engagement (PMID 37252960); independent mouse studies establish the Agrin–LRP4–MuSK signaling complex (PMIDs 18848351, 18957220).	Do not interpret this as free Agrin binding to MuSK: LRP4 is an obligate coreceptor and Agrin splice/terminal form matters.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0043	20B	M20B-E002521	M20A-EXT-0746	Agrp	engages	Mc3r	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-002521;M20B-EVID-PROMO-20260826-043	9311920	9299416	exact_pair_supported	20A direct GPCR ligand-receptor pharmacology	PROMOTE_HIGH	Recombinant AgRP is tested directly as an antagonist at MC3R/MC4R (PMID 9311920), with independent human MC3R/MC4R functional antagonism (PMID 9299416).	AgRP is an antagonist/inverse agonist in these assays; preserve negative ligand polarity and peptide-form dependence rather than treating it as an agonist.	staged_high_confidence_pending_canonical_review	pending
20B-STAGE-0044	20B	M20B-E003553	M20A-EXT-1778	Gdf2	engages	Acvr2b_Acvrl1	module20a_frozen_ligand_receptor	ligand_receptor_or_direct_molecular	frozen_lr_supported	Module 20A frozen LR release	not_inferred_from_LR_release	not_inferred	mouse_release_scope	SCI-relevant candidate universe	high	high	true	M20B-EVID-003553;M20B-EVID-PROMO-20260826-044	22718755	17311849	explicit_complex_preserved_gdf2_acvrl1_acvr2b	20A direct TGF/BMP ligand-receptor complex	PROMOTE_HIGH	A crystal structure directly assembles GDF2/BMP9 with ALK1/ACVRL1 and ActRIIB/ACVR2B (PMID 22718755); an independent study confirms BMP9 binding/signaling through ALK1 and type-II receptors (PMID 17311849).	The promoted edge is the preserved ACVRL1–ACVR2B heteromer; do not propagate it to ACVR2A, other ALKs, or isolated receptor components.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0001	21B	M21B-E000025	M21A-E033	IRAK4	supports IRAK1 phosphorylation/complex relay	IRAK1	IL1-MyD88-NF-kappaB-MAPK	receptor_proximal_or_pathway	primary kinase perturbation support	IRAK4-dependent IRAK1 phosphorylation/complex relay is retained; direct ordered IRAK4 recruitment or activation of IRAK1 is not established.	IL-1-responsive mammalian cell systems	cytoplasmic signaling complex	mouse	inflammatory comparator	high	medium	true	M21B-EVID-000005;M21B-EVID-PROMO-20260826-001	11416133;11518704;12538665	11960013;28512203	exact_IRAK4_IRAK1_relay_supported	21A receptor-proximal/relay edge with exact kinase identities	PROMOTE_HIGH	Linked IL-1 perturbations place IRAK in the required MyD88 relay and show IRAK4-dependent recruitment/IRAK1 phosphorylation boundaries. Independent PMID 11960013 reports IRAK4 interaction with IRAK1 and TRAF6, IRAK4-mediated IRAK1 phosphorylation, and dominant-negative IRAK4 blockade of IL-1-induced IRAK1 activation; PMID 28512203 independently supports IRAK4-dependent IRAK1 activation.	The papers support an IRAK4-to-IRAK1 relay but do not define every phosphorylation site or prove that receptor recruitment is exclusively ordered through IRAK4.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0002	21B	M21B-E000026	M21A-E034	IRAK1	recruits / translocates	TRAF6	IL1-MyD88-NF-kappaB-MAPK	receptor_proximal_or_pathway	primary adaptor translocation support	IRAK1-associated TRAF6/TAB2 recruitment and translocation are retained as the bridge to TAK1; direct TRAF6 enzymatic activation is not inferred.	IL-1-responsive mammalian cell systems	cytoplasmic signaling complex	mouse	inflammatory comparator	high	medium	true	M21B-EVID-000005;M21B-EVID-PROMO-20260826-002	11416133;11518704;12538665	8837778	exact_IRAK1_TRAF6_recruitment_supported	21A receptor-proximal/relay edge with exact adaptor identities	PROMOTE_HIGH	Linked PMID 11518704 shows phosphorylated IRAK associates with membrane, recruits/translocates TRAF6 and assembles the TRAF6-TAK1-TAB1-TAB2 complex. Independent PMID 8837778 shows IL-1-dependent association of TRAF6 with IRAK recruited to the IL-1 receptor.	This is a recruitment/translocation edge rather than a claim of direct TRAF6 enzymatic activation; isoform and adaptor-complex stoichiometry remain context dependent.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0003	21B	M21B-E000027	M21A-E035	TRAF6	activates	TAK1/MAP3K7	IL1-MyD88-NF-kappaB-MAPK	receptor_proximal_or_pathway	primary pathway perturbation support	TRAF6-linked TAK1 is retained as a shared branch node for NF-kappaB and JNK.	IL-1-responsive mammalian cell systems	cytoplasmic signaling complex	mouse	inflammatory comparator	high	medium	true	M21B-EVID-000005;M21B-EVID-PROMO-20260826-003	11416133;11518704;12538665	10882101;28507161	exact_TRAF6_MAP3K7_relay_supported_via_TAB2	21A receptor-proximal/relay edge with exact MAP3K7 identity	PROMOTE_HIGH	Linked PMID 11518704 connects TRAF6/TAB2 translocation to TAK1 activation. Independent PMID 10882101 identifies TAB2 as the adaptor linking TAK1 to TRAF6 and shows IL-1-induced TAK1-TRAF6 association; PMID 28507161 confirms TRAF6-dependent TAK1 activation under altered TAB2/TAB3 conditions.	TAB2/TAB3 can provide alternative TAK1 activation routes, so the promotion is for the TRAF6-linked relay and not an assertion that TAB2 is universally required.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0004	21B	M21B-E000062	M21A-E070	IFNLR1-IL10RB receptor complex	supports	TYK2-dependent STAT activation	IFN-lambda-JAK-STAT	receptor_proximal_or_pathway	primary synthetic receptor and kinase-deletion signaling	Synthetic type-III receptor reconstitution and TYK2-deficient comparisons support TYK2-dependent STAT activation; JAK1 participation is not independently resolved and this is not IFNAR or IFNGR evidence.	Human U2OS synthetic type-III receptor systems	plasma membrane receptor complex to cytoplasmic kinase	human	immune/CNS comparator	high	medium	true	M21B-EVID-000018;M21B-EVID-PROMO-20260826-004	37725008	23830819	exact_IFNLR1_IL10RB_TYK2_relay_supported_with_context_limit	21A receptor-proximal relay with exact receptor pair and TYK2 perturbation	PROMOTE_HIGH	Linked PMID 37725008 uses type-III receptor reconstitution and TYK2 deletion to show a defined TYK2 contribution to IFN-lambda-induced STAT activation. Independent PMID 23830819 shows IFNLR1/IL10RB receptor pairing and proximity to JAK1/TYK2 are required for type-III receptor activity.	The evidence is synthetic/heterologous and does not establish universal native TYK2 necessity in astrocytes; keep IFN-lambda separate from IFNAR and IFNGR branches.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0005	21B	M21B-E000065	M21A-E073	TNFR2 receptor complex	supports	TRAF2-dependent NF-kappaB relay	TNFR2-TRAF2-NF-kappaB	receptor_proximal_or_pathway	primary receptor-adaptor and dominant-negative support	TRAF2 overexpression and dominant-negative studies support a TNFR2-TRAF2-dependent NF-kappaB relay, but do not establish endogenous direct recruitment as a binary physical edge.	Human TNFR2-expressing receptor and reporter systems	plasma membrane receptor to cytoplasmic adaptor	human	inflammatory comparator	high	medium	true	M21B-EVID-000020;M21B-EVID-PROMO-20260826-005	7544915	25152365;11112773	exact_TNFR2_TRAF2_recruitment_and_NFkB_relay_supported	21A receptor-proximal relay with exact receptor/adaptor identities	PROMOTE_HIGH	Linked PMID 7544915 shows TRAF2 sufficiency and dominant-negative TRAF2 inhibition of TNFR2-mediated NF-kappaB activation. Independent PMID 25152365 maps TRAF2 binding sites in the TNFR2 intracellular region and the functional NF-kappaB consequence; PMID 11112773 independently supports TNFR2-region recruitment of TRAF2 and NF-kappaB reporter activation.	TNFR2 also has TRAF2-independent JNK activity and TRAF1/TRAF3 modulation; promotion is limited to the TRAF2-dependent NF-kappaB relay and not all TNFR2 outputs.	staged_high_confidence_pending_canonical_review	pending
21B-STAGE-0006	21B	M21B-E000079	M21A-E087	BMPR2 receptor complex	activates	LIMK1	BMP-noncanonical-LIMK1	receptor_proximal_or_pathway	primary receptor-tail mutant and axon-growth assay	BMPR2 receptor-tail interaction with LIMK1 supports a noncanonical actin/axon branch in Xenopus retinal ganglion cells; SCI relevance and BMP7-specific assignment remain unresolved.	Developing Xenopus laevis retinal ganglion cells and neural cultures	plasma membrane receptor to cytoskeletal kinase	Xenopus laevis	neural/development comparator	high	low	true	M21B-EVID-000030;M21B-EVID-PROMO-20260826-006	19361494	15538389	exact_BMPR2_LIMK1_binding_and_activation_supported	21A receptor-proximal noncanonical relay with exact receptor-tail/kinase identities	PROMOTE_HIGH	Linked PMID 19361494 shows deletion of the BMPR2 LIMK1-binding region impairs BMP-dependent retinal axon extension. Independent PMID 15538389 demonstrates BMPRII-LIMK1 binding, BMP7-dependent dendritic effects, LIMK1 catalytic activation and loss of function after disrupting the receptor-tail interaction.	The exact SCI receiver context and BMP7-specific ligand assignment remain unresolved; promotion is for the BMPR2-LIMK1 edge, not a general BMP receptor or injury claim.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0001	23B	M23B-E000060	M23A-E061	LAMA3/LAMB3/LAMC2 laminin-332	modulates	ITGA3:ITGB1 FAK/SRC relay	laminin-332 focal-contact signaling	receptor_proximal_or_pathway	reviewed_batch007	gamma2 knockdown, alpha3/beta1 blockade, pFAK/pSrc	804G carcinoma cells	basement-membrane compartment	rat	non-SCI mechanistic anchor	high	P1	true	M23B-EVID-000085;M23B-EVID-PROMO-20260826-001	20039268	30583482	exact_matrix_receptor_relay	23A_exact_matrix_to_integrin_relay	PROMOTE_TO_HIGH	Laminin-332 perturbation and alpha3beta1 blockade resolve a matrix-to-integrin focal-adhesion relay with FAK/SRC readouts.	Carcinoma mechanistic anchor; gamma2-containing laminin matrix was perturbed as a complex rather than isolated LAMA3.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0002	23B	M23B-E000063	M23A-E064	LAMA3/LAMB3/LAMC2 laminin-332	promotes	ITGA6:ITGB4 hemidesmosome organization	laminin-332 stable matrix adhesion	downstream_or_functional	reviewed_batch007	integrin blockade and hemidesmosome-like adhesion assays	keratinocytes and epithelial cells	basement-membrane compartment	human	non-SCI mechanistic anchor	high	P1	true	M23B-EVID-000088;M23B-EVID-PROMO-20260826-002	22563463	16973601	exact_matrix_receptor_complex	23A_exact_matrix_to_integrin_complex	PROMOTE_TO_HIGH	Laminin-332 matrix adhesion and alpha6beta4-dependent hemidesmosome organization are resolved at the integrin-complex level.	Matrix organization and hemidesmosome assays are context-dependent; no SCI model.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0003	23B	M23B-E000064	M23A-E065	LAMA4/LAMB1/LAMC1 laminin-411	binds	ITGA6:ITGB1	laminin-411 adhesion	ligand_receptor_or_direct_molecular	reviewed_batch007	modest purified laminin-411-alpha6beta1 binding	purified recombinant system	extracellular matrix compartment	human recombinant	non-SCI mechanistic anchor	high	P1	true	M23B-EVID-000089;M23B-EVID-PROMO-20260826-003	16413178	24951930;23797810	exact_matrix_receptor_binding	23A_exact_matrix_to_integrin_binding	PROMOTE_TO_HIGH	Recombinant laminin-411 shows alpha6beta1 binding, corroborated by laminin-411/421 alpha6beta1 adhesion and vascular-laminin assays.	Binding is modest and comparator-cell based; retain the complete alpha6beta1 heterodimer.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0004	23B	M23B-E000074	M23A-E105	TNC TNfn3 RGD	binds	ITGA8:ITGB1	TNC-alpha8beta1 adhesion	ligand_receptor_or_direct_molecular	reviewed_batch009	soluble alpha8beta1-AP, affinity matrices, and blocking antibodies	transfected cells and chick neurons	extracellular matrix compartment	human; chick	non-SCI mechanistic anchor	high	P1	true	M23B-EVID-000136;M23B-EVID-PROMO-20260826-004	7559467	9548928;7541634	exact_domain_receptor_binding	23A_exact_matrix_domain_to_integrin_binding	PROMOTE_TO_HIGH	The TNC TNfn3/RGD domain supports resolved alpha8beta1 binding and adhesion in recombinant and cell-based assays.	Evidence is strongest for the defined TNC fragment/domain, not unrestricted full-length TNC.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0005	23B	M23B-E000078	M23A-E109	TNC	binds	ITGAV:ITGB6	TNC-alphaVbeta6 adhesion	ligand_receptor_or_direct_molecular	reviewed_batch009	TNC-agarose binding and alphaV/beta6 neutralization	MCF-7 cells	extracellular matrix compartment	human	non-SCI mechanistic anchor	high	P1	true	M23B-EVID-000140;M23B-EVID-PROMO-20260826-005	23958855	12882776	exact_matrix_receptor_cellular_binding	23A_exact_matrix_to_integrin_binding	PROMOTE_TO_HIGH	TNC binding and alphaVbeta6 assignment are supported by TNC-agarose/neutralization and independent epithelial TNC-alphaVbeta6 adhesion context.	No purified affinity measurement; cellular matrix context and complete alphaVbeta6 are required.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0006	23B	M23B-E000185	M23A-E216	ICAM1	activates	Src/Rap1-actin adhesion relay	LFA1 outside-in signaling	receptor_proximal_or_pathway	staged	primary immune comparator	leukocytes	plasma membrane/cytosol	human; mouse	non-SCI immune comparator	high	P1	true	M23B-EVID-000267;M23B-EVID-PROMO-20260826-006	9539703;19050286	10688643;10709848	exact_adhesion_receptor_relay	23A_exact_adhesion_receptor_relay	PROMOTE_TO_HIGH	ICAM1 engagement of LFA1 resolves an adhesion-to-Src/Rap1-actin/Pyk2 relay across independent primary studies.	LFA1 is the complete alphaLbeta2 heterodimer; relay is receptor-proximal and not a terminal TF.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0007	23B	M23B-E000186	M23A-E217	ICAM1	binds	ITGAM:ITGB2/Mac1	ICAM1-Mac1 adhesion	ligand_receptor_or_direct_molecular	staged	primary immune comparator	neutrophils	plasma membrane	human	non-SCI immune comparator	high	P1	true	M23B-EVID-000268;M23B-EVID-PROMO-20260826-007	1980124;9886254	7679388;14634125	exact_adhesion_receptor_binding	23A_exact_adhesion_receptor_binding	PROMOTE_TO_HIGH	ICAM1 is recognized by the Mac1 alphaMbeta2 I-domain/heterodimer in direct binding and leukocyte-adhesion assays.	Preserve the complete Mac1 complex; avoid interpreting this as free ITGAM or ITGB2 binding.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0008	23B	M23B-E000192	M23A-E223	VCAM1	binds	ITGA9:ITGB1	VCAM1-alpha9beta1 adhesion	ligand_receptor_or_direct_molecular	staged	primary adhesion comparator	neutrophils/endothelium	plasma membrane	human; mouse	stroke/DVT comparator	high	P1	true	M23B-EVID-000276;M23B-EVID-PROMO-20260826-008	10209034	38498701	exact_adhesion_receptor_binding	23A_exact_adhesion_receptor_binding	PROMOTE_TO_HIGH	VCAM1 directly supports alpha9beta1 adhesion, with an independent alpha9-dependent VCAM1/FAK-Src-ERK chemotaxis study.	Complete alpha9beta1 is required; comparator/non-SCI context limits injury-specific inference.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0009	23B	M23B-E000193	M23A-E224	VCAM1	activates	FAK/Src/ERK chemotaxis relay	alpha9beta1 outside-in signaling	receptor_proximal_or_pathway	staged	primary disease comparator	neutrophils	membrane/cytosol	human; mouse	stroke/DVT comparator	high	P1	true	M23B-EVID-000277;M23B-EVID-PROMO-20260826-009	38498701	10209034	exact_adhesion_receptor_relay	23A_exact_adhesion_receptor_relay	PROMOTE_TO_HIGH	VCAM1-alpha9beta1 engagement is linked to FAK/Src/ERK chemotaxis, corroborated by direct alpha9beta1 adhesion evidence.	This is an adhesion relay rather than a terminal TF; retain alpha9beta1 complex context.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0010	23B	M23B-E000194	M23A-E225	THY1	binds	ITGAV:ITGB3-SDC4	THY1 integrin adhesion	ligand_receptor_or_direct_molecular	staged	primary neural comparator	astrocytes/neuron co-culture	plasma membrane	rat	neural comparator	high	P1	true	M23B-EVID-000278;M23B-EVID-PROMO-20260826-010	19723805;18346467	23481656	exact_adhesion_coreceptor_complex	23A_exact_adhesion_coreceptor_complex	PROMOTE_TO_HIGH	Thy-1 engages the alphaVbeta3-syndecan-4 adhesion complex in cell-contact assays, with FAK/PKCalpha/RhoA/PI3K/Rac1 outputs.	Three-component contact complex and cell presentation are required; do not collapse to alphaVbeta3 alone.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0011	23B	M23B-E000195	M23A-E226	THY1	activates	FAK/PI3K/Rac1/RhoA relay	THY1 integrin cytoskeletal signaling	receptor_proximal_or_pathway	staged	primary neural comparator	astrocytes/neuron co-culture	membrane/cytosol	rat	neural comparator	high	P1	true	M23B-EVID-000279;M23B-EVID-PROMO-20260826-011	23481656	19723805;18346467	exact_adhesion_coreceptor_relay	23A_exact_adhesion_coreceptor_relay	PROMOTE_TO_HIGH	Thy-1 cell-cell contact through alphaVbeta3/SDC4 produces a resolved FAK/PI3K/Rac1/RhoA adhesion relay.	Relay is complex-dependent and not a terminal transcriptional readout.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0012	23B	M23B-E000204	M23A-E235	MAdCAM1	binds	ITGA4:ITGB7	MAdCAM1-alpha4beta7 adhesion	ligand_receptor_or_direct_molecular	staged	primary adhesion comparator	lymphocytes/endothelium	plasma membrane	mouse; human	non-SCI comparator	high	P1	true	M23B-EVID-000289;M23B-EVID-PROMO-20260826-012	7687523;23553626	17868448;9233649	exact_adhesion_receptor_binding	23A_exact_adhesion_receptor_binding	PROMOTE_TO_HIGH	MAdCAM1 is a direct ligand for the alpha4beta7 adhesion receptor, with independent homing/adhesion and receptor-specific evidence.	Complete alpha4beta7 heterodimer and endothelial addressin presentation are required.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0013	23B	M23B-E000205	M23A-E236	MAdCAM1	activates	FAK/paxillin homing relay	alpha4beta7 outside-in signaling	receptor_proximal_or_pathway	staged	primary comparator	lymphocytes	plasma membrane/cytosol	mouse; human	non-SCI comparator	high	P1	true	M23B-EVID-000290;M23B-EVID-PROMO-20260826-013	11947929;23553626	7687523	exact_adhesion_receptor_relay	23A_exact_adhesion_receptor_relay	PROMOTE_TO_HIGH	MAdCAM1-alpha4beta7 engagement produces paxillin/Cas-L and homing-associated adhesion signaling, anchored by direct receptor evidence.	Proximal adhesion relay; no terminal TF and no SCI-specific model.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0014	23B	M23B-E000216	M23A-E247	NCAM1	activates	Src/FAK neurite relay	NCAM1 homophilic signaling	receptor_proximal_or_pathway	staged	primary neural comparator	neurons	membrane/cytosol	human; mouse	neural comparator	high	P1	true	M23B-EVID-000301;M23B-EVID-PROMO-20260826-014	7961669	10704499	exact_cell_cell_adhesion_relay	23A_exact_cell_adhesion_relay	PROMOTE_TO_HIGH	NCAM1 homophilic engagement is supported by independent neurite/adhesion studies and resolves a Src/FAK neurite relay.	Homophilic NCAM1 presentation and neural context are required; not an ECM ligand.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0015	23B	M23B-E000220	M23A-E251	NPNT	activates	alpha8beta1 adhesion relay	NPNT integrin function	receptor_proximal_or_pathway	staged	shared primary comparator	neural/matrix cells	membrane/cytosol	mouse; human	non-SCI comparator	high	P1	true	M23B-EVID-000305;M23B-EVID-PROMO-20260826-015	19342381;17537792	21790180	exact_matrix_receptor_adhesion	23A_exact_matrix_to_integrin_adhesion	PROMOTE_TO_HIGH	Nephronectin/NPNT binds alpha8beta1 and drives defined adhesion through the RGD/FEI matrix interface.	Matrix domain and complete alpha8beta1 context must be retained.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0016	23B	M23B-E000221	M23A-E252	NTN1	binds	NEO1/neogenin	NTN1-neogenin recognition	ligand_receptor_or_direct_molecular	staged	primary neural comparator	neurons/growth cones	extracellular/membrane	human; mouse; Xenopus	neural comparator	high	P1	true	M23B-EVID-000306;M23B-EVID-PROMO-20260826-016	24876346	33740419	exact_matrix_receptor_binding	23A_exact_matrix_to_receptor_binding	PROMOTE_TO_HIGH	Netrin-1 directly binds neogenin in structural/biophysical work and is independently confirmed within a resolved NEO1 guidance-cue complex.	Netrin family and co-receptor context must not be conflated; this row is specifically NTN1-NEO1.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0017	23B	M23B-E000228	M23A-E259	PDPN	binds	CLEC1B/CLEC-2	PDPN-CLEC2 recognition	ligand_receptor_or_direct_molecular	staged	primary platelet comparator	platelets/megakaryocytes	plasma membrane	mouse; human	non-SCI platelet comparator	high	P1	true	M23B-EVID-000314;M23B-EVID-PROMO-20260826-017	17944973;20154219	38561690	exact_adhesion_receptor_binding	23A_exact_adhesion_receptor_binding	PROMOTE_TO_HIGH	Podoplanin engages CLEC-2 through defined glycan/protein contacts and receptor clustering, supported by direct structure and signaling studies.	Glycosylation and receptor clustering are required; this is a platelet/immune adhesion context.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0018	23B	M23B-E000229	M23A-E260	PDPN	activates	Src-Syk-LAT-PLCgamma2 relay	CLEC2 hemITAM signaling	receptor_proximal_or_pathway	staged	primary platelet comparator	platelets/megakaryocytes	membrane/cytosol	mouse; human	non-SCI platelet comparator	high	P1	true	M23B-EVID-000315;M23B-EVID-PROMO-20260826-018	20154219	17944973;38561690	exact_adhesion_receptor_relay	23A_exact_adhesion_receptor_relay	PROMOTE_TO_HIGH	Podoplanin-CLEC-2 engagement activates the resolved Src-Syk-LAT-PLCgamma2 hemITAM relay.	Relay depends on CLEC-2 clustering and cellular presentation; not a terminal TF.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0019	23B	M23B-E000247	M23A-E278	PTN	binds	ITGAV:ITGB3/PTPRZ1	PTN-integrin/PTPRZ1 adhesion branch	contextual_or_unresolved	reviewed_supported	Q0553; primary/comparator	neural/mesenchymal	extracellular matrix; membrane	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000340;M23B-EVID-000341;M23B-EVID-000342;M23B-EVID-PROMO-20260826-019	19141530	39409168	exact_matrix_receptor_coreceptor_branch	23A_exact_secreted_matrix_to_receptor_branch	PROMOTE_TO_HIGH	Pleiotrophin supports a resolved alphaVbeta3/PTPRZ1 adhesion branch, corroborated by independent PTN/PTPRZ1/alphaVbeta3 migration signaling.	PTN receptor branches are context-dependent; preserve the alphaVbeta3/PTPRZ1 co-receptor configuration.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0020	23B	M23B-E000248	M23A-E279	PTN	binds	PTPRZ1	PTN-PTPRZ1 phosphatase branch	contextual_or_unresolved	reviewed_supported	Q0554; primary/comparator	neural/mesenchymal	cell surface	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000343;M23B-EVID-000344;M23B-EVID-000345;M23B-EVID-PROMO-20260826-020	27445335	28569747	exact_matrix_receptor_binding_relay	23A_exact_secreted_matrix_to_receptor_relay	PROMOTE_TO_HIGH	PTN binds and inhibits PTPRZ1 phosphatase activity in independent primary studies, resolving the ligand-to-receptor branch.	PTN/PTPRZ1 is a phosphatase-receptor context rather than a classical integrin; downstream effects are cell-state dependent.	staged_high_confidence_pending_canonical_review	pending
23B-STAGE-0021	23B	M23B-E000249	M23A-E280	PTN	binds	SDC3	PTN-SDC3 proteoglycan branch	contextual_or_unresolved	reviewed_supported	Q0555; primary/comparator	neural/mesenchymal	extracellular matrix; membrane	human; mouse comparator	SCI relevance unresolved	high	P1	true	M23B-EVID-000346;M23B-EVID-000347;M23B-EVID-000348;M23B-EVID-PROMO-20260826-021	8175719	9749725	exact_matrix_proteoglycan_binding	23A_exact_matrix_to_proteoglycan_binding	PROMOTE_TO_HIGH	PTN/HB-GAM binds syndecan-3 and supports Src/cortactin-associated adhesion signaling in independent neural/osteoblast systems.	Proteoglycan glycosaminoglycan/core-protein presentation is required; preserve SDC3 specificity.	staged_high_confidence_pending_canonical_review	pending
