staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
20B-EVID-STAGE-00062	20B	M20B-EVID-005268-P2-FUNC	M20B-E001877	M20A-EXT-0102	primary_recovery	PMID:30202094; https://pubmed.ncbi.nlm.nih.gov/30202094/	validated_primary_function_or_program_assay	Mouse osteoblast progenitors	primary_exact_receptor_context_retrieval	Medium-low	PMID:30202094	FGF2-induced osteoblast-progenitor proliferation was reduced in the receptor-perturbation context in which FGFR2/FGFR3 were identified as the relevant receptor branches.	The result is a receptor-utilization phenotype rather than direct molecular binding and does not identify a terminal TF-to-target edge.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00063	20B	M20B-EVID-PROMO-20260826-025	M20B-E001877	PROMO-20A-L01-M20A-EXT-0102	promotion_round_primary_corroboration	PMID:14613973; https://pubmed.ncbi.nlm.nih.gov/14613973/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 14613973; independent corroboration PMIDs 16597617	Primary receptor-specific binding/mutational studies support FGF2-FGFR3c, corroborated by the comprehensive FGF-FGFR specificity panel.	Evidence is strongest for FGFR3c and heparan sulfate-dependent signaling; FGF2 is not receptor-exclusive.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00064	20B	M20B-EVID-001878	M20B-E001878	M20A-EXT-0103	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-021;M20A-EXT20-EVID-087	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00065	20B	M20B-EVID-005247-P2-DIRECT	M20B-E001878	M20A-EXT-0103	primary_recovery	PMID:1385111; DOI:10.1002/j.1460-2075.1992.tb05526.x; https://pubmed.ncbi.nlm.nih.gov/1385111/	validated_primary_direct_or_interaction_assay	mouse and human receptor-expression systems	primary_exact_or_complex_retrieval	High	PMID:1385111; DOI:10.1002/j.1460-2075.1992.tb05526.x	FGF2/bFGF bound FGFR4 in receptor-expression assays and induced ligand-dependent receptor autophosphorylation.	Cloned receptor-expression systems and older receptor nomenclature; no complete intracellular pathway, SCI output, or terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00066	20B	M20B-EVID-PROMO-20260826-026	M20B-E001878	PROMO-20A-L01-M20A-EXT-0103	promotion_round_primary_corroboration	PMID:1385111; https://pubmed.ncbi.nlm.nih.gov/1385111/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 1385111; independent corroboration PMIDs 16597617	Primary binding and autophosphorylation experiments identify FGFR4 as a direct FGF2-binding/signaling receptor, corroborated by the complete FGF-FGFR specificity panel.	FGFR4 activity is context and assay dependent and requires heparan sulfate; no splice suffix is needed for this receptor.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00067	20B	M20B-EVID-001886	M20B-E001886	M20A-EXT-0111	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-029;M20A-EXT20-EVID-095	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00068	20B	M20B-EVID-005246-P2-RELAY	M20B-E001886	M20A-EXT-0111	primary_recovery	PMID:41724991; https://pubmed.ncbi.nlm.nih.gov/41724991/	validated_primary_receptor_proximal_assay	mouse	primary_exact_fgf_layered_recovery	High for tested SCI pathway	PMID:41724991	After mouse SCI, recombinant FGF4 enhanced macrophage myelin-debris phagocytosis and lysosomal processing through an FGFR1-associated PI3K/AKT pathway.	The study is receptor-attributed/pathway evidence, not a purified ligand-receptor binding assay. FGFR1 complex stoichiometry, PI3K/AKT effectors, and Clec10a are not terminal TF evidence.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00069	20B	M20B-EVID-005246-P2-FUNC	M20B-E001886	M20A-EXT-0111	primary_recovery	PMID:41724991; https://pubmed.ncbi.nlm.nih.gov/41724991/	validated_primary_function_or_program_assay	mouse	primary_exact_fgf_layered_recovery	High for tested mouse SCI model	PMID:41724991	FGF4 treatment improved macrophage myelin-debris clearance and lysosomal processing after mouse SCI and was associated with neuroprotective functional output through the tested FGFR1-PI3K/AKT-Clec10a branch.	The paper does not establish purified FGF4–FGFR1 binding or a terminal TF-to-target edge. Species, injury model, macrophage state, and pathway attribution remain bounded.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00070	20B	M20B-EVID-PROMO-20260826-027	M20B-E001886	PROMO-20A-L01-M20A-EXT-0111	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR1 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR1c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR1b.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00071	20B	M20B-EVID-001887	M20B-E001887	M20A-EXT-0112	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-030;M20A-EXT20-EVID-096	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00072	20B	M20B-EVID-PROMO-20260826-028	M20B-E001887	PROMO-20A-L01-M20A-EXT-0112	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR2 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR2c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR2b.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00073	20B	M20B-EVID-001888	M20B-E001888	M20A-EXT-0113	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-031;M20A-EXT20-EVID-097	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00074	20B	M20B-EVID-PROMO-20260826-029	M20B-E001888	PROMO-20A-L01-M20A-EXT-0113	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR3 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR3c/IIIc and heparan sulfate-dependent signaling.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00075	20B	M20B-EVID-001899	M20B-E001899	M20A-EXT-0124	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-042;M20A-EXT20-EVID-108	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00076	20B	M20B-EVID-005273-P2-DIRECT	M20B-E001899	M20A-EXT-0124	primary_recovery	PMID:10950949; DOI:10.1074/jbc.M003293200; https://pubmed.ncbi.nlm.nih.gov/10950949/	validated_primary_direct_or_interaction_assay	Human FGF7 and FGFR2-IIIb/KGFR receptor systems	primary_exact_fgf_receptor_retrieval	High	PMID:10950949; DOI:10.1074/jbc.M003293200	FGF7 recognized the FGFR2-IIIb/KGFR isoform; mutation and domain-swap assays showed receptor-binding specificity and corresponding biological potency.	The queued receptor is FGFR2 while the primary study is isoform-specific FGFR2-IIIb; no transfer to FGFR1/3/4 or terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00077	20B	M20B-EVID-PROMO-20260826-030	M20B-E001899	PROMO-20A-L01-M20A-EXT-0124	promotion_round_primary_corroboration	PMID:42077601; https://pubmed.ncbi.nlm.nih.gov/42077601/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 42077601; independent corroboration PMIDs 16597617	Primary quantitative binding work directly resolves FGF7-FGFR2b, corroborated by the comprehensive FGF-FGFR specificity panel.	FGFR2b is essential; FGF7-family ligands are splice-form selective and require heparan sulfate.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00078	20B	M20B-EVID-001907	M20B-E001907	M20A-EXT-0132	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-008;M20A-EXT20-EVID-115	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00079	20B	M20B-EVID-PROMO-20260826-031	M20B-E001907	PROMO-20A-L01-M20A-EXT-0132	promotion_round_primary_corroboration	PMID:10049744; https://pubmed.ncbi.nlm.nih.gov/10049744/; PMID:7479980; https://pubmed.ncbi.nlm.nih.gov/7479980/	primary_experiment_plus_independent_corroboration	human subtype binding and/or mouse type-I IFN response; subtype caveat retained	2026-08-26 supervised lane-01 exact-pair corroboration; human subtype binding and/or mouse type-I IFN response; subtype caveat retained	high	Lane-01 promotion; primary PMIDs 10049744; independent corroboration PMIDs 7479980	IFN-β forms a stable IFNAR1/IFNAR2 receptor complex in primary biochemical studies, corroborated by mouse loss of Ifnar1 eliminating type-I interferon responses.	The register’s Ifnab label covers the beta subtype; receptor signaling is species and subtype dependent.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00080	20B	M20B-EVID-001909	M20B-E001909	M20A-EXT-0134	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-010;M20A-EXT20-EVID-116	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00081	20B	M20B-EVID-PROMO-20260826-032	M20B-E001909	PROMO-20A-L01-M20A-EXT-0134	promotion_round_primary_corroboration	PMID:29187603; https://pubmed.ncbi.nlm.nih.gov/29187603/; PMID:37954158; https://pubmed.ncbi.nlm.nih.gov/37954158/	primary_experiment_plus_independent_corroboration	human subtype binding and/or mouse type-I IFN response; subtype caveat retained	2026-08-26 supervised lane-01 exact-pair corroboration; human subtype binding and/or mouse type-I IFN response; subtype caveat retained	high	Lane-01 promotion; primary PMIDs 29187603; independent corroboration PMIDs 37954158	Recombinant IFN-ε binds IFNAR1 and IFNAR2 and activates canonical interferon responses in primary studies; independent mouse protection work confirms IFN-ε biology.	The protection study reports activity in an Ifnar1-deficient setting, so in-vivo receptor dependence is not clean; promotion rests on direct IFNAR1/2 binding and canonical signaling, not that model.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00082	20B	M20B-EVID-001914	M20B-E001914	M20A-EXT-0139	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-016;M20A-EXT20-EVID-120	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00083	20B	M20B-EVID-PROMO-20260826-033	M20B-E001914	PROMO-20A-L01-M20A-EXT-0139	promotion_round_primary_corroboration	PMID:25394468; https://pubmed.ncbi.nlm.nih.gov/25394468/; PMID:23345436; https://pubmed.ncbi.nlm.nih.gov/23345436/	primary_experiment_plus_independent_corroboration	human/recombinant and neuronal primary studies; PTP splice context retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and neuronal primary studies; PTP splice context retained	high	Lane-01 promotion; primary PMIDs 25394468; independent corroboration PMIDs 23345436	Primary structural, adhesion, and synaptogenic experiments directly support Slitrk1-PTPδ, with an independent LAR-RPTP study resolving PTPδ-dependent synapse formation.	PTPδ splice insert meB is required for the best-supported interaction and synaptic phenotype.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00084	20B	M20B-EVID-001915	M20B-E001915	M20A-EXT-0140	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-017;M20A-EXT20-EVID-121	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00085	20B	M20B-EVID-PROMO-20260826-034	M20B-E001915	PROMO-20A-L01-M20A-EXT-0140	promotion_round_primary_corroboration	PMID:25989451; https://pubmed.ncbi.nlm.nih.gov/25989451/; PMID:23345436; https://pubmed.ncbi.nlm.nih.gov/23345436/	primary_experiment_plus_independent_corroboration	human/recombinant and neuronal primary studies; PTP splice context retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and neuronal primary studies; PTP splice context retained	high	Lane-01 promotion; primary PMIDs 25989451; independent corroboration PMIDs 23345436	Primary crystal/SPR/mutational and synaptogenic studies directly support Slitrk2-PTPδ, corroborated by independent PTPδ-dependent synapse-formation experiments.	PTPδ splice insert meB and synapse-type context are required; preserve the splice-form limit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00086	20B	M20B-EVID-001921	M20B-E001921	M20A-EXT-0146	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT12-EVID-006;M20A-EXT20-EVID-124	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00087	20B	M20B-EVID-PROMO-20260826-035	M20B-E001921	PROMO-20A-L01-M20A-EXT-0146	promotion_round_primary_corroboration	PMID:24500924; https://pubmed.ncbi.nlm.nih.gov/24500924/; PMID:24873871; https://pubmed.ncbi.nlm.nih.gov/24873871/	primary_experiment_plus_independent_corroboration	human/rodent primary signaling studies	2026-08-26 supervised lane-01 exact-pair corroboration; human/rodent primary signaling studies	high	Lane-01 promotion; primary PMIDs 24500924; independent corroboration PMIDs 24873871	Primary FZD6-specific signaling and receptor-mobility studies support WNT5A-FZD6 interaction and downstream ERK/DVL behavior.	WNT5A-FZD6 signaling depends on receptor presentation and Dishevelled/co-receptor context; no isolated high-resolution complex is claimed.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00088	20B	M20B-EVID-001926	M20B-E001926	M20A-EXT-0151	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT7-EVID-005;M20A-EXT20-EVID-126	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00089	20B	M20B-EVID-PROMO-20260826-036	M20B-E001926	PROMO-20A-L01-M20A-EXT-0151	promotion_round_primary_corroboration	PMID:14567914; https://pubmed.ncbi.nlm.nih.gov/14567914/; PMID:33957164; https://pubmed.ncbi.nlm.nih.gov/33957164/	primary_experiment_plus_independent_corroboration	rodent and human contact-mediated studies	2026-08-26 supervised lane-01 exact-pair corroboration; rodent and human contact-mediated studies	high	Lane-01 promotion; primary PMIDs 14567914; independent corroboration PMIDs 33957164	Primary contactin/Notch work identifies CNTN1 as a functional Notch ligand, and an independent epithelial study supports a CNTN1-Notch2 axis with receptor-specific inhibition.	This is an atypical contact-mediated Notch interaction rather than a canonical DSL ligand; exosomal/epithelial context is retained.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00090	20B	M20B-EVID-002113	M20B-E002113	M20A-EXT-0338	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-020;M20A-EXT20-EVID-148	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00091	20B	M20B-EVID-PROMO-20260826-037	M20B-E002113	PROMO-20A-L02-M20A-EXT-0338	promotion_round_primary_corroboration	PMID:28988771; https://pubmed.ncbi.nlm.nih.gov/28988771/; PMID:23899604; https://pubmed.ncbi.nlm.nih.gov/23899604/	primary_experiment_plus_independent_corroboration	Human direct EGFR ligand/dimer structural biochemistry plus mouse Epgn-overexpression phenotype with EGFR dependence.	2026-08-26 supervised lane-02 exact-pair corroboration; Human direct EGFR ligand/dimer structural biochemistry plus mouse Epgn-overexpression phenotype with EGFR dependence.	high	Lane-02 promotion; primary PMIDs 28988771; independent corroboration PMIDs 23899604	EPGN is directly resolved as an EGFR ligand in receptor-dimer structural/biochemical assays (PMID 28988771); an independent mouse Epgn model links the phenotype to EGFR activation (PMID 23899604).	EPGN is a lower-affinity/redundant EGFR ligand; evidence does not imply ERBB2 or other ErbB receptor specificity.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00092	20B	M20B-EVID-002135	M20B-E002135	M20A-EXT-0360	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT15-EVID-003;M20A-EXT20-EVID-155	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00093	20B	M20B-EVID-PROMO-20260826-038	M20B-E002135	PROMO-20A-L02-M20A-EXT-0360	promotion_round_primary_corroboration	PMID:16413178; https://pubmed.ncbi.nlm.nih.gov/16413178/; PMID:1959558; https://pubmed.ncbi.nlm.nih.gov/1959558/	primary_experiment_plus_independent_corroboration	Human recombinant laminin-integrin specificity panel plus mouse laminin E8/affinity evidence; LAMA1 represented as laminin-111.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant laminin-integrin specificity panel plus mouse laminin E8/affinity evidence; LAMA1 represented as laminin-111.	high	Lane-02 promotion; primary PMIDs 16413178; independent corroboration PMIDs 1959558	Purified α6β1 binding to laminin-111 is resolved in a ligand-specificity panel (PMID 16413178) and independently in mouse laminin E8/human laminin affinity chromatography (PMID 1959558).	Form resolution is laminin-111/E8 rather than every native LAMA1-containing basement-membrane assembly; retain the α6β1 heterodimer.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00094	20B	M20B-EVID-002137	M20B-E002137	M20A-EXT-0362	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT15-EVID-005;M20A-EXT20-EVID-157	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00095	20B	M20B-EVID-PROMO-20260826-039	M20B-E002137	PROMO-20A-L02-M20A-EXT-0362	promotion_round_primary_corroboration	PMID:16413178; https://pubmed.ncbi.nlm.nih.gov/16413178/; PMID:1839357; https://pubmed.ncbi.nlm.nih.gov/1839357/; PMID:8810334; https://pubmed.ncbi.nlm.nih.gov/8810334/	primary_experiment_plus_independent_corroboration	Human/mouse recombinant or cell-based α7β1 evidence with laminin-111/E8/laminin-1 forms resolved.	2026-08-26 supervised lane-02 exact-pair corroboration; Human/mouse recombinant or cell-based α7β1 evidence with laminin-111/E8/laminin-1 forms resolved.	high	Lane-02 promotion; primary PMIDs 16413178; independent corroboration PMIDs 1839357;8810334	The α7X1/X2β1 splice-specific laminin panel directly resolves binding to laminin-111 (PMID 16413178); independent α7β1 laminin E8 binding and mouse α7β1 transfectant assays corroborate the edge (PMIDs 1839357, 8810334).	α7 splice variant and laminin isoform preferences are form-specific; do not generalize across all laminins or collapse α7β1 to α6β1.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00096	20B	M20B-EVID-002233	M20B-E002233	M20A-EXT-0458	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-010;M20A-EXT3-EVID-011;M20A-EXT20-EVID-176	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00097	20B	M20B-EVID-PROMO-20260826-040	M20B-E002233	PROMO-20A-L02-M20A-EXT-0458	promotion_round_primary_corroboration	PMID:18585357; https://pubmed.ncbi.nlm.nih.gov/18585357/; PMID:18948420; https://pubmed.ncbi.nlm.nih.gov/18948420/	primary_experiment_plus_independent_corroboration	Rat/vertebrate and fly/vertebrate/mouse assays with human orthology comparator.	2026-08-26 supervised lane-02 exact-pair corroboration; Rat/vertebrate and fly/vertebrate/mouse assays with human orthology comparator.	high	Lane-02 promotion; primary PMIDs 18585357; independent corroboration PMIDs 18948420	DSCAM is directly shown to bind netrin-1 and collaborate with DCC in turning assays (PMID 18585357); an independent study reproduces netrin-dependent Dscam binding and axon guidance across vertebrate/fly systems (PMID 18948420).	DSCAM is not required in every mouse netrin-1 assay (PMID 22238077); retain co-receptor/parallel-pathway context rather than treating it as the sole netrin receptor.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00098	20B	M20B-EVID-002236	M20B-E002236	M20A-EXT-0461	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT3-EVID-016;M20A-EXT3-EVID-017;M20A-EXT20-EVID-178	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cross_source_context_or_complex	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00099	20B	M20B-EVID-PROMO-20260826-041	M20B-E002236	PROMO-20A-L02-M20A-EXT-0461	promotion_round_primary_corroboration	PMID:15574733; https://pubmed.ncbi.nlm.nih.gov/15574733/; PMID:24739528; https://pubmed.ncbi.nlm.nih.gov/24739528/	primary_experiment_plus_independent_corroboration	Human recombinant/domain-mapping evidence plus mouse corpus-callosum guidance genetics and receptor-complex function.	2026-08-26 supervised lane-02 exact-pair corroboration; Human recombinant/domain-mapping evidence plus mouse corpus-callosum guidance genetics and receptor-complex function.	high	Lane-02 promotion; primary PMIDs 15574733; independent corroboration PMIDs 24739528	Unc5C Ig domains are directly mapped as netrin-binding regions (PMID 15574733); independent mouse work places Unc5C with DCC downstream of netrin-1 during callosal guidance (PMID 24739528).	UNC5C commonly acts in a DCC/co-receptor complex; this promotion is for the exact Ntn1–Unc5c edge, not free-standing receptor exclusivity.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00100	20B	M20B-EVID-002519	M20B-E002519	M20A-EXT-0744	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT18-EVID-358;M20A-EXT20-EVID-211	Four-worker medium-confidence review refined species-specific confidence; overall remains medium because the evidence is asymmetric, composite, cofactor-dependent, or context-limited.	liana_only_discovery	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
