node_id	canonical_name	node_type	node_subtype	gene_symbol	organism_scope	compartment	notes	canonical_label	label_variants	modules	pathways	exportable_edge_count
NODE02351	COL2A1/collagen II	ligand					modules=21B; pathways=COL2A1-DDR1-collagen-II-RTK;CollagenII-CSPG4-NG2-binding;CollagenII-OSCAR-binding;CollagenII-alpha2beta1-platelet-adhesion;collagen-II-DDR2-RTK;collagen-II-alpha10beta1-binding; label_variants=COL2A1/collagen II; exportable_edge_count=6	COL2A1/collagen II	COL2A1/collagen II	21B	COL2A1-DDR1-collagen-II-RTK;CollagenII-CSPG4-NG2-binding;CollagenII-OSCAR-binding;CollagenII-alpha2beta1-platelet-adhesion;collagen-II-DDR2-RTK;collagen-II-alpha10beta1-binding	6
NODE02352	Col3a1	ligand		Col3a1			modules=20B; pathways=ECM/integrin adhesion receptor family;Pathway not established; label_variants=Col3a1; exportable_edge_count=6	Col3a1	Col3a1	20B	ECM/integrin adhesion receptor family;Pathway not established	6
NODE02353	COL3A1 gene	signaling_effector					modules=21B; pathways=SMAD3-SMAD4-COL3A1-transcription; label_variants=COL3A1 gene; exportable_edge_count=1	COL3A1 gene	COL3A1 gene	21B	SMAD3-SMAD4-COL3A1-transcription	1
NODE02354	COL3A1/collagen III	ligand					modules=21B;23B; pathways=COL3A1-DDR1-collagen-III-RTK;CollagenIII-GPR56-RhoA-neural-migration;CollagenIII-GPVI-platelet-activation;CollagenIII-OSCAR-binding;CollagenIII-alpha2beta1-adhesion;collagen-III-ADGRG1 G-alpha12/13-RhoA cortical migration;collagen-III-DDR1 receptor autophosphorylation;collagen-III-DDR2 receptor autophosphorylation;collagen-III-DDR2-RTK; label_variants=COL3A1/collagen III; exportable_edge_count=11	COL3A1/collagen III	COL3A1/collagen III	21B;23B	COL3A1-DDR1-collagen-III-RTK;CollagenIII-GPR56-RhoA-neural-migration;CollagenIII-GPVI-platelet-activation;CollagenIII-OSCAR-binding;CollagenIII-alpha2beta1-adhesion;collagen-III-ADGRG1 G-alpha12/13-RhoA cortical migration;collagen-III-DDR1 receptor autophosphorylation;collagen-III-DDR2 receptor autophosphorylation;collagen-III-DDR2-RTK	11
NODE02355	Col4a1	ligand		Col4a1			modules=20B;21B; pathways=COL4A1-ITGA3+ITGB1-primary-evidence;ECM/integrin adhesion receptor family; label_variants=COL4A1; Col4a1; exportable_edge_count=4	Col4a1	COL4A1; Col4a1	20B;21B	COL4A1-ITGA3+ITGB1-primary-evidence;ECM/integrin adhesion receptor family	4
NODE02356	COL4A1/COL4A2 collagen IV	ligand					modules=21B; pathways=COL4A1-COL4A2-DDR1-collagen-IV-RTK; label_variants=COL4A1/COL4A2 collagen IV; exportable_edge_count=1	COL4A1/COL4A2 collagen IV	COL4A1/COL4A2 collagen IV	21B	COL4A1-COL4A2-DDR1-collagen-IV-RTK	1
NODE02357	COL4A1/COL4A2 collagen IV CB3 region	ligand					modules=21B; pathways=CollagenIV-CB3-alpha1beta1-binding;CollagenIV-CB3-alpha2beta1-binding; label_variants=COL4A1/COL4A2 collagen IV CB3 region; exportable_edge_count=2	COL4A1/COL4A2 collagen IV CB3 region	COL4A1/COL4A2 collagen IV CB3 region	21B	CollagenIV-CB3-alpha1beta1-binding;CollagenIV-CB3-alpha2beta1-binding	2
NODE02358	COL4A1:COL4A2:COL4A3:COL4A4:COL4A5:COL4A6	ligand					modules=23B; pathways=collagen-IV–GPVI matrix recognition; label_variants=COL4A1:COL4A2:COL4A3:COL4A4:COL4A5:COL4A6; exportable_edge_count=1	COL4A1:COL4A2:COL4A3:COL4A4:COL4A5:COL4A6	COL4A1:COL4A2:COL4A3:COL4A4:COL4A5:COL4A6	23B	collagen-IV–GPVI matrix recognition	1
NODE02359	Col4a2	ligand		Col4a2			modules=20B; pathways=ECM/integrin adhesion receptor family; label_variants=Col4a2; exportable_edge_count=1	Col4a2	Col4a2	20B	ECM/integrin adhesion receptor family	1
NODE02360	Col4a3	ligand		Col4a3			modules=20B;21B; pathways=COL4A3-ITGA2+ITGB1-primary-evidence;ECM/integrin adhesion receptor family; label_variants=COL4A3; Col4a3; exportable_edge_count=2	Col4a3	COL4A3; Col4a3	20B;21B	COL4A3-ITGA2+ITGB1-primary-evidence;ECM/integrin adhesion receptor family	2
NODE02361	COL4A3 NC1 domain	ligand					modules=23B; pathways=collagen-IV NC1–α3β1 adhesion/angiogenesis; label_variants=COL4A3 NC1 domain; exportable_edge_count=2	COL4A3 NC1 domain	COL4A3 NC1 domain	23B	collagen-IV NC1–α3β1 adhesion/angiogenesis	2
NODE02362	COL4A3 NC1/collagen IV fragment	ligand					modules=23B; pathways=COL4A3 NC1-CD47-cAMP anti-proliferative signaling; label_variants=COL4A3 NC1/collagen IV fragment; exportable_edge_count=2	COL4A3 NC1/collagen IV fragment	COL4A3 NC1/collagen IV fragment	23B	COL4A3 NC1-CD47-cAMP anti-proliferative signaling	2
NODE02363	COL4A3/Collagen IV alpha3 NC1 fragment	ligand					modules=21B; pathways=CollagenIV-alpha3NC1-alphaVbeta3; label_variants=COL4A3/Collagen IV alpha3 NC1 fragment; exportable_edge_count=1	COL4A3/Collagen IV alpha3 NC1 fragment	COL4A3/Collagen IV alpha3 NC1 fragment	21B	CollagenIV-alpha3NC1-alphaVbeta3	1
NODE02364	COL4A3/α3(IV) collagen	signaling_effector					modules=23B; pathways=COL4A3–α2β1 renal matrix maturation/fibrosis; label_variants=COL4A3/α3(IV) collagen; exportable_edge_count=1	COL4A3/α3(IV) collagen	COL4A3/α3(IV) collagen	23B	COL4A3–α2β1 renal matrix maturation/fibrosis	1
NODE02365	COL4A6 NC1	signaling_effector					modules=23B; pathways=COL4A6 NC1 adhesion boundary; label_variants=COL4A6 NC1; exportable_edge_count=1	COL4A6 NC1	COL4A6 NC1	23B	COL4A6 NC1 adhesion boundary	1
NODE02366	COL5A1/collagen V	ligand					modules=21B; pathways=COL5A1-DDR1-collagen-V-RTK;COL5A1-DDR2-collagen-V-RTK;CollagenV-CSPG4-NG2-binding; label_variants=COL5A1/collagen V; exportable_edge_count=3	COL5A1/collagen V	COL5A1/collagen V	21B	COL5A1-DDR1-collagen-V-RTK;COL5A1-DDR2-collagen-V-RTK;CollagenV-CSPG4-NG2-binding	3
NODE02367	COL5A1/collagen-V N-terminal domain	ligand					modules=23B; pathways=collagen-V NTD–syndecan-3 cytoskeletal/ERK branch; label_variants=COL5A1/collagen-V N-terminal domain; exportable_edge_count=3	COL5A1/collagen-V N-terminal domain	COL5A1/collagen-V N-terminal domain	23B	collagen-V NTD–syndecan-3 cytoskeletal/ERK branch	3
NODE02368	COL5A2/collagen V	ligand					modules=23B; pathways=collagen-V–DDR1 dimer/RTK phosphorylation and Shc/MAPK; label_variants=COL5A2/collagen V; exportable_edge_count=3	COL5A2/collagen V	COL5A2/collagen V	23B	collagen-V–DDR1 dimer/RTK phosphorylation and Shc/MAPK	3
NODE02369	COL5A3/alpha4(V) collagen	ligand					modules=21B; pathways=Alpha4Vcollagen-GPC1-Schwann-myelination; label_variants=COL5A3/alpha4(V) collagen; exportable_edge_count=1	COL5A3/alpha4(V) collagen	COL5A3/alpha4(V) collagen	21B	Alpha4Vcollagen-GPC1-Schwann-myelination	1
NODE02370	Col6a1	ligand		Col6a1			modules=20B; pathways=ECM/integrin adhesion receptor family; label_variants=Col6a1; exportable_edge_count=2	Col6a1	Col6a1	20B	ECM/integrin adhesion receptor family	2
NODE02371	COL6A1 gene	signaling_effector					modules=21B; pathways=SMAD3-SMAD4-COL6A1-transcription; label_variants=COL6A1 gene; exportable_edge_count=1	COL6A1 gene	COL6A1 gene	21B	SMAD3-SMAD4-COL6A1-transcription	1
NODE02372	COL6A1/Collagen VI	ligand					modules=21B;23B; pathways=CollagenVI-CSPG4-NG2-adhesion;CollagenVI-GPR126-Gi-biased-signaling;collagen-VI peripheral-nerve function; label_variants=COL6A1/Collagen VI; Col6a1/collagen VI; exportable_edge_count=3	COL6A1/Collagen VI	COL6A1/Collagen VI; Col6a1/collagen VI	21B;23B	CollagenVI-CSPG4-NG2-adhesion;CollagenVI-GPR126-Gi-biased-signaling;collagen-VI peripheral-nerve function	3
NODE02373	Col6a2	ligand		Col6a2			modules=20B; pathways=ECM/integrin adhesion receptor family; label_variants=Col6a2; exportable_edge_count=2	Col6a2	Col6a2	20B	ECM/integrin adhesion receptor family	2
NODE02374	Col6a3	ligand		Col6a3			modules=20B; pathways=ECM/integrin adhesion receptor family; label_variants=Col6a3; exportable_edge_count=2	Col6a3	Col6a3	20B	ECM/integrin adhesion receptor family	2
NODE02375	COL6A3 gene	signaling_effector					modules=21B; pathways=SMAD3-SMAD4-COL6A3-transcription; label_variants=COL6A3 gene; exportable_edge_count=1	COL6A3 gene	COL6A3 gene	21B	SMAD3-SMAD4-COL6A3-transcription	1
NODE02376	Col6a3-containing collagen VI	signaling_effector					modules=23B; pathways=collagen-VI integrin relay; label_variants=Col6a3-containing collagen VI; exportable_edge_count=1	Col6a3-containing collagen VI	Col6a3-containing collagen VI	23B	collagen-VI integrin relay	1
NODE02377	COL7A1 gene	signaling_effector					modules=21B; pathways=TGF-beta-SMAD3-SMAD4-COL7A1-transcription; label_variants=COL7A1 gene; exportable_edge_count=1	COL7A1 gene	COL7A1 gene	21B	TGF-beta-SMAD3-SMAD4-COL7A1-transcription	1
NODE02378	COL8A1/collagen VIII	ligand					modules=21B; pathways=COL8A1-DDR1-collagen-VIII-RTK; label_variants=COL8A1/collagen VIII; exportable_edge_count=1	COL8A1/collagen VIII	COL8A1/collagen VIII	21B	COL8A1-DDR1-collagen-VIII-RTK	1
NODE02379	Col8a2	ligand		Col8a2			modules=20B; pathways=Pathway not established; label_variants=Col8a2; exportable_edge_count=1	Col8a2	Col8a2	20B	Pathway not established	1
NODE02380	COL8A2/collagen VIII alpha 2	ligand					modules=21B; pathways=COL8A2-SLC4A11-corneal-adhesion; label_variants=COL8A2/collagen VIII alpha 2; exportable_edge_count=1	COL8A2/collagen VIII alpha 2	COL8A2/collagen VIII alpha 2	21B	COL8A2-SLC4A11-corneal-adhesion	1
NODE02381	Col9a1	ligand		Col9a1			modules=20B; pathways=ECM/integrin adhesion receptor family; label_variants=Col9a1; exportable_edge_count=1	Col9a1	Col9a1	20B	ECM/integrin adhesion receptor family	1
NODE02382	COLEC10/collectin-10	ligand					modules=21B; pathways=COLEC10-MASP1-lectin-pathway-complex;COLEC10-MASP3-lectin-pathway-complex; label_variants=COLEC10/collectin-10; exportable_edge_count=2	COLEC10/collectin-10	COLEC10/collectin-10	21B	COLEC10-MASP1-lectin-pathway-complex;COLEC10-MASP3-lectin-pathway-complex	2
NODE02383	COLEC11/collectin-11	ligand					modules=21B; pathways=COLEC11-MASP1-lectin-pathway-complex;COLEC11-MASP2-lectin-pathway-complex;COLEC11-MASP3-lectin-pathway-complex;Candida-tropicalis-Sapt1-collectin11-lectin-pathway-inhibition; label_variants=COLEC11/collectin-11; exportable_edge_count=4	COLEC11/collectin-11	COLEC11/collectin-11	21B	COLEC11-MASP1-lectin-pathway-complex;COLEC11-MASP2-lectin-pathway-complex;COLEC11-MASP3-lectin-pathway-complex;Candida-tropicalis-Sapt1-collectin11-lectin-pathway-inhibition	4
NODE02384	COLEC12/collectin-12	ligand					modules=21B; pathways=COLEC12-PILRA-sialylated-ligand-binding; label_variants=COLEC12/collectin-12; exportable_edge_count=1	COLEC12/collectin-12	COLEC12/collectin-12	21B	COLEC12-PILRA-sialylated-ligand-binding	1
NODE02385	Collagen	signaling_effector					modules=21B; pathways=Collagen-MRC1-endocytic-uptake;Collagen-MRC2-endocytic-uptake; label_variants=Collagen; exportable_edge_count=2	Collagen	Collagen	21B	Collagen-MRC1-endocytic-uptake;Collagen-MRC2-endocytic-uptake	2
NODE02386	Collagen I/III N-terminal propeptides	ligand					modules=21B; pathways=collagen-propeptide-STAB2-scavenger-binding; label_variants=Collagen I/III N-terminal propeptides; exportable_edge_count=1	Collagen I/III N-terminal propeptides	Collagen I/III N-terminal propeptides	21B	collagen-propeptide-STAB2-scavenger-binding	1
NODE02387	Collagen IV	ligand					modules=21B; pathways=CollagenIV-GPR126-cAMP-Schwann-myelination;CollagenIV-alpha1beta1-adhesion;CollagenIV-alpha2beta1-adhesion; label_variants=Collagen IV; exportable_edge_count=3	Collagen IV	Collagen IV	21B	CollagenIV-GPR126-cAMP-Schwann-myelination;CollagenIV-alpha1beta1-adhesion;CollagenIV-alpha2beta1-adhesion	3
NODE02388	collagen IX family	ligand					modules=23B; pathways=collagen IX neural guidance;type IX collagen adhesion;type IX collagen function; label_variants=collagen IX family; exportable_edge_count=8	collagen IX family	collagen IX family	23B	collagen IX neural guidance;type IX collagen adhesion;type IX collagen function	8
NODE02389	Collagen IX NC4 domain/COL9A1	ligand					modules=21B; pathways=COL9A1-NC4-C3-complement-inhibition;COL9A1-NC4-C4-complement-inhibition;COL9A1-NC4-C4BP-cofactor-enhancement;COL9A1-NC4-C9-MAC-inhibition;COL9A1-NC4-CFH-cofactor-enhancement; label_variants=Collagen IX NC4 domain/COL9A1; exportable_edge_count=5	Collagen IX NC4 domain/COL9A1	Collagen IX NC4 domain/COL9A1	21B	COL9A1-NC4-C3-complement-inhibition;COL9A1-NC4-C4-complement-inhibition;COL9A1-NC4-C4BP-cofactor-enhancement;COL9A1-NC4-C9-MAC-inhibition;COL9A1-NC4-CFH-cofactor-enhancement	5
NODE02390	collagen type I protein deposition at spinal-cord injury lesions	signaling_effector					modules=21B; pathways=hMSC-sEV-M2-macrophage-ECM-SCI; label_variants=collagen type I protein deposition at spinal-cord injury lesions; exportable_edge_count=1	collagen type I protein deposition at spinal-cord injury lesions	collagen type I protein deposition at spinal-cord injury lesions	21B	hMSC-sEV-M2-macrophage-ECM-SCI	1
NODE02391	collagen type V protein deposition at spinal-cord injury lesions	signaling_effector					modules=21B; pathways=hMSC-sEV-M2-macrophage-ECM-SCI; label_variants=collagen type V protein deposition at spinal-cord injury lesions; exportable_edge_count=1	collagen type V protein deposition at spinal-cord injury lesions	collagen type V protein deposition at spinal-cord injury lesions	21B	hMSC-sEV-M2-macrophage-ECM-SCI	1
NODE02392	collagen VI family	ligand					modules=23B; pathways=collagen-VI alpha10 binding;collagen-VI family adhesion;collagen-VI platelet adhesion;collagen-VI/CSPG4 receptor interaction; label_variants=collagen VI family; exportable_edge_count=4	collagen VI family	collagen VI family	23B	collagen-VI alpha10 binding;collagen-VI family adhesion;collagen-VI platelet adhesion;collagen-VI/CSPG4 receptor interaction	4
NODE02393	collagen-fibronectin inflammatory program	signaling_effector					modules=23B; pathways=sulfated glycan / collagen-fibronectin / neuroinflammation; label_variants=collagen-fibronectin inflammatory program; exportable_edge_count=1	collagen-fibronectin inflammatory program	collagen-fibronectin inflammatory program	23B	sulfated glycan / collagen-fibronectin / neuroinflammation	1
NODE02394	collagen-I scaffold	signaling_effector					modules=21B; pathways=collagen-scaffold-miR21-exosome-retention-SCI; label_variants=collagen-I scaffold; exportable_edge_count=1	collagen-I scaffold	collagen-I scaffold	21B	collagen-scaffold-miR21-exosome-retention-SCI	1
NODE02395	collagen-I-associated scar-forming astrocyte state	signaling_effector					modules=23B; pathways=integrin-cadherin astrocyte scar recruitment; label_variants=collagen-I-associated scar-forming astrocyte state; exportable_edge_count=1	collagen-I-associated scar-forming astrocyte state	collagen-I-associated scar-forming astrocyte state	23B	integrin-cadherin astrocyte scar recruitment	1
NODE02396	Collagen-I-DDR2-associated lung-fibroblast matrix-remodeling phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=Collagen-I-DDR2-associated lung-fibroblast matrix-remodeling phenotype; exportable_edge_count=1	Collagen-I-DDR2-associated lung-fibroblast matrix-remodeling phenotype	Collagen-I-DDR2-associated lung-fibroblast matrix-remodeling phenotype	22B	phenotype	1
NODE02397	collagen-I-grown scar-forming astrocyte state (Col-I-SAs)	signaling_effector					modules=23B; pathways=collagen-I scar-forming astrocyte recruitment and chronic glial-scar maintenance; label_variants=collagen-I-grown scar-forming astrocyte state (Col-I-SAs); exportable_edge_count=1	collagen-I-grown scar-forming astrocyte state (Col-I-SAs)	collagen-I-grown scar-forming astrocyte state (Col-I-SAs)	23B	collagen-I scar-forming astrocyte recruitment and chronic glial-scar maintenance	1
NODE02398	collagen-IV family	ligand					modules=23B; pathways=collagen-IV migration relay;collagen-IV neural adhesion; label_variants=collagen-IV family; exportable_edge_count=2	collagen-IV family	collagen-IV family	23B	collagen-IV migration relay;collagen-IV neural adhesion	2
NODE02399	collagen-IV family scaffold	signaling_effector					modules=23B; pathways=collagen-IV scaffold function; label_variants=collagen-IV family scaffold; exportable_edge_count=1	collagen-IV family scaffold	collagen-IV family scaffold	23B	collagen-IV scaffold function	1
NODE02400	collagen-VI denatured/unfolded substrate	ligand					modules=23B; pathways=collagen-VI substrate-state-specific integrin adhesion; label_variants=collagen-VI denatured/unfolded substrate; exportable_edge_count=2	collagen-VI denatured/unfolded substrate	collagen-VI denatured/unfolded substrate	23B	collagen-VI substrate-state-specific integrin adhesion	2
NODE02401	collagen-VI family	signaling_effector					modules=23B; pathways=collagen-VI chain boundary; label_variants=collagen-VI family; exportable_edge_count=1	collagen-VI family	collagen-VI family	23B	collagen-VI chain boundary	1
NODE02402	collagen-VI native triple-helical substrate	ligand					modules=23B; pathways=collagen-VI substrate-state-specific integrin adhesion; label_variants=collagen-VI native triple-helical substrate; exportable_edge_count=2	collagen-VI native triple-helical substrate	collagen-VI native triple-helical substrate	23B	collagen-VI substrate-state-specific integrin adhesion	2
NODE02403	collagenous scarring and locomotor outcome	signaling_effector					modules=23B; pathways=COL2A1 SCI scar function; label_variants=collagenous scarring and locomotor outcome; exportable_edge_count=1	collagenous scarring and locomotor outcome	collagenous scarring and locomotor outcome	23B	COL2A1 SCI scar function	1
NODE02404	Colq	ligand		Colq			modules=20B; pathways=Pathway not established; label_variants=Colq; exportable_edge_count=1	Colq	Colq	20B	Pathway not established	1
NODE02405	COLQ/collagen Q	ligand					modules=21B; pathways=COLQ-LRP4-NMJ-regulation; label_variants=COLQ/collagen Q; exportable_edge_count=1	COLQ/collagen Q	COLQ/collagen Q	21B	COLQ-LRP4-NMJ-regulation	1
NODE02406	commissural axon anterior-posterior guidance phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=commissural axon anterior-posterior guidance phenotype; exportable_edge_count=1	commissural axon anterior-posterior guidance phenotype	commissural axon anterior-posterior guidance phenotype	22B	phenotype	1
NODE02407	commissural axon guidance	signaling_effector					modules=23B; pathways=SLIT2-DAG1 basement-membrane guidance scaffold; label_variants=commissural axon guidance; exportable_edge_count=1	commissural axon guidance	commissural axon guidance	23B	SLIT2-DAG1 basement-membrane guidance scaffold	1
NODE02408	Comp	ligand		Comp			modules=20B;23B; pathways=COMP RGD–αVβ3 adhesion branch;COMP–CD47 cytoskeletal adhesion branch;ECM/integrin adhesion receptor family;Scavenger/uptake-associated receptor family; label_variants=COMP; Comp; exportable_edge_count=7	Comp	COMP; Comp	20B;23B	COMP RGD–αVβ3 adhesion branch;COMP–CD47 cytoskeletal adhesion branch;ECM/integrin adhesion receptor family;Scavenger/uptake-associated receptor family	7
NODE02409	COMP/TSP5	ligand					modules=21B; pathways=COMP-CD47-adhesion;COMP-alpha5beta1-adhesion;COMP-alphavbeta3-adhesion; label_variants=COMP/TSP5; exportable_edge_count=3	COMP/TSP5	COMP/TSP5	21B	COMP-CD47-adhesion;COMP-alpha5beta1-adhesion;COMP-alphavbeta3-adhesion	3
NODE02410	Competence-stimulating peptide 1/CSP-1	ligand					modules=21B; pathways=CSP1-MRGPRX2-mast-cell-host-defense; label_variants=Competence-stimulating peptide 1/CSP-1; exportable_edge_count=1	Competence-stimulating peptide 1/CSP-1	Competence-stimulating peptide 1/CSP-1	21B	CSP1-MRGPRX2-mast-cell-host-defense	1
NODE02411	Complanadine A	ligand					modules=21B; pathways=ComplanadineA-MRGPRX2-selective-agonism; label_variants=Complanadine A; exportable_edge_count=1	Complanadine A	Complanadine A	21B	ComplanadineA-MRGPRX2-selective-agonism	1
NODE02412	complex	receptor		complex			modules=20B; pathways=Pathway not established; label_variants=complex; exportable_edge_count=1	complex	complex	20B	Pathway not established	1
NODE02413	Compound 48/80	ligand					modules=21B; pathways=Compound48-80-MRGPRX2-basic-secretagogue; label_variants=Compound 48/80; exportable_edge_count=1	Compound 48/80	Compound 48/80	21B	Compound48-80-MRGPRX2-basic-secretagogue	1
NODE02414	Compound 82879	signaling_effector					modules=21B; pathways=82879-LXR-ABCA1-astrocyte-ApoE; label_variants=Compound 82879; exportable_edge_count=13	Compound 82879	Compound 82879	21B	82879-LXR-ABCA1-astrocyte-ApoE	13
NODE02415	contact-independent neuronal synaptic pruning and network disconnection	signaling_effector					modules=21B; pathways=microglial-EV-NEU3-neuronal-pruning-network-disconnection; label_variants=contact-independent neuronal synaptic pruning and network disconnection; exportable_edge_count=1	contact-independent neuronal synaptic pruning and network disconnection	contact-independent neuronal synaptic pruning and network disconnection	21B	microglial-EV-NEU3-neuronal-pruning-network-disconnection	1
NODE02416	Copper/Cu+	ligand					modules=21B; pathways=copper-lipoylated-DLAT-aggregation-cuproptosis;copper-lipoylated-DLAT-cuproptosis; label_variants=Copper/Cu+; exportable_edge_count=2	Copper/Cu+	Copper/Cu+	21B	copper-lipoylated-DLAT-aggregation-cuproptosis;copper-lipoylated-DLAT-cuproptosis	2
NODE02417	Core/hepatitis C virus core protein	ligand					modules=21B; pathways=HCV-core-gC1qR-T-cell-immunosuppression; label_variants=Core/hepatitis C virus core protein; exportable_edge_count=1	Core/hepatitis C virus core protein	Core/hepatitis C virus core protein	21B	HCV-core-gC1qR-T-cell-immunosuppression	1
NODE02418	Cort	ligand		Cort			modules=20B;21B; pathways=CORT-MRGPRB2-primary-evidence;Pathway not established; label_variants=CORT; Cort; exportable_edge_count=7	Cort	CORT; Cort	20B;21B	CORT-MRGPRB2-primary-evidence;Pathway not established	7
NODE02419	cortical astrocyte-enriched glia	signaling_effector					modules=21B; pathways=astroglial-exosome-synapsin-I-release; label_variants=cortical astrocyte-enriched glia; exportable_edge_count=1	cortical astrocyte-enriched glia	cortical astrocyte-enriched glia	21B	astroglial-exosome-synapsin-I-release	1
NODE02420	cortical microglia to the VZ/SVZ	signaling_effector					modules=21B; pathways=CXCL12-basal-progenitor-microglial-recruitment-development; label_variants=cortical microglia to the VZ/SVZ; exportable_edge_count=1	cortical microglia to the VZ/SVZ	cortical microglia to the VZ/SVZ	21B	CXCL12-basal-progenitor-microglial-recruitment-development	1
NODE02421	cortical microglial proliferation	signaling_effector					modules=21B; pathways=MIF-radial-glia-cortical-microglial-proliferation-development; label_variants=cortical microglial proliferation; exportable_edge_count=1	cortical microglial proliferation	cortical microglial proliferation	21B	MIF-radial-glia-cortical-microglial-proliferation-development	1
NODE02422	cortical neuron spine and synapse formation	signaling_effector					modules=21B; pathways=FBLN2-astrocyte-SEV-TGF-beta-synaptogenesis; label_variants=cortical neuron spine and synapse formation; exportable_edge_count=1	cortical neuron spine and synapse formation	cortical neuron spine and synapse formation	21B	FBLN2-astrocyte-SEV-TGF-beta-synaptogenesis	1
NODE02423	cortical neurons	signaling_effector					modules=21B; pathways=astrocyte-process-exosome-neuronal-uptake;neuron-exosomal-miR124a-astroglial-GLT1-bridge; label_variants=cortical neurons; exportable_edge_count=2	cortical neurons	cortical neurons	21B	astrocyte-process-exosome-neuronal-uptake;neuron-exosomal-miR124a-astroglial-GLT1-bridge	2
NODE02424	cortical-neuron axonal elongation after oxygen-glucose deprivation	signaling_effector					modules=21B; pathways=ischemic-astrocyte-exosome-PTGDS-axon-growth; label_variants=cortical-neuron axonal elongation after oxygen-glucose deprivation; exportable_edge_count=1	cortical-neuron axonal elongation after oxygen-glucose deprivation	cortical-neuron axonal elongation after oxygen-glucose deprivation	21B	ischemic-astrocyte-exosome-PTGDS-axon-growth	1
NODE02425	cortical-neuron survival under oxidative/ischemic stress	signaling_effector					modules=21B; pathways=glial-exosome-synapsin-I-neuroprotection; label_variants=cortical-neuron survival under oxidative/ischemic stress; exportable_edge_count=1	cortical-neuron survival under oxidative/ischemic stress	cortical-neuron survival under oxidative/ischemic stress	21B	glial-exosome-synapsin-I-neuroprotection	1
NODE02426	corticospinal axon regeneration and motor recovery after SCI	signaling_effector					modules=23B; pathways=EFNB2 astrocyte-mediated SCI regeneration inhibition; label_variants=corticospinal axon regeneration and motor recovery after SCI; exportable_edge_count=1	corticospinal axon regeneration and motor recovery after SCI	corticospinal axon regeneration and motor recovery after SCI	23B	EFNB2 astrocyte-mediated SCI regeneration inhibition	1
NODE02427	Cortistatin	ligand		Cortistatin			modules=21B; pathways=Cortistatin-MRGPRX2-Gq-neuropeptide; label_variants=Cortistatin; exportable_edge_count=1	Cortistatin	Cortistatin	21B	Cortistatin-MRGPRX2-Gq-neuropeptide	1
NODE02428	COX2 mRNA in spinal cord after spinal cord injury	signaling_effector					modules=21B; pathways=BMSC-sEV-miR211-COX2-mRNA-SCI; label_variants=COX2 mRNA in spinal cord after spinal cord injury; exportable_edge_count=1	COX2 mRNA in spinal cord after spinal cord injury	COX2 mRNA in spinal cord after spinal cord injury	21B	BMSC-sEV-miR211-COX2-mRNA-SCI	1
NODE02429	COX2 protein in spinal cord after spinal cord injury	signaling_effector					modules=21B; pathways=BMSC-sEV-miR211-COX2-protein-SCI; label_variants=COX2 protein in spinal cord after spinal cord injury; exportable_edge_count=1	COX2 protein in spinal cord after spinal cord injury	COX2 protein in spinal cord after spinal cord injury	21B	BMSC-sEV-miR211-COX2-protein-SCI	1
NODE02430	Coxsackievirus A21/CVA21	ligand					modules=21B; pathways=CVA21-CD55-viral-attachment; label_variants=Coxsackievirus A21/CVA21; exportable_edge_count=1	Coxsackievirus A21/CVA21	Coxsackievirus A21/CVA21	21B	CVA21-CD55-viral-attachment	1
NODE02431	Coxsackievirus A9 VP1	ligand					modules=21B; pathways=CAV9-VP1-alphaVbeta3-attachment-entry;CAV9-VP1-alphaVbeta6-binding-uncoating; label_variants=Coxsackievirus A9 VP1; exportable_edge_count=2	Coxsackievirus A9 VP1	Coxsackievirus A9 VP1	21B	CAV9-VP1-alphaVbeta3-attachment-entry;CAV9-VP1-alphaVbeta6-binding-uncoating	2
NODE02432	Coxsackievirus B3/CVB3	ligand					modules=21B; pathways=CVB3-CD55-viral-attachment; label_variants=Coxsackievirus B3/CVB3; exportable_edge_count=1	Coxsackievirus B3/CVB3	Coxsackievirus B3/CVB3	21B	CVB3-CD55-viral-attachment	1
NODE02433	CpG-DNA/oligodeoxynucleotide	ligand					modules=21B; pathways=CpG-DNA-TLR9-endosomal-innate-receptor; label_variants=CpG-DNA/oligodeoxynucleotide; exportable_edge_count=1	CpG-DNA/oligodeoxynucleotide	CpG-DNA/oligodeoxynucleotide	21B	CpG-DNA-TLR9-endosomal-innate-receptor	1
NODE02434	cPLA2alpha/COX2 and eicosanoid output	signaling_effector					modules=23B; pathways=LMW-HA TLR4 adaptor and inflammatory-output signaling; label_variants=cPLA2alpha/COX2 and eicosanoid output; exportable_edge_count=1	cPLA2alpha/COX2 and eicosanoid output	cPLA2alpha/COX2 and eicosanoid output	23B	LMW-HA TLR4 adaptor and inflammatory-output signaling	1
NODE02435	CPLX1/complexin-1	signaling_effector					modules=21B; pathways=CPLX1-synaptic-vesicle-fusion; label_variants=CPLX1/complexin-1; exportable_edge_count=1	CPLX1/complexin-1	CPLX1/complexin-1	21B	CPLX1-synaptic-vesicle-fusion	1
