staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
20B-EVID-STAGE-00040	20B	M20B-EVID-001853	M20B-E001853	M20A-EXT-0078	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-015;M20A-EXT20-EVID-063	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00041	20B	M20B-EVID-PROMO-20260826-016	M20B-E001853	PROMO-20A-L01-M20A-EXT-0078	promotion_round_primary_corroboration	PMID:12181451; https://pubmed.ncbi.nlm.nih.gov/12181451/; PMID:26472202; https://pubmed.ncbi.nlm.nih.gov/26472202/	primary_experiment_plus_independent_corroboration	human and/or mouse chemokine studies; orthology noted where limiting	2026-08-26 supervised lane-01 exact-pair corroboration; human and/or mouse chemokine studies; orthology noted where limiting	high	Lane-01 promotion; primary PMIDs 12181451; independent corroboration PMIDs 26472202	Primary mutational/binding work maps the CCL3-MIP-1α interaction site on CCR1, corroborated by independent NMR and receptor-binding analyses of the CCL3/CCR1 complex.	Most pair-specific binding work is human; mouse orthology and chemokine presentation context should remain explicit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00042	20B	M20B-EVID-001855	M20B-E001855	M20A-EXT-0080	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-004;M20A-EXT20-EVID-064	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00043	20B	M20B-EVID-PROMO-20260826-017	M20B-E001855	PROMO-20A-L01-M20A-EXT-0080	promotion_round_primary_corroboration	PMID:22822073; https://pubmed.ncbi.nlm.nih.gov/22822073/; PMID:36781849; https://pubmed.ncbi.nlm.nih.gov/36781849/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 22822073; independent corroboration PMIDs 36781849	EGF binding and dimerization are directly quantified for EGFR/ERBB2, with independent structural/functional analysis of EGF-bound EGFR/HER2 complexes.	EGFR is the primary EGF-binding receptor and ERBB2 modifies dimer affinity/signaling; complex is retained.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00044	20B	M20B-EVID-001856	M20B-E001856	M20A-EXT-0081	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-005;M20A-EXT20-EVID-065	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00045	20B	M20B-EVID-PROMO-20260826-018	M20B-E001856	PROMO-20A-L01-M20A-EXT-0081	promotion_round_primary_corroboration	PMID:9553109; https://pubmed.ncbi.nlm.nih.gov/9553109/; PMID:33750895; https://pubmed.ncbi.nlm.nih.gov/33750895/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 9553109; independent corroboration PMIDs 33750895	EREG activates pan-ErbB complexes in primary engineered-cell assays, and an independent NSCLC study shows EREG-induced EGFR/ERBB2 heterodimer signaling with ERBB2-dependent AKT output.	EREG has direct affinity for EGFR/ErbB4 more clearly than isolated ErbB2; EGFR/ERBB2 is retained as a functional heterodimer.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00046	20B	M20B-EVID-001857	M20B-E001857	M20A-EXT-0082	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-006;M20A-EXT20-EVID-066	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00047	20B	M20B-EVID-PROMO-20260826-019	M20B-E001857	PROMO-20A-L01-M20A-EXT-0082	promotion_round_primary_corroboration	PMID:9553109; https://pubmed.ncbi.nlm.nih.gov/9553109/; PMID:10214951; https://pubmed.ncbi.nlm.nih.gov/10214951/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 9553109; independent corroboration PMIDs 10214951	Primary pan-ErbB ligand studies support EREG activation of ERBB2/ERBB4 combinations, corroborated by independent soluble-receptor binding measurements for the same receptor combination.	ErbB4 is the principal direct EREG-binding subunit and ERBB2 is an auxiliary partner; complex is explicitly preserved.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00048	20B	M20B-EVID-001858	M20B-E001858	M20A-EXT-0083	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-001;M20A-EXT20-EVID-067	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00049	20B	M20B-EVID-PROMO-20260826-020	M20B-E001858	PROMO-20A-L01-M20A-EXT-0083	promotion_round_primary_corroboration	PMID:22057274; https://pubmed.ncbi.nlm.nih.gov/22057274/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 22057274; independent corroboration PMIDs 16597617	FGF1-FGFR2b binding is directly resolved by structure and mutational analysis, corroborated by a comprehensive primary FGFR specificity panel.	FGFR2 splice form is essential: evidence is for FGFR2b/FGFR2 ectodomain rather than an undifferentiated receptor isoform.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00050	20B	M20B-EVID-001859	M20B-E001859	M20A-EXT-0084	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-002;M20A-EXT20-EVID-068	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00051	20B	M20B-EVID-PROMO-20260826-021	M20B-E001859	PROMO-20A-L01-M20A-EXT-0084	promotion_round_primary_corroboration	PMID:16801131; https://pubmed.ncbi.nlm.nih.gov/16801131/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 16801131; independent corroboration PMIDs 16597617	Direct binding/mutational analysis tests FGF1 with FGFR3, corroborated by the primary mammalian FGF-FGFR specificity panel.	Evidence is splice-form/ectodomain dependent and FGF1 is promiscuous; the FGFR3 receptor form must remain preserved in downstream interpretation.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00052	20B	M20B-EVID-001861	M20B-E001861	M20A-EXT-0086	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-004;M20A-EXT20-EVID-070	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00053	20B	M20B-EVID-PROMO-20260826-022	M20B-E001861	PROMO-20A-L01-M20A-EXT-0086	promotion_round_primary_corroboration	PMID:40794773; https://pubmed.ncbi.nlm.nih.gov/40794773/; PMID:41903757; https://pubmed.ncbi.nlm.nih.gov/41903757/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 40794773; independent corroboration PMIDs 41903757	FGF10-FGFR2b structure/function studies directly resolve the pair, with an independent mouse/human functional study confirming the FGF10-FGFR2 axis.	FGFR2b is the relevant splice form and heparan sulfate is required for productive signaling.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00054	20B	M20B-EVID-001875	M20B-E001875	M20A-EXT-0100	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-018;M20A-EXT20-EVID-084	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00055	20B	M20B-EVID-PROMO-20260826-023	M20B-E001875	PROMO-20A-L01-M20A-EXT-0100	promotion_round_primary_corroboration	PMID:10830168; https://pubmed.ncbi.nlm.nih.gov/10830168/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 10830168; independent corroboration PMIDs 16597617	Primary FGF2-FGFR1 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR1c and heparan sulfate are the relevant molecular context; FGF2 also binds other FGFRs.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00056	20B	M20B-EVID-001876	M20B-E001876	M20A-EXT-0101	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-019;M20A-EXT20-EVID-085	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00057	20B	M20B-EVID-005257-P2-RELAY	M20B-E001876	M20A-EXT-0101	primary_recovery	PMID:36333298; https://pubmed.ncbi.nlm.nih.gov/36333298/	validated_primary_receptor_proximal_assay	Human T-ALL and mesenchymal-stromal-cell co-culture systems	primary_exact_or_complex_retrieval	Medium	PMID:36333298	FGF2/FGFR2-associated signaling was linked to PI3K/AKT/mTOR activation in a T-ALL mesenchymal-stromal-cell model.	FGFR inhibitor is not FGFR2-exclusive; pathway/ligand attribution is model-bounded and no terminal TF was established.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00058	20B	M20B-EVID-005258-P2-FUNC	M20B-E001876	M20A-EXT-0101	primary_recovery	PMID:36333298; https://pubmed.ncbi.nlm.nih.gov/36333298/	validated_primary_function_or_program_assay	Human T-ALL and mesenchymal-stromal-cell co-culture systems	primary_exact_or_complex_retrieval	Medium	PMID:36333298	FGF2/FGFR-associated pathway activity supported mesenchymal-stromal-cell support of T-ALL growth/survival in the tested co-culture model.	Not a purified receptor assay; inhibitor may affect multiple FGFRs; no SCI transfer or terminal TF.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00059	20B	M20B-EVID-PROMO-20260826-024	M20B-E001876	PROMO-20A-L01-M20A-EXT-0101	promotion_round_primary_corroboration	PMID:10830168; https://pubmed.ncbi.nlm.nih.gov/10830168/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 10830168; independent corroboration PMIDs 16597617	Primary FGF2-FGFR2 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR2c and heparan sulfate are the relevant molecular context; receptor isoform must remain explicit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00060	20B	M20B-EVID-001877	M20B-E001877	M20A-EXT-0102	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-020;M20A-EXT20-EVID-086	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00061	20B	M20B-EVID-005267-P2-RELAY	M20B-E001877	M20A-EXT-0102	primary_recovery	PMID:30202094; https://pubmed.ncbi.nlm.nih.gov/30202094/	validated_primary_receptor_proximal_assay	Mouse osteoblast progenitors	primary_exact_receptor_context_retrieval	Medium-low	PMID:30202094	FGF2-induced proliferation of mouse osteoblast progenitors was associated with FGFR2/FGFR3 receptor dependence in receptor siRNA assays.	FGFR2 and FGFR3 were evaluated together with other receptor perturbations; no purified FGF2-FGFR3 binding, complete relay, SCI transfer, or terminal TF was established.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00062	20B	M20B-EVID-005268-P2-FUNC	M20B-E001877	M20A-EXT-0102	primary_recovery	PMID:30202094; https://pubmed.ncbi.nlm.nih.gov/30202094/	validated_primary_function_or_program_assay	Mouse osteoblast progenitors	primary_exact_receptor_context_retrieval	Medium-low	PMID:30202094	FGF2-induced osteoblast-progenitor proliferation was reduced in the receptor-perturbation context in which FGFR2/FGFR3 were identified as the relevant receptor branches.	The result is a receptor-utilization phenotype rather than direct molecular binding and does not identify a terminal TF-to-target edge.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00063	20B	M20B-EVID-PROMO-20260826-025	M20B-E001877	PROMO-20A-L01-M20A-EXT-0102	promotion_round_primary_corroboration	PMID:14613973; https://pubmed.ncbi.nlm.nih.gov/14613973/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 14613973; independent corroboration PMIDs 16597617	Primary receptor-specific binding/mutational studies support FGF2-FGFR3c, corroborated by the comprehensive FGF-FGFR specificity panel.	Evidence is strongest for FGFR3c and heparan sulfate-dependent signaling; FGF2 is not receptor-exclusive.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00064	20B	M20B-EVID-001878	M20B-E001878	M20A-EXT-0103	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-021;M20A-EXT20-EVID-087	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00065	20B	M20B-EVID-005247-P2-DIRECT	M20B-E001878	M20A-EXT-0103	primary_recovery	PMID:1385111; DOI:10.1002/j.1460-2075.1992.tb05526.x; https://pubmed.ncbi.nlm.nih.gov/1385111/	validated_primary_direct_or_interaction_assay	mouse and human receptor-expression systems	primary_exact_or_complex_retrieval	High	PMID:1385111; DOI:10.1002/j.1460-2075.1992.tb05526.x	FGF2/bFGF bound FGFR4 in receptor-expression assays and induced ligand-dependent receptor autophosphorylation.	Cloned receptor-expression systems and older receptor nomenclature; no complete intracellular pathway, SCI output, or terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00066	20B	M20B-EVID-PROMO-20260826-026	M20B-E001878	PROMO-20A-L01-M20A-EXT-0103	promotion_round_primary_corroboration	PMID:1385111; https://pubmed.ncbi.nlm.nih.gov/1385111/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 1385111; independent corroboration PMIDs 16597617	Primary binding and autophosphorylation experiments identify FGFR4 as a direct FGF2-binding/signaling receptor, corroborated by the complete FGF-FGFR specificity panel.	FGFR4 activity is context and assay dependent and requires heparan sulfate; no splice suffix is needed for this receptor.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00067	20B	M20B-EVID-001886	M20B-E001886	M20A-EXT-0111	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-029;M20A-EXT20-EVID-095	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00068	20B	M20B-EVID-005246-P2-RELAY	M20B-E001886	M20A-EXT-0111	primary_recovery	PMID:41724991; https://pubmed.ncbi.nlm.nih.gov/41724991/	validated_primary_receptor_proximal_assay	mouse	primary_exact_fgf_layered_recovery	High for tested SCI pathway	PMID:41724991	After mouse SCI, recombinant FGF4 enhanced macrophage myelin-debris phagocytosis and lysosomal processing through an FGFR1-associated PI3K/AKT pathway.	The study is receptor-attributed/pathway evidence, not a purified ligand-receptor binding assay. FGFR1 complex stoichiometry, PI3K/AKT effectors, and Clec10a are not terminal TF evidence.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00069	20B	M20B-EVID-005246-P2-FUNC	M20B-E001886	M20A-EXT-0111	primary_recovery	PMID:41724991; https://pubmed.ncbi.nlm.nih.gov/41724991/	validated_primary_function_or_program_assay	mouse	primary_exact_fgf_layered_recovery	High for tested mouse SCI model	PMID:41724991	FGF4 treatment improved macrophage myelin-debris clearance and lysosomal processing after mouse SCI and was associated with neuroprotective functional output through the tested FGFR1-PI3K/AKT-Clec10a branch.	The paper does not establish purified FGF4–FGFR1 binding or a terminal TF-to-target edge. Species, injury model, macrophage state, and pathway attribution remain bounded.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00070	20B	M20B-EVID-PROMO-20260826-027	M20B-E001886	PROMO-20A-L01-M20A-EXT-0111	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR1 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR1c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR1b.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00071	20B	M20B-EVID-001887	M20B-E001887	M20A-EXT-0112	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-030;M20A-EXT20-EVID-096	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00072	20B	M20B-EVID-PROMO-20260826-028	M20B-E001887	PROMO-20A-L01-M20A-EXT-0112	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR2 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR2c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR2b.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00073	20B	M20B-EVID-001888	M20B-E001888	M20A-EXT-0113	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-031;M20A-EXT20-EVID-097	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00074	20B	M20B-EVID-PROMO-20260826-029	M20B-E001888	PROMO-20A-L01-M20A-EXT-0113	promotion_round_primary_corroboration	PMID:11486033; https://pubmed.ncbi.nlm.nih.gov/11486033/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 11486033; independent corroboration PMIDs 16597617	Primary binding/activation and receptor-site mapping support FGF4 with FGFR3 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR3c/IIIc and heparan sulfate-dependent signaling.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00075	20B	M20B-EVID-001899	M20B-E001899	M20A-EXT-0124	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-042;M20A-EXT20-EVID-108	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00076	20B	M20B-EVID-005273-P2-DIRECT	M20B-E001899	M20A-EXT-0124	primary_recovery	PMID:10950949; DOI:10.1074/jbc.M003293200; https://pubmed.ncbi.nlm.nih.gov/10950949/	validated_primary_direct_or_interaction_assay	Human FGF7 and FGFR2-IIIb/KGFR receptor systems	primary_exact_fgf_receptor_retrieval	High	PMID:10950949; DOI:10.1074/jbc.M003293200	FGF7 recognized the FGFR2-IIIb/KGFR isoform; mutation and domain-swap assays showed receptor-binding specificity and corresponding biological potency.	The queued receptor is FGFR2 while the primary study is isoform-specific FGFR2-IIIb; no transfer to FGFR1/3/4 or terminal TF.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00077	20B	M20B-EVID-PROMO-20260826-030	M20B-E001899	PROMO-20A-L01-M20A-EXT-0124	promotion_round_primary_corroboration	PMID:42077601; https://pubmed.ncbi.nlm.nih.gov/42077601/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 42077601; independent corroboration PMIDs 16597617	Primary quantitative binding work directly resolves FGF7-FGFR2b, corroborated by the comprehensive FGF-FGFR specificity panel.	FGFR2b is essential; FGF7-family ligands are splice-form selective and require heparan sulfate.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00078	20B	M20B-EVID-001907	M20B-E001907	M20A-EXT-0132	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-008;M20A-EXT20-EVID-115	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00079	20B	M20B-EVID-PROMO-20260826-031	M20B-E001907	PROMO-20A-L01-M20A-EXT-0132	promotion_round_primary_corroboration	PMID:10049744; https://pubmed.ncbi.nlm.nih.gov/10049744/; PMID:7479980; https://pubmed.ncbi.nlm.nih.gov/7479980/	primary_experiment_plus_independent_corroboration	human subtype binding and/or mouse type-I IFN response; subtype caveat retained	2026-08-26 supervised lane-01 exact-pair corroboration; human subtype binding and/or mouse type-I IFN response; subtype caveat retained	high	Lane-01 promotion; primary PMIDs 10049744; independent corroboration PMIDs 7479980	IFN-β forms a stable IFNAR1/IFNAR2 receptor complex in primary biochemical studies, corroborated by mouse loss of Ifnar1 eliminating type-I interferon responses.	The register’s Ifnab label covers the beta subtype; receptor signaling is species and subtype dependent.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00080	20B	M20B-EVID-001909	M20B-E001909	M20A-EXT-0134	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-010;M20A-EXT20-EVID-116	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
