pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
avp adrb3	Avp Adrb3	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20adrb3;EuropePMC:https://europepmc.org/search?query=avp%20AND%20adrb3;PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC);PMID:26650439 (PubMed/Europe PMC);PMID:32978039 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=56; PubMed_hits=0; composite_component_search=no
avp gpr20	Avp Gpr20	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20gpr20;EuropePMC:https://europepmc.org/search?query=avp%20AND%20gpr20;PMID:31710717 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC);PMID:26650439 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=10; PubMed_hits=0; composite_component_search=no
avp gpr84	Avp Gpr84	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20gpr84;EuropePMC:https://europepmc.org/search?query=avp%20AND%20gpr84;PMID:31710717 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC);PMID:26650439 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=18; PubMed_hits=0; composite_component_search=no
avp oxtr	Avp Oxtr	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20oxtr;EuropePMC:https://europepmc.org/search?query=avp%20AND%20oxtr;PMID:30378258 (PubMed/Europe PMC);PMID:29487501 (PubMed/Europe PMC);PMID:28283809 (PubMed/Europe PMC);PMID:36113782 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=1208; PubMed_hits=70; composite_component_search=no
avp pth1r	Avp Pth1r	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20pth1r;EuropePMC:https://europepmc.org/search?query=avp%20AND%20pth1r;PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC);PMID:26650439 (PubMed/Europe PMC);PMID:22535891 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=52; PubMed_hits=0; composite_component_search=no
avp tshr	Avp Tshr	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20tshr;EuropePMC:https://europepmc.org/search?query=avp%20AND%20tshr;PMID:21713996 (PubMed/Europe PMC);PMID:19131502 (PubMed/Europe PMC);PMID:37569429 (PubMed/Europe PMC);PMID:16984239 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=294; PubMed_hits=4; composite_component_search=no
avp vipr1	Avp Vipr1	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=avp%20AND%20vipr1;EuropePMC:https://europepmc.org/search?query=avp%20AND%20vipr1;PMID:30385464 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC);PMID:26650439 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=74; PubMed_hits=0; composite_component_search=no
b2m cd247	B2m Cd247	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20cd247;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20cd247;PMID:36276947 (PubMed/Europe PMC);PMID:31096062 (PubMed/Europe PMC);PMID:40227387 (PubMed/Europe PMC);PMID:29033130 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=189; PubMed_hits=3; composite_component_search=no
b2m cd3d	B2m Cd3d	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20cd3d;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20cd3d;PMID:36276947 (PubMed/Europe PMC);PMID:29977931 (PubMed/Europe PMC);PMID:40227387 (PubMed/Europe PMC);PMID:32657201 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=462; PubMed_hits=4; composite_component_search=no
b2m cd3g	B2m Cd3g	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20cd3g;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20cd3g;PMID:36276947 (PubMed/Europe PMC);PMID:35818398 (PubMed/Europe PMC);PMID:38396726 (PubMed/Europe PMC);PMID:29977931 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=269; PubMed_hits=5; composite_component_search=no
b2m hfe	B2m Hfe	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20hfe;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20hfe;PMID:10791995 (PubMed/Europe PMC);PMID:41277739 (PubMed/Europe PMC);PMID:22624560 (PubMed/Europe PMC);PMID:11159549 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=239; PubMed_hits=4; composite_component_search=no
b2m klrc1	B2m Klrc1	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20klrc1;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20klrc1;PMID:30778252 (PubMed/Europe PMC);PMID:34493872 (PubMed/Europe PMC);PMID:30332631 (PubMed/Europe PMC);PMID:37635168 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=176; PubMed_hits=0; composite_component_search=no
b2m klrd1	B2m Klrd1	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20klrd1;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20klrd1;PMID:41126263 (PubMed/Europe PMC);PMID:30778252 (PubMed/Europe PMC);PMID:31633216 (PubMed/Europe PMC);PMID:30332631 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=201; PubMed_hits=1; composite_component_search=no
b2m tfrc	B2m Tfrc	reject_pair	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=b2m%20AND%20tfrc;EuropePMC:https://europepmc.org/search?query=b2m%20AND%20tfrc;PMID:37558778 (PubMed/Europe PMC);PMID:40444832 (PubMed/Europe PMC);PMID:22624560 (PubMed/Europe PMC);PMID:35792778 (PubMed/Europe PMC)	not applicable for exact pair	noncognate_or_non_ligand_receptor_relationship	Searches support a protein complex, intracellular regulator, adhesion partner, antagonist, or noncognate family relationship rather than the submitted extracellular ligand-receptor edge.	The relation may be biologically associated, but it is not the submitted ligand-receptor relationship.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=728; PubMed_hits=30; composite_component_search=no
bcan egfr	Bcan Egfr	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bcan%20AND%20egfr;EuropePMC:https://europepmc.org/search?query=bcan%20AND%20egfr;PMID:39424455 (PubMed/Europe PMC);PMID:38965505 (PubMed/Europe PMC);PMID:37088298 (PubMed/Europe PMC);PMID:41879092 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=360; PubMed_hits=4; composite_component_search=no
bdnf ngfr	Bdnf Ngfr	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bdnf%20AND%20ngfr;EuropePMC:https://europepmc.org/search?query=bdnf%20AND%20ngfr;PMID:36834612 (PubMed/Europe PMC);PMID:39027123 (PubMed/Europe PMC);PMID:35657457 (PubMed/Europe PMC);PMID:41142167 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary neurotrophin literature supports BDNF/proBDNF engagement of p75NTR/NGFR and receptor-dependent neuronal function.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=1458; PubMed_hits=81; composite_component_search=no
bgn ly96	Bgn Ly96	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bgn%20AND%20ly96;EuropePMC:https://europepmc.org/search?query=bgn%20AND%20ly96;PMID:25904789 (PubMed/Europe PMC);PMID:21047417 (PubMed/Europe PMC);PMID:31300040 (PubMed/Europe PMC);PMID:23468608 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=40; PubMed_hits=0; composite_component_search=no
bgn tlr1	Bgn Tlr1	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bgn%20AND%20tlr1;EuropePMC:https://europepmc.org/search?query=bgn%20AND%20tlr1;PMID:17853945 (PubMed/Europe PMC);PMID:20629986 (PubMed/Europe PMC);PMID:22677551 (PubMed/Europe PMC);PMID:18408889 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=126; PubMed_hits=0; composite_component_search=no
bgn tlr2	Bgn Tlr2	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bgn%20AND%20tlr2;EuropePMC:https://europepmc.org/search?query=bgn%20AND%20tlr2;PMID:36632455 (PubMed/Europe PMC);PMID:32050430 (PubMed/Europe PMC);PMID:27849015 (PubMed/Europe PMC);PMID:40387439 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary DAMP literature links extracellular biglycan to the submitted TLR activation pathway.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=622; PubMed_hits=11; composite_component_search=no
bgn tlr4	Bgn Tlr4	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bgn%20AND%20tlr4;EuropePMC:https://europepmc.org/search?query=bgn%20AND%20tlr4;PMID:30855801 (PubMed/Europe PMC);PMID:36632455 (PubMed/Europe PMC);PMID:32050430 (PubMed/Europe PMC);PMID:41465449 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary DAMP literature links extracellular biglycan to the submitted TLR activation pathway.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=666; PubMed_hits=13; composite_component_search=no
bmp10 acvr2a_acvrl1	Bmp10 Acvr2a_Acvrl1	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp10%20AND%20acvr2a_acvrl1;EuropePMC:https://europepmc.org/search?query=bmp10%20AND%20acvr2a_acvrl1	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Component-wise BMP/TGF-beta receptor literature was recovered, but exact ligand-specific assignment to this composite remains unresolved.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=61; PubMed_hits=0; composite_component_search=yes
bmp10 acvr2b_acvrl1	Bmp10 Acvr2b_Acvrl1	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp10%20AND%20acvr2b_acvrl1;EuropePMC:https://europepmc.org/search?query=bmp10%20AND%20acvr2b_acvrl1	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Component-wise BMP/TGF-beta receptor literature was recovered, but exact ligand-specific assignment to this composite remains unresolved.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=70; PubMed_hits=0; composite_component_search=yes
bmp10 eng	Bmp10 Eng	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp10%20AND%20eng;EuropePMC:https://europepmc.org/search?query=bmp10%20AND%20eng;PMID:37422716 (PubMed/Europe PMC);PMID:37490341 (PubMed/Europe PMC);PMID:41476036 (PubMed/Europe PMC);PMID:36348215 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=341; PubMed_hits=17; composite_component_search=no
bmp10 ffar2	Bmp10 Ffar2	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp10%20AND%20ffar2;EuropePMC:https://europepmc.org/search?query=bmp10%20AND%20ffar2;PMID:35202246 (PubMed/Europe PMC);PMID:22771707 (PubMed/Europe PMC);PMID:28153015 (PubMed/Europe PMC);PMID:40207138 (PubMed/Europe PMC)	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=4; PubMed_hits=0; composite_component_search=no
bmp10 gpr152	Bmp10 Gpr152	no_evidence	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp10%20AND%20gpr152;EuropePMC:https://europepmc.org/search?query=bmp10%20AND%20gpr152	none established for exact pair	no_exact_pair_primary_evidence	No pair-specific primary binding, activation, adhesion, or receptor-dependent function was recovered after expanded searches.	Hits, when present, were broad co-occurrence, family, pathway, expression, or database leads without exact-pair primary validation.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=0; PubMed_hits=0; composite_component_search=no
bmp2 acvr2a_bmpr1a	Bmp2 Acvr2a_Bmpr1a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp2%20AND%20acvr2a_bmpr1a;EuropePMC:https://europepmc.org/search?query=bmp2%20AND%20acvr2a_bmpr1a;PMID:41111476 (PubMed/Europe PMC);PMID:28977600 (PubMed/Europe PMC);PMID:30576023 (PubMed/Europe PMC);PMID:35494490 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=255; PubMed_hits=9; composite_component_search=yes
bmp2 acvr2a_bmpr1b	Bmp2 Acvr2a_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp2%20AND%20acvr2a_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp2%20AND%20acvr2a_bmpr1b;PMID:42234754 (PubMed/Europe PMC);PMID:35494490 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:18436533 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=214; PubMed_hits=5; composite_component_search=yes
bmp2 acvr2b_bmpr1a	Bmp2 Acvr2b_Bmpr1a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp2%20AND%20acvr2b_bmpr1a;EuropePMC:https://europepmc.org/search?query=bmp2%20AND%20acvr2b_bmpr1a;PMID:28977600 (PubMed/Europe PMC);PMID:37793513 (PubMed/Europe PMC);PMID:35494490 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=248; PubMed_hits=10; composite_component_search=yes
bmp2 acvr2b_bmpr1b	Bmp2 Acvr2b_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp2%20AND%20acvr2b_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp2%20AND%20acvr2b_bmpr1b;PMID:37333824 (PubMed/Europe PMC);PMID:35494490 (PubMed/Europe PMC);PMID:16622178 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=216; PubMed_hits=8; composite_component_search=yes
