pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
dlk1 notch1	Dlk1 Notch1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dlk1+notch1;https://pubmed.ncbi.nlm.nih.gov/42066389/;https://pubmed.ncbi.nlm.nih.gov/41610642/;https://pubmed.ncbi.nlm.nih.gov/41496518/;https://europepmc.org/search?query=dlk1+notch1;https://europepmc.org/article/MED/42066389;https://europepmc.org/article/MED/41610642;https://europepmc.org/article/MED/41496518	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dlk1,DLK1,Pref 1,FA1,delta like 1 homolog; receptor_aliases=notch1,NOTCH1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dlk2 notch1	Dlk2 Notch1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dlk2+notch1;https://pubmed.ncbi.nlm.nih.gov/39473022/;https://pubmed.ncbi.nlm.nih.gov/37776784/;https://pubmed.ncbi.nlm.nih.gov/35163478/;https://europepmc.org/search?query=dlk2+notch1;https://europepmc.org/article/MED/39473022;https://europepmc.org/article/MED/37776784;https://europepmc.org/article/MED/35163478	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dlk2,DLK2,EGF like repeats and discoidin I like domains 2; receptor_aliases=notch1,NOTCH1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dll1 notch1	Dll1 Notch1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dll1+notch1;https://pubmed.ncbi.nlm.nih.gov/42515075/;https://pubmed.ncbi.nlm.nih.gov/42501829/;https://pubmed.ncbi.nlm.nih.gov/42447766/;https://europepmc.org/search?query=dll1+notch1;https://europepmc.org/article/MED/42515075;https://europepmc.org/article/MED/42501829;https://europepmc.org/article/MED/42447766	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dll1,DLL1,Delta1,Delta like 1; receptor_aliases=notch1,NOTCH1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dll1 notch2	Dll1 Notch2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dll1+notch2;https://pubmed.ncbi.nlm.nih.gov/42531127/;https://pubmed.ncbi.nlm.nih.gov/42263921/;https://pubmed.ncbi.nlm.nih.gov/41945296/;https://europepmc.org/search?query=dll1+notch2;https://europepmc.org/article/MED/42531127;https://europepmc.org/article/MED/42263921;https://europepmc.org/article/MED/41945296	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dll1,DLL1,Delta1,Delta like 1; receptor_aliases=notch2,NOTCH2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dll1 notch3	Dll1 Notch3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dll1+notch3;https://pubmed.ncbi.nlm.nih.gov/41683216/;https://pubmed.ncbi.nlm.nih.gov/41274504/;https://pubmed.ncbi.nlm.nih.gov/41129232/;https://europepmc.org/search?query=dll1+notch3;https://europepmc.org/article/MED/41683216;https://europepmc.org/article/MED/41274504;https://europepmc.org/article/MED/41129232	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dll1,DLL1,Delta1,Delta like 1; receptor_aliases=notch3,NOTCH3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dll4 notch1	Dll4 Notch1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dll4+notch1;https://pubmed.ncbi.nlm.nih.gov/42587759/;https://pubmed.ncbi.nlm.nih.gov/42559487/;https://pubmed.ncbi.nlm.nih.gov/42465663/;https://europepmc.org/search?query=dll4+notch1;https://europepmc.org/article/MED/42587759;https://europepmc.org/article/MED/42559487;https://europepmc.org/article/MED/42465663	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dll4,DLL4,Delta like 4; receptor_aliases=notch1,NOTCH1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
dll4 notch2	Dll4 Notch2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=dll4+notch2;https://pubmed.ncbi.nlm.nih.gov/42263921/;https://pubmed.ncbi.nlm.nih.gov/41945296/;https://pubmed.ncbi.nlm.nih.gov/41727044/;https://europepmc.org/search?query=dll4+notch2;https://europepmc.org/article/MED/42263921;https://europepmc.org/article/MED/41945296;https://europepmc.org/article/MED/41727044	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=dll4,DLL4,Delta like 4; receptor_aliases=notch2,NOTCH2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
edil3 itgav	Edil3 Itgav	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=edil3+itgav;https://pubmed.ncbi.nlm.nih.gov/38873925/;https://europepmc.org/search?query=edil3+itgav;https://europepmc.org/article/MED/38873925	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=edil3,EDIL3,DEL1,EGF like repeats and discoidin I like domains 3; receptor_aliases=itgav,ITGAV; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
edil3 itgb3	Edil3 Itgb3	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=edil3+itgb3;https://pubmed.ncbi.nlm.nih.gov/38873925/;https://pubmed.ncbi.nlm.nih.gov/32817592/;https://pubmed.ncbi.nlm.nih.gov/28846069/;https://europepmc.org/search?query=edil3+itgb3;https://europepmc.org/article/MED/38873925;https://europepmc.org/article/MED/32817592;https://europepmc.org/article/MED/28846069	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=edil3,EDIL3,DEL1,EGF like repeats and discoidin I like domains 3; receptor_aliases=itgb3,ITGB3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha2	Efna2 Epha2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha2;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna2+epha2;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha2,EPHA2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha3	Efna2 Epha3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha3;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna2+epha3;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha3,EPHA3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha4	Efna2 Epha4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha4;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/34989027/;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna2+epha4;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/34989027;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha4,EPHA4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha5	Efna2 Epha5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha5;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://europepmc.org/search?query=efna2+epha5;https://europepmc.org/article/MED/41516312	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha5,EPHA5; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha6	Efna2 Epha6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha6;https://europepmc.org/search?query=efna2+epha6	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=efna2,EFNA2; receptor_aliases=epha6,EPHA6; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha7	Efna2 Epha7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha7;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna2+epha7;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha7,EPHA7; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna2 epha8	Efna2 Epha8	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna2+epha8;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://europepmc.org/search?query=efna2+epha8;https://europepmc.org/article/MED/41516312	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna2,EFNA2; receptor_aliases=epha8,EPHA8; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna3 epha4	Efna3 Epha4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna3+epha4;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/41307306/;https://pubmed.ncbi.nlm.nih.gov/38124114/;https://europepmc.org/search?query=efna3+epha4;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/41307306;https://europepmc.org/article/MED/38124114	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna3,EFNA3; receptor_aliases=epha4,EPHA4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna3 epha5	Efna3 Epha5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna3+epha5;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/33977106/;https://pubmed.ncbi.nlm.nih.gov/20882566/;https://europepmc.org/search?query=efna3+epha5;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/33977106;https://europepmc.org/article/MED/20882566	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna3,EFNA3; receptor_aliases=epha5,EPHA5; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha3	Efna4 Epha3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha3;https://pubmed.ncbi.nlm.nih.gov/33977106/;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna4+epha3;https://europepmc.org/article/MED/33977106;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha3,EPHA3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha4	Efna4 Epha4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha4;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/35462405/;https://pubmed.ncbi.nlm.nih.gov/34989027/;https://europepmc.org/search?query=efna4+epha4;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/35462405;https://europepmc.org/article/MED/34989027	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha4,EPHA4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha5	Efna4 Epha5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha5;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/33977106/;https://europepmc.org/search?query=efna4+epha5;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/33977106	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha5,EPHA5; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha6	Efna4 Epha6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha6;https://pubmed.ncbi.nlm.nih.gov/33977106/;https://europepmc.org/search?query=efna4+epha6;https://europepmc.org/article/MED/33977106	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha6,EPHA6; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha7	Efna4 Epha7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha7;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/33977106/;https://pubmed.ncbi.nlm.nih.gov/27446912/;https://europepmc.org/search?query=efna4+epha7;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/33977106;https://europepmc.org/article/MED/27446912	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha7,EPHA7; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna4 epha8	Efna4 Epha8	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna4+epha8;https://pubmed.ncbi.nlm.nih.gov/41516312/;https://pubmed.ncbi.nlm.nih.gov/25258252/;https://europepmc.org/search?query=efna4+epha8;https://europepmc.org/article/MED/41516312;https://europepmc.org/article/MED/25258252	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna4,EFNA4; receptor_aliases=epha8,EPHA8; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
efna5 epha4	Efna5 Epha4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=efna5+epha4;https://pubmed.ncbi.nlm.nih.gov/39504047/;https://pubmed.ncbi.nlm.nih.gov/38701119/;https://pubmed.ncbi.nlm.nih.gov/36834894/;https://europepmc.org/search?query=efna5+epha4;https://europepmc.org/article/MED/39504047;https://europepmc.org/article/MED/38701119;https://europepmc.org/article/MED/36834894	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=efna5,EFNA5; receptor_aliases=epha4,EPHA4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
