review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1229	h2-t18 cd8b1	H2-T18 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T18%20Cd8b1;https://europepmc.org/search?query=H2-T18%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T18 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1230	h2-t22 cd8a	H2-T22 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T22%20Cd8a;https://europepmc.org/search?query=H2-T22%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T22 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1231	h2-t22 cd8b1	H2-T22 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T22%20Cd8b1;https://europepmc.org/search?query=H2-T22%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T22 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1234	h2-t24 cd8a	H2-T24 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T24%20Cd8a;https://europepmc.org/search?query=H2-T24%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T24 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1235	h2-t24 cd8b1	H2-T24 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T24%20Cd8b1;https://europepmc.org/search?query=H2-T24%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T24 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1236	h2-t25 cd8a	H2-T25 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T25%20Cd8a;https://europepmc.org/search?query=H2-T25%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T25 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1237	h2-t25 cd8b1	H2-T25 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T25%20Cd8b1;https://europepmc.org/search?query=H2-T25%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T25 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1238	h2-t26 cd8a	H2-T26 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T26%20Cd8a;https://europepmc.org/search?query=H2-T26%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T26 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1239	h2-t26 cd8b1	H2-T26 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T26%20Cd8b1;https://europepmc.org/search?query=H2-T26%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T26 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1240	h2-t27 cd8a	H2-T27 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T27%20Cd8a;https://europepmc.org/search?query=H2-T27%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T27 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1241	h2-t27 cd8b1	H2-T27 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T27%20Cd8b1;https://europepmc.org/search?query=H2-T27%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T27 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1242	h2-t3 cd8a	H2-T3 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T3%20Cd8a;https://europepmc.org/search?query=H2-T3%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T3 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1243	h2-t3 cd8b1	H2-T3 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T3%20Cd8b1;https://europepmc.org/search?query=H2-T3%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T3 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1244	h2-t9 cd8a	H2-T9 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T9%20Cd8a;https://europepmc.org/search?query=H2-T9%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T9 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1245	h2-t9 cd8b1	H2-T9 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T9%20Cd8b1;https://europepmc.org/search?query=H2-T9%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T9 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0155	hbegf egfr_erbb2	Hbegf Egfr_erbb2	https://pubmed.ncbi.nlm.nih.gov/?term=Hbegf%20Egfr_erbb2;https://europepmc.org/search?query=Hbegf%20Egfr_erbb2;https://pubmed.ncbi.nlm.nih.gov/9135143/;https://europepmc.org/article/MED/9135143;https://pubmed.ncbi.nlm.nih.gov/12621152/;https://europepmc.org/article/MED/12621152;https://pubmed.ncbi.nlm.nih.gov/25086039/;https://europepmc.org/article/MED/25086039;https://pubmed.ncbi.nlm.nih.gov/26016774/;https://europepmc.org/article/MED/26016774	human, mouse and recombinant ERBB systems	family/complex-level evidence with receptor-context uncertainty	HB-EGF directly engages EGFR/ERBB4 and can induce ERBB2-containing receptor complexes, but the located evidence did not establish the submitted HB-EGF→specific ERBB heterodimer as a direct pair-specific binding event.	ERBB2 is kinase-active mainly as a heterodimeric co-receptor and ligand-induced phosphorylation/complex formation is not equivalent to direct HB-EGF binding to the submitted heterodimer.	aliases=Hbegf Egfr_erbb2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0156	hbegf erbb2_erbb4	Hbegf Erbb2_erbb4	https://pubmed.ncbi.nlm.nih.gov/?term=Hbegf%20Erbb2_erbb4;https://europepmc.org/search?query=Hbegf%20Erbb2_erbb4;https://pubmed.ncbi.nlm.nih.gov/9135143/;https://europepmc.org/article/MED/9135143;https://pubmed.ncbi.nlm.nih.gov/12621152/;https://europepmc.org/article/MED/12621152;https://pubmed.ncbi.nlm.nih.gov/25086039/;https://europepmc.org/article/MED/25086039;https://pubmed.ncbi.nlm.nih.gov/26016774/;https://europepmc.org/article/MED/26016774	human, mouse and recombinant ERBB systems	family/complex-level evidence with receptor-context uncertainty	HB-EGF directly engages EGFR/ERBB4 and can induce ERBB2-containing receptor complexes, but the located evidence did not establish the submitted HB-EGF→specific ERBB heterodimer as a direct pair-specific binding event.	ERBB2 is kinase-active mainly as a heterodimeric co-receptor and ligand-induced phosphorylation/complex formation is not equivalent to direct HB-EGF binding to the submitted heterodimer.	aliases=Hbegf Erbb2_erbb4,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
