review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-1183	h2-m10.2 cd8a	H2-M10.2 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1184	h2-m10.2 cd8b1	H2-M10.2 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1185	h2-m10.3 cd8a	H2-M10.3 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1186	h2-m10.3 cd8b1	H2-M10.3 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1187	h2-m10.4 cd8a	H2-M10.4 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1188	h2-m10.4 cd8b1	H2-M10.4 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1189	h2-m10.5 cd8a	H2-M10.5 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1190	h2-m10.5 cd8b1	H2-M10.5 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1191	h2-m10.6 cd8a	H2-M10.6 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1192	h2-m10.6 cd8b1	H2-M10.6 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1193	h2-m11 cd8a	H2-M11 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1194	h2-m11 cd8b1	H2-M11 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1195	h2-m2 cd8a	H2-M2 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1196	h2-m2 cd8b1	H2-M2 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1197	h2-m5 cd8a	H2-M5 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1198	h2-m5 cd8b1	H2-M5 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1199	h2-m9 cd8a	H2-M9 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1200	h2-m9 cd8b1	H2-M9 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1202	h2-q1 cd8a	H2-Q1 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1203	h2-q1 cd8b1	H2-Q1 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1204	h2-q1 kir3dl1	H2-Q1 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1205	h2-q10 cd8a	H2-Q10 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1206	h2-q10 cd8b1	H2-Q10 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1207	h2-q10 kir3dl1	H2-Q10 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1208	h2-q2 cd8a	H2-Q2 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1209	h2-q2 cd8b1	H2-Q2 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1210	h2-q2 kir3dl1	H2-Q2 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1211	h2-q4 cd8a	H2-Q4 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1212	h2-q4 cd8b1	H2-Q4 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1213	h2-q4 kir3dl1	H2-Q4 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1214	h2-q6 cd8a	H2-Q6 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1215	h2-q6 cd8b1	H2-Q6 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1216	h2-q6 kir3dl1	H2-Q6 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1217	h2-q7 cd8a	H2-Q7 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1218	h2-q7 cd8b1	H2-Q7 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1219	h2-q7 kir3dl1	H2-Q7 Kir3dl1	no_evidence	PMID:12370253 https://pubmed.ncbi.nlm.nih.gov/12370253/; EuropePMC:https://europepmc.org/article/MED/12370253; PMID:31420518 https://pubmed.ncbi.nlm.nih.gov/31420518/; EuropePMC:https://europepmc.org/article/MED/31420518	Human KIR3DL1/HLA-B systems versus submitted mouse H2	wrong species/allele; family-level NK evidence	KIR3DL1 binding/function was shown with human HLA-B Bw4, not submitted mouse H2.	No exact mouse H2–KIR3DL1 assay found.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1220	h2-q8 cd8a	H2-Q8 Cd8a	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
M20A-CELLCHAT-REMAINING-1221	h2-q8 cd8b1	H2-Q8 Cd8b1	retain_manual	PMID:19625641 https://pubmed.ncbi.nlm.nih.gov/19625641/; EuropePMC:https://europepmc.org/article/MED/19625641; PMID:34478713 https://pubmed.ncbi.nlm.nih.gov/34478713/; EuropePMC:https://europepmc.org/article/MED/34478713	Mouse MHC-I/CD8 systems; exact allele and individual chain limited	co-receptor binding; complex/allele-limited	MHC-I–CD8 binding was shown by SPR/structure or Q10 tetramer flow, but not the submitted individual chain and exact allele together.	Assays use peptide-loaded MHC-I and CD8αβ rather than a single CD8 subunit.	Independent PubMed, Europe PMC, and primary/authoritative-source re-review; no expression-only, pathway-only, family-only, or search-snippet evidence was used for promotion.
