pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
ppbp cxcr2	Ppbp Cxcr2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/20652010/;https://pubmed.ncbi.nlm.nih.gov/28368308/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5372524/	human CXCL7/PPBP and CXCR2 systems	 direct/receptor-dependent chemokine function; structural support	CXCL7/PPBP is identified as a CXCR2 ligand; CXCR2 blockade or CXCL7 depletion reduced invasion-related responses, and trapped CXCL7 heterodimer remained active in Ca2+ release assays.	PPBP maturation/processing, glycosaminoglycan binding, and heterodimerization can alter receptor activity; not all cited results are a purified direct receptor-binding assay.	Exact mature chemokine is CXCL7/PPBP; evidence is receptor-dependent activation/function, not expression-only.
ppia bsg	Ppia Bsg	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/11943775/;https://pubmed.ncbi.nlm.nih.gov/15671024/	human cyclophilin A and CD147/BSG systems	 direct binding; receptor-dependent signaling and chemotaxis	Secreted extracellular cyclophilin A binds CD147/BSG; CD147 and cyclophilin active-site residues are required for ERK activation and chemotaxis, while solution/peptide assays establish specific interaction.	Heparan sulfate is a required/primary binding component in the signaling assay; CD147 isoform and transmembrane-domain trafficking effects should not be conflated with the extracellular ligand interface.	Exact PPIA/CYPA to BSG/CD147 is supported by primary binding and receptor-dependent function.
ppy npy4r	Ppy Npy4r	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8700103/;https://pubmed.ncbi.nlm.nih.gov/9417917/	human cloned NPY4R in CHO cells; porcine/cross-species peptide comparisons	 direct peptide-receptor binding	Radiolabeled PYY binding to cloned human PP-preferring Y4/NPY4R was inhibited most potently by human pancreatic polypeptide, with PP structure-activity and affinity assays establishing the PP-NPY4R interaction.	The assay is a cloned human receptor system and does not establish every native species or receptor splice context; PYY is also a ligand but is not the submitted ligand.	Exact PPY/PP to NPY4R/Y4 is supported by radioligand competition binding.
prnp adgrg6	Prnp Adgrg6	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27501152/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5499706/	mouse primary Schwann cells and mice; human/heterologous HEK293T assay; zebrafish rescue	 direct agonism; receptor-dependent cAMP and myelination function	The flexible N-terminal PrP(C) tail and FT23-50 peptide induced Adgrg6/Gpr126-dependent cAMP responses; Gpr126 ablation eliminated the response and in vivo myelination phenotypes were rescued.	The active ligand is a PrP flexible-tail fragment rather than necessarily full-length surface PrP; peptide processing/availability and species context matter.	Exact PRNP/PrP(C) to ADGRG6/GPR126 is supported by receptor-dependent activation and functional genetics.
proc procr_f2r	Proc PROCR_F2R	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27561318/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5054700/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2190610/	human endothelial protein C receptor/PAR1 systems; mouse barrier-protection context	 direct ligand occupancy; receptor-complex-dependent activation/function	Protein C/APC occupies EPCR/PROCR and, after protease-dependent PAR1/F2R cleavage, produces biased PAR1 signaling; occupancy and PAR1-dependent barrier protection were tested in endothelial cells and in vivo.	PROCR is the ligand-binding chain and F2R/PAR1 is the protease-activated effector; intact zymogen versus APC and thrombin cleavage are mechanistically distinct.	Complex notation is justified, but this is not direct protein C binding to F2R alone; activation requires EPCR occupancy plus protease/PAR1 context.
pspn gfra4_ret	Pspn Gfra4_ret	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/9740802/;https://pubmed.ncbi.nlm.nih.gov/11116144/	human and mouse GFRA4/RET systems; cultured neurons	 direct binding; receptor-complex activation; survival function	PSPN/persephin binding to GFRA4 was shown by displacement/cross-linking; GFRA4 plus RET supported RET autophosphorylation and PSPN-dependent neuronal survival.	GFRA4 is a GPI-linked ligand-binding subunit and RET is the transmembrane signaling chain; splice forms include a putative soluble GFRA4 isoform.	Exact PSPN-GFRA4-RET receptor complex is directly supported, including receptor-chain requirement and functional activation.
ptprm ptprm	Ptprm Ptprm	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8394372/;https://pubmed.ncbi.nlm.nih.gov/8393854/;https://pmc.ncbi.nlm.nih.gov/articles/PMC9800333/	human PTPmu constructs/cells; conserved mammalian R2B structural context	 direct homophilic binding and cell adhesion	PTPmu/PTPRM expression induced cell aggregation, PTPmu-coated beads bound PTPmu ectodomain/cells, and the extracellular MAM-Ig-FN domains form a homophilic adhesion interface.	Adhesion depends on ectodomain conformation and surface presentation; catalytic cytoplasmic domains are not required for the binding assay, so this is adhesion rather than catalytic activation evidence.	Exact PTPRM-PTPRM homophilic interaction is directly demonstrated by cell aggregation and bead/ectodomain binding.
ptprs ntrk3	Ptprs Ntrk3	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC3056349/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6601719/	mouse hippocampal neurons and mouse brain; rat hippocampal follow-up	 direct trans-synaptic binding; adhesion; receptor-dependent synapse organization	TrkC/NTRK3 bound PTPsigma/PTPRS with high affinity in Fc/cell assays, and blocking antibody/knockdown disrupted bidirectional excitatory synapse differentiation; NT-3 modulated the complex in rat neurons.	The interaction is isoform/domain dependent and neurotrophin-independent for core adhesion; it is a trans-synaptic organizing complex, not canonical TrkC kinase activation by NT-3.	Exact PTPRS- NTRK3 pair is supported by binding and receptor-dependent synaptic adhesion/function.
pvr cd226	Pvr Cd226	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC2194180/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2211807/	human PVR/CD155 and CD226/DNAM-1 systems	 direct binding; adhesion; activating receptor function	PVR-Fc stained CD226-expressing cells and PVR expression enhanced CD226-dependent NK lysis; soluble CD226 binding and antibody blockade supported PVR-CD226 adhesion in endothelial transmigration.	PVR is a membrane adhesion ligand and its signaling outcome depends on CD226/LFA-1 and immune-cell context; species and receptor-density effects remain.	Exact PVR/CD155 to CD226/DNAM-1 is directly supported by ligand-Fc binding and receptor-dependent cytotoxicity/diapedesis.
pvr tigit	Pvr Tigit	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/22421438/;https://pmc.ncbi.nlm.nih.gov/articles/PMC10486284/	human PVR/TIGIT structural and cellular systems	 direct binding; adhesion; receptor-dependent signaling	The PVR/TIGIT crystal structure defines a specific interface; structure-guided mutations reduced PVR-TIGIT-mediated cell adhesion and TIGIT-induced PVR phosphorylation in primary dendritic cells.	TIGIT signaling depends on cis-trans receptor clustering and cellular context; cited evidence is principally human structural/cellular, not a universal cross-species claim.	Exact PVR/CD155 to TIGIT is directly supported by structural binding and receptor-dependent adhesion/signaling.
