species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	TP53	PGF	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005949:d6a6e0d03d13	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PGPEP1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014712:885b3bb10130	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PHACTR4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014713:80d84ac38c36	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PHLDA3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004959:2b29f64d7cb2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PIAS3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003048:30609b6b40a7;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008610	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PIDD1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004960:b8a30bc58275;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004961:d16b50f4cf2f	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLAC8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006128:34e3f01e5659	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLAGL1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002839:fda3028014ae;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008611	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLB1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014714:2da09562013e	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLCB1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005958:401273dfd600	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLCG2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014715:4575965a5a9d	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLD1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014716:2d081869580e	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLK1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001465:2559d52f8f9d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008612	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLK2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005575:d896a63c9fb1	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLK3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004806:4be8294b8dc0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008613	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLXNA1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006361:37ab5d24841c	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLXNA2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006267:57e6e44dbcd3	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PLXNB2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014717:7a1e0bcd618b	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PMAIP1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001662:fe18c6c5a520;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008614;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008615	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PML	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001419:0f7d304f785c;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008616	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PMS2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005207:95cd93091d86	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	POLD1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000800:f8d05db333c1;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008617	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PPARGC1A	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008618	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PPL	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014718:63549fd6b434	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PPM1D	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000640:cc47d6abcad5	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PPM1J	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005347:720a14ea8cd2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PPP4R3A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014719:b71b0a3ed6f7	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRC1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008620	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRDM1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002083:a1df27331e18	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRG3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004808:7265e8a1f461;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008621	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRKAB1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001272:f706361ff2a9;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008622	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRKAG2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014720:95e6e75677ca	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRKCE	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006133:1d118e4eb517	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRKCH	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006323:7ee0c3db3fa6;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006324:264a4859f82a	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRODH	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001870:9d39d5c6b4f1	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRPF40A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005617:9cf3b55eb563	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PRR5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014721:5b1f3a2fdbf1	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PSD3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014722:862fbf057d3c	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTEN	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000863:e49f3eb18d0e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008623;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008624	hold_direction_conflict	22B	conflicting_database_direction_unverified	database_assertion;direction_conflict	activating_target;repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			Conflicting source polarity; no adjudicating exact-pair primary evidence.	Hold: source records contain activating and repressing assertions without resolving exact-pair primary evidence. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTK2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002174:2fb4663c234d	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTP4A1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002403:94a741ccf261	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTPA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004807:4796534169aa;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008619	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTPN13	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000907:c1b3d1fcf169;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008625	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTPRF	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014723:6862287395e6	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTPRU	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014724:b1d734312de6	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PTTG1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001132:4f842d66f6e2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008626;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008627	hold_direction_conflict	22B	conflicting_database_direction_unverified	database_assertion;direction_conflict	activating_target;repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			Conflicting source polarity; no adjudicating exact-pair primary evidence.	Hold: source records contain activating and repressing assertions without resolving exact-pair primary evidence. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PXDN	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014725:70feeea841e9	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	PYCARD	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001978:ffe044810ac3	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RABGGTA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006508:26981f807ab7	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RAD51	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001879:fde97f2f7370	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RAD51B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004809:b2b7ac4162f0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008628	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RAPGEF1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014726:3e7b9ccb5468	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RASA3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014727:334a1a1d1921	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RASSF1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002768:a342052424c5;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008629	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RB1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000011:be582eb924f6;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008630	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RBFOX3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014728:36b66589a3b8	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RBM19	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014729:c36804f3820b	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RBMS1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014730:4977b28fee2a	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RBMS3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006389:7a4042134d3d	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RBPJ	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005263:185ebb678944	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	TP53	RCC2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005776:f08622cfed04	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
