curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-06050	human|RUNX1|CCL3	22B	human	RUNX1	CCL3	promote_to_22B	22B	primary_reference_verified	direct_binding	activating_target	12771199		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006475	TRRUST	12771199	activating_target	primary_reference_verified		11564	absent_from_frozen_graph	mapped_unique	false	false	human Jurkat T cells	PMA/PHA promoter activation	single_pair_primary		Jurkat/promoter-assay context; no SCI-specific evidence	RUNX1 binding at two CCL3/MIP-1alpha promoter sites, ChIP enrichment, and promoter mutation support direct regulation.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-06358	human|SP1|C4A	22B	human	SP1	C4A	promote_to_22B	22B	primary_reference_verified	direct_binding	activating_target	9574539	21345967	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007007	TRRUST	9574539	unknown	primary_reference_verified			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human HepG2 and HeLa promoter assays	basal promoter transcription	shared_primary_reused; 9574539 covers C4A/C4B; 21345967 gives limited C4 promoter corroboration	24B citation overlap; 9574539 supports Sp1-to-C4 promoter regulation only, not the Module 24B complement-function claim; no evidence transferred	Human promoter-assay context; 21345967 corroborates C4 promoter regulation but not independent Sp1 occupancy; no SCI-specific evidence	EMSA, DNase footprinting, and promoter mutagenesis support an Sp1 site required for human C4 promoter transcription; Module 22B TF-target evidence only.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-06359	human|SP1|C4B	22B	human	SP1	C4B	promote_to_22B	22B	primary_reference_verified	direct_binding	activating_target	9574539	21345967	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007008	TRRUST	9574539	unknown	primary_reference_verified			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human HepG2 and HeLa promoter assays	basal promoter transcription	shared_primary_reused; 9574539 covers C4A/C4B; 21345967 gives limited C4 promoter corroboration	24B citation overlap; 9574539 supports Sp1-to-C4 promoter regulation only, not the Module 24B complement-function claim; no evidence transferred	Human promoter-assay context; 21345967 corroborates C4 promoter regulation but not independent Sp1 occupancy; no SCI-specific evidence	The shared C4A/C4B promoter study supports Sp1-dependent C4 transcription; no complement receptor or function edge is inferred.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07643	human|EGR1|F3	22B	human	EGR1	F3	promote_to_22B	22B	primary_exact_verified	direct_binding+promoter_mutation	activating_target	10339488;8576248		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000130:a064748018dc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001432	OmniPath_DoRothEA;TRRUST	10329706;10339488;10551840;10674404;10707957;10846049;11149911;11520792;11594561;11606484;11756172;11978801;12427750;12483323;12543866;12600889;12730100;14530283;15492129;16037570;16849552;17967787;19652887;20018936;20371705;20671239;23409769;24186862;25109475;29307595;29427323;36443067;8576248;8647847;9045878;9081693;9437186;9653181;9974408	activating_target;unknown	unverified_public_record		11877	absent_from_frozen_graph	mapped_unique	false	false	human endothelial/epithelial cells	VEGF or hypoxia	primary_exact_pair		Multiple human cell systems.	EGR1 binding and functional F3/tissue-factor promoter motifs are primary.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07648	human|IRF1|CIITA	22B	human	IRF1	CIITA	promote_to_22B	22B	primary_exact_verified	direct_binding+promoter_reporter	activating_target	10557076;12052885	11675374	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000273:141dcad67ce2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003264;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003265	OmniPath_DoRothEA;TRRUST	10202014;10505975;10557076;10956389;11464288;11675374;11953317;11981818;12052885;12493643;14530341;16982896;17229644;17346795;17395590;19181703;21989738;27765819;29251779;33619341;35760800;37002866;9126988;9422398;9491997;9858567;9916712	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human B/thyroid cells	IFN-gamma; IFN-gamma+TNF-alpha	primary_exact_pair		STAT1/IRF1 enhanceosome cooperation.	Human CIITA promoter IV activation and IRF1 occupancy are primary findings.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07657	human|IRF1|IFNB1	22B	human	IRF1	IFNB1	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	1371248	10215868	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000404:74d36b674b22;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003281;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003282	OmniPath_DoRothEA;TRRUST	10215868;10377478;10702232;10848607;11196707;11303025;11750216;11846971;11888675;12077266;12093169;12592391;1289412;1310197;1371248;1382447;1431317;14651778;1472868;14741697;15355347;15494505;15516717;1630448;16501120;17018642;17073600;17273999;17785777;1793735;18575764;1886766;19628072;20308629;20422028;20709399;2208287;22358638;22547704;22744333;23420765;2370859;2557635;2566973;26011589;26195781;2850164;28754897;2911367;30009167;30269029;31156620;3409321;34696447;36307867;36456734;7543195;7630638;7678054;7686487;7843405;7852394;7957048;8021262;8035474;8106512;8265581;8332497;9181476;9315689;9422515;9446577;9649118;9659909;9659924;9707562;9865486	activating_target;unknown	unverified_public_record		12442	absent_from_frozen_graph	mapped_unique	false	true	human GM-637 fibroblasts	IRF1 expression/IFN-beta promoter	primary_exact_pair	ligand/relay: IFN-beta output explicitly reported; route separately	Classic promoter evidence.	IRF1 binding and activation of human IFNB1 promoter are primary findings.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07659	human|KLF4|CDKN1A	22B	human	KLF4	CDKN1A	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	10749849		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000435:5b663d5e2a2f;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003695;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003696	OmniPath_DoRothEA;TRRUST	10749849;12087069;14724568;15825076;16244670;16357509;16372018;17016435;17659301;18314491;18483411;18645021;19041854;19116884;19551868;19737957;20215880;21132436;21224073;21652709;21763782;21811764;22284679;22750490;23007394;23045286;23372771;23861801;23884787;26197891;26420673;26644403;26945917;27323810;27531889;28084302;28656310;30145810;30723175;32373233	activating_target;repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human HEK-derived/growth-control systems	serum deprivation/DNA damage/p53	primary_exact_pair		Mixed primary systems; one opposing database polarity.	KLF4/GKLF activation through proximal CDKN1A/p21 promoter is primary in this context.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07680	human|EGR1|CDKN1A	22B	human	EGR1	CDKN1A	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	18316600		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000850:534d6f44051b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001422	OmniPath_DoRothEA;TRRUST	10380885;11502738;12629205;12690110;17307334;18316600;18554781;19508870;20144199;20368687;20453878;21642427;22648623;23715767;24384380;26283511;28452807;29383185;29719592;30185552;30286430;31116991;31322266;31371485;33145887;36527644;37012388	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human U-87MG glioblastoma	EGR1 induction/knockdown	primary_exact_pair		Cancer-cell context.	EGR1 transactivation of human CDKN1A/p21 is primary.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07688	human|ATF2|PTGS2	22B	human	ATF2	PTGS2	promote_to_22B	22B	primary_exact_verified	direct_binding+promoter_reporter	activating_target	16007171		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000988:326477f26e9b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000291	OmniPath_DoRothEA;TRRUST	11278336;11901151;12057991;16007171;17031850;17591797;18945810;19082758;19201083;21436263;21857970;21866663;22669511;23878598;24287977;28618389;30090515;30314513;30551534	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human inflammatory/cancer cells	nitric oxide	primary_exact_pair		ATF2/c-Jun CRE context.	ATF2/c-Jun binding and PTGS2 activation are primary findings.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07753	human|IRF1|CXCL10	22B	human	IRF1	CXCL10	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	19880820;33689775	17167270	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002481:6810cd907956;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003266	OmniPath_DoRothEA;TRRUST	12947309;15381199;16253303;17167270;17255201;17274000;19342664;19541350;19756487;19880820;19929594;24127910;24130180;24464131;24838750;25452308;26305961;27551049;28318762;31235522;32508531;32853398;33335694;33689775;34824546;36284313;9794404;9858321	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human bronchial epithelial; Huh-7	rhinovirus/IFN and tumor contexts	primary_exact_pair	ligand/receptor: CXCL10-CXCR3 explicitly reported; route separately	Stimulus/cell dependent.	IRF1 promoter occupancy and dependent CXCL10 expression are primary findings; receptor routing is separate.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07767	human|KLF4|CDH1	22B	human	KLF4	CDH1	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	23451207	35219646	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002632:35953779f99b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003693	OmniPath_DoRothEA;TRRUST	20356845;20621050;21746878;22407433;22854048;23376074;23451207;24281002;24573354;25137052;25138274;25879941;25892014;25954999;26825466;27296948;27323810;27519276;28549095;29212199;29568911;29587259;30097516;30154443;30747213;31032663;31432191;31538102;31653828;32408542;35219646	activating_target	unverified_public_record		11606	absent_from_frozen_graph	mapped_unique	false	false	human breast cancer/epithelial cells	EMT/KLF4 re-expression	primary_exact_pair	adhesion: E-cadherin/CDH1 explicitly reported; route separately	Cancer/EMT context.	KLF4 regulation of human CDH1/E-cadherin is primary.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-07803	human|ATF2|CYP11B2	22B	human	ATF2	CYP11B2	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	11196473		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003964:7d20f0446617;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000268	OmniPath_DoRothEA;TRRUST	11196473;26096451;26471128	activating_target;unknown	unverified_public_record		11534	absent_from_frozen_graph	mapped_unique	false	true	human H295R adrenal	steroidogenic stimulation/ATF2 perturbation	primary_exact_pair		Adrenal endocrine context.	ATF2 occupancy and CYP11B2/aldosterone dependence are primary findings.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-08311	mouse|Klf4|Cdkn1a	22B	mouse	Klf4	Cdkn1a	promote_to_22B	22B	primary_exact_verified	direct_binding+perturbation_response	activating_target	10749849		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000439:92332475d67a	OmniPath_DoRothEA	10749849;12087069;14724568;15825076;16244670;16357509;16372018;17016435;17659301;18314491;18483411;18645021;19041854;19116884;19551868;19737957;20215880;21132436;21224073;21652709;21763782;21811764;22284679;22750490;23007394;23045286;23372771;23861801;23884787;26197891;26420673;26644403;26945917;27323810;27531889;28084302;28656310;30145810;30723175;32373233	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	mouse embryo fibroblasts	serum deprivation/DNA damage/p53	primary_exact_pair		Mouse Gklf/p21 biology included.	Klf4/GKLF activation of mouse Cdkn1a/p21 is primary.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-08367	mouse|Irf1|Tap1	22B	mouse	Irf1	Tap1	promote_to_22B	22B	primary_exact_verified	direct_binding+promoter_deletion	activating_target	14735146		OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001417:87c3ce168748;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002150	OmniPath_DoRothEA;TRRUST	11888675;14735146;15778351;18694960;8885869;9285409;9632673	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	mouse macrophages	IFN-gamma	primary_exact_pair		Mouse macrophage context.	IRF1 box required for murine Tap1 induction.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-08982	mouse|Egr1|F3	22B	mouse	Egr1	F3	promote_to_22B	22B	primary_exact_verified	direct_binding+genetic_perturbation	activating_target	9653181		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000798	TRRUST	20671239	unknown	unverified_public_record		11877	absent_from_frozen_graph	mapped_unique	false	false	mouse lung/phagocyte/vascular cells	hypoxia	primary_exact_pair		Pulmonary hypoxia model.	Egr1-null and promoter evidence support mouse F3 induction.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-09054	human|NFKB2|CCND2	22B	human	NFKB2	CCND2	promote_to_22B	22B	primary_reference_verified	perturbation_response	activating_target	18504428	\N	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004451:ea56ce4c3afa;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004898	OmniPath_DoRothEA;TRRUST	11313274;11314046;12145210;14978074;15078940;15591344;15728476;16174765;18504428;21637860;21790895;22859062;27166870;28127258;31721342;33248246	activating_target	primary_reference_verified			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human T cells with HTLV-I Tax; rat comparator context	HTLV-I Tax-induced NF-kB activation	not_applicable	not_applicable	Exact-pair NFKB2/p100 evidence is limited to an HTLV-I Tax-induced human T-cell/rat-comparator context; it is not a general NFKB2 regulon or SCI claim.	Exact-pair NFKB2→CCND2 evidence verified in PMID 18504428; source_records=2; database_ref_count=17.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-09057	human|NFKB2|CDK6	22B	human	NFKB2	CDK6	promote_to_22B	22B	primary_reference_verified	perturbation_response	activating_target	18504428	\N	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004452:92ea88842946;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004899	OmniPath_DoRothEA;TRRUST	15176996;18504428;28127258;32645343;36254600	activating_target	primary_reference_verified			absent_from_frozen_graph	absent_from_frozen_graph	false	false	human T cells with HTLV-I Tax; rat comparator context	HTLV-I Tax-induced NF-kB activation	not_applicable	not_applicable	Exact-pair NFKB2/p100 evidence is limited to an HTLV-I Tax-induced human T-cell/rat-comparator context; it is not a general NFKB2 regulon or SCI claim.	Exact-pair NFKB2→CDK6 evidence verified in PMID 18504428; source_records=2; database_ref_count=6.	staged_evidence_only;canonical_entity_role_gate_pending
