curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-02539	mouse|Myc|Prdm8	22B	mouse	Myc	Prdm8	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003705:adf9f28d9d6d	OmniPath_DoRothEA	12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02540	mouse|Myc|Prdx3	22B	mouse	Myc	Prdx3	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001023:a0b376c7f8b7	OmniPath_DoRothEA	12011429;12702757;19408305	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02541	mouse|Myc|Prkdc	22B	mouse	Myc	Prkdc	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003594:49d135d159d4	OmniPath_DoRothEA	12695333;20940401;26049366;27104757	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02542	mouse|Myc|Psmb1	22B	mouse	Myc	Psmb1	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003598:1b7453a81be9	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02543	mouse|Myc|Psmg1	22B	mouse	Myc	Psmg1	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003654:25a7f8560fd5	OmniPath_DoRothEA	12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02544	mouse|Myc|Pten	22B	mouse	Myc	Pten	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002902:b1289f3bb5ba	OmniPath_DoRothEA	12695333;17998413;19578399;20516112;21527520;23135913;24140063;24469837;24534190;24940389;27852622;28029649;29228674;32292506;33919657;34249684;34623601	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02545	mouse|Myc|Ptger2	22B	mouse	Myc	Ptger2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003599:7362c8d8fd43	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02546	mouse|Myc|Ptma	22B	mouse	Myc	Ptma	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target;unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000207:8f7b16d0d3c1;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002918;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002919	OmniPath_DoRothEA;TRRUST	10380878;11036085;12695333;12702757;1378271;15840017;17372028;1989881;25451688;7943664;8196628;8378090;8524267;8600028;8866647;9110315;9126360;9185588;9365169;9565685;7729426	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02547	mouse|Myc|Ptpa	22B	mouse	Myc	Ptpa	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003593:650663ea85c5	OmniPath_DoRothEA	12747840;27751849	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02548	mouse|Myc|Ptprf	22B	mouse	Myc	Ptprf	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:011462:22db23b11056	OmniPath_DoRothEA		unknown	unverified_public_record		13069	absent_from_frozen_graph	mapped_unique	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02549	mouse|Myc|Qdpr	22B	mouse	Myc	Qdpr	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003600:9eb94e70300a	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02550	mouse|Myc|Rab11a	22B	mouse	Myc	Rab11a	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006136:d650d36bcb00	OmniPath_DoRothEA	14680817	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02551	mouse|Myc|Rad51	22B	mouse	Myc	Rad51	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002662:b4184b61365e	OmniPath_DoRothEA	12747840;20940401;27104757;27358488;28173629;30182856;30638176;30736840;34728235	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02552	mouse|Myc|Rara	22B	mouse	Myc	Rara	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002539:3700f2d3a7cc	OmniPath_DoRothEA	12695333	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02553	mouse|Myc|Rarb	22B	mouse	Myc	Rarb	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003522:aabb507c2d5a	OmniPath_DoRothEA	11085504;12695333;19623543;35406744	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02554	mouse|Myc|Rbbp4	22B	mouse	Myc	Rbbp4	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003601:d6af5fc82a8e	OmniPath_DoRothEA	12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02555	mouse|Myc|Rbm39	22B	mouse	Myc	Rbm39	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003666:a1aa95c1c36f	OmniPath_DoRothEA	12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02556	mouse|Myc|Rbm8a	22B	mouse	Myc	Rbm8a	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003673:5b907b73dc58	OmniPath_DoRothEA	12747840;18414489	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02557	mouse|Myc|Rcc1	22B	mouse	Myc	Rcc1	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003192:1b583567359c	OmniPath_DoRothEA	12695333;14519204;36849955;9178906;9792927	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02558	mouse|Myc|Rfc2	22B	mouse	Myc	Rfc2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003602:e7c12995c940	OmniPath_DoRothEA	12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02559	mouse|Myc|Rgs2	22B	mouse	Myc	Rgs2	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003603:01b7bf804ae9	OmniPath_DoRothEA	12695333;15383626	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02560	mouse|Myc|Rhoa	22B	mouse	Myc	Rhoa	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002920	TRRUST	20383141	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02561	mouse|Myc|Rhog	22B	mouse	Myc	Rhog	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003464:b396af7e5606	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02562	mouse|Myc|Rida	22B	mouse	Myc	Rida	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003677:466fc1f49df6	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02563	mouse|Myc|Rpl10	22B	mouse	Myc	Rpl10	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003605:8ea03a37e434	OmniPath_DoRothEA	11085504;12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02564	mouse|Myc|Rpl13	22B	mouse	Myc	Rpl13	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004854:8b7c1694727f	OmniPath_DoRothEA	11085504	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02565	mouse|Myc|Rpl19	22B	mouse	Myc	Rpl19	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003607:ea213b960210	OmniPath_DoRothEA	11085504;12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02566	mouse|Myc|Rpl22	22B	mouse	Myc	Rpl22	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003608:f3e787ef1dd5	OmniPath_DoRothEA	11085504;12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02567	mouse|Myc|Rpl23	22B	mouse	Myc	Rpl23	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004855:1906a1b3f3f2	OmniPath_DoRothEA	11085504;14519204;28539603	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02568	mouse|Myc|Rpl26	22B	mouse	Myc	Rpl26	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003609:99369922e6af	OmniPath_DoRothEA	11085504;12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02569	mouse|Myc|Rpl27	22B	mouse	Myc	Rpl27	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003610:1a2393ffa470	OmniPath_DoRothEA	11085504;12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02570	mouse|Myc|Rpl27a	22B	mouse	Myc	Rpl27a	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003606:bdfaf468b46e	OmniPath_DoRothEA	12695333;24814345	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02571	mouse|Myc|Rpl3	22B	mouse	Myc	Rpl3	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003604:ab23c1ea61ce	OmniPath_DoRothEA	11983916;12747840;14519204;36150502	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02572	mouse|Myc|Rpl32	22B	mouse	Myc	Rpl32	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004856:0ad0e4b07c2c	OmniPath_DoRothEA	11085504;11983916	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02573	mouse|Myc|Rpl6	22B	mouse	Myc	Rpl6	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004857:c5caafc60f31	OmniPath_DoRothEA	11085504;14519204	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02574	mouse|Myc|Rps15	22B	mouse	Myc	Rps15	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003612:9749e2b7dad7	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02575	mouse|Myc|Rps15a	22B	mouse	Myc	Rps15a	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004858:57aa8a58dc37	OmniPath_DoRothEA	11085504;14519204	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02576	mouse|Myc|Rps16	22B	mouse	Myc	Rps16	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003613:d854eed2b08a	OmniPath_DoRothEA	11085504;12747840	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02577	mouse|Myc|Rps19	22B	mouse	Myc	Rps19	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003614:be88d7170225	OmniPath_DoRothEA	11085504;12695333;1280813;29976410	activating_target	unverified_public_record		13136	absent_from_frozen_graph	mapped_unique	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02578	mouse|Myc|Rps20	22B	mouse	Myc	Rps20	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004859:6dccd23271fb	OmniPath_DoRothEA	11085504;12808131	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02579	mouse|Myc|Rps6	22B	mouse	Myc	Rps6	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003611:bec2a787d6de	OmniPath_DoRothEA	12695333	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
PUBTF-AGENT-02580	mouse|Myc|Rps6ka2	22B	mouse	Myc	Rps6ka2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006210:45eda9566bc0	OmniPath_DoRothEA		activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap	No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.	review_ledger_only
