node_id	role	role_source	role_evidence
NODE01708	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01709	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01710	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01711	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01712	ligand	register_ligand_receptor_layer	edge=M21B-E000418; evidence=M21B-EVID-000361 || edge=M21B-E000439; evidence=M21B-EVID-000382
NODE01712	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01713	ligand	register_ligand_receptor_layer	edge=M20B-E001852; evidence=M20B-EVID-001852 || edge=M20B-E001853; evidence=M20B-EVID-001853 || edge=M21B-E000218; evidence=M21B-EVID-000161 || edge=M21B-E000219; evidence=M21B-EVID-000162 || edge=M24B-E000112; evidence=M24B-EVID-000154
NODE01713	receptor	register_ligand_receptor_layer	edge=M21B-E005051; evidence=M21B-EVID-004994
NODE01713	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01714	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01715	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01716	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01717	ligand	register_ligand_receptor_layer	edge=M21B-E003001; evidence=M21B-EVID-002944
NODE01717	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01718	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01719	ligand	register_ligand_receptor_layer	edge=M20B-E001788; evidence=M20B-EVID-001788 || edge=M20B-E002862; evidence=M20B-EVID-002862 || edge=M21B-E000220; evidence=M21B-EVID-000163
NODE01719	receptor	register_ligand_receptor_layer	edge=M21B-E005052; evidence=M21B-EVID-004995
NODE01719	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01720	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01721	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01722	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01723	ligand	register_ligand_receptor_layer	edge=M20B-E002873; evidence=M20B-EVID-002873 || edge=M20B-E002876; evidence=M20B-EVID-002876 || edge=M20B-E002877; evidence=M20B-EVID-002877 || edge=M20B-E005350; evidence=M20B-EVID-005350 || edge=M21B-E000221; evidence=M21B-EVID-000164 || edge=M21B-E000222; evidence=M21B-EVID-000165 || edge=M21B-E000223; evidence=M21B-EVID-000166 || edge=M21B-E006138; evidence=M21B-EVID-006081 || edge=M21B-E006139; evidence=M21B-EVID-006082 || edge=M21B-E006140; evidence=M21B-EVID-006083 || edge=M24B-E000113; evidence=M24B-EVID-000155 || edge=M24B-E000114; evidence=M24B-EVID-000156
NODE01723	receptor	register_ligand_receptor_layer	edge=M21B-E005056; evidence=M21B-EVID-004999
NODE01723	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01724	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01725	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01726	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01727	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01728	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01729	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01730	ligand	register_ligand_receptor_layer	edge=M21B-E000423; evidence=M21B-EVID-000366 || edge=M21B-E000625; evidence=M21B-EVID-000568 || edge=M21B-E000630; evidence=M21B-EVID-000573
NODE01730	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01731	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01732	ligand	register_ligand_receptor_layer	edge=M24B-E000115; evidence=M24B-EVID-000157 || edge=M24B-E000116; evidence=M24B-EVID-000158 || edge=M24B-E000117; evidence=M24B-EVID-000159
NODE01732	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01733	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01734	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01735	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01736	ligand	register_ligand_receptor_layer	edge=M21B-E000407; evidence=M21B-EVID-000350 || edge=M21B-E000408; evidence=M21B-EVID-000351 || edge=M21B-E000409; evidence=M21B-EVID-000352 || edge=M21B-E000410; evidence=M21B-EVID-000353 || edge=M21B-E000424; evidence=M21B-EVID-000367
NODE01736	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01737	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01738	ligand	register_ligand_receptor_layer	edge=M24B-E000025; evidence=M24B-EVID-000034 || edge=M24B-E000026; evidence=M24B-EVID-000035 || edge=M24B-E000118; evidence=M24B-EVID-000160
NODE01738	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01739	ligand	register_ligand_receptor_layer	edge=M21B-E000440; evidence=M21B-EVID-000383 || edge=M21B-E000441; evidence=M21B-EVID-000384 || edge=M21B-E000442; evidence=M21B-EVID-000385 || edge=M21B-E000443; evidence=M21B-EVID-000386
NODE01739	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01740	ligand	register_ligand_receptor_layer	edge=M23B-E001207; evidence=M23B-EVID-001607 || edge=M24B-E000034; evidence=M24B-EVID-000043
NODE01740	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01741	ligand	register_ligand_receptor_layer	edge=M21B-E002741; evidence=M21B-EVID-002684 || edge=M21B-E003035; evidence=M21B-EVID-002978 || edge=M21B-E003036; evidence=M21B-EVID-002979 || edge=M21B-E003037; evidence=M21B-EVID-002980 || edge=M21B-E003038; evidence=M21B-EVID-002981 || edge=M21B-E003039; evidence=M21B-EVID-002982 || edge=M21B-E006363; evidence=M21B-EVID-006306 || edge=M21B-E006364; evidence=M21B-EVID-006307
NODE01741	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01742	ligand	register_ligand_receptor_layer	edge=M21B-E005877; evidence=M21B-EVID-005820
NODE01742	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01743	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01744	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01745	ligand	register_ligand_receptor_layer	edge=M21B-E003024; evidence=M21B-EVID-002967 || edge=M21B-E003025; evidence=M21B-EVID-002968 || edge=M21B-E003083; evidence=M21B-EVID-003026 || edge=M21B-E003270; evidence=M21B-EVID-003213 || edge=M21B-E006256; evidence=M21B-EVID-006199 || edge=M21B-E006579; evidence=M21B-EVID-006522 || edge=M21B-E007034; evidence=M21B-EVID-006977 || edge=M21B-E007035; evidence=M21B-EVID-006978
NODE01745	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01746	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01747	ligand	register_ligand_receptor_layer	edge=M21B-E003026; evidence=M21B-EVID-002969 || edge=M21B-E003027; evidence=M21B-EVID-002970 || edge=M21B-E006687; evidence=M21B-EVID-006630
NODE01747	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01748	ligand	register_ligand_receptor_layer	edge=M21B-E006378; evidence=M21B-EVID-006321 || edge=M21B-E006379; evidence=M21B-EVID-006322 || edge=M23B-E001035; evidence=M23B-EVID-001397
NODE01748	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01749	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01749	target_gene	register_target_gene_layer	edge=M22B-E000448; evidence=M22B-EVID-000007 || edge=M22B-E000455; evidence=M22B-EVID-000077
NODE01750	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01751	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01752	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01753	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01754	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01755	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01756	ligand	register_ligand_receptor_layer	edge=M21B-E004715; evidence=M21B-EVID-004658 || edge=M21B-E004716; evidence=M21B-EVID-004659
NODE01756	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01757	receptor	register_ligand_receptor_layer	edge=M20B-E001853; evidence=M20B-EVID-001853 || edge=M20B-E002833; evidence=M20B-EVID-002833 || edge=M20B-E002862; evidence=M20B-EVID-002862 || edge=M21B-E000218; evidence=M21B-EVID-000161 || edge=M21B-E000221; evidence=M21B-EVID-000164 || edge=M21B-E000395; evidence=M21B-EVID-000338 || edge=M21B-E000399; evidence=M21B-EVID-000342 || edge=M21B-E000405; evidence=M21B-EVID-000348 || edge=M21B-E000407; evidence=M21B-EVID-000350 || edge=M21B-E000440; evidence=M21B-EVID-000383 || edge=M21B-E000444; evidence=M21B-EVID-000387 || edge=M21B-E005587; evidence=M21B-EVID-005530 || edge=M21B-E006164; evidence=M21B-EVID-006107 || edge=M24B-E000112; evidence=M24B-EVID-000154 || edge=M24B-E000113; evidence=M24B-EVID-000155 || edge=M24B-E000115; evidence=M24B-EVID-000157 || edge=M24B-E000118; evidence=M24B-EVID-000160
NODE01757	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01758	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01759	receptor	register_ligand_receptor_layer	edge=M21B-E006253; evidence=M21B-EVID-006196
NODE01759	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01760	receptor	register_ligand_receptor_layer	edge=M20B-E001786; evidence=M20B-EVID-001786 || edge=M20B-E001850; evidence=M20B-EVID-001850 || edge=M21B-E000227; evidence=M21B-EVID-000170 || edge=M21B-E000438; evidence=M21B-EVID-000381 || edge=M21B-E003383; evidence=M21B-EVID-003326 || edge=M23B-E000120; evidence=M23B-EVID-000188 || edge=M24B-E000110; evidence=M24B-EVID-000152
NODE01760	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01761	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01762	receptor	register_ligand_receptor_layer	edge=M20B-E001781; evidence=M20B-EVID-001781 || edge=M20B-E002821; evidence=M20B-EVID-002821 || edge=M20B-E003228; evidence=M20B-EVID-003228 || edge=M21B-E000217; evidence=M21B-EVID-000160 || edge=M21B-E000396; evidence=M21B-EVID-000339 || edge=M21B-E000400; evidence=M21B-EVID-000343 || edge=M21B-E000403; evidence=M21B-EVID-000346 || edge=M21B-E000408; evidence=M21B-EVID-000351 || edge=M21B-E000441; evidence=M21B-EVID-000384 || edge=M21B-E000445; evidence=M21B-EVID-000388 || edge=M21B-E005441; evidence=M21B-EVID-005384 || edge=M21B-E006224; evidence=M21B-EVID-006167 || edge=M21B-E006568; evidence=M21B-EVID-006511
NODE01762	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01763	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01764	receptor	register_ligand_receptor_layer	edge=M21B-E010699; evidence=M21B-EVID-010645
NODE01764	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01765	receptor	register_ligand_receptor_layer	edge=M21B-E007150; evidence=M21B-EVID-007093
NODE01765	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01766	receptor	register_ligand_receptor_layer	edge=M21B-E007000; evidence=M21B-EVID-006943
NODE01766	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01767	receptor	register_ligand_receptor_layer	edge=M24B-E000025; evidence=M24B-EVID-000034 || edge=M24B-E000086; evidence=M24B-EVID-000122 || edge=M24B-E000107; evidence=M24B-EVID-000149 || edge=M24B-E000116; evidence=M24B-EVID-000158
NODE01767	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01768	receptor	register_ligand_receptor_layer	edge=M21B-E006619; evidence=M21B-EVID-006562
NODE01768	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01769	receptor	register_ligand_receptor_layer	edge=M21B-E000222; evidence=M21B-EVID-000165 || edge=M21B-E000233; evidence=M21B-EVID-000176 || edge=M21B-E000397; evidence=M21B-EVID-000340 || edge=M21B-E000404; evidence=M21B-EVID-000347 || edge=M21B-E000406; evidence=M21B-EVID-000349 || edge=M21B-E000409; evidence=M21B-EVID-000352 || edge=M21B-E000439; evidence=M21B-EVID-000382 || edge=M21B-E000443; evidence=M21B-EVID-000386 || edge=M21B-E000741; evidence=M21B-EVID-000684 || edge=M24B-E000026; evidence=M24B-EVID-000035 || edge=M24B-E000108; evidence=M24B-EVID-000150 || edge=M24B-E000109; evidence=M24B-EVID-000151 || edge=M24B-E000111; evidence=M24B-EVID-000153 || edge=M24B-E000114; evidence=M24B-EVID-000156 || edge=M24B-E000117; evidence=M24B-EVID-000159
NODE01769	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01770	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01771	receptor	register_ligand_receptor_layer	edge=M21B-E006254; evidence=M21B-EVID-006197
NODE01771	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01772	receptor	register_ligand_receptor_layer	edge=M20B-E002955; evidence=M20B-EVID-002955 || edge=M21B-E000224; evidence=M21B-EVID-000167 || edge=M21B-E000225; evidence=M21B-EVID-000168
NODE01772	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01773	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01774	receptor	register_ligand_receptor_layer	edge=M20B-E005350; evidence=M20B-EVID-005350 || edge=M21B-E000219; evidence=M21B-EVID-000162 || edge=M21B-E000220; evidence=M21B-EVID-000163 || edge=M21B-E000223; evidence=M21B-EVID-000166 || edge=M21B-E000401; evidence=M21B-EVID-000344 || edge=M21B-E000410; evidence=M21B-EVID-000353 || edge=M21B-E000442; evidence=M21B-EVID-000385 || edge=M21B-E000446; evidence=M21B-EVID-000389
NODE01774	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01775	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01776	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01777	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01778	receptor	register_ligand_receptor_layer	edge=M21B-E006251; evidence=M21B-EVID-006194
NODE01778	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01779	receptor	register_ligand_receptor_layer	edge=M21B-E000232; evidence=M21B-EVID-000175 || edge=M21B-E005438; evidence=M21B-EVID-005381 || edge=M21B-E006233; evidence=M21B-EVID-006176 || edge=M21B-E006235; evidence=M21B-EVID-006178
NODE01779	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01780	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01781	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01782	receptor	register_ligand_receptor_layer	edge=M21B-E000258; evidence=M21B-EVID-000201 || edge=M21B-E000259; evidence=M21B-EVID-000202
NODE01782	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01783	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01784	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01785	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01786	receptor	register_ligand_receptor_layer	edge=M20B-E002831; evidence=M20B-EVID-002831 || edge=M21B-E000234; evidence=M21B-EVID-000177 || edge=M21B-E006691; evidence=M21B-EVID-006634
NODE01786	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01787	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01788	receptor	register_ligand_receptor_layer	edge=M21B-E000226; evidence=M21B-EVID-000169
NODE01788	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01789	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01790	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01791	ligand	register_ligand_receptor_layer	edge=M21B-E000317; evidence=M21B-EVID-000260
NODE01791	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01792	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01793	receptor	register_ligand_receptor_layer	edge=M21B-E000886; evidence=M21B-EVID-000829 || edge=M21B-E001324; evidence=M21B-EVID-001267 || edge=M21B-E002780; evidence=M21B-EVID-002723 || edge=M21B-E006351; evidence=M21B-EVID-006294 || edge=M23B-E001088; evidence=M23B-EVID-001470
NODE01793	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01794	ligand	register_ligand_receptor_layer	edge=M21B-E003848; evidence=M21B-EVID-003791
NODE01794	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01795	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01796	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01797	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01798	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01799	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01800	ligand	register_ligand_receptor_layer	edge=M21B-E005394; evidence=M21B-EVID-005337
NODE01800	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01801	ligand	register_ligand_receptor_layer	edge=M21B-E000695; evidence=M21B-EVID-000638
NODE01801	receptor	register_ligand_receptor_layer	edge=M21B-E002972; evidence=M21B-EVID-002915
NODE01801	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01802	receptor	register_ligand_receptor_layer	edge=M21B-E006613; evidence=M21B-EVID-006556
NODE01802	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01803	receptor	register_ligand_receptor_layer	edge=M20B-E003803; evidence=M20B-EVID-003803 || edge=M21B-E000146; evidence=M21B-EVID-000089 || edge=M21B-E005615; evidence=M21B-EVID-005558 || edge=M21B-E006738; evidence=M21B-EVID-006681
NODE01803	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01804	ligand	register_ligand_receptor_layer	edge=M20B-E002886; evidence=M20B-EVID-002886 || edge=M23B-E000121; evidence=M23B-EVID-000189
NODE01804	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01805	ligand	register_ligand_receptor_layer	edge=M21B-E005465; evidence=M21B-EVID-005408
NODE01805	receptor	register_ligand_receptor_layer	edge=M21B-E006980; evidence=M21B-EVID-006923
NODE01805	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01806	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01807	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01808	receptor	register_ligand_receptor_layer	edge=M21B-E002921; evidence=M21B-EVID-002864
NODE01808	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01809	ligand	register_ligand_receptor_layer	edge=M21B-E005469; evidence=M21B-EVID-005412
NODE01809	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01810	receptor	register_ligand_receptor_layer	edge=M20B-E002905; evidence=M20B-EVID-002905 || edge=M21B-E000669; evidence=M21B-EVID-000612
NODE01810	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01811	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01812	receptor	register_ligand_receptor_layer	edge=M21B-E006592; evidence=M21B-EVID-006535 || edge=M21B-E006596; evidence=M21B-EVID-006539
NODE01812	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01813	ligand	register_ligand_receptor_layer	edge=M20B-E002887; evidence=M20B-EVID-002887 || edge=M20B-E002888; evidence=M20B-EVID-002888 || edge=M21B-E000190; evidence=M21B-EVID-000133 || edge=M21B-E005794; evidence=M21B-EVID-005737
NODE01813	receptor	register_ligand_receptor_layer	edge=M20B-E002890; evidence=M20B-EVID-002890
NODE01813	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01814	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01815	ligand	register_ligand_receptor_layer	edge=M20B-E002890; evidence=M20B-EVID-002890 || edge=M21B-E001129; evidence=M21B-EVID-001072 || edge=M21B-E001130; evidence=M21B-EVID-001073 || edge=M21B-E005795; evidence=M21B-EVID-005738
NODE01815	receptor	register_ligand_receptor_layer	edge=M20B-E002887; evidence=M20B-EVID-002887 || edge=M21B-E000190; evidence=M21B-EVID-000133
NODE01815	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01816	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01817	receptor	register_ligand_receptor_layer	edge=M20B-E002888; evidence=M20B-EVID-002888
NODE01817	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01818	ligand	register_ligand_receptor_layer	edge=M21B-E001943; evidence=M21B-EVID-001886
NODE01818	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01819	receptor	register_ligand_receptor_layer	edge=M21B-E006686; evidence=M21B-EVID-006629 || edge=M21B-E006800; evidence=M21B-EVID-006743
NODE01819	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01820	ligand	register_ligand_receptor_layer	edge=M20B-E002893; evidence=M20B-EVID-002893 || edge=M21B-E001145; evidence=M21B-EVID-001088 || edge=M21B-E001146; evidence=M21B-EVID-001089 || edge=M21B-E005458; evidence=M21B-EVID-005401
NODE01820	receptor	register_ligand_receptor_layer	edge=M20B-E003804; evidence=M20B-EVID-003804
NODE01820	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01821	ligand	register_ligand_receptor_layer	edge=M21B-E005796; evidence=M21B-EVID-005739
NODE01821	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01822	receptor	register_ligand_receptor_layer	edge=M21B-E000665; evidence=M21B-EVID-000608 || edge=M21B-E000667; evidence=M21B-EVID-000610
NODE01822	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01823	ligand	register_ligand_receptor_layer	edge=M21B-E001964; evidence=M21B-EVID-001907
NODE01823	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01824	ligand	register_ligand_receptor_layer	edge=M21B-E001962; evidence=M21B-EVID-001905
NODE01824	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01825	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01826	ligand	register_ligand_receptor_layer	edge=M21B-E002106; evidence=M21B-EVID-002049
NODE01826	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01827	ligand	register_ligand_receptor_layer	edge=M21B-E000305; evidence=M21B-EVID-000248 || edge=M21B-E000662; evidence=M21B-EVID-000605 || edge=M21B-E005470; evidence=M21B-EVID-005413 || edge=M21B-E006663; evidence=M21B-EVID-006606
NODE01827	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01828	receptor	register_ligand_receptor_layer	edge=M20B-E002906; evidence=M20B-EVID-002906
NODE01828	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01829	receptor	register_ligand_receptor_layer	edge=M21B-E000670; evidence=M21B-EVID-000613
NODE01829	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01830	ligand	register_ligand_receptor_layer	edge=M21B-E001148; evidence=M21B-EVID-001091 || edge=M21B-E001149; evidence=M21B-EVID-001092 || edge=M21B-E001150; evidence=M21B-EVID-001093
NODE01830	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01831	ligand	register_ligand_receptor_layer	edge=M21B-E001151; evidence=M21B-EVID-001094
NODE01831	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01832	ligand	register_ligand_receptor_layer	edge=M21B-E001147; evidence=M21B-EVID-001090 || edge=M21B-E001917; evidence=M21B-EVID-001860
NODE01832	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01833	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01834	receptor	register_ligand_receptor_layer	edge=M20B-E004268; evidence=M20B-EVID-004268 || edge=M21B-E002783; evidence=M21B-EVID-002726 || edge=M21B-E005491; evidence=M21B-EVID-005434 || edge=M23B-E001082; evidence=M23B-EVID-001374
NODE01834	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01835	receptor	register_ligand_receptor_layer	edge=M21B-E006032; evidence=M21B-EVID-005975
NODE01835	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01836	receptor	register_ligand_receptor_layer	edge=M21B-E000678; evidence=M21B-EVID-000621
NODE01836	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01837	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01838	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01839	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01840	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01841	ligand	register_ligand_receptor_layer	edge=M20B-E002894; evidence=M20B-EVID-002894 || edge=M20B-E002895; evidence=M20B-EVID-002895
NODE01841	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE01842	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
