pmid	local_path	retrieval_status	retrieval_method	retrieved_at_utc	sha256	title
15520228	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15520228_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	eee749ac0209708bc953591a9cd10eadc8e1cd8a7d32d759010e3d3bfc55f747	Netrins and neogenin promote myotube formation.
15528364	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15528364_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	97c6677608666304ca74399e85f147ec70956d0500acdb5cfcf34bf23eea5365	The functional interaction of the beta 2 integrin lymphocyte function-associated antigen-1 with junctional adhesion molecule-A is mediated by the I domain.
15536074	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15536074_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f14d7d618e8d538a2fb4d74fa3d2a0ec2b33b36f2a846efd9674e0c32067649b	Inhibition of integrin-mediated cell adhesion but not directional cell migration requires catalytic activity of EphB3 receptor tyrosine kinase. Role of Rho family small GTPases.
15550623	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15550623_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	68e1114c9a4ded6e66a3eb5c442221140883097d3a224a96b1cd8110f647b207	Semaphorin 3E and plexin-D1 control vascular pattern independently of neuropilins.
15574885	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15574885_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	af8360d42e30a9229a82c54e802f87dd60b9d8e4b543a7252ced4615d933d21a	ADAM12 and alpha9beta1 integrin are instrumental in human myogenic cell differentiation.
15576472	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15576472_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	17b641916b8532bd0533fdf4343fa6d1e7ef1248e7572867514134341eea4b52	CD97, an adhesion receptor on inflammatory cells, stimulates angiogenesis through binding integrin counterreceptors on endothelial cells.
15590642	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15590642_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	abafa06f58ee185d5b0db4d0f55fae7aeed4c033e38f3daaf576237d6660a252	The lymphangiogenic vascular endothelial growth factors VEGF-C and -D are ligands for the integrin alpha9beta1.
15592496	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15592496_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	51aa6f76ac4d2ff3c66bdfc2fc3fe38f114839d1f925f677e1c3779cf762551e	Tenascin-W is found in malignant mammary tumors, promotes alpha8 integrin-dependent motility and requires p38MAPK activity for BMP-2 and TNF-alpha induced expression in vitro.
15637140	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15637140_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c46e4761516b74a857a57e07bdf16e66fd33131250f7bac6cae3e4e7735aa8a2	Transglutaminase-mediated oligomerization of the fibrin(ogen) alphaC domains promotes integrin-dependent cell adhesion and signaling.
15691705	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15691705_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	37861c62dd197ba8d5cd54c659adba5bb7b36d4cac8e6fdb87e74e4deae9edb7	Alpha7 integrin mediates neurite outgrowth of distinct populations of adult sensory neurons.
15691824	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15691824_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d0df7f0e0dc39f6e595094c5778ab97e7eb9e89f6f38cfd9e152a1ce78ed975a	External GTP-bound transglutaminase 2 is a molecular switch for chondrocyte hypertrophic differentiation and calcification.
15699129	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15699129_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	21e3b7771c1a01e7726dc93f9189c9d094632cb2b3faaafb2424b8b53afcb47a	Negative regulation of phagocytosis in macrophages by the CD47-SHPS-1 system.
15713841	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15713841_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	584c95443d55bdb1717d644c40c7fc839f70fd40d4d45bb9cced7dfc4ad57f8c	Ephrin-A2 reverse signaling negatively regulates neural progenitor proliferation and neurogenesis.
15721238	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15721238_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d68d6177762293cbae1499316f5fad149beeef5e7c377f0c60f923429347e2d7	Differential requirement for Plexin-A3 and -A4 in mediating responses of sensory and sympathetic neurons to distinct class 3 Semaphorins.
15748999	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15748999_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c98f6a9fc13523fef288e88a71caeb69852ab10bdf420d12d06cc8e369f21dfc	The antiangiogenic effect of thrombospondin-2 is mediated by CD36 and modulated by histidine-rich glycoprotein.
15811952	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15811952_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	94502af0e4759a256310343f071b98904b4d450294582f686d8a735d1e2771a4	The tumor suppressor TSLC1/NECL-2 triggers NK-cell and CD8+ T-cell responses through the cell-surface receptor CRTAM.
15814794	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15814794_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	412776097ba7f1f6d5d1837247b508583b59e86315c70f2e4fe2a453c263a02f	Plexin-a4 mediates axon-repulsive activities of both secreted and transmembrane semaphorins and plays roles in nerve fiber guidance.
15872091	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15872091_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e3e876e7552ed37c135eed83612ff30bde2ecdba7f3c4e99de64dc8b6cd6167f	Vav1 and Rac control chemokine-promoted T lymphocyte adhesion mediated by the integrin alpha4beta1.
15899827	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15899827_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	cd2b337f815040ea72a113294af59376c67d22118398f50fdd638e5ecba20fcf	Canstatin acts on endothelial and tumor cells via mitochondrial damage initiated through interaction with alphavbeta3 and alphavbeta5 integrins.
15901737	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15901737_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	1a6052be6d8ba562dfa63cb19ce1aba03536524d8edcc0b39a28452620ef90a0	Three distinct molecular surfaces in ephrin-A5 are essential for a functional interaction with EphA3.
15935995	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15935995_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c3de04fc0bca5e40bca29b2767f15f845380a8021ae40326ea2db88cd0214773	VIP enhances synaptic transmission to hippocampal CA1 pyramidal cells through activation of both VPAC1 and VPAC2 receptors.
15944146	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_15944146_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	21de1121cce7a0373ecd737745a09f468ea242c332dbaf7fd84a5de0fc4001fa	Platelet-derived growth factor receptor-beta (PDGFR-beta) activation promotes its association with the low density lipoprotein receptor-related protein (LRP). Evidence for co-receptor function.
16061220	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16061220_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	937c1022bd33b1a8b3da02375e49678e40f568721630f9c55a3cca962581bed7	Hierarchy of ADAM12 binding to integrins in tumor cells.
16093349	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16093349_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	100a29c465c20a81f614d119f1f77d466a20cdf264b9fa0d37194129d7348ba2	Dual interaction of JAM-C with JAM-B and alpha(M)beta2 integrin: function in junctional complexes and leukocyte adhesion.
16098142	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16098142_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	442a74f2c7a62175b76bfbe9692fbb89abd5cd9c8833c9dcfc506b483842ae98	Identification and characterization of a novel member of murine semaphorin family.
16099885	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16099885_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dd4b083035055b07bf4b129b39bf1a44d42c4aacf5a5f4280a2e483d5dc38f59	Mechanism and effect of thrombospondin-4 polymorphisms on neutrophil function.
16105980	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16105980_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	47c8d2bff1011b83b04b906d7c4c68e9fd2997c5e0e392f641fa213b770c8123	The extracellular matrix protein mindin serves as an integrin ligand and is critical for inflammatory cell recruitment.
16147531	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16147531_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d5812759b715e0430353f741430cd80fecb34d90cf2e3e6e44e1fd59a21c6589	Semaphorins: a new class of immunoregulatory molecules.
16267271	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16267271_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2e227885cf4779f3de173204431417c4c94b05d6d13317a4c80bfb7e3aef4860	An uncleavable uPAR mutant allows dissection of signaling pathways in uPA-dependent cell migration.
16286510	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16286510_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e92a4a0caf9173f1fbf9be3a34e8689eee553494745d3b2648e5e811d1530bbe	Growth factor-induced shedding of syndecan-1 confers glypican-1 dependence on mitogenic responses of cancer cells.
16291597	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16291597_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d52d09d87b396caefa16bbbf5de5ad5a65361aa0c88892373605b15867e6832e	Species- and cell type-specific interactions between CD47 and human SIRPalpha.
16317113	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16317113_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	48b8e057058331771e0209171889d169c4484192932a2561be5fd16b86c9c191	The amino terminus and the third extracellular loop of CX3CR1 contain determinants critical for distinct receptor functions.
16319926	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16319926_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3eb9662d7c48987b074c5c80e1f472d16306fbc7866677214f9de6104ffb8475	NGF rapidly increases membrane expression of TRPV1 heat-gated ion channels.
16326706	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16326706_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a0c6ae586245b71b5d3b05def304b74a230a3c5ec1da07fb16392ac8a990dd2f	Shp-1 mediates the antiproliferative activity of tissue inhibitor of metalloproteinase-2 in human microvascular endothelial cells.
16374458	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16374458_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a151d2ad2c7f15a80229132de9b138e11d954b322c532fa4a5c56ca7bd366b70	Increased neutrophil adherence in psoriasis: role of the human endothelial cell receptor Thy-1 (CD90).
16405521	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16405521_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	1e7c737bfe009df629ca87bbed6d6d10170b2e643b014384b55771fb06c1d4a2	Gain- and loss-of-function mutants confirm the importance of apical residues to the primary interaction of human glycoprotein VI with collagen.
16418330	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16418330_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	82831e1c757dc18669ac6a0f587b0ab7c64d024d3555a706d75cb656ebee5d0d	P-selectin binds to the D'-D3 domains of von Willebrand factor in Weibel-Palade bodies.
16481322	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16481322_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0d6bfba3083c1f8dd36eb32e85c606dc01f4dbaa2493a22a1ea61027babf86a5	Robo4 signaling in endothelial cells implies attraction guidance mechanisms.
16622416	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16622416_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3a9c8cdc4e52d21768c42a37522be3d6884ae3c3df8f29dd3e5f81c75cad83c4	APPL1 binds to adiponectin receptors and mediates adiponectin signalling and function.
16672672	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16672672_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	73af436c8618844956556db952f6a9bbf7e8d571cd4b43436fb7208e2a34d0f7	RanBPM contributes to Semaphorin3A signaling through plexin-A receptors.
16731529	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16731529_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	51a8ac59088a421a1547e38d0b297111ac818d076da96aa0a9cd52913ee77a5d	Integrin alpha3beta1, a novel receptor for alpha3(IV) noncollagenous domain and a trans-dominant Inhibitor for integrin alphavbeta3.
16809338	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16809338_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	585be9b08a6891a9dcb4eadf445ed45a20228173b657d7d9253343daacdefcd1	Arrestin serves as a molecular switch, linking endogenous alpha2-adrenergic receptor to SRC-dependent, but not SRC-independent, ERK activation.
16836993	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16836993_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	c02dff894305a08fbdf1aa317bc141b1bf00b0a76cc9376d68e6984988d5302c	Neogenin interacts with RGMa and netrin-1 to guide axons within the embryonic vertebrate forebrain.
16857342	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16857342_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	2c4cf605ccc048260712af3d1bcddc7f7b4bbb9f818831e90797ed7aa73be714	The V2 vasopressin receptor stimulates ERK1/2 activity independently of heterotrimeric G protein signalling.
16857989	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16857989_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f3b916d7a9fc22ef5d06035b3b9f09e3408968307b8c7260efa6386418374811	alpha-Chain phosphorylation of the human leukocyte CD11b/CD18 (Mac-1) integrin is pivotal for integrin activation to bind ICAMs and leukocyte extravasation.
16867992	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16867992_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3a36df56a3dcc2451bb790038ec176dbcdb4a17cc10140ac699bbebff04062ce	Structural and biophysical characterization of the EphB4*ephrinB2 protein-protein interaction and receptor specificity.
16886606	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16886606_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	e4b260b54e11ca02c62693e1efda67fca658bcc1ebe2b2bcb471dcc03d8bd583	The predominant CD44 splice variant in prostate cancer binds fibronectin, and calcitonin stimulates its expression.
1688848	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1688848_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a7b9e34c9c4e01b575f8e224e9ea0a5b7f0be0c45a1d10eba098c385420492df	Integrin (alpha v beta 3)-ligand interaction. Identification of a heterodimeric RGD binding site on the vitronectin receptor.
1690718	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1690718_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	601dcf30215aa0e618d1d1c3af6eaaceab4c36dfc6f05d96ff0844a5f435c6c9	The integrin beta 1 subunit associates with the vitronectin receptor alpha v subunit to form a novel vitronectin receptor in a human embryonic kidney cell line.
16917494	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16917494_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	6a86a873e784170884cc978f80f5a3f3bfdf665d00d3d327a7a1f7eb14a0a2d6	Integrin alpha3beta1-dependent activation of FAK/Src regulates Rac1-mediated keratinocyte polarization on laminin-5.
16973601	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16973601_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0a49c44d63f4da16b016b42b1d8817c913c06d766429eec7fb6c586fec3802ae	Integrin beta4 regulates migratory behavior of keratinocytes by determining laminin-332 organization.
16985175	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_16985175_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	81b1cf85c936c369f8fe9c8e40d06985b482b945fbb6a92570b525a7b3704097	Red-cell ICAM-4 is a ligand for the monocyte/macrophage integrin CD11c/CD18: characterization of the binding sites on ICAM-4.
17003372	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17003372_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	ada648243e36dfc805f9dfb7623cca72c8c1acdf3ef829c0997f44eff55d1638	ADAP is required for normal alphaIIbbeta3 activation by VWF/GP Ib-IX-V and other agonists.
1700790	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1700790_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dc52e63e2a4273d96e0fcbd437c759463265f67f5c376417a8554bb2b5598abe	Distinct transforming growth factor-beta (TGF-beta) receptor subsets as determinants of cellular responsiveness to three TGF-beta isoforms.
17030621	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17030621_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a96d316cd38f69623fb1870c465fa6e575c516021c01c008f9fc3dce9d002830	Loss of Hsp90 association up-regulates Src-dependent ErbB2 activity.
17032647	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17032647_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	bd4453e5faf26989c21bf66af71148b8c4e62a1862869e172a777ef491ccd7f1	Maximal beta3-adrenergic regulation of lipolysis involves Src and epidermal growth factor receptor-dependent ERK1/2 activation.
17034364	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17034364_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	4f23b03a949e1dfe4e7e792cf35511d9a1670cb2f838f4b9c486a006e26ae5ae	The lipidation status of acute-phase protein serum amyloid A determines cholesterol mobilization via scavenger receptor class B, type I.
17045821	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17045821_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	441921702fe9e18284148b29d5a5f8dd537694887fde9adc18c2963c61dbc446	CD44 is the signaling component of the macrophage migration inhibitory factor-CD74 receptor complex.
1709170	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1709170_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	30740b6ae5ad1c15dace314acd8597e9e668c336048d7a267d393db2741868e5	Integrins alpha v beta 3 and alpha v beta 5 contribute to cell attachment to vitronectin but differentially distribute on the cell surface.
1709677	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1709677_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	98032f5e594c40f968c08d6192e726d576dd22ebac1aadd6a796f9b9aec3a67c	Endothelial-leukocyte adhesion molecule 1 stimulates the adhesive activity of leukocyte integrin CR3 (CD11b/CD18, Mac-1, alpha m beta 2) on human neutrophils.
17143272	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17143272_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f7d1f720427018021db482028a325fc874678de7414efc535a19fbd033f79346	Cdk5 regulates EphA4-mediated dendritic spine retraction through an ephexin1-dependent mechanism.
17145500	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17145500_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	600635ed791c11f17100beb50610e35cbaab60cbabef274f3ae6c708d8742ddd	PlexinA1 signaling directs the segregation of proprioceptive sensory axons in the developing spinal cord.
17158881	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17158881_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dc429e857b8fa2d4ab54c359be09a6bd2a684f58c3afc3cf4681378cd01e9396	alphaVbeta6 is a novel receptor for human fibrillin-1. Comparative studies of molecular determinants underlying integrin-rgd affinity and specificity.
17164347	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17164347_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3b3c8feb13467134d4ec976f4a6f712cb160a6e95088a82d7bb89a2f210dee11	Generation of activation-specific human anti-alphaMbeta2 single-chain antibodies as potential diagnostic tools and therapeutic agents.
1717468	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1717468_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	fb6053af00b375e18603eb1587b43e073436ec21af39a7439fc2e76b23252f33	Arginine-glycine-aspartic acid binding leading to molecular stabilization between integrin alpha v beta 3 and its ligand.
17187173	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17187173_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	1673d1615ab159ca0635d560212cfe1416fd4c271933f9d4574cdcbaa1ca792c	Cellular uptake of amelogenin, and its localization to CD63, and Lamp1-positive vesicles.
1720120	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_1720120_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	01e8028030a6f75e509fbcd174593a0bdc91f446e2d3cae5f11e5bbe4ae8b0c0	Neurite outgrowth on immobilized axonin-1 is mediated by a heterophilic interaction with L1(G4).
17202377	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17202377_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	a40fe4f78a592e10c12f529ffb787be1a938852bf13c5c64d8cb66eb532fd1af	CD99 is a key mediator of the transendothelial migration of neutrophils.
17275838	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17275838_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	08f4acf08741fa97d9cf933128d8c4fec936895490a92ddb79778ffaacabc76c	Interaction of discoidin domain receptor 1 with collagen type 1.
17287464	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17287464_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	8b06b8e835565fe65a7aa6e51d73854cdc1340ecaf1c1c5db0ddc191cdaad6b0	Adiponectin-induced endothelial nitric oxide synthase activation and nitric oxide production are mediated by APPL1 in endothelial cells.
17314405	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17314405_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	dd03d24108c6d989de382dc7d10c42a144e1bf0914e796b1e1cee1cf1a562b9f	The short arm of laminin gamma2 chain of laminin-5 (laminin-332) binds syndecan-1 and regulates cellular adhesion and migration by suppressing phosphorylation of integrin beta4 chain.
17318185	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17318185_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	7626498e4af9ec00ff49d9e1a07457c1633e4235bb011d60d71a03aec8c963d3	Semaphorin-4A, an activator for T-cell-mediated immunity, suppresses angiogenesis via Plexin-D1.
17324588	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17324588_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	b475b1e1ea44544ba72ebcd4b4cf607378a0918ca12b2b6783d67deb60843d6b	Phosphoinositide-3-kinase and mitogen activated protein kinase signaling pathways mediate acute NGF sensitization of TRPV1.
17325197	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17325197_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	d94ffb152212510c7aafab8365354f8878c446bb32c6d34fe37b0dec4d3ac737	Alpha E beta 7 integrin interaction with E-cadherin promotes antitumor CTL activity by triggering lytic granule polarization and exocytosis.
17332338	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17332338_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	0d66eda006d6f4c913a0850d5914cd7ce0a299fc8d4ae1f1ea13ddc24b72b305	Osteopontin promotes integrin activation through outside-in and inside-out mechanisms: OPN-CD44V interaction enhances survival in gastrointestinal cancer cells.
17355965	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17355965_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	f1cd279a8f3653018e988f69a6c0b3237f5b97ab63cedf2ad21801a56a3b31e9	Mapping of the vitronectin-binding site on the urokinase receptor: involvement of a coherent receptor interface consisting of residues from both domain I and the flanking interdomain linker region.
17363377	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17363377_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	50d990c459f7bcd65db327ef493b6d166f33608c2328a376a6652ec83021df1e	Integrin alpha9beta1 directly binds to vascular endothelial growth factor (VEGF)-A and contributes to VEGF-A-induced angiogenesis.
17363916	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17363916_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	7d06bb0f2e17ab208e62a84179634a6dbf986026ce6b6178d2d0309fec0cc8ed	Constitutive expression and regulated release of the transmembrane chemokine CXCL16 in human and murine skin.
17377534	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_17377534_pubmed.xml	fetched	ncbi_pubmed_efetch_xml	2026-09-05T15:45:42.906638+00:00	3b31e3403fb46360b656d4d079a30f06d4b2958e38a12125f407a243bbff827a	Semaphorin 7A initiates T-cell-mediated inflammatory responses through alpha1beta1 integrin.
