edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes	module	evidence_id	source_kind	source_locator	source_locator_status	evidence_summary	limitations	evidence_layer	evidence_exportable	consolidation_note
SRC000812	M20B-E003848		REGISTER:M20B-EVID-003848-P2-FUNC		primary_experiment	mixed	contextual_support	medium	Primary CTR2/RAMP3 co-expression study reports an amylin-responsive receptor phenotype and pharmacology.	register_evidence_id=M20B-EVID-003848-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003848-P2-FUNC	supervised_primary_retrieval	PMID:10342886; DOI:10.1210/endo.140.6.6930	stable	IAPP/amylin-associated CTR2/RAMP3 receptor-complex functional context.	No isolated RAMP3 signaling or terminal TF claim.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 109; RAMP3-alone inference excluded.
SRC000813	M20B-E003855		REGISTER:M20B-EVID-003855		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2039;M20A-EXTLR08-EVID-0116	register_evidence_id=M20B-EVID-003855; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003855	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000814	M20B-E003856		REGISTER:M20B-EVID-003856		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2040;M20A-EXTLR08-EVID-0117	register_evidence_id=M20B-EVID-003856; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003856	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000815	M20B-E003859		REGISTER:M20B-EVID-003859		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2043;M20A-EXTLR08-EVID-0118	register_evidence_id=M20B-EVID-003859; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003859	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000816	M20B-E003861		REGISTER:M20B-EVID-003861		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2045;M20A-EXTLR08-EVID-0119	register_evidence_id=M20B-EVID-003861; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003861	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000817	M20B-E003862		REGISTER:M20B-EVID-003862		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2046;M20A-EXTLR08-EVID-0120	register_evidence_id=M20B-EVID-003862; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003862	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000818	M20B-E003863		REGISTER:M20B-EVID-003863		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2047;M20A-EXTLR08-EVID-0121	register_evidence_id=M20B-EVID-003863; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003863	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000819	M20B-E003864		REGISTER:M20B-EVID-003864		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2048;M20A-EXTLR08-EVID-0122	register_evidence_id=M20B-EVID-003864; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003864	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000820	M20B-E003865		REGISTER:M20B-EVID-003865		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2049;M20A-EXTLR08-EVID-0123	register_evidence_id=M20B-EVID-003865; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003865	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000821	M20B-E003870		REGISTER:M20B-EVID-003870		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2054;M20A-EXTLR08-EVID-0124	register_evidence_id=M20B-EVID-003870; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003870	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000822	M20B-E003870		REGISTER:M20B-EVID-003870-P2-FUNC		primary_experiment	mouse	contextual_support	medium	Primary telencephalin/ICAM-5 study reports microglial lamellipodial spreading and LFA-1 clustering.	register_evidence_id=M20B-EVID-003870-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003870-P2-FUNC	supervised_primary_retrieval	PMID:10592287; DOI:10.1016/S0006-8993(99)01984-8	stable	ICAM5/LFA-1-associated microglial morphology and receptor redistribution output.	The assay does not isolate ITGAL or ITGB2 alone and does not identify a terminal TF.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 107; functional layer kept separate from ICAM5/LFA-1 complex binding.
SRC000823	M20B-E003871		REGISTER:M20B-EVID-003871		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2055;M20A-EXTLR08-EVID-0125	register_evidence_id=M20B-EVID-003871; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003871	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000824	M20B-E003871		REGISTER:M20B-EVID-003871-P2-FUNC		primary_experiment	mouse	contextual_support	medium	Primary telencephalin/ICAM-5 study reports LFA-1 clustering and microglial spreading, supporting only the beta2-containing complex context.	register_evidence_id=M20B-EVID-003871-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003871-P2-FUNC	supervised_primary_retrieval	PMID:10592287; DOI:10.1016/S0006-8993(99)01984-8	stable	ICAM5/ITGB2-containing LFA-1 complex functional context.	The primary record does not isolate ITGB2-alone signaling or a terminal TF.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 107; subunit-alone inference excluded.
SRC000825	M20B-E003874		REGISTER:M20B-EVID-003874		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2058;M20A-EXT-BATCH002-EVID-049	register_evidence_id=M20B-EVID-003874; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003874	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: mixed; support label: direct_binding. Human and mouse constructs/models are mixed; study is not SCI-specific.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000826	M20B-E003874		REGISTER:M20B-EVID-003874-P2-FUNC		primary_experiment	human	contextual_support	medium	Primary B7-H2/ICOSL-Ig study reports dose-dependent T-cell proliferation and IL-2/IL-10 cytokine outputs under CD3 co-stimulation.	register_evidence_id=M20B-EVID-003874-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003874-P2-FUNC	supervised_primary_retrieval	PMID:11023515; DOI:10.1182/blood.V96.8.2808	stable	ICOSL-associated T-cell costimulation and cytokine output.	Output depends on CD3 stimulation strength; no terminal TF or SCI-specific model.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 108; functional output kept separate from direct ICOSL–ICOS binding.
SRC000827	M20B-E003876		REGISTER:M20B-EVID-003876		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2060;M20A-EXT-ITER-PROMO-EVID-040	register_evidence_id=M20B-EVID-003876; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003876	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000828	M20B-E003878		REGISTER:M20B-EVID-003878		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2062;M20A-EXTLR08-EVID-0126	register_evidence_id=M20B-EVID-003878; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003878	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000829	M20B-E003878		REGISTER:M20B-EVID-003878-P2-FUNC		primary_experiment	mouse	contextual_support	medium	Primary IGF-I/IR-context study reports enhanced cell viability and protection from apoptosis.	register_evidence_id=M20B-EVID-003878-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=downstream_or_functional; source_locator_status=stable	20B	M20B-EVID-003878-P2-FUNC	supervised_primary_retrieval	PMID:17325037; PMCID:PMC1899985; DOI:10.1128/MCB.01447-06	stable	IGF-I/INSR-associated cell-survival output.	No terminal TF, promoter occupancy, or SCI-repair phenotype; linked to the receptor-proximal record by the same frozen candidate edge.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 106; functional layer kept separate from the receptor-proximal relay.
SRC000830	M20B-E003878		REGISTER:M20B-EVID-003878-P2-RELAY		primary_experiment	mouse	pathway_membership	medium	Primary IGF-I/IR study shows IRS-2 activation through both IR splice variants with delayed low-level PI3K activation and no ERK activation in the tested models.	register_evidence_id=M20B-EVID-003878-P2-RELAY; original_source_kind=supervised_primary_retrieval; original_support_kind=receptor_proximal_relay; source_locator_status=stable	20B	M20B-EVID-003878-P2-RELAY	supervised_primary_retrieval	PMID:17325037; PMCID:PMC1899985; DOI:10.1128/MCB.01447-06	stable	IGF-I/INSR-associated IRS-2 and PI3K relay; no purified direct affinity claim.	Physiological concentration and isoform/context limitations; no terminal TF or SCI-specific model.	receptor_proximal_or_pathway	true	Validated in Module 20B Phase 2 batch 106; direct binding was not inferred from receptor-proximal signaling.
SRC000831	M20B-E003882		REGISTER:M20B-EVID-003882		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2066;M20A-EXT-ITER-PROMO-EVID-041	register_evidence_id=M20B-EVID-003882; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003882	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000832	M20B-E003882		REGISTER:M20B-EVID-003882-P2-FUNC		primary_experiment	human	contextual_support	medium	Primary glycosylated IGF-II isoform study reports fibroblast proliferation after IGF1R and insulin-receptor activation.	register_evidence_id=M20B-EVID-003882-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=downstream_or_functional; source_locator_status=stable	20B	M20B-EVID-003882-P2-FUNC	supervised_primary_retrieval	PMID:23166326; PMCID:PMC3537057; DOI:10.1074/jbc.M112.432013	stable	IGF-II/IGF1R-associated fibroblast proliferation output.	Isoform and glycosylation context; no named terminal TF or SCI-specific phenotype.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 106; functional layer kept separate from direct receptor evidence.
SRC000833	M20B-E003883		REGISTER:M20B-EVID-003883		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2067;M20A-EXT-ITER-PROMO-EVID-042	register_evidence_id=M20B-EVID-003883; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003883	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000834	M20B-E003884		REGISTER:M20B-EVID-003884		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2068;M20A-EXTLR08-EVID-0127	register_evidence_id=M20B-EVID-003884; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003884	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000835	M20B-E003884		REGISTER:M20B-EVID-003884-P2-FUNC		primary_experiment	human	contextual_support	medium	Primary IGF2/IR structural-cell study reports altered receptor signaling and trafficking after binding-site perturbation in IR-A/IR-B cells.	register_evidence_id=M20B-EVID-003884-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=downstream_or_functional; source_locator_status=stable	20B	M20B-EVID-003884-P2-FUNC	supervised_primary_retrieval	PMID:38521788; PMCID:PMC10960814; DOI:10.1038/s41467-024-46990-6	stable	IGF2/INSR-associated receptor signaling and trafficking output.	Saturated ligand and human receptor-construct context; no terminal TF or SCI-specific phenotype.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 106; functional layer kept separate from direct receptor evidence.
SRC000836	M20B-E003888		REGISTER:M20B-EVID-003888		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2072;M20A-EXT-BATCH007-EVID-003	register_evidence_id=M20B-EVID-003888; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003888	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. LRP6 is a Wnt co-receptor within a receptor complex rather than a standalone ligand receptor; species and assay context should be retained by the final curator.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000837	M20B-E003888		REGISTER:M20B-EVID-003888-P2-FUNC		primary_experiment	mixed	contextual_support	high	Primary IGFBP4/LRP6/Frz8 study reports Wnt/beta-catenin inhibition and cardiomyocyte differentiation/cardiogenesis outputs.	register_evidence_id=M20B-EVID-003888-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003888-P2-FUNC	supervised_primary_retrieval	PMID:18528331; DOI:10.1038/nature07027	stable	IGFBP4/LRP6-associated Wnt pathway and cardiogenic cellular function.	Developmental cardiogenesis context; no terminal TF or SCI-repair phenotype.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 113; functional output kept separate from direct LRP6-complex interaction.
SRC000838	M20B-E003889		REGISTER:M20B-EVID-003889		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2073;M20A-EXTLR08-EVID-0128	register_evidence_id=M20B-EVID-003889; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003889	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000839	M20B-E003890		REGISTER:M20B-EVID-003890		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2074;M20A-EXTLR08-EVID-0129	register_evidence_id=M20B-EVID-003890; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003890	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000840	M20B-E003890		REGISTER:M20B-EVID-003890-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary JBC study reports concentration-dependent SPR binding of recombinant human IGFL3 to immobilized human IGFLR1 ectodomain with subnanomolar apparent affinity.	register_evidence_id=M20B-EVID-003890-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_binding; source_locator_status=stable	20B	M20B-EVID-003890-P2-DIRECT	supervised_primary_retrieval	PMID:21454693; PMCID:PMC3099712; DOI:10.1074/jbc.M111.224626	stable	Direct human IGFL3–IGFLR1 extracellular binding; exact primary observation supports the ligand–receptor layer.	No IGFL3-induced receptor signaling, downstream TF, or cellular-function assay was reported; mouse-normalized edge transfer is not independently tested.	ligand_receptor_or_direct_molecular	true	Validated in Module 20B Phase 2 batch 115; direct molecular evidence only and downstream layers remain unknown.
SRC000841	M20B-E003896		REGISTER:M20B-EVID-003896		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2080;M20A-EXTLR08-EVID-0130	register_evidence_id=M20B-EVID-003896; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003896	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000842	M20B-E003896		REGISTER:M20B-EVID-003896-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary structural/thermodynamic study reports a calcium-dependent 1:1 complex between human IhhN and the human BOC FNIII3 domain.	register_evidence_id=M20B-EVID-003896-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_structural_binding; source_locator_status=stable	20B	M20B-EVID-003896-P2-DIRECT	supervised_primary_retrieval	PMID:20519495; PMCID:PMC2915694; DOI:10.1074/jbc.M110.131680	stable	Direct human Ihh–BOC extracellular binding in a co-receptor domain context.	IhhN and BOCFn3 fragments were used; no full-length cellular signaling or terminal-TF assay was imported.	ligand_receptor_or_direct_molecular	true	Validated in Module 20B Phase 2 batch 116; direct co-receptor binding only.
SRC000843	M20B-E003897		REGISTER:M20B-EVID-003897		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2081;M20A-EXTLR08-EVID-0131	register_evidence_id=M20B-EVID-003897; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003897	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000844	M20B-E003897		REGISTER:M20B-EVID-003897-P2-DIRECT		primary_experiment	human	contextual_support	high	Primary structural study reports a calcium-dependent IhhN–CDOFn3 complex and conserved interaction mode among mammalian Hedgehog ligands and CDO-family co-receptors.	register_evidence_id=M20B-EVID-003897-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_structural_binding; source_locator_status=stable	20B	M20B-EVID-003897-P2-DIRECT	supervised_primary_retrieval	PMID:20519495; PMCID:PMC2915694; DOI:10.1074/jbc.M110.131680	stable	Direct human Ihh–CDON extracellular binding in a co-receptor domain context.	IhhN and CDOFn3 fragments were used; no full-length cellular signaling or terminal-TF assay was imported.	ligand_receptor_or_direct_molecular	true	Validated in Module 20B Phase 2 batch 116; direct co-receptor binding only.
SRC000845	M20B-E003898		REGISTER:M20B-EVID-003898		database_curated	mouse	direct_edge	medium	M20A-EXTC-EVID-2082;M20A-RB001-EVID-004	register_evidence_id=M20B-EVID-003898; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved	20B	M20B-EVID-003898	frozen_module20a_lr_release		local_only_or_unresolved	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after review-reference backtrace because a cited primary source supports direct binding, receptor activation, or exact receptor-dependent function. Review provenance, species, complex, uptake, isoform, and context caveats remain explicit; no high-confidence call or SignalingEdge is created. Review PMID 34298625; primary 34298625. Exact Hedgehog antagonist-ligand pair is supported; mammal.	liana_only_discovery	ligand_receptor_or_direct_molecular	true	Frozen Module 20A classification: frozen_lr_supported; source LR manifest preserved.
SRC000846	M20B-E003898		REGISTER:M20B-EVID-003898-P2-DIRECT		primary_experiment	mouse	contextual_support	medium	Primary Nature study reports that mouse Hip/HHIP binds all three mammalian Hedgehog proteins, including Ihh, with affinity comparable to Ptch1.	register_evidence_id=M20B-EVID-003898-P2-DIRECT; original_source_kind=supervised_primary_retrieval; original_support_kind=direct_family_binding; source_locator_status=stable	20B	M20B-EVID-003898-P2-DIRECT	supervised_primary_retrieval	PMID:10050855; DOI:10.1038/17611	stable	Direct mammalian Ihh–HHIP binding/sequestration as an antagonist or decoy-receptor interaction.	The retrieved stable record is abstract-bounded for Ihh-specific assay geometry and affinity; no purified exact Ihh-only affinity value was imported.	ligand_receptor_or_direct_molecular	true	Validated in Module 20B Phase 2 batch 116; family-wide primary binding record retained with assay-detail limitation.
SRC000847	M20B-E003898		REGISTER:M20B-EVID-003898-P2-FUNC		primary_experiment	mouse	contextual_support	medium	Primary mouse cartilage study reports shortened skeletal development after Hip/HHIP overexpression in an Ihh-controlled tissue, resembling loss of Ihh function.	register_evidence_id=M20B-EVID-003898-P2-FUNC; original_source_kind=supervised_primary_retrieval; original_support_kind=functional_output; source_locator_status=stable	20B	M20B-EVID-003898-P2-FUNC	supervised_primary_retrieval	PMID:10050855; DOI:10.1038/17611	stable	HHIP-associated attenuation of Ihh/Hedgehog signaling and skeletal growth.	Developmental cartilage context; no HHIP intracellular relay, terminal TF occupancy, or SCI-repair phenotype.	downstream_or_functional	true	Validated in Module 20B Phase 2 batch 116; functional output kept separate from direct binding.
