route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id
ROUTE:02999	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08755	SEMA4D-Plexin-B1	M21B-E000164	NODE07593	PDZ-RhoGEF/LARG															SEMA4D-PlexinB1-RhoGEF-RhoA	ligand_receptor_edge		M21B-EVID-000107			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03000	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02842	ephrin-A1-EphA4	M21B-E000165	NODE02841	Ephexin1-RhoA															ephrinA1-EphA4-Ephexin1-RhoA-collapse	ligand_receptor_edge		M21B-EVID-000108			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03001	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03456	GAS6	M21B-E000166	NODE00818	AXL receptor complex															GAS6-AXL-RTK	ligand_receptor_edge		M21B-EVID-000109			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03002	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04109	HGF (cleaved two-chain form)	M21B-E000167	NODE06062	MET receptor															HGF-MET-RTK	ligand_receptor_edge		M21B-EVID-000110			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03003	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02205	CX3CL1 (membrane or soluble form)	M21B-E000168	NODE02211	CX3CR1															CX3CL1-CX3CR1-adhesion-migration	ligand_receptor_edge		M21B-EVID-000111			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03004	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00451	ANGPT1	M21B-E000169	NODE09425	TEK/Tie2 receptor complex															ANGPT1-TIE2-RTK	ligand_receptor_edge		M21B-EVID-000112			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03005	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00453	ANGPT2	M21B-E000170	NODE09419	TEK/Tie2															ANGPT2-TIE2-contextual-antagonism	ligand_receptor_edge		M21B-EVID-000113			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03006	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00766	ATP	M21B-E000171	NODE07445	P2X7/P2RX7															ATP-P2X7-IL1B-release	ligand_receptor_edge		M21B-EVID-000114			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03007	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00776	ATP/ADP	M21B-E000172	NODE07450	P2Y receptor-associated Gi/o chemotaxis branch															ATP-ADP-P2Y-microglial-chemotaxis	ligand_receptor_edge		M21B-EVID-000115			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03008	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09523	THBS1/TSP1	M21B-E000173	NODE01584	CD47/IAP															TSP1-CD47-inhibitory-signaling	ligand_receptor_edge		M21B-EVID-000116			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03009	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07362	Osteopontin/SPP1	M21B-E000174	NODE05153	ITGAV:ITGB3 alphaV-beta3 integrin															SPP1-alphaVbeta3-adhesion	ligand_receptor_edge		M21B-EVID-000117			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03010	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04612	IL10	M21B-E000175	NODE04617	IL10RA/IL-10R1															IL10-IL10RA-binary-binding	ligand_receptor_edge		M21B-EVID-000118			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03011	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04677	IL18	M21B-E000176	NODE04686	IL18R1:IL18RAP receptor complex															IL18-IL18R1-IL18RAP	ligand_receptor_edge		M21B-EVID-000119			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03012	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03721	GM-CSF/CSF2	M21B-E000177	NODE02132	CSF2RA:CSF2RB receptor complex															CSF2-CSF2RA-CSF2RB	ligand_receptor_edge		M21B-EVID-000120			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03013	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03184	Fibrinogen	M21B-E000178	NODE05138	ITGAM:ITGB2 Mac-1															Fibrinogen-Mac1-cryptic-epitope	ligand_receptor_edge		M21B-EVID-000121			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03014	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01581	CD47	M21B-E000179	NODE08885	SIRPA/SIRPalpha															CD47-SIRPA-dont-eat-me	ligand_receptor_edge		M21B-EVID-000122			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03015	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00522	APOE	M21B-E000180	NODE09846	TREM2															APOE-TREM2-myeloid-binding	ligand_receptor_edge		M21B-EVID-000123			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03016	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07102	NRG1-beta	M21B-E000181	NODE02879	ERBB4/HER4 receptor dimer															NRG1-ERBB4-RTK	ligand_receptor_edge		M21B-EVID-000124			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03017	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07560	PDGFB/PDGF-BB	M21B-E000182	NODE07577	PDGFRB receptor dimer															PDGFB-PDGFRB-RTK	ligand_receptor_edge		M21B-EVID-000125			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03018	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10131	VEGFA/VEGF-A	M21B-E000183	NODE05350	KDR/VEGFR2 receptor dimer															VEGFA-KDR-RTK	ligand_receptor_edge		M21B-EVID-000126			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03019	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08722	SEMA3A	M21B-E000184	NODE07124	NRP1:PLXNA4 tripartite receptor complex															SEMA3A-NRP1-PLXNA4	ligand_receptor_edge		M21B-EVID-000127			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03020	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10126	VEGF165/VEGFA isoform	M21B-E000185	NODE07118	NRP1:KDR receptor complex															VEGF165-NRP1-KDR	ligand_receptor_edge		M21B-EVID-000128			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03021	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00993	BMP2	M21B-E000186	NODE01021	BMPR1A/ALK3															BMP2-BMPR1A-binding	ligand_receptor_edge		M21B-EVID-000129			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03022	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04794	IL33	M21B-E000187	NODE04725	IL1RL1/ST2:IL1RAP															IL33-ST2-IL1RAP	ligand_receptor_edge		M21B-EVID-000130			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03023	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04815	IL37	M21B-E000188	NODE04684	IL18R1/IL-18Ralpha:IL1R8/SIGIRR															IL37-IL18R1-SIGIRR	ligand_receptor_edge		M21B-EVID-000131			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03024	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04178	HMGB1 disulfide isoform	M21B-E000189	NODE09647	TLR4:MD2															HMGB1-TLR4-MD2-redox	ligand_receptor_edge		M21B-EVID-000132			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03025	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01480	CD200	M21B-E000190	NODE01482	CD200R1															CD200-CD200R1-inhibitory	ligand_receptor_edge		M21B-EVID-000133			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03026	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07196	NTN1/netrin-1	M21B-E000191	NODE02362	DCC															NTN1-DCC-guidance	ligand_receptor_edge		M21B-EVID-000134			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03027	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07196	NTN1/netrin-1	M21B-E000192	NODE06662	NEO1/neogenin															NTN1-NEO1-guidance	ligand_receptor_edge		M21B-EVID-000135			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03028	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08934	SLIT2	M21B-E000193	NODE08415	ROBO1															SLIT2-ROBO1-guidance	ligand_receptor_edge		M21B-EVID-000136			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03029	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08754	SEMA4D	M21B-E000194	NODE07822	PLXNB1															SEMA4D-PLXNB1	ligand_receptor_edge		M21B-EVID-000137			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03030	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08768	SEMA6A	M21B-E000195	NODE07816	PLXNA2															SEMA6A-PLXNA2	ligand_receptor_edge		M21B-EVID-000138			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03031	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02631	EFNA1/ephrin-A1	M21B-E000196	NODE02785	EPHA2															EFNA1-EPHA2	ligand_receptor_edge		M21B-EVID-000139			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03032	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02658	EFNB2/ephrin-B2	M21B-E000197	NODE02832	EPHB4															EFNB2-EPHB4-vascular	ligand_receptor_edge		M21B-EVID-000140			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03033	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06921	NLGN1/neuroligin-1	M21B-E000198	NODE07162	NRXN1B/beta-neurexin-1															NLGN1-NRXN1B-synaptic-adhesion	ligand_receptor_edge		M21B-EVID-000141			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03034	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00852	BAFF/TNFSF13B	M21B-E000199	NODE00855	BAFFR/TNFRSF13C															BAFF-BAFFR	ligand_receptor_edge		M21B-EVID-000142			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03035	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00554	APRIL/TNFSF13	M21B-E000200	NODE09342	TACI/TNFRSF13B															APRIL-TACI	ligand_receptor_edge		M21B-EVID-000143			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03036	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00554	APRIL/TNFSF13	M21B-E000201	NODE00899	BCMA/TNFRSF17															APRIL-BCMA	ligand_receptor_edge		M21B-EVID-000144			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03037	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03088	FGF1	M21B-E000202	NODE03152	FGFR2															FGF1-FGFR2-structural-complex	ligand_receptor_edge		M21B-EVID-000145			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03038	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03111	FGF2	M21B-E000203	NODE03144	FGFR1															FGF2-FGFR1-structural-complex	ligand_receptor_edge		M21B-EVID-000146			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03039	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08839	SHH/sonic hedgehog	M21B-E000204	NODE08044	PTCH1															SHH-PTCH1-reception	ligand_receptor_edge		M21B-EVID-000147			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03040	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08839	SHH/sonic hedgehog	M21B-E000205	NODE03454	GAS1															SHH-GAS1-coreceptor	ligand_receptor_edge		M21B-EVID-000148			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03041	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09935	TSP1/THBS1	M21B-E000206	NODE01537	CD36															TSP1-CD36-antiangiogenic	ligand_receptor_edge		M21B-EVID-000149			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03042	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01961	COL1A1/collagen I	M21B-E000207	NODE02377	DDR1															COL1A1-DDR1-collagen-RTK	ligand_receptor_edge		M21B-EVID-000150			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03043	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01961	COL1A1/collagen I	M21B-E000208	NODE02380	DDR2															COL1A1-DDR2-collagen-RTK	ligand_receptor_edge		M21B-EVID-000151			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03044	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06072	MFG-E8/lactadherin	M21B-E000209	NODE05149	ITGAV:ITGB3															MFG-E8-alphaVbeta3-phagocytosis	ligand_receptor_edge		M21B-EVID-000152			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03045	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06072	MFG-E8/lactadherin	M21B-E000210	NODE05171	ITGAV:ITGB5															MFG-E8-alphaVbeta5-phagocytosis	ligand_receptor_edge		M21B-EVID-000153			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03046	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09700	TNC/tenascin-C	M21B-E000211	NODE05105	ITGA9:ITGB1															TNC-alpha9beta1-adhesion	ligand_receptor_edge		M21B-EVID-000154			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03047	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05538	latent TGFB1/LAP	M21B-E000212	NODE05181	ITGAV:ITGB6															LAP-TGFB1-alphaVbeta6-activation	ligand_receptor_edge		M21B-EVID-000155			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03048	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10096	VCAM1	M21B-E000213	NODE05040	ITGA4:ITGB1															VCAM1-alpha4beta1-adhesion	ligand_receptor_edge		M21B-EVID-000156			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03049	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08716	SELP/P-selectin	M21B-E000214	NODE08720	SELPLG1/PSGL1															P-selectin-PSGL1-leukocyte-adhesion	ligand_receptor_edge		M21B-EVID-000157			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03050	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02270	CXCL8	M21B-E000215	NODE02289	CXCR1															CXCL8-CXCR1-GPCR	ligand_receptor_edge		M21B-EVID-000158			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03051	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02270	CXCL8	M21B-E000216	NODE02291	CXCR2															CXCL8-CXCR2-GPCR	ligand_receptor_edge		M21B-EVID-000159			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03052	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01330	CCL2	M21B-E000217	NODE01433	CCR2															CCL2-CCR2-GPCR	ligand_receptor_edge		M21B-EVID-000160			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03053	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01385	CCL3	M21B-E000218	NODE01428	CCR1															CCL3-CCR1-GPCR	ligand_receptor_edge		M21B-EVID-000161			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03054	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01385	CCL3	M21B-E000219	NODE01444	CCR5															CCL3-CCR5-GPCR	ligand_receptor_edge		M21B-EVID-000162			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03055	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01391	CCL4	M21B-E000220	NODE01444	CCR5															CCL4-CCR5-GPCR	ligand_receptor_edge		M21B-EVID-000163			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03056	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01395	CCL5	M21B-E000221	NODE01428	CCR1															CCL5-CCR1-GPCR	ligand_receptor_edge		M21B-EVID-000164			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03057	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01395	CCL5	M21B-E000222	NODE01439	CCR3															CCL5-CCR3-GPCR	ligand_receptor_edge		M21B-EVID-000165			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03058	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01395	CCL5	M21B-E000223	NODE01444	CCR5															CCL5-CCR5-GPCR	ligand_receptor_edge		M21B-EVID-000166			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03059	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01319	CCL17	M21B-E000224	NODE01442	CCR4															CCL17-CCR4-GPCR	ligand_receptor_edge		M21B-EVID-000167			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03060	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01359	CCL22	M21B-E000225	NODE01442	CCR4															CCL22-CCR4-GPCR	ligand_receptor_edge		M21B-EVID-000168			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03061	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01370	CCL25	M21B-E000226	NODE01456	CCR9															CCL25-CCR9-GPCR	ligand_receptor_edge		M21B-EVID-000169			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03062	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01380	CCL28	M21B-E000227	NODE01431	CCR10															CCL28-CCR10-GPCR	ligand_receptor_edge		M21B-EVID-000170			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03063	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02215	CXCL1	M21B-E000228	NODE02291	CXCR2															CXCL1-CXCR2-GPCR	ligand_receptor_edge		M21B-EVID-000171			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03064	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02285	CXCL9	M21B-E000229	NODE02296	CXCR3															CXCL9-CXCR3-GPCR	ligand_receptor_edge		M21B-EVID-000172			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03065	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02222	CXCL10	M21B-E000230	NODE02296	CXCR3															CXCL10-CXCR3-GPCR	ligand_receptor_edge		M21B-EVID-000173			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03066	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02231	CXCL11	M21B-E000231	NODE02296	CXCR3															CXCL11-CXCR3-GPCR	ligand_receptor_edge		M21B-EVID-000174			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03067	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01347	CCL20	M21B-E000232	NODE01448	CCR6															CCL20-CCR6-GPCR	ligand_receptor_edge		M21B-EVID-000175			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03068	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01366	CCL24	M21B-E000233	NODE01439	CCR3															CCL24-CCR3-GPCR	ligand_receptor_edge		M21B-EVID-000176			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03069	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01300	CCL1	M21B-E000234	NODE01454	CCR8															CCL1-CCR8-GPCR	ligand_receptor_edge		M21B-EVID-000177			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03070	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04732	IL2	M21B-E000235	NODE04772	IL2RA/CD25															IL2-common-gamma-receptor	ligand_receptor_edge		M21B-EVID-000178			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03071	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04732	IL2	M21B-E000236	NODE04773	IL2RA:IL2RB:IL2RG receptor complex															IL2-quaternary-receptor-assembly	ligand_receptor_edge		M21B-EVID-000179			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03072	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04734	IL2 receptor complex	M21B-E000237	NODE05279	JAK1/JAK3															IL2-JAK1-JAK3	ligand_receptor_edge		M21B-EVID-000180			graph_edge_linked	not_asserted	evidence_route_not_causal	
ROUTE:03073	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04783	IL2Rbeta:IL2RG receptor complex	M21B-E000238	NODE09241	STAT5															IL2-STAT5	ligand_receptor_edge		M21B-EVID-000181			graph_edge_linked	not_asserted	evidence_route_not_causal	
