entity_form_id	node_id	form_type	canonical_name	source_role	form_status	notes
PROTEIN:NODE02314	NODE02314	protein_ligand	CYBC1/EROS	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
GENE:NODE02315	NODE02315	gene	CycD1	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
PROTEIN:NODE02316	NODE02316	protein_ligand	Cycloheximide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02317	NODE02317	protein_ligand	cyclohexylamine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
GENE:NODE02321	NODE02321	gene	CYP11A1	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
GENE:NODE02322	NODE02322	gene	CYP11B1	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
GENE:NODE02323	NODE02323	gene	CYP11B2	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
GENE:NODE02324	NODE02324	gene	CYP19A1	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
GENE:NODE02325	NODE02325	gene	CYP24A1	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
GENE:NODE02326	NODE02326	gene	CYP3A4	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
PROTEIN:NODE02332	NODE02332	protein_ligand	Cysteinyl leukotrienes/LTC4,LTD4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02334	NODE02334	protein_ligand	Cytl1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02335	NODE02335	protein_ligand	CYTL1/cytokine-like protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02336	NODE02336	protein_ligand	cytosolic double-stranded DNA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02338	NODE02338	protein_ligand	D-beta-hydroxybutyrate/3-hydroxybutyrate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02346	NODE02346	protein_ligand	DAG1/alpha-dystroglycan	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02348	NODE02348	protein_ligand	DAG1/beta-dystroglycan	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02351	NODE02351	protein_ligand	Dally-like/Dlp HSPG	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02352	NODE02352	protein_ligand	Danusertib	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02354	NODE02354	protein_ligand	DAP10/HCST phospho-YINM motif	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02355	NODE02355	protein_ligand	DAP12/TYROBP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02356	NODE02356	protein_ligand	DAP12/TYROBP pY65	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02360	NODE02360	protein_ligand	DCAR/CLEC4B1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02367	NODE02367	protein_ligand	Dcn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02369	NODE02369	protein_ligand	DCN/Decorin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
GENE:NODE02378	NODE02378	gene	DDR1 promoter	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
PROTEIN:NODE02381	NODE02381	protein_ligand	DDT/MIF-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02383	NODE02383	protein_ligand	Decorin/DCN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02385	NODE02385	protein_ligand	DEFB2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02387	NODE02387	protein_ligand	DEFB4A/hBD2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02390	NODE02390	protein_ligand	Denatonium	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02391	NODE02391	protein_ligand	Dengue virion	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02392	NODE02392	protein_ligand	Dengue virus E glycoprotein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02394	NODE02394	protein_ligand	DENV/WNV/YFV NS1/flavivirus nonstructural protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02395	NODE02395	protein_ligand	DENV2 NS1/Dengue virus nonstructural protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02396	NODE02396	protein_ligand	Deoxycholic acid/DCA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02402	NODE02402	protein_ligand	des-Arg9-bradykinin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02403	NODE02403	protein_ligand	Desipramine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02404	NODE02404	protein_ligand	Desloratadine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02409	NODE02409	protein_ligand	Dexchlorpheniramine maleate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02411	NODE02411	protein_ligand	DHA/EPA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02412	NODE02412	protein_ligand	DHEA/dehydroepiandrosterone	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02414	NODE02414	protein_ligand	Dhh	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02415	NODE02415	protein_ligand	DHH/desert hedgehog	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02417	NODE02417	protein_ligand	DHT/dihydrotestosterone	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02423	NODE02423	protein_ligand	Difloxacin hydrochloride	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02424	NODE02424	protein_ligand	Dimerized/polymerized RPS19	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02425	NODE02425	protein_ligand	dimethylethylamine/DMEA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
GENE:NODE02426	NODE02426	gene	DIO3	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
PROTEIN:NODE02427	NODE02427	protein_ligand	DIP-alpha/Dpr-interacting-protein-alpha	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02431	NODE02431	protein_ligand	Disagregin/Ornithodoros moubata salivary platelet inhibitor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02433	NODE02433	protein_ligand	Dkk1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02434	NODE02434	protein_ligand	DKK1/Dickkopf-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02435	NODE02435	protein_ligand	Dkk2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02437	NODE02437	protein_ligand	DKK2/Dickkopf-related protein 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02438	NODE02438	protein_ligand	Dkk3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02439	NODE02439	protein_ligand	DKK3/Dickkopf-3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02440	NODE02440	protein_ligand	Dkk4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02441	NODE02441	protein_ligand	DKK4/Dickkopf-related protein 4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02442	NODE02442	protein_ligand	DLAM1 (disaccharide lipid A mimetic)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02443	NODE02443	protein_ligand	DLAM3 (disaccharide lipid A mimetic)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02444	NODE02444	protein_ligand	DLAM5 (disaccharide lipid A mimetic)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02446	NODE02446	protein_ligand	DLG1/SAP97	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02447	NODE02447	protein_ligand	DLG1/SAP97 synapse-associated protein 97	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02449	NODE02449	protein_ligand	DLG4/PSD-95	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02454	NODE02454	protein_ligand	DLK1/Delta-like homolog 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02456	NODE02456	protein_ligand	DLK2/Delta-like homolog 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02457	NODE02457	protein_ligand	DLL1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02462	NODE02462	protein_ligand	Dll3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02463	NODE02463	protein_ligand	Dll4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02470	NODE02470	protein_ligand	DLL4/Delta-like ligand 4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02472	NODE02472	protein_ligand	DMBT1^S8	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02474	NODE02474	protein_ligand	Dmp1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02491	NODE02491	protein_ligand	Dopamine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02495	NODE02495	protein_ligand	double-stranded RNA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02497	NODE02497	protein_ligand	DPP10/dipeptidyl peptidase-like protein 10	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02500	NODE02500	protein_ligand	DPP6	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02501	NODE02501	protein_ligand	DPP6/dipeptidyl peptidase-like protein 6	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02505	NODE02505	protein_ligand	DPYSL2/CRMP2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02510	NODE02510	protein_ligand	Draxin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02511	NODE02511	protein_ligand	DRD1/D1 dopamine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02512	NODE02512	protein_ligand	DRD2/D2 dopamine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02517	NODE02517	protein_ligand	DRD5/D5 dopamine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02524	NODE02524	protein_ligand	Dsc1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02526	NODE02526	protein_ligand	Dsc2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02528	NODE02528	protein_ligand	Dsc3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02531	NODE02531	protein_ligand	DSCAM-CT	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02533	NODE02533	protein_ligand	DSCAML1-CT	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02534	NODE02534	protein_ligand	DSG1/desmoglein-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02535	NODE02535	protein_ligand	Dsg2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02536	NODE02536	protein_ligand	DSG2/desmoglein-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02537	NODE02537	protein_ligand	DSG2/desmoglein-2 sialylated glycoform	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02539	NODE02539	protein_ligand	DSG3/desmoglein-3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02541	NODE02541	protein_ligand	DSG4/desmoglein-4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02542	NODE02542	protein_ligand	Dspp	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02543	NODE02543	protein_ligand	DSPP-derived DPP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02544	NODE02544	protein_ligand	DSPP-derived DSP domain	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02546	NODE02546	protein_ligand	DsrA/Haemophilus ducreyi serum resistance antigen A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02547	NODE02547	protein_ligand	dsRNA/double-stranded RNA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02566	NODE02566	protein_ligand	DYNLL1/DLC1/dynein light chain 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02568	NODE02568	protein_ligand	DYNLL2/DLC2/dynein light chain 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02569	NODE02569	protein_ligand	Dynorphin A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02573	NODE02573	protein_ligand	E protein/Zika virus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02576	NODE02576	protein_ligand	Eap/Staphylococcus aureus extracellular adherence protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02578	NODE02578	protein_ligand	Ebi3_Il12a	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02579	NODE02579	protein_ligand	Ebi3_Il27	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02581	NODE02581	protein_ligand	EBV BMRF-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02582	NODE02582	protein_ligand	EBV gH/gL	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02583	NODE02583	protein_ligand	Ecb/Staphylococcus aureus extracellular complement-binding protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02584	NODE02584	protein_ligand	Echovirus 1 virion	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02585	NODE02585	protein_ligand	Echovirus 11/enterovirus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02586	NODE02586	protein_ligand	Echovirus 7/enterovirus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02587	NODE02587	protein_ligand	Echovirus 9 Barty VP1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02588	NODE02588	protein_ligand	eCIRP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02596	NODE02596	protein_ligand	ECP(29-45)/eosinophil cationic protein tryptase fragment	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02598	NODE02598	protein_ligand	EDA-A2/TNFSF27	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02599	NODE02599	protein_ligand	EDA-Fibronectin/FN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02600	NODE02600	protein_ligand	EDA/TNFSF27	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02608	NODE02608	protein_ligand	EDIL3/DEL-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02611	NODE02611	protein_ligand	Edn1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02612	NODE02612	protein_ligand	EDN1/endothelin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02613	NODE02613	protein_ligand	Edn2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02614	NODE02614	protein_ligand	EDN2/Endothelin-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02615	NODE02615	protein_ligand	Edn3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02626	NODE02626	protein_ligand	EF-Tu/Mycoplasma hyopneumoniae surface elongation factor Tu	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02627	NODE02627	protein_ligand	Efb/Staphylococcus aureus extracellular fibrinogen-binding protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02628	NODE02628	protein_ligand	Efemp1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02630	NODE02630	protein_ligand	Efna1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02631	NODE02631	protein_ligand	EFNA1/ephrin-A1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02632	NODE02632	protein_ligand	Efna2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02635	NODE02635	protein_ligand	EFNA2/ephrin-A2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02636	NODE02636	protein_ligand	Efna3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02638	NODE02638	protein_ligand	EFNA3/ephrin-A3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02639	NODE02639	protein_ligand	Efna4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02642	NODE02642	protein_ligand	EFNA4/ephrin-A4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02643	NODE02643	protein_ligand	Efna5	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02646	NODE02646	protein_ligand	EFNA5/ephrin-A5	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02647	NODE02647	protein_ligand	Efnb1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02654	NODE02654	protein_ligand	EFNB1/ephrin-B1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02655	NODE02655	protein_ligand	EFNB1/ephrin-B1 (astrocytic)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02656	NODE02656	protein_ligand	Efnb2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02658	NODE02658	protein_ligand	EFNB2/ephrin-B2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02659	NODE02659	protein_ligand	EFNB3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02661	NODE02661	protein_ligand	EFNB3/ephrin-B3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02662	NODE02662	protein_ligand	Egf	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02663	NODE02663	protein_ligand	EGFL7	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02664	NODE02664	protein_ligand	EGFL7/epidermal growth factor-like protein 7	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02667	NODE02667	protein_ligand	EGFR pY1045	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02668	NODE02668	protein_ligand	EGFR pY1068	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02669	NODE02669	protein_ligand	EGFR pY1086	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02670	NODE02670	protein_ligand	EGFR pY1148	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02671	NODE02671	protein_ligand	EGFR pY1173	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02672	NODE02672	protein_ligand	EGFR pY992	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
GENE:NODE02689	NODE02689	gene	EGR1 promoter	target_gene	role_derived	Target-gene form derived from an exported target_gene role; expression is not asserted by this form record.
PROTEIN:NODE02695	NODE02695	protein_ligand	EhCP5/CP-A5 Entamoeba histolytica	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02706	NODE02706	protein_ligand	ELANE/neutrophil elastase	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02710	NODE02710	protein_ligand	ELFN1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02711	NODE02711	protein_ligand	ELFN2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02724	NODE02724	protein_ligand	EmCRT/Echinococcus multilocularis calreticulin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02725	NODE02725	protein_ligand	EMICE/ectromelia virus inhibitor of complement enzymes	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02727	NODE02727	protein_ligand	EMILIN1/elastin microfibril interface located protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02728	NODE02728	protein_ligand	EMILIN1/gC1q domain	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02733	NODE02733	protein_ligand	ENAH/Mena	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02735	NODE02735	protein_ligand	Endoglycan/EG	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02736	NODE02736	protein_ligand	Endomorphin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02737	NODE02737	protein_ligand	Endomucin/EMCN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02740	NODE02740	protein_ligand	Endorepellin/perlecan domain V	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02741	NODE02741	protein_ligand	Endostatin/COL18A1 fragment	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02742	NODE02742	protein_ligand	Endostatin/COL18A1-NC1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02752	NODE02752	protein_ligand	Endothelin-1/ET-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02754	NODE02754	protein_ligand	Endothelin-3/EDN3/ET-3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02761	NODE02761	protein_ligand	Enterovirus 70/EV70	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02775	NODE02775	protein_ligand	EpCAM/EpEX	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE02776	NODE02776	protein_ligand	EPCR/PROCR	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
