b_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	source_a_edge_id	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	consolidation_note
M23B-E000342	CHAD	promotes/modulates	ITGA2:ITGB1 (α2β1)	chondroadherin–α2β1 adhesion/MAPK branch	downstream_or_functional	M23A-E373	reviewed_supported	bounded primary comparator; no SCI transfer	human and bovine chondrocytes/fibroblasts	cell surface/adhesion or signaling compartment	human; bovine	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000343	CLDN2	binds/activates	CLDN2	Claudin-2 homophilic adhesion and metastatic cell–hepatocyte interaction	ligand_receptor_or_direct_molecular	M23A-E374	reviewed_supported	bounded primary comparator; no SCI transfer	primary mouse hepatocytes; 4T1-derived and breast-cancer metastatic cells	cell surface/adhesion or signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000344	CLDN2	promotes/modulates	CLDN2	Claudin-2 homophilic adhesion and metastatic cell–hepatocyte interaction	downstream_or_functional	M23A-E375	reviewed_supported	bounded primary comparator; no SCI transfer	primary mouse hepatocytes; 4T1-derived and breast-cancer metastatic cells	cell surface/adhesion or signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000345	CLEC11A/osteolecin	binds/activates	ITGA11:ITGB1 (α11β1)	CLEC11A–α11β1 integrin–Wnt osteogenic branch	ligand_receptor_or_direct_molecular	M23A-E376	reviewed_supported	bounded primary comparator; no SCI transfer	mouse LepR+ skeletal progenitors/osteoblasts; human marrow stromal cells; C2C12	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000346	CLEC11A/osteolecin	activates/modulates	ITGA11:ITGB1 (α11β1)	CLEC11A–α11β1 integrin–Wnt osteogenic branch	receptor_proximal_or_pathway	M23A-E377	reviewed_supported	bounded primary comparator; no SCI transfer	mouse LepR+ skeletal progenitors/osteoblasts; human marrow stromal cells; C2C12	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000347	CLEC11A/osteolecin	promotes/modulates	ITGA11:ITGB1 (α11β1)	CLEC11A–α11β1 integrin–Wnt osteogenic branch	downstream_or_functional	M23A-E378	reviewed_supported	bounded primary comparator; no SCI transfer	mouse LepR+ skeletal progenitors/osteoblasts; human marrow stromal cells; C2C12	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000348	CNTN1/F3	binds/activates	NRCAM with RPTPβ-associated complex	contactin–NrCAM neuronal adhesion and RPTPβ-associated differentiation	ligand_receptor_or_direct_molecular	M23A-E379	reviewed_supported	bounded primary comparator; no SCI transfer	chick tectal neurons; mouse cerebellar granule neurons; NrCAM-null cells	cell surface/adhesion or signaling compartment	chicken; mouse	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000349	CNTN1/F3	promotes/modulates	NRCAM with RPTPβ-associated complex	contactin–NrCAM neuronal adhesion and RPTPβ-associated differentiation	downstream_or_functional	M23A-E380	reviewed_supported	bounded primary comparator; no SCI transfer	chick tectal neurons; mouse cerebellar granule neurons; NrCAM-null cells	cell surface/adhesion or signaling compartment	chicken; mouse	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000350	COL11A1/collagen XI fibril	binds/activates	DDR1	collagen-XI fibril–DDR1 dimer–Shc/MAPK matrix response	ligand_receptor_or_direct_molecular	M23A-E381	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1/DDR2-expressing cells; purified collagen fibrils and matrix	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000351	COL11A1/collagen XI fibril	activates/modulates	DDR1	collagen-XI fibril–DDR1 dimer–Shc/MAPK matrix response	receptor_proximal_or_pathway	M23A-E382	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1/DDR2-expressing cells; purified collagen fibrils and matrix	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000352	COL11A1/collagen XI fibril	promotes/modulates	DDR1	collagen-XI fibril–DDR1 dimer–Shc/MAPK matrix response	downstream_or_functional	M23A-E383	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1/DDR2-expressing cells; purified collagen fibrils and matrix	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000353	COL13A1/collagen XIII ectodomain	binds/activates	ITGA11:ITGB1 (α11β1)	collagen-XIII–α11β1 adhesion and bone-homeostasis branch	ligand_receptor_or_direct_molecular	M23A-E384	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant collagen-XIII ectodomain/α11 I-domain; C2C12; Col13a1 and Itga11 mouse genetics	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000354	COL13A1/collagen XIII ectodomain	activates/modulates	ITGA11:ITGB1 (α11β1)	collagen-XIII–α11β1 adhesion and bone-homeostasis branch	receptor_proximal_or_pathway	M23A-E385	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant collagen-XIII ectodomain/α11 I-domain; C2C12; Col13a1 and Itga11 mouse genetics	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000355	COL13A1/collagen XIII ectodomain	promotes/modulates	ITGA11:ITGB1 (α11β1)	collagen-XIII–α11β1 adhesion and bone-homeostasis branch	downstream_or_functional	M23A-E386	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant collagen-XIII ectodomain/α11 I-domain; C2C12; Col13a1 and Itga11 mouse genetics	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000356	COL13A1/collagen XIII	binds/activates	ITGA1:ITGB1 (α1β1)	collagen-XIII–α1β1 adhesion/transmigration and renal inflammation	ligand_receptor_or_direct_molecular	M23A-E387	reviewed_supported	bounded primary comparator; no SCI transfer	Alport mouse kidney; renal endothelial and circulating monocyte systems	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000357	COL13A1/collagen XIII	activates/modulates	ITGA1:ITGB1 (α1β1)	collagen-XIII–α1β1 adhesion/transmigration and renal inflammation	receptor_proximal_or_pathway	M23A-E388	reviewed_supported	bounded primary comparator; no SCI transfer	Alport mouse kidney; renal endothelial and circulating monocyte systems	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000358	COL13A1/collagen XIII	promotes/modulates	ITGA1:ITGB1 (α1β1)	collagen-XIII–α1β1 adhesion/transmigration and renal inflammation	downstream_or_functional	M23A-E389	reviewed_supported	bounded primary comparator; no SCI transfer	Alport mouse kidney; renal endothelial and circulating monocyte systems	cell surface/adhesion or signaling compartment	mouse; human	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000359	COL18A1/endostatin fragment	promotes/modulates	ITGA2:ITGB1 (α2β1)	endostatin–α2β1 endothelial adhesion and anti-angiogenic function	downstream_or_functional	M23A-E390	reviewed_supported	bounded primary comparator; no SCI transfer	human endothelial cells; collagen-I adhesion assays	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000360	COL1A1/COL1A2 native collagen I	binds/activates	CD36	fibrillar collagen-I–CD36 platelet/macrophage adhesion branch	ligand_receptor_or_direct_molecular	M23A-E391	reviewed_supported	bounded primary comparator; no SCI transfer	platelets and macrophage/adhesion systems; native fibrillar collagen	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000361	COL1A1/COL1A2 native collagen I	promotes/modulates	CD36	fibrillar collagen-I–CD36 platelet/macrophage adhesion branch	downstream_or_functional	M23A-E392	reviewed_supported	bounded primary comparator; no SCI transfer	platelets and macrophage/adhesion systems; native fibrillar collagen	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000362	COL1A1/COL1A2 native collagen I	binds/activates	DDR1	collagen-I–DDR1 activation	ligand_receptor_or_direct_molecular	M23A-E393	reviewed_supported	bounded primary comparator; no SCI transfer	COL1A1/COL1A2 native collagen I source/feature,DDR1,DDR1-expressing epithelial/cancer cells; collagen-I matrix	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000363	COL1A1/COL1A2 native collagen I	activates/modulates	DDR1	collagen-I–DDR1 activation	receptor_proximal_or_pathway	M23A-E394	reviewed_supported	bounded primary comparator; no SCI transfer	COL1A1/COL1A2 native collagen I source/feature,DDR1,DDR1-expressing epithelial/cancer cells; collagen-I matrix	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000364	COL1A1/COL1A2 native collagen I	promotes/modulates	DDR1	collagen-I–DDR1 activation	downstream_or_functional	M23A-E395	reviewed_supported	bounded primary comparator; no SCI transfer	COL1A1/COL1A2 native collagen I source/feature,DDR1,DDR1-expressing epithelial/cancer cells; collagen-I matrix	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000365	COL1A1/COL1A2 native fibrillar collagen I	binds/activates	GP6/GPVI:FCER1G (FcRγ)	GPVI–FcRγ ITAM/Syk/PLCγ2 platelet branch	ligand_receptor_or_direct_molecular	M23A-E396	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; recombinant GPVI-FcRγ complex	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000366	COL1A1/COL1A2 native fibrillar collagen I	activates/modulates	GP6/GPVI:FCER1G (FcRγ)	GPVI–FcRγ ITAM/Syk/PLCγ2 platelet branch	receptor_proximal_or_pathway	M23A-E397	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; recombinant GPVI-FcRγ complex	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000367	COL1A1/COL1A2 native fibrillar collagen I	promotes/modulates	GP6/GPVI:FCER1G (FcRγ)	GPVI–FcRγ ITAM/Syk/PLCγ2 platelet branch	downstream_or_functional	M23A-E398	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; recombinant GPVI-FcRγ complex	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000368	COL1A1/COL1A2 native collagen I	binds/activates	ITGA11:ITGB1 (α11β1)	collagen-I–α11β1 adhesion/remodeling	ligand_receptor_or_direct_molecular	M23A-E399	reviewed_supported	bounded primary comparator; no SCI transfer	engineered α11β1 cells; fibroblast/collagen matrix systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000369	COL1A1/COL1A2 native collagen I	promotes/modulates	ITGA11:ITGB1 (α11β1)	collagen-I–α11β1 adhesion/remodeling	downstream_or_functional	M23A-E400	reviewed_supported	bounded primary comparator; no SCI transfer	engineered α11β1 cells; fibroblast/collagen matrix systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000370	COL1A1/COL1A2 native collagen I	binds/activates	ITGA2:ITGB1 (α2β1)	collagen-I–α2β1 adhesion and collagen-response signaling	ligand_receptor_or_direct_molecular	M23A-E401	reviewed_supported	bounded primary comparator; no SCI transfer	human/mouse fibroblast and collagen-adhesion systems	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000371	COL1A1/COL1A2 native collagen I	activates/modulates	ITGA2:ITGB1 (α2β1)	collagen-I–α2β1 adhesion and collagen-response signaling	receptor_proximal_or_pathway	M23A-E402	reviewed_supported	bounded primary comparator; no SCI transfer	human/mouse fibroblast and collagen-adhesion systems	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000372	COL1A1/COL1A2 native collagen I	promotes/modulates	ITGA2:ITGB1 (α2β1)	collagen-I–α2β1 adhesion and collagen-response signaling	downstream_or_functional	M23A-E403	reviewed_supported	bounded primary comparator; no SCI transfer	human/mouse fibroblast and collagen-adhesion systems	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000373	COL1A1/COL1A2 native collagen I	binds/activates	SDC1 with HS/α2β1 context	collagen-I–syndecan-1 heparan-sulfate adhesion branch	ligand_receptor_or_direct_molecular	M23A-E404	reviewed_supported	bounded primary comparator; no SCI transfer	human epithelial/mesenchymal cells; matrix and α2β1 systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000374	COL1A1/COL1A2 native collagen I	activates/modulates	SDC1 with HS/α2β1 context	collagen-I–syndecan-1 heparan-sulfate adhesion branch	receptor_proximal_or_pathway	M23A-E405	reviewed_supported	bounded primary comparator; no SCI transfer	human epithelial/mesenchymal cells; matrix and α2β1 systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000375	COL1A1/COL1A2 native collagen I	promotes/modulates	SDC1 with HS/α2β1 context	collagen-I–syndecan-1 heparan-sulfate adhesion branch	downstream_or_functional	M23A-E406	reviewed_supported	bounded primary comparator; no SCI transfer	human epithelial/mesenchymal cells; matrix and α2β1 systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000376	COL1A1/COL1A2 native collagen I	binds/activates	CD36	fibrillar collagen-I–CD36 platelet/macrophage adhesion branch (COL1A2 alias)	ligand_receptor_or_direct_molecular	M23A-E407	reviewed_supported	bounded primary comparator; no SCI transfer	platelets and macrophage/adhesion systems; native fibrillar collagen	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000377	COL1A1/COL1A2 native collagen I	promotes/modulates	CD36	fibrillar collagen-I–CD36 platelet/macrophage adhesion branch (COL1A2 alias)	downstream_or_functional	M23A-E408	reviewed_supported	bounded primary comparator; no SCI transfer	platelets and macrophage/adhesion systems; native fibrillar collagen	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000378	COL2A1 native collagen II	binds/activates	GP6/GPVI:FCER1G (FcRγ)	collagen-II–GPVI/FcRγ platelet activation	ligand_receptor_or_direct_molecular	M23A-E409	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; native collagen II comparator	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000379	COL2A1 native collagen II	activates/modulates	GP6/GPVI:FCER1G (FcRγ)	collagen-II–GPVI/FcRγ platelet activation	receptor_proximal_or_pathway	M23A-E410	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; native collagen II comparator	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000380	COL2A1 native collagen II	promotes/modulates	GP6/GPVI:FCER1G (FcRγ)	collagen-II–GPVI/FcRγ platelet activation	downstream_or_functional	M23A-E411	reviewed_supported	bounded primary comparator; no SCI transfer	human and mouse platelets; native collagen II comparator	cell surface/adhesion or signaling compartment	human; mouse	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000381	COL2A1 native collagen II	binds/activates	ITGA10:ITGB1 (α10β1)	collagen-II–α10β1 cartilage adhesion	ligand_receptor_or_direct_molecular	M23A-E412	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocytes and recombinant α10β1 systems	cell surface/adhesion or signaling compartment	human; bovine comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000382	COL2A1 native collagen II	promotes/modulates	ITGA10:ITGB1 (α10β1)	collagen-II–α10β1 cartilage adhesion	downstream_or_functional	M23A-E413	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocytes and recombinant α10β1 systems	cell surface/adhesion or signaling compartment	human; bovine comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000383	COL2A1 native collagen II	binds/activates	ITGA1:ITGB1 (α1β1)	collagen-II–α1β1 cartilage adhesion	ligand_receptor_or_direct_molecular	M23A-E414	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocyte and integrin-expression systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000384	COL2A1 native collagen II	promotes/modulates	ITGA1:ITGB1 (α1β1)	collagen-II–α1β1 cartilage adhesion	downstream_or_functional	M23A-E415	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocyte and integrin-expression systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000385	COL2A1 native collagen II	binds/activates	ITGA2:ITGB1 (α2β1)	collagen-II–α2β1 cartilage adhesion	ligand_receptor_or_direct_molecular	M23A-E416	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocyte and collagen-binding integrin systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000386	COL2A1 native collagen II	promotes/modulates	ITGA2:ITGB1 (α2β1)	collagen-II–α2β1 cartilage adhesion	downstream_or_functional	M23A-E417	reviewed_supported	bounded primary comparator; no SCI transfer	chondrocyte and collagen-binding integrin systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000387	COL4A3/α3(IV) collagen	promotes/modulates	ITGA2:ITGB1 (α2β1)	COL4A3–α2β1 renal matrix maturation/fibrosis	downstream_or_functional	M23A-E418	reviewed_supported	Primary COL4A3/ITGA2 knockout renal phenotype; no direct chain-specific binding or SCI transfer	COL4A3 knockout and α2β1 perturbation renal models	cell surface/adhesion or signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium	P2	true	The exact COL4A3/ITGA2 renal function is consolidated at medium confidence; broader collagen-IV binding and direct-chain specificity remain distinct.
M23B-E000388	COL4A3 NC1 domain	binds/activates	ITGA3:ITGB1 (α3β1)	collagen-IV NC1–α3β1 adhesion/angiogenesis	ligand_receptor_or_direct_molecular	M23A-E419	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant NC1 domain and α3β1 endothelial systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000389	COL4A3 NC1 domain	promotes/modulates	ITGA3:ITGB1 (α3β1)	collagen-IV NC1–α3β1 adhesion/angiogenesis	downstream_or_functional	M23A-E420	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant NC1 domain and α3β1 endothelial systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000390	COL5A1/collagen-V N-terminal domain	binds/activates	SDC3/heparan-sulfate complex	collagen-V NTD–syndecan-3 cytoskeletal/ERK branch	ligand_receptor_or_direct_molecular	M23A-E421	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant α4(V) historical chain NTD; osteoblast/fibroblast systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000391	COL5A1/collagen-V N-terminal domain	activates/modulates	SDC3/heparan-sulfate complex	collagen-V NTD–syndecan-3 cytoskeletal/ERK branch	receptor_proximal_or_pathway	M23A-E422	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant α4(V) historical chain NTD; osteoblast/fibroblast systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000392	COL5A1/collagen-V N-terminal domain	promotes/modulates	SDC3/heparan-sulfate complex	collagen-V NTD–syndecan-3 cytoskeletal/ERK branch	downstream_or_functional	M23A-E423	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant α4(V) historical chain NTD; osteoblast/fibroblast systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000393	COL5A2/collagen V	binds/activates	DDR1	collagen-V–DDR1 dimer/RTK phosphorylation and Shc/MAPK	ligand_receptor_or_direct_molecular	M23A-E424	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1-expressing cells; purified collagen V/fibril activation panel	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000394	COL5A2/collagen V	activates/modulates	DDR1	collagen-V–DDR1 dimer/RTK phosphorylation and Shc/MAPK	receptor_proximal_or_pathway	M23A-E425	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1-expressing cells; purified collagen V/fibril activation panel	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000395	COL5A2/collagen V	promotes/modulates	DDR1	collagen-V–DDR1 dimer/RTK phosphorylation and Shc/MAPK	downstream_or_functional	M23A-E426	reviewed_supported	bounded primary comparator; no SCI transfer	DDR1-expressing cells; purified collagen V/fibril activation panel	cell surface/adhesion or signaling compartment	human; mouse; rat	non-SCI comparator unless otherwise stated	medium-high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000396	COMP	binds/activates	CD47	COMP–CD47 cytoskeletal adhesion branch	ligand_receptor_or_direct_molecular	M23A-E427	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant COMP/peptide blocking and cell adhesion systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000397	COMP	promotes/modulates	CD47	COMP–CD47 cytoskeletal adhesion branch	downstream_or_functional	M23A-E428	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant COMP/peptide blocking and cell adhesion systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000398	COMP	binds/activates	ITGAV:ITGB3 (αVβ3)	COMP RGD–αVβ3 adhesion branch	ligand_receptor_or_direct_molecular	M23A-E429	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant COMP/αVβ3 and adhesion assays	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000399	COMP	promotes/modulates	ITGAV:ITGB3 (αVβ3)	COMP RGD–αVβ3 adhesion branch	downstream_or_functional	M23A-E430	reviewed_supported	bounded primary comparator; no SCI transfer	recombinant COMP/αVβ3 and adhesion assays	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000400	CSPG4/NG2	binds/activates	LGALS3–ITGA3:ITGB1 complex	CSPG4/NG2–galectin-3–α3β1 endothelial motility branch	ligand_receptor_or_direct_molecular	M23A-E431	reviewed_supported	bounded primary comparator; no SCI transfer	endothelial cells; corneal angiogenesis and β1-integrin systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000401	CSPG4/NG2	activates/modulates	LGALS3–ITGA3:ITGB1 complex	CSPG4/NG2–galectin-3–α3β1 endothelial motility branch	receptor_proximal_or_pathway	M23A-E432	reviewed_supported	bounded primary comparator; no SCI transfer	endothelial cells; corneal angiogenesis and β1-integrin systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000402	CSPG4/NG2	promotes/modulates	LGALS3–ITGA3:ITGB1 complex	CSPG4/NG2–galectin-3–α3β1 endothelial motility branch	downstream_or_functional	M23A-E433	reviewed_supported	bounded primary comparator; no SCI transfer	endothelial cells; corneal angiogenesis and β1-integrin systems	cell surface/adhesion or signaling compartment	human; mouse comparator	non-SCI comparator unless otherwise stated	medium	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000403	CX3CL1 membrane/soluble fractalkine	binds/activates	CX3CR1	CX3CL1–CX3CR1 Gi/o–PI3K/Ca/MAPK chemotaxis and adhesion	ligand_receptor_or_direct_molecular	M23A-E434	reviewed_supported	bounded primary comparator; no SCI transfer	CHO-CX3CR1; human leukocytes/NK cells; membrane and soluble ligand systems	cell surface/adhesion or signaling compartment	human; recombinant	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000404	CX3CL1 membrane/soluble fractalkine	activates/modulates	CX3CR1	CX3CL1–CX3CR1 Gi/o–PI3K/Ca/MAPK chemotaxis and adhesion	receptor_proximal_or_pathway	M23A-E435	reviewed_supported	bounded primary comparator; no SCI transfer	CHO-CX3CR1; human leukocytes/NK cells; membrane and soluble ligand systems	cell surface/adhesion or signaling compartment	human; recombinant	non-SCI comparator unless otherwise stated	high	P2	true	Direct, pathway, program, and functional layers remain distinct.
