source_row_id	source_layer_membership	source_traversal_status	regulator	raw_regulator	target	module	module_route	target_graph_modules	curation_status	traversal_eligibility	traversable_general_mouse	traversable_neural	traversable_sci	evidence_basis	evidence_confidence_tier	evidence_type	assay_type	independent_literature_support_status	independent_literature_source_count	exact_pair_status	binding_or_association_status	species	tissue_cell_context	context_level_regulator	context_level_target	context_level_exact_pair	sci_context	context_evidence_scope	context_evidence_basis	context_promotion_lane	effect_direction	confidence	source_locator_status	citation_provenance	limitations	reviewer_notes	source_materialization_status	source_module_materialization_allowed	source_canonical_materialization_allowed	source_screening_decision	source_registry	source_record_id	source_record_ids	active_graph_pair_status	active_graph_edge_ids	active_graph_node_resolution	duplicate_pair_row_count	duplicate_module_count	method_label_adjudication_status	source_text_for_validation
PTF-SCREEN-PTF-MODULE-20B-001496	evidence_candidate	not_traversable	RBFOX2/Rbfox2	Rbfox2	Acvr1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	mouse	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:mouse:000881:3261aeb5855e;tflink:mouse:000881:3261aeb5855e;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BP71.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BP71_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:mouse:000881:3261aeb5855e	tflink:mouse:000881:3261aeb5855e	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:mouse:000881:3261aeb5855e tflink:mouse:000881:3261aeb5855e https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BP71.tsv
PTF-SCREEN-PTF-MODULE-20B-001497	evidence_candidate	not_traversable	RBM14	RBM14	ACVR1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000976:df027537d5de;tflink:human:000976:df027537d5de;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96PK6_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000976:df027537d5de	tflink:human:000976:df027537d5de	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000976:df027537d5de tflink:human:000976:df027537d5de https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv
PTF-SCREEN-PTF-MODULE-20B-001498	evidence_candidate	not_traversable	RBM14	RBM14	ADAM17	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000976:df027537d5de;tflink:human:000976:df027537d5de;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96PK6_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000976:df027537d5de	tflink:human:000976:df027537d5de	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000976:df027537d5de tflink:human:000976:df027537d5de https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv
PTF-SCREEN-PTF-MODULE-20B-001499	evidence_candidate	not_traversable	RBM14	RBM14	ADAM9	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000976:df027537d5de;tflink:human:000976:df027537d5de;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96PK6_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000976:df027537d5de	tflink:human:000976:df027537d5de	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000976:df027537d5de tflink:human:000976:df027537d5de https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96PK6.tsv
PTF-SCREEN-PTF-MODULE-20B-001500	evidence_candidate	not_traversable	RBM15	RBM15	ADGRL1	20B	20B_target_interaction;23B_target_interaction	20B;23B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human RBM15 has species-matched GTEx brain/spinal-cord representation, establishing L3 regulator-component context. Human ADGRL1 has species-matched HPA/GeneCards nervous-system and spinal-cord representation, establishing L3 target-component context. No exact RBM15-to-ADGRL1 mechanism was established; gene-set co-listings were not treated as exact regulation; the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001404:3bb4ac1ad0f3;tflink:human:001404:3bb4ac1ad0f3;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96T37_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001404:3bb4ac1ad0f3	tflink:human:001404:3bb4ac1ad0f3	not_found_in_active_graph	unknown	one_endpoint_symbol_present	2	2	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001404:3bb4ac1ad0f3 tflink:human:001404:3bb4ac1ad0f3 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv
PTF-SCREEN-PTF-MODULE-20B-001501	evidence_candidate	not_traversable	RBM15	RBM15	CD248	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001404:3bb4ac1ad0f3;tflink:human:001404:3bb4ac1ad0f3;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96T37_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001404:3bb4ac1ad0f3	tflink:human:001404:3bb4ac1ad0f3	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001404:3bb4ac1ad0f3 tflink:human:001404:3bb4ac1ad0f3 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv
PTF-SCREEN-PTF-MODULE-20B-001502	evidence_candidate	not_traversable	RBM15	RBM15	CXCL12	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001404:3bb4ac1ad0f3;tflink:human:001404:3bb4ac1ad0f3;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96T37_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001404:3bb4ac1ad0f3	tflink:human:001404:3bb4ac1ad0f3	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001404:3bb4ac1ad0f3 tflink:human:001404:3bb4ac1ad0f3 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv
PTF-SCREEN-PTF-MODULE-20B-001503	evidence_candidate	not_traversable	RBM22	RBM22	A2M	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001247:a547452cdfc1;tflink:human:001247:a547452cdfc1;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NW64_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001247:a547452cdfc1	tflink:human:001247:a547452cdfc1	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001247:a547452cdfc1 tflink:human:001247:a547452cdfc1 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv
PTF-SCREEN-PTF-MODULE-20B-001504	evidence_candidate	not_traversable	RBM22	RBM22	ACVR1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001247:a547452cdfc1;tflink:human:001247:a547452cdfc1;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NW64_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001247:a547452cdfc1	tflink:human:001247:a547452cdfc1	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001247:a547452cdfc1 tflink:human:001247:a547452cdfc1 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv
PTF-SCREEN-PTF-MODULE-20B-001505	evidence_candidate	not_traversable	RBM22	RBM22	ADAM17	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001247:a547452cdfc1;tflink:human:001247:a547452cdfc1;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NW64_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001247:a547452cdfc1	tflink:human:001247:a547452cdfc1	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001247:a547452cdfc1 tflink:human:001247:a547452cdfc1 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NW64.tsv
PTF-SCREEN-PTF-MODULE-20B-001506	evidence_candidate	not_traversable	RBM25	RBM25	ACKR2	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001183:f417441fa1d8;tflink:human:001183:f417441fa1d8;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49756.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49756_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001183:f417441fa1d8	tflink:human:001183:f417441fa1d8	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001183:f417441fa1d8 tflink:human:001183:f417441fa1d8 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49756.tsv
PTF-SCREEN-PTF-MODULE-20B-001507	evidence_candidate	not_traversable	RBM25	RBM25	ACTR2	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	unresolved_sci_context	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:001183:f417441fa1d8;tflink:human:001183:f417441fa1d8;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49756.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49756_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:001183:f417441fa1d8	tflink:human:001183:f417441fa1d8	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001183:f417441fa1d8 tflink:human:001183:f417441fa1d8 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49756.tsv
