pair_key	pair_label_canonical	cellchat_status	module20a_status	review_id	current_confidence	prior_notes
gdf3 acvr1c_acvr2a_cfc1	Gdf3 Acvr1c_acvr2a_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0144	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf3 acvr1c_acvr2b_cfc1	Gdf3 Acvr1c_acvr2b_cfc1	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf5 bmpr1a_acvr2a	Gdf5 Bmpr1a_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf5 bmpr1a_acvr2b	Gdf5 Bmpr1a_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf5 bmpr1a_bmpr2	Gdf5 Bmpr1a_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0145	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf5 bmpr1b_acvr2a	Gdf5 Bmpr1b_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf5 bmpr1b_acvr2b	Gdf5 Bmpr1b_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf5 bmpr1b_bmpr2	Gdf5 Bmpr1b_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0146	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf6 bmpr1a_acvr2a	Gdf6 Bmpr1a_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf6 bmpr1a_acvr2b	Gdf6 Bmpr1a_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf6 bmpr1a_bmpr2	Gdf6 Bmpr1a_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0148	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf6 bmpr1b_acvr2a	Gdf6 Bmpr1b_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf6 bmpr1b_acvr2b	Gdf6 Bmpr1b_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf6 bmpr1b_bmpr2	Gdf6 Bmpr1b_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0149	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf7 bmpr1a_acvr2a	Gdf7 Bmpr1a_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf7 bmpr1a_acvr2b	Gdf7 Bmpr1a_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf7 bmpr1a_bmpr2	Gdf7 Bmpr1a_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0150	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf7 bmpr1b_acvr2a	Gdf7 Bmpr1b_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf7 bmpr1b_acvr2b	Gdf7 Bmpr1b_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf7 bmpr1b_bmpr2	Gdf7 Bmpr1b_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0151	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf9 acvr1b_bmpr2	Gdf9 Acvr1b_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0152	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gja1 gja1	Gja1 Gja1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gja1 gja5	Gja1 Gja5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gja1 gja6	Gja1 Gja6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gja3 gja1	Gja3 Gja1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
