pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
wnt11 fzd1	Wnt11 Fzd1	no_evidence	https://pubmed.ncbi.nlm.nih.gov/21041481/;https://europepmc.org/article/MED/21041481;https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT11%22+%22FZD1%22;https://europepmc.org/search?query=%22WNT11%22%20%22FZD1%22	human;mouse	no_exact_pair	Expanded searches did not locate qualifying exact WNT11-FZD1 binding or receptor-dependent primary evidence; a direct WNT11-FZD4 interaction was found instead.	WNT-family/FZD-family pathway, expression, computational, and WNT11-FZD4 evidence was not transferred to WNT11-FZD1.	PubMed and Europe PMC exact and expanded searches covered WNT11, Wingless aliases, FZD1/Frizzled-1, mature/lipidated ligand, binding, activation, adhesion, structures, function, and species; related FZD4 evidence and family-level mapping were excluded.
wnt3 fzd7_lrp5	Wnt3 Fzd7_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22+%22fzd7%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3%22%20%22fzd7%22%20%22lrp5%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3-FZD7 signaling but does not resolve whether LRP5 is the operative composite subunit.	LRP5 versus LRP6 and full-length ternary receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3 fzd7_lrp6	Wnt3 Fzd7_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22+%22fzd7%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3%22%20%22fzd7%22%20%22lrp6%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3-FZD7 signaling but does not resolve whether LRP6 is the operative composite subunit.	LRP5 versus LRP6 and full-length ternary receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3 fzd8_lrp5	Wnt3 Fzd8_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22+%22fzd8%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3%22%20%22fzd8%22%20%22lrp5%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary mapping supports WNT3-FZD8 signaling but does not resolve whether LRP5 is the operative composite subunit.	LRP5 versus LRP6 and full-length ternary receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3 fzd8_lrp6	Wnt3 Fzd8_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22+%22fzd8%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3%22%20%22fzd8%22%20%22lrp6%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary mapping supports WNT3-FZD8 signaling but does not resolve whether LRP6 is the operative composite subunit.	LRP5 versus LRP6 and full-length ternary receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd1_lrp5	Wnt3a Fzd1_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd1%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd1%22%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD1 mapping supports the FZD edge but does not separately establish LRP5 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd1_lrp6	Wnt3a Fzd1_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd1%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd1%22%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD1 mapping supports the FZD edge but does not separately establish LRP6 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd3_lrp5	Wnt3a Fzd3_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd3%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd3%22%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD3 mapping supports the FZD edge but does not separately establish LRP5 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd3_lrp6	Wnt3a Fzd3_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd3%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd3%22%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD3 mapping supports the FZD edge but does not separately establish LRP6 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd6_lrp5	Wnt3a Fzd6_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd6%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd6%22%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD6 mapping supports the FZD edge but does not separately establish LRP5 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd6_lrp6	Wnt3a Fzd6_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd6%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd6%22%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD6 mapping supports the FZD edge but does not separately establish LRP6 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd7_lrp5	Wnt3a Fzd7_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd7%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd7%22%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD7 mapping supports the FZD edge but does not separately establish LRP5 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd7_lrp6	Wnt3a Fzd7_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd7%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd7%22%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD7 mapping supports the FZD edge but does not separately establish LRP6 in the submitted ternary composite.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd9_lrp5	Wnt3a Fzd9_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd9%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd9%22%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD mapping supports broad FZD signaling but does not separately establish the submitted FZD9-LRP5 composite.	LRP5 versus LRP6, FZD9 specificity, and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt3a fzd9_lrp6	Wnt3a Fzd9_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22+%22fzd9%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20%22fzd9%22%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;composite co-receptor unresolved	Primary WNT3A-FZD mapping supports broad FZD signaling but does not separately establish the submitted FZD9-LRP6 composite.	LRP5 versus LRP6, FZD9 specificity, and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt4 fzd6_lrp5	Wnt4 Fzd6_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/15265686/;https://europepmc.org/article/MED/15265686;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22+%22fzd6%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20%22fzd6%22%20%22lrp5%22	canine kidney cells	direct WNT-FZD6 biochemical complex;canonical signaling context	Primary kidney-cell work found WNT4 in a biochemical complex with FZD6 and canonical signaling, but did not identify LRP5.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; related WNT/FZD/LRP evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt4 fzd6_lrp6	Wnt4 Fzd6_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/15265686/;https://europepmc.org/article/MED/15265686;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22+%22fzd6%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20%22fzd6%22%20%22lrp6%22	canine kidney cells	direct WNT-FZD6 biochemical complex;canonical signaling context	Primary kidney-cell work found WNT4 in a biochemical complex with FZD6 and canonical signaling, but did not identify LRP6.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; related WNT/FZD/LRP evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt5b fzd1	Wnt5b Fzd1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD1%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD1%22	human;mouse	direct_primary_binding;direct_primary_function	Systematic WNT-FZD binding/function mapping and targeted studies support WNT5B engagement of FZD1 and receptor-dependent noncanonical signaling.	Affinity and functional response depend on assay and cell context; some literature uses WNT5A/WNT5B family nomenclature.	PubMed and Europe PMC exact and expanded searches covered WNT5B, WNT5A aliases, FZD1/Frizzled-1, mature/lipidated ligand, binding, activation, adhesion, structures, function, and species; family-only evidence was not used alone.
wnt5b fzd10	Wnt5b Fzd10	no_evidence	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pmc.ncbi.nlm.nih.gov/articles/PMC8129536/;https://europepmc.org/articles/PMC8129536;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD10%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD10%22	human;mouse	no_exact_pair	Expanded searches did not locate qualifying direct WNT5B-FZD10 binding or receptor-dependent primary evidence; computational or broad family predictions were insufficient.	WNT5B-FZD family coexpression, in silico docking, pathway, and database evidence was excluded from this exact pair.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD10, processed ligand, binding, activation, adhesion, structures, function, and species; computational, pathway, expression, and family-only evidence was excluded.
wnt5b fzd2	Wnt5b Fzd2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD2%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD2%22	human;mouse	direct_primary_binding;direct_primary_function	Systematic WNT-FZD mapping and targeted studies support WNT5B-FZD2 binding and noncanonical receptor-dependent signaling context.	Affinity and downstream response vary with cell system and ligand processing.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD2, processed ligand, binding, activation, adhesion, structures, function, and species; family-only evidence was not used alone.
wnt5b fzd3	Wnt5b Fzd3	promote_candidate	https://www.sciencedirect.com/science/article/pii/S0898656824002985;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD3%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD3%22	human;mouse	direct_primary_binding;direct_primary_function	Recent primary NSCLC work reports WNT5B-FZD3 co-immunoprecipitation and FZD3-dependent DVL3/PCP-JNK signaling.	The evidence is disease-model and cell-context specific and the article was located via authoritative publisher indexing rather than a stable PMID in the search output.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD3, processed ligand, binding, activation, adhesion, structures, function, and species; the disease-model limitation was retained.
wnt5b fzd5	Wnt5b Fzd5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/29576390/;https://europepmc.org/article/MED/29576390	human;mouse	direct_primary_binding;direct_primary_function	Systematic WNT-FZD mapping and retinal developmental studies support WNT5B engagement of FZD5 and receptor-dependent noncanonical function.	WNT5A and WNT5B can overlap in developmental assays, so ligand-isoform specificity varies by experiment.	PubMed and Europe PMC exact and expanded searches covered WNT5B, WNT5A aliases, FZD5, processed ligand, binding, activation, adhesion, structures, function, and species; family-only evidence was not used alone.
wnt5b fzd6	Wnt5b Fzd6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/27641648/;https://europepmc.org/article/MED/27641648	human;mouse	direct_primary_binding;direct_primary_function	Systematic WNT-FZD mapping and cardiomyocyte developmental studies support WNT5B-FZD6 interaction and noncanonical signaling.	WNT5A/WNT5B ligand overlap and cell-context effects limit quantitative specificity.	PubMed and Europe PMC exact and expanded searches covered WNT5B, WNT5A aliases, FZD6, processed ligand, binding, activation, adhesion, structures, function, and species; family-only evidence was not used alone.
wnt5b fzd7	Wnt5b Fzd7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD7%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD7%22	human;mouse	direct_primary_binding;direct_primary_function	Systematic WNT-FZD mapping supports WNT5B-FZD7 binding and receptor-dependent signaling context.	Affinity and response are assay dependent and a fully reconstituted signaling complex was not resolved.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD7, processed ligand, binding, activation, adhesion, structures, function, and species; family-only evidence was not used alone.
wnt5b fzd8	Wnt5b Fzd8	no_evidence	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pmc.ncbi.nlm.nih.gov/articles/PMC6599440/;https://europepmc.org/articles/PMC6599440;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD8%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD8%22	human;mouse	no_exact_pair	Expanded searches found computational docking/prediction for WNT5B-FZD8 but no qualifying direct biochemical or receptor-dependent primary evidence for this exact pair.	Docking, in silico affinity, family resemblance, pathway, and expression evidence were excluded from an exact-pair promotion.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD8, processed ligand, binding, activation, adhesion, structures, function, and species; computational and family-only evidence was excluded.
wnt5b fzd9	Wnt5b Fzd9	no_evidence	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22WNT5B%22+%22FZD9%22;https://europepmc.org/search?query=%22WNT5B%22%20%22FZD9%22	human;mouse	no_exact_pair	Expanded searches did not locate qualifying direct WNT5B-FZD9 binding or receptor-dependent primary evidence.	Family-level WNT-FZD interactions, computational prediction, pathway, and expression evidence were excluded.	PubMed and Europe PMC exact and expanded searches covered WNT5B, aliases, FZD9, processed ligand, binding, activation, adhesion, structures, function, and species; computational and family-only evidence was excluded.
wnt6 fzd4_lrp5	Wnt6 Fzd4_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/31618077/;https://europepmc.org/article/MED/31618077;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22+%22fzd4%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20%22fzd4%22%20%22lrp5%22	human;mouse	receptor-dependent function;composite co-receptor unresolved	Primary work establishes a WNT6-FZD4-beta-catenin pathway but does not resolve whether LRP5 is the operative composite subunit.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt6 fzd4_lrp6	Wnt6 Fzd4_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/31618077/;https://europepmc.org/article/MED/31618077;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22+%22fzd4%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20%22fzd4%22%20%22lrp6%22	human;mouse	receptor-dependent function;composite co-receptor unresolved	Primary work establishes a WNT6-FZD4-beta-catenin pathway but does not resolve whether LRP6 is the operative composite subunit.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; family/pathway evidence was not promoted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt7a fzd5_lrp5	Wnt7a Fzd5_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/12857724/;https://europepmc.org/article/MED/12857724;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22+%22fzd5%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt7a%22%20%22fzd5%22%20%22lrp5%22	rat	direct WNT-FZD5 binding;composite co-receptor unresolved	Primary work supports WNT7A-FZD5 signaling through an FZD5-LRP6 context, but the submitted LRP5 version is not supported.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; the directly supported paralog was not silently substituted.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; exact composite uncertainty was retained.
wnt7b fzd10_lrp6	Wnt7b Fzd10_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22+%22fzd10%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt7b%22%20%22fzd10%22%20%22lrp6%22	mouse;human cell systems	direct WNT-FZD binding;composite co-receptor unresolved	Primary work supports WNT7B-FZD10 binding and canonical activity in an LRP5 context, while the submitted LRP6 composite was not directly tested.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; exact composite uncertainty was retained.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species.
wnt7b fzd1_lrp6	Wnt7b Fzd1_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22+%22fzd1%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt7b%22%20%22fzd1%22%20%22lrp6%22	mouse;human cell systems	direct WNT-FZD binding;composite co-receptor unresolved	Primary work supports WNT7B-FZD1 binding and canonical activity in an LRP5 context, while the submitted LRP6 composite was not directly tested.	LRP5 versus LRP6 and full-length receptor scope remain unresolved; exact composite uncertainty was retained.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species.
wnt9a fzd9_lrp5	Wnt9a Fzd9_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/31110287/;https://europepmc.org/article/MED/31110287;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt9a%22+%22fzd9%22+%22lrp5%22;https://europepmc.org/search?query=%22wnt9a%22%20%22fzd9%22%20%22lrp5%22	human;zebrafish	genetic_functional_WNT-FZD;composite co-receptor unresolved	Primary developmental work finds WNT9A-FZD9b specificity and LRP6 dependence, providing orthologous support but not direct evidence for the submitted LRP5 composite.	LRP5 versus LRP6, species/ortholog, and full-length receptor scope remain unresolved.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; orthologous evidence was not treated as exact mouse proof.
wnt9a fzd9_lrp6	Wnt9a Fzd9_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/31110287/;https://europepmc.org/article/MED/31110287;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt9a%22+%22fzd9%22+%22lrp6%22;https://europepmc.org/search?query=%22wnt9a%22%20%22fzd9%22%20%22lrp6%22	human;zebrafish	genetic_functional_WNT-FZD;composite co-receptor unresolved	Primary developmental work finds WNT9A-FZD9b specificity and LRP6 dependence, providing orthologous support for the submitted composite.	The exact mouse Wnt9a-Fzd9-LRP6 triad and full-length receptor scope were not directly tested.	PubMed and Europe PMC exact and expanded searches covered canonical names, aliases, processed WNT forms, FZD/Frizzled, LRP5/6, complexes, structures, binding, activation, adhesion, function, and species; orthologous evidence was not treated as exact mouse proof.
