path	artifact_class	retention_recommendation	database_reference_count	database_link_status	size_bytes	sha256
data/raw/evidence/module20_24_supervised_cli_phase2/gap031/secondary_contact_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	176181	0788f40640758411fbe7e160cd4a1dd1669617c3ab44558229857f306997b2a0
data/raw/evidence/module20_24_supervised_cli_phase2/gap032/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	3445	88712114bc06abc8f01aa5e50f0ddef140c23e9ddd470dd8940f7cf00fceaf2e
data/raw/evidence/module20_24_supervised_cli_phase2/gap032/primary_records.xml	source_evidence	retain_until_release_freeze	40	exact_path_referenced	176181	0788f40640758411fbe7e160cd4a1dd1669617c3ab44558229857f306997b2a0
data/raw/evidence/module20_24_supervised_cli_phase2/gap033/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1941	1884d2a17a3fa1e3079ebbc12556e7c1eaf0ad625694cf8bd559c5b785d7c09a
data/raw/evidence/module20_24_supervised_cli_phase2/gap033/primary_records.xml	source_evidence	retain_until_release_freeze	30	exact_path_referenced	99292	fdf91e7f54f76bd63fc61a1a728437aa0d05afed246b35aae470c8b1037d46b6
data/raw/evidence/module20_24_supervised_cli_phase2/gap034/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	19069	fd00b7d98a1840bee556c63782c67a8fa418dc5195463121b279a2817ed1663e
data/raw/evidence/module20_24_supervised_cli_phase2/gap034/primary_records.xml	source_evidence	retain_until_release_freeze	31	exact_path_referenced	276246	8c81fee9ce544f81d6bb08183a50358e6f14bf5c3b4bf2ab94dfdcd9a03df194
data/raw/evidence/module20_24_supervised_cli_phase2/gap035/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	27032	9f3cee0647bb59ee8603bc6c3c2ae809dd53192bd9a6b3149e5385694688f0eb
data/raw/evidence/module20_24_supervised_cli_phase2/gap035/primary_records.xml	source_evidence	retain_until_release_freeze	31	exact_path_referenced	373647	437109fbbdfa42ccb20a3af407b2354f18a021c2bc539470ddba147280ca6642
data/raw/evidence/module20_24_supervised_cli_phase2/gap036/primary_records.tsv	source_evidence	retain_until_release_freeze	53	exact_path_referenced	16767	5514bd369411e8b017c8386d337686d42634ac164ef25d186e55fade111dc323
data/raw/evidence/module20_24_supervised_cli_phase2/gap036/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	210006	ca788cef3f7afed814286a080f4c44eb983d240b4978de6a017b0e45987a31a5
data/raw/evidence/module20_24_supervised_cli_phase2/gap037/primary_records.tsv	source_evidence	retain_until_release_freeze	10	exact_path_referenced	11590	eedfc6d1c873828f4daf959105f387587aee2a8b6e8c4efbb993695e4f55adf6
data/raw/evidence/module20_24_supervised_cli_phase2/gap037/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	68288	176c1a1cb70f624bf89e86b89c91b46bf2b589451241d7944299c9dc6ed8102c
data/raw/evidence/module20_24_supervised_cli_phase2/gap038/primary_records.tsv	source_evidence	retain_until_release_freeze	20	exact_path_referenced	6920	e36555c0368bbd41ae059e90004085e0775fd9f02bc00db034fbfd41b8fb9b36
data/raw/evidence/module20_24_supervised_cli_phase2/gap038/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	59188	2f38013d9c77165220b2f8700d9a70e85282750ab33fd69bcc0cad05931d5931
data/raw/evidence/module20_24_supervised_cli_phase2/gap039/primary_records.tsv	source_evidence	retain_until_release_freeze	15	exact_path_referenced	9275	9a3aba262c9f529b9633bc31c9a73106b07cdf94e59bfe0d77b3dc634768a5db
data/raw/evidence/module20_24_supervised_cli_phase2/gap039/primary_records.xml	source_evidence	retain_until_release_freeze	1	exact_path_referenced	39674	33c46635be59a2cf03db0ad1c705377f474abcc9bdf49d41cfd55207bc383f83
data/raw/evidence/module20_24_supervised_cli_phase2/gap040/primary_records.tsv	source_evidence	retain_until_release_freeze	10	exact_path_referenced	1347	038b8ced72e5982c281c6ad9181d4f23123a5cc176ecc08ce26594c8efd73f95
data/raw/evidence/module20_24_supervised_cli_phase2/gap040/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	18696	dd0037b72ab7fccfa12bc8b71ff94a87b870bebadfdec56e1d23eb2774912c93
data/raw/evidence/module20_24_supervised_cli_phase2/gap041/primary_records.tsv	source_evidence	retain_until_release_freeze	25	exact_path_referenced	2050	0339d8e6f65999799b615d842572a857d1eb7b7bfaefe62988c9b9b219a5fa8a
data/raw/evidence/module20_24_supervised_cli_phase2/gap041/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	73017	743f7eaab6e16a735a919b30689b8f66236a69bfd0fdd185ad48a54cac83efa0
data/raw/evidence/module20_24_supervised_cli_phase2/gap042/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2796	d02088084513bb8992893d616e9631cd52bf2770dad0afcd97f55f764384d13c
data/raw/evidence/module20_24_supervised_cli_phase2/gap042/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	65992	f96e59d6b40b4de66c7a62fc0aaafa90091be5680f9f3b435e473e9bfda342ac
data/raw/evidence/module20_24_supervised_cli_phase2/gap043/primary_records.tsv	source_evidence	retain_until_release_freeze	5	exact_path_referenced	3004	f9c4cc79fb0df6915c37c288fa4f52605de85f4d3aedbeb55dfecc5972fbd0c1
data/raw/evidence/module20_24_supervised_cli_phase2/gap043/primary_records.xml	source_evidence	retain_until_release_freeze	1	exact_path_referenced	109140	111c96e3ff8a78bd5c8416ef9d503eeae8cb0fc7c343cc580c706b0a6a6e2378
data/raw/evidence/module20_24_supervised_cli_phase2/gap044/primary_records.tsv	source_evidence	retain_until_release_freeze	8	exact_path_referenced	722	b7681a755a11adc5320dbe1633bd187efb0ffd64b1d50c3a487d3c68bf6317fb
data/raw/evidence/module20_24_supervised_cli_phase2/gap044/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	48276	f00a7cd1e7d9d852090445827b88b63bb37e4349b3f97b18591cb0585e0c8bfb
data/raw/evidence/module20_24_supervised_cli_phase2/gap045/primary_records.tsv	source_evidence	retain_until_release_freeze	23	exact_path_referenced	2090	1c53845b00115af04f7f1ec03285961ecc4319a7c4922160728c08d57fa57a39
data/raw/evidence/module20_24_supervised_cli_phase2/gap045/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	93444	470f225c409619cb449f1c3014589f66b54ac0e150c8f1b80c7a86c3c38000c3
data/raw/evidence/module20_24_supervised_cli_phase2/gap046/primary_records.tsv	source_evidence	retain_until_release_freeze	5	exact_path_referenced	1193	aa8ca2dfc431537dd636955d9f4efc6d79071194fb19076b083393b27ef81c3a
data/raw/evidence/module20_24_supervised_cli_phase2/gap046/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	95196	723e1ad1a294aed68c839456fc37bee42dbcfd18bee987295321b7f9a3074b43
data/raw/evidence/module20_24_supervised_cli_phase2/gap047/primary_records.tsv	source_evidence	retain_until_release_freeze	15	exact_path_referenced	2045	20356b9a17a66476f3b1bb69326c49a32fa11bc92a812d191f6e6b9d4d2b1134
data/raw/evidence/module20_24_supervised_cli_phase2/gap047/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	80348	ddb3cb57226983b95519d0e017e58c9d1b85f6ad109ff5620eeb22cf6756bc54
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/PMID15923613.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	24012	129090d2041b06cd1dc2af42a990b19c313d911ade337063ac3fefad3a0f6328
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/PMID29925589.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	33101	7ed2091f554b05479d5410e4170e87045fb1c7f6081b9951ef13db4d48746fd3
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/additional_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	36839	70fecbf3c29c3d46b111e56860228439e9ba4e7b66085661450915fa795b69fd
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/hh_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	40911	b286cdab3020ade61ddbfded9d0efe2be639dc439d923202e42690fb74b673d4
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/primary_records.tsv	source_evidence	retain_until_release_freeze	40	exact_path_referenced	6046	d613dad30eb791ec4a01a12bf99d57ffe29672fb4610c86ce3c8eccc2577bf3a
data/raw/evidence/module20_24_supervised_cli_phase2/gap048/primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	275675	e1f835d4a63e841e5a00a42d42c7696b0f2a7cda619c1bcf83c6a8c37786ee7b
data/raw/evidence/module20_24_supervised_cli_phase2/gap049_primary_records.tsv	source_evidence	retain_until_release_freeze	40	exact_path_referenced	1249	8d052052ca0a1696b38f8e0cd4e39639405d1b9e72daeaed09288809e2f54a46
data/raw/evidence/module20_24_supervised_cli_phase2/gap049_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	77613	d3e32f6d9fa90834d5680bd696e34c298a08aecf5bff538781aab799bacc3b44
data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMC3499309_fulltext.xml	source_evidence	retain_until_release_freeze	20	exact_path_referenced	202909	29b5145d87a7e85ef6e2e36c59a984a5a0935a270bf7cdd9455e43ac3d84f386
data/raw/evidence/module20_24_supervised_cli_phase2/gap050/PMID22568954_Figure1.jpg	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	79114	dd737496ddddc51ff1ebe5e6f247a38bc88ce562cfa139286fd4c1a5f528af89
data/raw/evidence/module20_24_supervised_cli_phase2/gap050/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2749	57f18aae29c91dd4be0204c947e483f0e42a83bffbf5720b45e376fefda4bedc
data/raw/evidence/module20_24_supervised_cli_phase2/gap050/primary_records.xml	source_evidence	retain_until_release_freeze	51	exact_path_referenced	181803	340af54b8b7e103f6e411ec6a0a164700fcecb9ca4048587169fd9381c3047cd
data/raw/evidence/module20_24_supervised_cli_phase2/gap051/additional_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	16998	6b83b7227f9ff4863b7a128f96e9dc1b07ef8e80b012a4eb4183464785461f86
data/raw/evidence/module20_24_supervised_cli_phase2/gap051/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2561	6be052aa91c9fff6af41a150460c248432651a738ae528b8adaaf2e0e6257385
data/raw/evidence/module20_24_supervised_cli_phase2/gap051/primary_records.xml	source_evidence	retain_until_release_freeze	21	exact_path_referenced	145851	50de32583346fd87c637db5de2e0c816f2a2dd50c93a33134e5e1684852f4973
data/raw/evidence/module20_24_supervised_cli_phase2/gap052/additional_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	63957	5d8b4b178f4506ae46f7fc8bdb247f339315d9e38849e0185f638dc47da54c68
data/raw/evidence/module20_24_supervised_cli_phase2/gap052/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	4107	16ec4c99daab3fedb22728bb4850d8980f9220c001f94bb2eb9f21a9b996259e
data/raw/evidence/module20_24_supervised_cli_phase2/gap052/primary_records.xml	source_evidence	retain_until_release_freeze	13	exact_path_referenced	252318	c1b03b0de35827bd6fc5a36dc199290f357a18a0c0b2161c9c19665a7fbfb628
data/raw/evidence/module20_24_supervised_cli_phase2/gap053/additional_primary_records.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	6087	8b4363d76b6039c1e2b58c9fd18b489ac2c428fa36f6efe9c5670423ca8121ef
data/raw/evidence/module20_24_supervised_cli_phase2/gap053/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	3675	0052af76f1a77b0f710302c775e8a694b2210845efebbc68f7979decae8c8206
data/raw/evidence/module20_24_supervised_cli_phase2/gap053/primary_records.xml	source_evidence	retain_until_release_freeze	27	exact_path_referenced	176407	8dd6b8d7fcb7880db2323d3922bcb4b4caf89f3fccf3645e5619e8f25918f44a
data/raw/evidence/module20_24_supervised_cli_phase2/gap054/PMC6525020_fulltext.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	108714	8e3076cfe5cb1c5db658d9f279e3b45176e26ae3fc1196b16c5d81d6246ba665
data/raw/evidence/module20_24_supervised_cli_phase2/gap054/additional_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	21550	22ba9adb61d5c62f79f3b304c6445d85f58db66d1c896bb233967903bf9ccf00
data/raw/evidence/module20_24_supervised_cli_phase2/gap054/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	4109	c44ac98895b20effe6c2d0288c751200007084fa362c2f5a194d3401f4cd8328
data/raw/evidence/module20_24_supervised_cli_phase2/gap054/primary_records.xml	source_evidence	retain_until_release_freeze	8	exact_path_referenced	212926	ae6d1247ae36b1922d406a85b820924e429e8fed15852962332f998b0d9c1762
data/raw/evidence/module20_24_supervised_cli_phase2/gap055/additional_primary_records.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	44960	3f072fd39c41f82c49b5d5ebe652e7695c8a2d3051e37f645dae7df8b47805c2
data/raw/evidence/module20_24_supervised_cli_phase2/gap055/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	4596	4413b38bc0b259cc9a63aa8ab511c6741d47d8c88d827f40ee406827488e9eab
data/raw/evidence/module20_24_supervised_cli_phase2/gap055/primary_records.xml	source_evidence	retain_until_release_freeze	5	exact_path_referenced	141920	89a0646a552de88ff67d52707799c8402e486ea1fde8c3375df1e319111f95a9
data/raw/evidence/module20_24_supervised_cli_phase2/gap056/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	6154	af58eac4c75f4d06b3fe35ca376586f6cd348daa9d1409c376b5755e7288b182
data/raw/evidence/module20_24_supervised_cli_phase2/gap056/primary_records.xml	source_evidence	retain_until_release_freeze	26	exact_path_referenced	384648	bdf58659b17728eda9b075e93a2e330d2e2353b29997566eea0543850864b1a1
data/raw/evidence/module20_24_supervised_cli_phase2/gap057/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	3199	7d921933c8f176be9548213b77585a765b563e367c69abc9dce23e2a5862d7d0
data/raw/evidence/module20_24_supervised_cli_phase2/gap057/primary_records.xml	source_evidence	retain_until_release_freeze	21	exact_path_referenced	189784	d354bdafd8252f80338926414caa09b22125f7b06668e618e40882103bf449c8
data/raw/evidence/module20_24_supervised_cli_phase2/gap058/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2652	3cb15b221981c11b346c6e230405f8ccb722a11f3922c5418066408622868071
data/raw/evidence/module20_24_supervised_cli_phase2/gap058/primary_records.xml	source_evidence	retain_until_release_freeze	3	exact_path_referenced	119320	33395a5d9b034b3fb4f7ab09090cd9f4ff9a1d1c1ed3e83ec7e7f0025a5f11bd
data/raw/evidence/module20_24_supervised_cli_phase2/gap059/gdf1_search.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	824	d09448a7100224ad5822d6518a1750b6326142632c6073e70842ad861706335f
data/raw/evidence/module20_24_supervised_cli_phase2/gap059/primary_fulltext.xml	source_evidence	retain_until_release_freeze	20	exact_path_referenced	402723	5752c3f4ac805c381bf7827cc733e00f9070ce0ae3ab74863ce02643cbb246b8
data/raw/evidence/module20_24_supervised_cli_phase2/gap059/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	4176	19a5c6b18064383579f30bab8c58de8032cccf59512e5744cf7227efdbeda968
data/raw/evidence/module20_24_supervised_cli_phase2/gap059/primary_records.xml	source_evidence	retain_until_release_freeze	51	exact_path_referenced	238138	6b3952fa91d4c4dfc6601dba5732969fb4b51b866716312b7dc9216d949beac7
data/raw/evidence/module20_24_supervised_cli_phase2/gap060/primary_fulltext.xml	source_evidence	retain_until_release_freeze	15	exact_path_referenced	165208	08b46831a1f46c92caa3d01a16be967f98ee1c03a6bc0533f087dce6f2a8f0ad
data/raw/evidence/module20_24_supervised_cli_phase2/gap060/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	3022	7dbc301f1250c779fadc2fb6d6146ba6375ae2f96cdd4e208f085507ffd71246
data/raw/evidence/module20_24_supervised_cli_phase2/gap060/primary_records.xml	source_evidence	retain_until_release_freeze	35	exact_path_referenced	208124	be0a3e637eab1fc6a1fef8d766bfef3a33d72da5dd5b1c41173c4c3822e0de0c
data/raw/evidence/module20_24_supervised_cli_phase2/gap061/primary_fulltext.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	104643	354ddec1fbb2b6ec63bc4d074120fe1d3a9751d232d66b2dd5e352994d675ffd
data/raw/evidence/module20_24_supervised_cli_phase2/gap061/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2264	629f86d77b30b01f2c69a6df2243f4ad00b968b9ad495508f3b37dc84737e6a9
data/raw/evidence/module20_24_supervised_cli_phase2/gap061/primary_records.xml	source_evidence	retain_until_release_freeze	41	exact_path_referenced	144017	26ca1fa24745c048e2bba63779de7eb6b872374d76e5f5f5f27ff2841bc595d1
data/raw/evidence/module20_24_supervised_cli_phase2/gap062/primary_fulltext.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	34218	f1a99da462b7e4ca4ec4216cee0650ffe6cb32ecdd93f380dd08a036042f6a8f
data/raw/evidence/module20_24_supervised_cli_phase2/gap062/primary_records.tsv	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1599	d86c02fe49805c4b44b3ba9d85f8a0260a1c3e36dfa2f5132cde313ae7d9af6c
data/raw/evidence/module20_24_supervised_cli_phase2/gap062/primary_records.xml	source_evidence	retain_until_release_freeze	13	exact_path_referenced	34218	f1a99da462b7e4ca4ec4216cee0650ffe6cb32ecdd93f380dd08a036042f6a8f
data/raw/evidence/module20_24_supervised_cli_phase2/il20_exact.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	965	cd781e7fc3ffd9a244cd164e2b6f0a171396db5de5b1540c34f298535d074e13
data/raw/evidence/module20_24_supervised_cli_phase2/il20_receptor.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	990	5e63102ab40c19ee2594976da1d1a9096e22475e562bf599f6a0da8ca5c3433a
data/raw/evidence/module20_24_supervised_cli_phase2/il20_type2.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	449	ff5dfdf068e7ac1b25efc07fb7d21e05818c069e1b94796925395e25a126f443
data/raw/evidence/module20_24_supervised_cli_phase2/il33_2005_2010.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2206	a397be832d7f9a2065607099fb1fc041793b3e5cb68a61d2cb381f4d5c3048b1
data/raw/evidence/module20_24_supervised_cli_phase2/il33_binding.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1745	e49bd9f3be2b4df818563fde9c5c2777453ddc4cffefa28108744a2c62366d13
data/raw/evidence/module20_24_supervised_cli_phase2/il33_exact.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1043	e1362021bdb72ea0cdf22e4a31351937f0ae66a6eaebf7ef8846ef729718ba60
data/raw/evidence/module20_24_supervised_cli_phase2/il33_foundation.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	555	b440c5d268e49f52a28f7ac3180c0dad42dd9f63f02ba12a3bbb92e6f0f1f7e3
data/raw/evidence/module20_24_supervised_cli_phase2/il33_function_old.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1390	15a3a2fd9af2aab7f0105b1e5e37661b7b48dd1a519649ac1b21510dd70a6da7
data/raw/evidence/module20_24_supervised_cli_phase2/il33_my_d88.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1287	d4e75e52ea7d8fd5005257b3f84ea563135be52ecf2bb9b7853d8b65bd257c95
data/raw/evidence/module20_24_supervised_cli_phase2/il33_relay_old.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	630	dedae17e9b46b0ff25b1affc30a443dc312e67f8028429bb25b0af12c02e30d0
data/raw/evidence/module20_24_supervised_cli_phase2/il33_st2_il1racp.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1357	bc46d617565db2c3c5e137fa9daf0556887c5e14694dcd28a57fe261f7eee00b
data/raw/evidence/module20_24_supervised_cli_phase2/il33_st2_signal.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2303	ac70fd4c8b3056b306a982593c1686b58eb4ccd887ab28213d43e9d1cbe5867e
data/raw/evidence/module20_24_supervised_cli_phase2/il33_title.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1251	64fb189ffa6bb196475169432caf558562c2d529cddd70449ff62f55327be359
data/raw/evidence/module20_24_supervised_cli_phase2/il4_complex_binding.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	943	00dc45cb931913d7240b13bb7a0272906bba01472fac3a86bad26bac83acf46a
data/raw/evidence/module20_24_supervised_cli_phase2/il4_complex_structure.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1168	99318488c84367bcbb9c33086e291b83f63ce3647be593d87b240bd18b9753de
data/raw/evidence/module20_24_supervised_cli_phase2/il4_gamma_binding.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1364	af83176acd5875d5cb79d8777f1a470f3ad526a304d828d39741b5a34bbaa9b0
data/raw/evidence/module20_24_supervised_cli_phase2/il4_stat6.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1345	95e9b6cb39bf2a3e7d74126c9f507c0ea62dcf5806dffbda2ccd228d3d028554
data/raw/evidence/module20_24_supervised_cli_phase2/il4_type1.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	494	eb6865d1e031c7f056bf841773e0906d2fe5112007c4b5c95a07c7241fa04bd1
data/raw/evidence/module20_24_supervised_cli_phase2/il4_type1_stat6.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1085	7a5faef24f9484b4231cef759196a9c1daff8229c9dd95526dfc8f7d78ea741b
data/raw/evidence/module20_24_supervised_cli_phase2/il4_type2.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	557	e3c42b692ea55a822de14fd9736af86d6731dfc339bcb2a0a13a06d10ff465d9
data/raw/evidence/module20_24_supervised_cli_phase2/il4_type2_jak.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1153	dcd7de364536a1295c320351737e7862698e74bc3ec50c19cd1f98cce39e1227
data/raw/evidence/module20_24_supervised_cli_phase2/il4_type2_stat6.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1350	fce2467638ea84d4d3a71cffb8c1962bf14c2ecc953b19cbaaa8bd3270bdf527
data/raw/evidence/module20_24_supervised_cli_phase2/il5_complex.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	517	1164bb3e8ed9bc81d59daaf969268b5bcfe3ecc9d21d0a1f9a2563a6b9619c1f
data/raw/evidence/module20_24_supervised_cli_phase2/il5_eosinophil.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1899	5f22777e8b303a0636c37aea62f41036d3a9d70e9cf2a05c8085b7a97b452bc6
data/raw/evidence/module20_24_supervised_cli_phase2/il5_jakstat.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1946	384540b8978051eff0d24cd29975e7db112a2ee3b4103620e0b62e52392e7f77
data/raw/evidence/module20_24_supervised_cli_phase2/il5_old_complex.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	697	7fd21b572d421fe006cc7cd73588defceddc998db48ba26cbc97bb671015f49b
data/raw/evidence/module20_24_supervised_cli_phase2/il7_complex.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1364	ba9a521df932db0f789ab2ce79cbd708b393735bf27deecd702b61dbe8a76c87
data/raw/evidence/module20_24_supervised_cli_phase2/il7_exact_binding.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1953	0f701e81551c7ee90ea727cb956e602f048830f53977955fa1ba740aa1aaed5d
data/raw/evidence/module20_24_supervised_cli_phase2/il7_jak_stat5_exact.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	830	90e8fdbe87a44a5a3380fc73747a4b779723fd06ec428ae88ea7100d9e67b517
data/raw/evidence/module20_24_supervised_cli_phase2/il7_signal.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1371	afd5fca72fed5f5fb8f3f0a29f8bce3aedd34a50dc85e6e982d15fad5427660d
data/raw/evidence/module20_24_supervised_cli_phase2/il9_complex.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	856	0ddd015c1dfab553d6f836a448a6d10355a86d8ac068f6de1ca03f4b9932cc23
data/raw/evidence/module20_24_supervised_cli_phase2/il9_function.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1707	3aac61ce00e9636dbe1d49d889b9fcc2182fdb96f06710cf59c1a47d8ec386ad
data/raw/evidence/module20_24_supervised_cli_phase2/il9_signal.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1727	0a3d1d2a3a24faea223ddcee624767381f9d61b75e3d836281d202468a0d649b
data/raw/evidence/module20_24_supervised_cli_phase2/inhba_eng_exact.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1726	f16bf138b0e5a1a4a61f9966d78fda0ca558358610075da6094f7b0021ca595f
data/raw/evidence/module20_24_supervised_cli_phase2/inhba_eng_smads_search.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	551	a300a8c392e832097dc7a051b95c0f3bd90fd5108115c3419b42a22d94169afb
data/raw/evidence/module20_24_supervised_cli_phase2/inhba_eng_smads_summary.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	32374	faae4c74a6788069a09a2616fa11f657986bc26b851d416479bbb84c3a217a7f
data/raw/evidence/module20_24_supervised_cli_phase2/inhba_pathway.xml	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2306	03bbd0fb5a2498fc35ac28e8259179a6da1ab6658a74171910e4de98e36c5847
data/raw/evidence/module20_24_supervised_cli_phase2/ins2_igf1r_classic_summary.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	16492	9e790529393cbac32aacaa114cac57795c1e38441ef3cb9501bf7873d10e9b03
data/raw/evidence/module20_24_supervised_cli_phase2/ins2_igf1r_insulin_AND_IGF-1_receptor_AND_binding.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	1783	9a384943817a028ce881495d5a8c04f3a6e2ffc0114420ec45e210232028ac7d
data/raw/evidence/module20_24_supervised_cli_phase2/ins2_igf1r_insulin_AND_IGF-I_receptor_AND_phosphorylation.json	source_evidence	retain_until_release_freeze	0	not_referenced_by_current_db_notes	2499	5f1f45664e307d6d7f8f72d107765c1095f667c4de49e0db4c9f56069c166b1a
