decision_id	module	integration_id	queue_key	promotion_id	review_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	target_graph_modules	module_route	priority_tier	queue_state	search_lane	promotion_scope	promotion_class	promotion_confidence	evidence_confidence_tier	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	disposition	primary_citation	corroborating_citation	primary_and_corroborating_citations	source_registry	source_record_id	source_registries	source_record_ids	source_exportable	module_stage_status	screening_decision	context_retention_status	module_fit_status	module_owner_review_status	candidate_for_later_materialization	canonical_materialization_allowed	decision_basis	regulatory_role	role_subcategory	canonical_tf_eligible	module_context_eligible	noncanonical_context_candidate	materialization_status	regulator_role_class	canonical_role_status	sci_context_status	sci_context_required	materialization_lane	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_promotion_lane
PTF-SCREEN-PTF-MODULE-20B-001872	20B	PTF-MODULE-20B-001872	tbxt/brachyury|adam12|human		public_tf_evidence_batch026_pair_19_3	tbxt/brachyury	TBXT/Brachyury		ADAM12	human	20B;23B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_binding_profile_lead_separately			https://tflink.net/download/#interaction-gmt			TFLink	tflink:human:000893:4b0f37a86497	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001873	20B	PTF-MODULE-20B-001873	tbxt/brachyury|adam17|human		public_tf_evidence_batch026_pair_19_4	tbxt/brachyury	TBXT/Brachyury		ADAM17	human	20B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_binding_profile_lead_separately			https://tflink.net/download/#interaction-gmt			TFLink	tflink:human:000893:4b0f37a86497	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001874	20B	PTF-MODULE-20B-001874	tbxt/brachyury|adam17|mouse		public_tf_evidence_batch027_pair_14_1	tbxt/brachyury	TBXT/Brachyury		Adam17	mouse	20B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge	retain_paralog_near_match_separately			https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033346			TFLink	tflink:mouse:001028:696a09b71ea6	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	E	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001875	20B	PTF-MODULE-20B-001875	tbxt/brachyury|adgrb3|mouse		public_tf_evidence_batch027_pair_14_2	tbxt/brachyury	TBXT/Brachyury		Adgrb3	mouse	20B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_binding_profile_lead_separately			https://tflink.net/download/#interaction-gmt			TFLink	tflink:mouse:001028:696a09b71ea6	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001876	20B	PTF-MODULE-20B-001876	tbxt/brachyury|adgrl2|mouse		public_tf_evidence_batch027_pair_14_4	tbxt/brachyury	TBXT/Brachyury		Adgrl2	mouse	20B;23B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_binding_profile_lead_separately			https://tflink.net/download/#interaction-gmt			TFLink	tflink:mouse:001028:696a09b71ea6	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001877	20B	PTF-MODULE-20B-001877	tcf25/nulp1|abca1|human	public_tf_comprehensive_2139	tflink_source_tcf25/nulp1_abca1_human_tflink_human_001284_8a698baabba3	tcf25/nulp1	TCF25/NULP1	TCF25	ABCA1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/	TFLink	tflink:human:001284:8a698baabba3	TFLink	tflink:human:001284:8a698baabba3	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	unresolved_sci_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context
PTF-SCREEN-PTF-MODULE-20B-001878	20B	PTF-MODULE-20B-001878	tcf25/nulp1|ackr2|human	public_tf_comprehensive_2140	tflink_source_tcf25/nulp1_ackr2_human_tflink_human_001284_8a698baabba3	tcf25/nulp1	TCF25/NULP1	TCF25	ACKR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/	TFLink	tflink:human:001284:8a698baabba3	TFLink	tflink:human:001284:8a698baabba3	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	unresolved_sci_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context
PTF-SCREEN-PTF-MODULE-20B-001879	20B	PTF-MODULE-20B-001879	tcf25/nulp1|adam17|human	public_tf_comprehensive_2141	tflink_source_tcf25/nulp1_adam17_human_tflink_human_001284_8a698baabba3	tcf25/nulp1	TCF25/NULP1	TCF25	ADAM17	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/	TFLink	tflink:human:001284:8a698baabba3	TFLink	tflink:human:001284:8a698baabba3	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	unresolved_sci_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context
PTF-SCREEN-PTF-MODULE-20B-001880	20B	PTF-MODULE-20B-001880	tcf25/nulp1|adora2a|human	public_tf_comprehensive_2142	tflink_source_tcf25/nulp1_adora2a_human_tflink_human_001284_8a698baabba3	tcf25/nulp1	TCF25/NULP1	TCF25	ADORA2A	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/	TFLink	tflink:human:001284:8a698baabba3	TFLink	tflink:human:001284:8a698baabba3	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	unresolved_sci_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.	context_reviewed_no_qualifying_context
PTF-SCREEN-PTF-MODULE-20B-001881	20B	PTF-MODULE-20B-001881	tcf7l1|a2m|human	public_tf_comprehensive_2143	tflink_source_tcf7l1_a2m_human_tflink_human_000126_96b5023da1a1	tcf7l1	TCF7L1	TCF7L1	A2M	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/			TFLink	tflink:human:000126:96b5023da1a1	TFLink	tflink:human:000126:96b5023da1a1	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TCF7L1 has species-matched spinal-cord tissue expression in the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human A2M is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TCF7L1-to-A2M context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001882	20B	PTF-MODULE-20B-001882	tcf7l1|abca1|mouse		public_tf_evidence_batch002_pair_24_13	tcf7l1	TCF7L1		Abca1	mouse	20B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_database_candidate_as_search_lead_only						TFLink	tflink:mouse:000123:a0ddfbcecd1a	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001883	20B	PTF-MODULE-20B-001883	tcf7l1|ackr2|human	public_tf_comprehensive_2144	tflink_source_tcf7l1_ackr2_human_tflink_human_000126_96b5023da1a1	tcf7l1	TCF7L1	TCF7L1	ACKR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:000126:96b5023da1a1	TFLink	tflink:human:000126:96b5023da1a1	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TCF7L1 has species-matched spinal-cord tissue expression in the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ACKR2 is independently represented in the Human Protein Atlas brain resource that includes spinal cord, establishing conservative spinal-cord-tissue target-component context. No TCF7L1-to-ACKR2 context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001884	20B	PTF-MODULE-20B-001884	tcf7l1|ackr4|mouse		public_tf_evidence_batch002_pair_24_14	tcf7l1	TCF7L1		Ackr4	mouse	20B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_database_candidate_as_search_lead_only						TFLink	tflink:mouse:000123:a0ddfbcecd1a	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001885	20B	PTF-MODULE-20B-001885	tcf7l1|actr2|human	public_tf_comprehensive_2145	tflink_source_tcf7l1_actr2_human_tflink_human_000126_96b5023da1a1	tcf7l1	TCF7L1	TCF7L1	ACTR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:000126:96b5023da1a1	TFLink	tflink:human:000126:96b5023da1a1	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TCF7L1 has species-matched spinal-cord tissue expression in the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently represented in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TCF7L1-to-ACTR2 context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001886	20B	PTF-MODULE-20B-001886	tcf7l1|acvr1|human	public_tf_comprehensive_2146	tflink_source_tcf7l1_acvr1_human_tflink_human_000126_96b5023da1a1	tcf7l1	TCF7L1	TCF7L1	ACVR1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:000126:96b5023da1a1	TFLink	tflink:human:000126:96b5023da1a1	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TCF7L1 has species-matched spinal-cord tissue expression in the Human Protein Atlas, establishing spinal-cord-tissue regulator-component context. Human ACVR1 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TCF7L1-to-ACVR1 context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001887	20B	PTF-MODULE-20B-001887	tcf7l1|adam9|mouse		public_tf_evidence_batch002_pair_24_15	tcf7l1	TCF7L1		Adam9	mouse	20B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence	retain_database_candidate_as_search_lead_only						TFLink	tflink:mouse:000123:a0ddfbcecd1a	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	D	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-001888	20B	PTF-MODULE-20B-001888	tead3|a2m|human	public_tf_comprehensive_2154	tflink_source_tead3_a2m_human_tflink_human_001292_1fedc06a323d	tead3	TEAD3	TEAD3	A2M	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:001292:1fedc06a323d	TFLink	tflink:human:001292:1fedc06a323d	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TEAD3 is independently represented in the Human Protein Atlas brain resource, including spinal cord, establishing spinal-cord-tissue regulator-component context. Human A2M is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TEAD3-to-A2M context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001889	20B	PTF-MODULE-20B-001889	tead3|actr2|human	public_tf_comprehensive_2155	tflink_source_tead3_actr2_human_tflink_human_001292_1fedc06a323d	tead3	TEAD3	TEAD3	ACTR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:001292:1fedc06a323d	TFLink	tflink:human:001292:1fedc06a323d	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TEAD3 is independently represented in the Human Protein Atlas brain resource, including spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACTR2 is independently represented in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TEAD3-to-ACTR2 context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001890	20B	PTF-MODULE-20B-001890	tead3|acvr1|human	public_tf_comprehensive_2156	tflink_source_tead3_acvr1_human_tflink_human_001292_1fedc06a323d	tead3	TEAD3	TEAD3	ACVR1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:human:001292:1fedc06a323d	TFLink	tflink:human:001292:1fedc06a323d	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human TEAD3 is independently represented in the Human Protein Atlas brain resource, including spinal cord, establishing spinal-cord-tissue regulator-component context. Human ACVR1 is independently measured in spinal-cord tissue, establishing spinal-cord-tissue target-component context. No TEAD3-to-ACVR1 context was established; the exact pair remains L0.	sci_relevant_component_context
