module	pathway_name	edge_count	node_count	evidence_count
21B	CLPTM1-GABRG2-GABAergic-trafficking	1	2	1
21B	CLSTN3-NRXN1alpha-synapse-development	1	2	1
21B	CLU-ApoER2-endocytic-Dab1-relay	1	2	1
21B	CLU-VLDLR-endocytic-Dab1-relay	1	2	1
21B	CNIH2-GluA1-TARP-gamma8-AMPAR-assembly	1	2	1
21B	CNIH3-GluA2-AMPA-receptor-complex	1	2	1
21B	CNP-NPR2-guanylyl-cyclase	1	2	1
21B	CNP-NPR3-clearance-binding	1	2	1
21B	CNR1-Gi-coupling	1	2	1
21B	CNTF-CNTFR-gp130-LIFR-activation	1	2	1
21B	CNTF-astrocyte-JAK-STAT	1	2	1
21B	CNTF-astrocyte-neurotrophic-support	1	2	1
21B	CNTF-astrocyte-receptor-context	1	2	1
21B	CNTF-gp130-JAK-STAT3	3	5	2
21B	CNTN1-CASPR1-cis-complex	1	2	1
21B	CNTN1-NF155-adhesion-complex	1	2	1
21B	CNTN3-PTPRG-binding-retinal-cis-complex	1	2	1
21B	CNTN4-PTPRG-binding	1	2	1
21B	CNTN5-PTPRG-binding	1	2	1
21B	CNTN6-ADGRL1-cis-complex-neuronal-modulation	1	2	1
21B	CNTN6-PTPRG-binding	1	2	1
21B	COL1A1-DDR1-collagen-RTK	1	2	1
21B	COL1A1-DDR2-collagen-RTK	1	2	1
21B	CPT1C-AMPAR-intracellular-trafficking	1	2	1
21B	CRH-CRHR1-GPCR	1	2	1
21B	CRH-CRHR2-GPCR	1	2	1
21B	CRHR1-Gi-coupling	1	2	1
21B	CRHR1-Gs-coupling	1	2	1
21B	CSF1-CSF1R-binary-binding	1	2	1
21B	CSF1-CSF1R-complex	1	2	1
21B	CSF1-astrocyte-microglia-SCI	1	2	1
21B	CSF1R-CBL-trafficking	1	2	1
21B	CSF1R-CBLB-macropinosome-trafficking	1	2	1
21B	CSF1R-DAP12-SYK	1	2	1
21B	CSF1R-DAP12-SYK-PYK2	1	2	1
21B	CSF1R-DAP12-SYK-PYK2-beta-catenin	1	2	1
21B	CSF1R-PI3K-AKT/ERK	1	2	1
21B	CSF1R-PI3K-WASP-cytoskeleton	1	2	1
21B	CSF1R-RAS-PI3K-ERK	1	2	1
21B	CSF1R-SFK-PI3K/ERK	1	2	1
21B	CSF1R-Y721-PI3K-p85-motility	1	2	1
21B	CSF1R-pY559-SFK	1	2	1
21B	CSF1R-pY697-GRB2	1	2	1
21B	CSF1R-proximal-ERK	1	2	1
21B	CSF2-CSF2RA-CSF2RB	1	2	1
21B	CSF2RB-pY577-SHC1	1	2	1
21B	CSF2RB-pY612-PTPN11	1	2	1
21B	CSF2RB-site-set-STAT5	1	2	1
21B	CSF3R-pY704-STAT3	1	2	1
21B	CSF3R-pY729-SOCS3	1	2	1
21B	CSF3R-pY744-STAT3	1	2	1
21B	CSK-FYN-C-terminal-negative-SFK-relay	1	2	1
21B	CSK-LCK-Y505-negative-TCR-relay	1	2	1
21B	CSK-LYN-C-terminal-negative-BCR-relay	1	2	1
21B	CSK-SRC-Y527-negative-SFK-relay	1	2	1
21B	CSPG5-ERBB3-ERBB-RTK	1	2	1
21B	CTLA4-YVKM-AP2M1-endocytosis	1	2	1
21B	CTLA4-pYVKM-PI3K-association	1	2	1
21B	CTLA4-pYVKM-SHP2-association	1	2	1
21B	CUBN-AMN-cubam-assembly	1	2	1
21B	CX3CL1-CX3CR1-adhesion-GPCR	1	2	1
21B	CX3CL1-CX3CR1-adhesion-migration	1	2	1
21B	CX3CL1-alpha4beta1-CX3CR1-coreceptor	1	2	1
21B	CX3CL1-alphaIIbbeta3-allosteric-activation	1	2	1
21B	CX3CL1-alphaVbeta3-CX3CR1-coreceptor	1	2	1
21B	CXADR-TJP1-tight-junction-scaffold	1	2	1
21B	CXCL1-ACKR1-binding	1	2	1
21B	CXCL1-CXCR2-GPCR	1	2	1
21B	CXCL10-ACKR2-scavenging	1	2	1
21B	CXCL10-CXCR3-GPCR	1	2	1
21B	CXCL10-GPR182-scavenging	1	2	1
21B	CXCL11-ACKR3-scavenging	1	2	1
21B	CXCL11-CXCR3-GPCR	1	2	1
21B	CXCL11-GPR182-binding	1	2	1
21B	CXCL12-ACKR3-scavenging	1	2	1
21B	CXCL12-CXCR4-GPCR	5	8	2
21B	CXCL12-GPR182-scavenging	1	2	1
21B	CXCL12-alphaIIbbeta3-allosteric-activation	1	2	1
21B	CXCL12-alphaVbeta3-allosteric-activation	1	2	1
21B	CXCL12-dimer-ACKR1-scavenging	1	2	1
21B	CXCL13-CXCR5-GPCR	1	2	1
21B	CXCL13-GPR182-scavenging	1	2	1
21B	CXCL14-GPR182-binding	1	2	1
21B	CXCL16-CXCR6-GPCR	1	2	1
21B	CXCL2-CXCR2-GPCR	1	2	1
21B	CXCL3-CXCR2-GPCR	1	2	1
21B	CXCL4-CCR1-GPCR	1	2	1
21B	CXCL5-ACKR1-binding	1	2	1
21B	CXCL5-CXCR2-GPCR	1	2	1
21B	CXCL6-CXCR1-GPCR	1	2	1
21B	CXCL6-CXCR2-GPCR	1	2	1
21B	CXCL7-CXCR2-GPCR	1	2	1
21B	CXCL8-ACKR1-binding	1	2	1
21B	CXCL8-CXCR1-GPCR	1	2	1
21B	CXCL8-CXCR2-GPCR	1	2	1
21B	CXCL9-CXCR3-GPCR	1	2	1
21B	CXCL9-GPR182-binding	1	2	1
21B	CXCR1-Gi-coupling	1	2	1
21B	CXCR2-Gi/o-coupling	1	2	1
21B	Calcitonin-CALCR-GPCR	1	2	1
21B	Calcium-CASR-GPCR	1	2	1
21B	Capsaicin-TRPV1-ion-channel	1	2	1
21B	Carbachol-CHRM2-muscarinic-GPCR	1	2	1
21B	Carbachol-CHRM3-muscarinic-GPCR	1	2	1
21B	Carbachol-CHRM4-muscarinic-GPCR	1	2	1
21B	Carbachol-CHRM5-muscarinic-GPCR	1	2	1
21B	Chemokine-CCR-biased-signaling	2	4	1
21B	Chemokine-CXCR3-biased-signaling	2	4	1
21B	Chondroitin-sulfate-CD97-cell-attachment	1	2	1
21B	Chondroitin-sulfate-EMR2-cell-attachment	1	2	1
21B	Collagen-MRC1-endocytic-uptake	1	2	1
21B	Collagen-MRC2-endocytic-uptake	1	2	1
21B	CollagenI-LAIR1-binding	1	2	1
21B	CollagenI-LILRB4-binding	1	2	1
21B	CollagenI-OSCAR-binding	1	2	1
21B	CollagenI-alpha1beta1-adhesion	1	2	1
21B	CollagenI-alpha2beta1-adhesion	1	2	1
21B	CollagenII-OSCAR-binding	1	2	1
21B	CollagenIII-GPR56-RhoA-neural-migration	1	2	1
21B	CollagenIII-GPVI-platelet-activation	1	2	1
21B	CollagenIII-OSCAR-binding	1	2	1
21B	CollagenIV-GPR126-cAMP-Schwann-myelination	1	2	1
21B	CollagenIV-alpha1beta1-adhesion	1	2	1
21B	CollagenIV-alpha2beta1-adhesion	1	2	1
21B	CollagenIV-alpha3NC1-alphaVbeta3	1	2	1
21B	CollagenVI-GPR126-Gi-biased-signaling	1	2	1
21B	Cycloheximide-mTAS2R5-bitter-GPCR	1	2	1
21B	CysLT-CysLT2-GPCR	1	2	1
21B	DADLE-OPRD1-GPCR	1	2	1
21B	DAG1-MAGI2-inhibitory-postsynaptic-scaffold	1	2	1
21B	DAG1-NRXN1alpha-LNS2-LNS6-binding	1	2	1
21B	DAP10-YINM-GRB2-VAV1-NK-relay	1	2	1
21B	DAP10-YINM-p85-PI3K-NKG2D	1	2	1
21B	DAP12-DOK3-inhibitory-macrophage-relay	1	2	1
21B	DAP12-pY65-INPP5D-inhibitory-relay	1	2	1
21B	DCAR-FcRgamma-activating-receptor-assembly	1	2	1
21B	DDT-CD74-CD44-ERK-receptor-complex	1	2	1
21B	DECORIN-EGFR-interaction	1	2	1
21B	DECORIN-MET-antagonism	1	2	1
21B	DECORIN-TGFB1-context-dependent-modulation	1	2	1
21B	DECORIN-TLR2-DAMP-signaling	1	2	1
21B	DECORIN-TLR4-MD2-DAMP-signaling	1	2	1
21B	DHA-EPA-FFAR4-GPCR	1	2	1
21B	DHT-alphaVbeta3-ERK-breast-cancer-proliferation	1	2	1
21B	DKK1-LRP6-WNT-antagonism	1	2	1
21B	DLG4-HTR2A-PDZ-trafficking-signaling	1	2	1
21B	DLG4-HTR2C-PDZ-synaptic-complex	1	2	1
21B	DLL1-NOTCH1-canonical-Notch	1	2	1
21B	DLL1-NOTCH2-canonical-Notch	1	2	1
21B	DLL1-NOTCH3-binding	1	2	1
21B	DLL4-NOTCH1-IL6-STAT3	2	4	1
21B	DLL4-NOTCH1-RND1-endothelial-migration	1	2	1
21B	DLL4-NOTCH4-endothelial-Notch	1	2	1
21B	DOK1-RasGAP-inhibitory-relay	1	2	1
21B	DOK1-SHIP1-inhibitory-relay	1	2	1
21B	DOK2-RasGAP-inhibitory-relay	1	2	1
21B	DOR-Gi-coupling	1	2	1
21B	DPP10-KCNA4-Kv1-inactivation-modulation	1	2	1
21B	DPP10-KCND2-Kv4-auxiliary-complex	1	2	1
21B	DPP10-KCND3-Kv4-auxiliary-modulation	1	2	1
21B	DPP6-KCND2-Kv4-auxiliary-complex	1	2	1
21B	DR3-TRADD-proximal	1	2	1
21B	DRD1-Gs-coupling	1	2	1
21B	DRD2-Gi-coupling	1	2	1
21B	DRD3-Gi-coupling	1	2	1
21B	DRD4-Gi/Go-coupling	1	2	1
21B	DRD5-GABRG2-direct-cross-talk	1	2	1
21B	DRD5-Gq/11-PLC-coupling	1	2	1
21B	DUSP10-MAPK14-p38alpha-negative-MAPK-relay	1	2	1
21B	DUSP10-MAPK8-JNK-negative-MAPK-relay	1	2	1
21B	DUSP16-MAPK14-p38alpha-negative-MAPK-relay	1	2	1
21B	DUSP16-MAPK8-JNK-negative-MAPK-relay	1	2	1
21B	DUSP22-LCK-Y394-negative-TCR-relay	1	2	1
21B	DUSP22-STAT3-Y705-negative-IL6-relay	1	2	1
21B	DUSP22-UBR2-S1694-negative-TCR-relay	1	2	1
21B	DUSP22-UBR2-Y1697-negative-TCR-relay	1	2	1
21B	DUSP3-STAT3-Y705-negative-IL6-relay	1	2	1
21B	DUSP3-STAT5-Y694-Y699-negative-IFN-relay	1	2	1
21B	DUSP4-STAT5-Y694-Y699-negative-IL2-relay	1	2	1
21B	DUSP5-MAPK1-ERK2-negative-MAPK-relay	1	2	1
21B	DUSP6-MAPK1-ERK2-negative-MAPK-relay	1	2	1
21B	DYNLL1-GPHN-inhibitory-transport	1	2	1
21B	DYNLL2-GPHN-inhibitory-transport	1	2	1
21B	Dectin1-pY15-PKCdelta-relay	1	2	1
21B	Dectin1-pY15-SHIP1-negative-relay	1	2	1
21B	Dectin1-pY15-SYK-activation	1	2	1
21B	Dectin2-FCER1G-adaptor	1	2	1
21B	Denatonium-hTAS2R10-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R13-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R39-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R4-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R43-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R46-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R47-bitter-GPCR	1	2	1
21B	Denatonium-hTAS2R8-bitter-GPCR	1	2	1
21B	DesArgKallidin-BDKRB1-GPCR	1	2	1
21B	Dopamine-DRD1-GPCR	1	2	1
21B	Dopamine-DRD2-GPCR	1	2	1
21B	Dopamine-DRD3-GPCR-binding	1	2	1
21B	Dopamine-DRD4-GPCR	1	2	1
21B	Dopamine-DRD5-GPCR	1	2	1
21B	Draxin-DCC-guidance	1	2	1
21B	Draxin-DSCAM-binding	1	2	1
21B	Draxin-Neogenin-binding	1	2	1
21B	DynA-Mac1-neuroimmune-response	1	2	1
21B	Dynorphin-OPRK1-GPCR	1	2	1
21B	E-cadherin-alpha2beta1-heterotypic-adhesion	1	2	1
21B	E-cadherin-alphaEbeta7-epithelial-lymphocyte-adhesion	1	2	1
21B	E-selectin-CD13-breast-cancer-adhesion	1	2	1
21B	E-selectin-CD24-breast-cancer-rolling	1	2	1
21B	E-selectin-CD34-hematopoietic-adhesion	1	2	1
21B	E-selectin-CD43-leukocyte-adhesion	1	2	1
21B	E-selectin-CD44-leukocyte-adhesion	1	2	1
21B	E-selectin-CEA-colon-cancer-adhesion	1	2	1
21B	E-selectin-DR3-colon-cancer-signaling	1	2	1
21B	E-selectin-ESL1-leukocyte-adhesion	1	2	1
21B	E-selectin-GlyCAM1-binding	1	2	1
21B	E-selectin-L-selectin-human-neutrophil-adhesion	1	2	1
21B	E-selectin-L1CAM-colon-cancer-adhesion	1	2	1
21B	E-selectin-LAMP1-colon-cancer-adhesion	1	2	1
21B	E-selectin-LAMP2-colon-cancer-adhesion	1	2	1
21B	E-selectin-MUC16-tumor-adhesion	1	2	1
21B	E-selectin-Mac-2BP-breast-cancer-adhesion	1	2	1
21B	E-selectin-PODXL-tumor-adhesion	1	2	1
21B	E-selectin-PSGL1-leukocyte-adhesion	1	2	1
21B	E-selectin-endoglycan-leukocyte-adhesion	1	2	1
21B	E-selectin-uMUC1-tumor-adhesion	1	2	1
21B	EDA-EDAR-ectodermal-development	1	2	1
21B	EDA-FN-TLR4-MD2-DAMP-signaling	1	2	1
21B	EDIL3-integrin-Mac1-inhibitory-phagocytosis	1	2	1
21B	EDIL3-integrin-alphaVbeta3-adhesion	1	2	1
21B	EDIL3-integrin-alphaVbeta5-adhesion	1	2	1
21B	EDIL3-integrin-alphaVbeta6-TGFbeta-modulation	1	2	1
21B	EFNA1-EPHA1-receptor-binding	1	2	1
21B	EFNA1-EPHA2	1	2	1
21B	EFNA5-EPHB2-cross-class-guidance	1	2	1
21B	EFNB1-EPHB1-membrane-contact-signaling	1	2	1
21B	EFNB1-EPHB2	1	2	1
21B	EFNB2-EPHA4-cross-class-binding	1	2	1
21B	EFNB2-EPHB4-vascular	1	2	1
21B	EFNB3-EPHB3-guidance	1	2	1
21B	EGF-EGFR-RTK-assembly	1	2	1
21B	EGF-RTK-PI3K-AKT	1	2	1
21B	EGF-RTK-RAS-ERK	4	5	1
21B	EGFR-pY1045-CBL-attenuation	1	2	1
21B	EGFR-pY1068-GRB2-RAS	1	2	1
21B	EGFR-pY1086-GRB2-RAS	1	2	1
21B	EGFR-pY1148-DOK1	1	2	1
21B	EGFR-pY1148-PTPN1	1	2	1
21B	EGFR-pY1148-SHC1	1	2	1
21B	EGFR-pY1173-SHC-RAS	1	2	1
21B	EGFR-pY992-PLCG1	1	2	1
21B	EGFR-pY992-PTPN1	1	2	1
21B	EGFR-pY992-PTPN11	1	2	1
21B	EGFR-pY992-PTPN6	1	2	1
21B	EGFR-pY992-SHC-RAS	1	2	1
21B	ELANE-Mac1-adhesion-modulation	1	2	1
21B	ELFN1-GRM6-rod-bipolar-synapse	1	2	1
21B	ELFN1-GRM7-transsynaptic-recruitment	1	2	1
21B	ELFN2-GRM7-transsynaptic-recruitment	1	2	1
21B	ENAH-GPHN-Mena-VASP-microfilament-scaffold	1	2	1
21B	EP1-Gq-coupling	1	2	1
21B	EP2-Gs-coupling	1	2	1
21B	EP3-Gi-coupling	1	2	1
21B	EP4-Gs-coupling	1	2	1
21B	EPCR-Mac1-counter-receptor-adhesion	1	2	1
21B	EPGN-EGFR-ERBB-RTK	1	2	1
21B	EPHA2-pY587-pY593-VAV2-VAV3	1	2	1
21B	EPHA2-pY734-PIK3R1	1	2	1
21B	EPHA2-pY921-GRB7	1	2	1
21B	EPHA2-pY930-NCK1	1	2	1
21B	EPHA4-pY602-FYN	1	2	1
21B	EPHB1-pY594-NCK1	1	2	1
21B	EPHB2-GluN1-NMDAR-synaptic-stabilization	1	2	1
21B	EPHB2-pY611-SRC	1	2	1
21B	EPHB3-pY614-CRK	1	2	1
21B	EPHB3-pY614-FYN	1	2	1
21B	EPO-EPOR-receptor-signaling	1	2	1
21B	EPOR-JAK2-proximal	1	2	1
21B	EPOR-pY343-STAT5	1	2	1
21B	EPOR-pY401-STAT5	1	2	1
21B	EPOR-pY429-SHP1	1	2	1
21B	EPOR-pY429-Y431-p85-trafficking	1	2	1
21B	EPOR-pY479-PIK3R1	1	2	1
21B	EREG-EGFR-ERBB-RTK	1	2	1
21B	EREG-ERBB4-ERBB-RTK	1	2	1
21B	EROS-P2X7-ER-chaperone-assembly	1	2	1
21B	ESAM-NHERF1-cytoplasmic-association	1	2	1
21B	ET1-EDNRA-GPCR	1	2	1
21B	ET1-EDNRB-GPCR	1	2	1
21B	Endomorphin1-OPRM1-GPCR	1	2	1
21B	Endorepellin-VEGFR1-angiostasis	1	2	1
21B	Endorepellin-VEGFR2-alpha2beta1-dual-antagonism	1	2	1
21B	Endorepellin-alpha2beta1-angiostasis	1	2	1
21B	Endostatin-VEGFR2-angiostasis	1	2	1
21B	Endostatin-alpha5beta1-angiostasis	1	2	1
21B	FAM19A1-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A2-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A3-pan-neurexin-cis-regulation	1	2	1
21B	FAM19A4-pan-neurexin-cis-regulation	1	2	1
21B	FBLN2-GABBR1a-neuropathic-pain-inhibition	1	2	1
21B	FCAR-FcRgamma-complex-assembly	1	2	1
21B	FCER1G-pITAM-SYK-activating-relay	1	2	1
21B	FCGR1A-FCER1G-adaptor-assembly	1	2	1
21B	FCGR2A-SYK-ITAM	1	2	1
21B	FCGR2B-pY292-SHIP1-inhibitory-ITIM	1	2	1
21B	FCGR3A-FCER1G-adaptor-assembly	1	2	1
21B	FCRL5-ITIM-SHP1-inhibitory-relay	1	2	1
21B	FFA-FFAR1-GPCR	1	2	1
21B	FGF-RHOA-YAP-SCI	1	2	1
21B	FGF-RTK-FRS2-ERK-AKT	3	5	1
21B	FGF1-FGFR1-structural-complex	1	2	1
21B	FGF1-FGFR2-structural-complex	1	2	1
21B	FGF1-FGFR3-specificity	1	2	1
21B	FGF1-FGFR4-specificity	1	2	1
21B	FGF1-alphaVbeta3-direct-binding	1	2	1
21B	FGF10-FGFR1b-specificity	1	2	1
21B	FGF10-FGFR2-PI3K-AKT-SCI	1	2	1
21B	FGF10-FGFR2b-pY734-PI3K-recycling	1	2	1
21B	FGF10-FGFR2b-pY734-SH3BP4-recycling	1	2	1
21B	FGF10-FGFR2b-structural-complex	1	2	1
21B	FGF10-FGFRL1-binding	1	2	1
21B	FGF13-SCN5A-Nav1.5-auxiliary-complex	1	2	1
21B	FGF14-SCN8A-Nav1.6-auxiliary-complex	1	2	1
21B	FGF16-FGFR1c-receptor-activation	1	2	1
21B	FGF16-FGFR2c-receptor-activation	1	2	1
21B	FGF16-FGFR3c-receptor-activation	1	2	1
21B	FGF16-FGFR4-receptor-activation	1	2	1
21B	FGF17b-FGFR1c-binding	1	2	1
21B	FGF17b-FGFR2c-binding	1	2	1
21B	FGF17b-FGFR3c-binding	1	2	1
21B	FGF17b-FGFR4-binding	1	2	1
21B	FGF18-FGFR1c-binding	1	2	1
21B	FGF18-FGFR2c-selectivity	1	2	1
21B	FGF18-FGFR3c-selectivity	1	2	1
21B	FGF18-FGFR4-specificity	1	2	1
21B	FGF19-beta-Klotho-binding	1	2	1
21B	FGF19-betaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR2c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR3c-endocrine-signaling	1	2	1
21B	FGF19-betaKlotho-FGFR4-endocrine-signaling	1	2	1
21B	FGF2-CD44v3-HS-presentation	1	2	1
21B	FGF2-FGFR1-structural-complex	1	2	1
21B	FGF2-FGFR2-structural-complex	1	2	1
21B	FGF2-FGFR3c-binding-activation	1	2	1
21B	FGF2-FGFR4-specificity	1	2	1
21B	FGF2-FGFRL1-binding	1	2	1
21B	FGF2-alphaVbeta3-direct-binding	1	2	1
21B	FGF20-FGFR1c-receptor-activation	1	2	1
21B	FGF20-FGFR2c-receptor-activation	1	2	1
21B	FGF20-FGFR3c-receptor-activation	1	2	1
21B	FGF20-FGFR4-receptor-activation	1	2	1
21B	FGF21-FGFR2c-beta-Klotho-receptor-activation	1	2	1
21B	FGF21-beta-Klotho-binding	1	2	1
21B	FGF21-betaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF21-betaKlotho-FGFR3c-endocrine-signaling	1	2	1
21B	FGF22-FGFR1b-synapse-function	1	2	1
21B	FGF22-FGFR2b-synapse-function	1	2	1
21B	FGF22-FGFRL1-binding	1	2	1
21B	FGF23-alpha-Klotho-binding	1	2	1
21B	FGF23-alphaKlotho-FGFR1c-endocrine-signaling	1	2	1
21B	FGF23-heparin-FGFR4-binding	1	2	1
21B	FGF23-sKL-FGFR3c-binding	1	2	1
21B	FGF3-FGFR1b-specificity	1	2	1
21B	FGF3-FGFR2b-specificity	1	2	1
21B	FGF3-FGFR2c-specificity	1	2	1
21B	FGF3-FGFRL1-binding	1	2	1
21B	FGF4-FGFR1c-binding-activation	1	2	1
21B	FGF4-FGFR2c-binding-activation	1	2	1
21B	FGF4-FGFR3c-binding-activation	1	2	1
21B	FGF4-FGFRL1-binding	1	2	1
21B	FGF5-FGFR2c-binding	1	2	1
21B	FGF6-FGFR1c-binding	1	2	1
21B	FGF6-FGFR2c-binding	1	2	1
21B	FGF7-FGFR2b-specificity	1	2	1
21B	FGF8-FGFRL1-binding	1	2	1
21B	FGF8b-FGFR1c-specificity	1	2	1
21B	FGF8b-FGFR2c-structural-complex	1	2	1
21B	FGF8b-FGFR3c-specificity	1	2	1
21B	FGF9-FGFR1c-receptor-activation	1	2	1
21B	FGF9-FGFR2-binding	1	2	1
21B	FGF9-FGFR2c-receptor-activation	1	2	1
21B	FGF9-FGFR3-binding	1	2	1
21B	FGF9-FGFR3c-receptor-activation	1	2	1
21B	FGF9-FGFR4-receptor-activation	1	2	1
21B	FGFR-FRS2-Grb2-Cbl-trafficking	1	2	1
21B	FGFR1-PLCγ1	1	2	1
21B	FGFR1-pY766-PLCG1	1	2	1
21B	FGFR3-pY724-pY760-SH2B1-STAT5	1	2	1
21B	FGFR3-pY760-PLCG1	1	2	1
21B	FGFRL1-pY471-pY475-SHP1	1	2	1
21B	FGL1-LAG3-immune-checkpoint	1	2	1
21B	FLRT1-Latrophilin1-binding	1	2	1
21B	FLRT1-Latrophilin3-binding	1	2	1
21B	FLRT2-Latrophilin1-binding	1	2	1
21B	FLRT2-Latrophilin2-endothelial-adhesion-barrier	1	2	1
21B	FLRT2-Latrophilin3-binding	1	2	1
21B	FLRT3-Latrophilin1-binding	1	2	1
21B	FLRT3-Latrophilin3-synapse-adhesion	1	2	1
21B	FLT3-ITD-pY591-SRC-STAT5	1	2	1
21B	FLT3-pY572-GRB10	1	2	1
21B	FLT3-pY572-LNK-negative-adaptor	1	2	1
21B	FLT3-pY589-SFK	1	2	1
21B	FLT3-pY591-LNK-negative-adaptor	1	2	1
21B	FLT3-pY591-SOCS6-negative-feedback	1	2	1
21B	FLT3-pY599-SFK-site-relay	1	2	1
21B	FLT3-pY599-SHP2	1	2	1
21B	FLT3-pY768-GRB2	1	2	1
21B	FLT3-pY793-GRB10	1	2	1
21B	FLT3-pY919-LNK-negative-adaptor	1	2	1
21B	FLT3-pY919-SOCS6-negative-feedback	1	2	1
21B	FLT3-pY955-GADS	1	2	1
21B	FLT3-pY955-GRB2	1	2	1
21B	FLT3-pY969-GADS	1	2	1
21B	FLT3-pY969-GRB2	1	2	1
21B	FLT3L-FLT3-complex	1	2	1
21B	FPR1-Gi-coupling	1	2	1
21B	FPR2-Gi-coupling	1	2	1
21B	FRRS1L-AMPAR-ER-biogenesis-complex	1	2	1
21B	FSH-FSHR-GPCR	1	2	1
21B	FSHR-Gi-coupling	1	2	1
21B	FSHR-Gs-coupling	1	2	1
21B	FST-ActivinA-antagonism	1	2	1
21B	FSTL3-Activin-A-antagonism	1	2	1
21B	FYN-GABRG2-Y365-367-phospho-regulation	1	2	1
21B	FactorX-Mac1-procoagulant-receptor	1	2	1
21B	FactorXa-PAR2-proteolytic-GPCR	1	2	1
21B	Fas-FADD-death-domain-DISC	1	2	1
21B	FasL-Fas-apoptosis	1	2	1
21B	FetuinA-TLR4-lipid-inflammation	1	2	1
21B	Fibrinogen-Mac1-cryptic-epitope	1	2	1
21B	Fibrinogen-TLR4-macrophage-activation	1	2	1
21B	Fibronectin-alpha4beta1-adhesion	1	2	1
21B	Fibronectin-alpha4beta7-adhesion	1	2	1
21B	Fibronectin-alpha5beta1-adhesion	1	2	1
21B	Fibronectin-alpha8beta1-adhesion	1	2	1
21B	Fibronectin-alphaVbeta3-adhesion	1	2	1
21B	G6B-B-ITIM-ITSM-SHP1-platelet-inhibition	1	2	1
21B	G6B-B-ITIM-ITSM-SHP2-platelet-inhibition	1	2	1
21B	GABA-GABAA-alpha1beta1gamma2	1	2	1
21B	GABA-GABAB-heterodimeric-GPCR	1	2	1
21B	GABA-GABRR1-GABAC-ion-channel	1	2	1
21B	GABA-GABRR1-GABRR2-GABAC-heteromer	1	2	1
21B	GABA-GABRR2-GABAC-ion-channel	1	2	1
21B	GABA-GABRR2-GABRR3-GABAC-heteromer	1	2	1
21B	GABA-GABRR3-GABAC-ion-channel	1	2	1
21B	GABA-alpha1beta1gamma3	1	2	1
21B	GABA-alpha1beta2delta	1	2	1
21B	GABA-alpha1beta2gamma1	1	2	1
21B	GABA-alpha1beta2gamma2	1	2	1
21B	GABA-alpha1beta3delta	1	2	1
21B	GABA-alpha1beta3gamma2	1	2	1
21B	GABA-alpha2beta2gamma2	1	2	1
21B	GABA-alpha2beta3gamma2	1	2	1
21B	GABA-alpha3beta1gamma2	1	2	1
21B	GABA-alpha3beta2gamma2	1	2	1
21B	GABA-alpha3beta3gamma2	1	2	1
21B	GABA-alpha4beta2delta	1	2	1
21B	GABA-alpha4beta3delta	1	2	1
21B	GABA-alpha4beta3gamma2	1	2	1
21B	GABA-alpha5beta1gamma2	1	2	1
21B	GABA-alpha5beta2gamma2	1	2	1
21B	GABA-alpha5beta3gamma2	1	2	1
21B	GABA-alpha6beta2delta	1	2	1
21B	GABA-alpha6beta2gamma1	1	2	1
21B	GABA-alpha6beta2gamma2	1	2	1
21B	GABA-alpha6beta3delta	1	2	1
21B	GABA-alpha6beta3gamma2	1	2	1
21B	GABARAP-GABARAPL1-GABRG2-structural-trafficking	1	2	1
21B	GABARAP-GRIP1-inhibitory-synapse-trafficking	1	2	1
21B	GABARAP-gephyrin-receptor-sorting	1	2	1
21B	GABRA1-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA2-collybistin-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA2-gephyrin-collybistin-inhibitory-postsynapse	1	2	1
21B	GABRA3-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRA5-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRB2-gephyrin-inhibitory-postsynapse	1	2	1
21B	GABRB3-gephyrin-inhibitory-postsynapse	1	2	1
21B	GAPT-GRB2-constitutive-association	1	2	1
21B	GAS6-AXL-RTK	1	2	1
21B	GAS6-MERTK-TAM-signaling	1	2	1
21B	GCGR-Gi-coupling	1	2	1
21B	GCGR-Gs-coupling	1	2	1
21B	GCSF-CSF3R-dimerization	1	2	1
21B	GDF15-GFRAL-RET	1	2	1
21B	GDF5-BMPR1B-ACVR2A-activation	1	2	1
21B	GDF5-BMPR1B-BMPR2-activation	1	2	1
21B	GDF5-BMPR1B-specificity	1	2	1
21B	GDNF-GFRA1-RET	1	2	1
21B	GHR-JAK2-proximal	1	2	1
21B	GHR-STAT5-proximal	1	2	1
21B	GHR-pY487-SOCS2	1	2	1
21B	GHR-pY487-STAT5	1	2	1
21B	GHR-pY534-STAT5	1	2	1
21B	GHR-pY566-STAT5	1	2	1
