edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes	module	source_label	target_label	register_relation_type	pathway_name	evidence_layer	edge_status	confidence_tier	evidence_ids	evidence_count	source_locator_count	exportable	consolidation_note
M21B-E001422	NODE04028	NODE04812	Mechanical-PIEZO1-ion-channel	binds/activates	activating	as stated in primary model/assay	PIEZO1 expression/knockdown in heterologous and neuroblastoma cells; mechanically activated currents and mechanosensitive readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1311; review=PMCID:PMC5407468, Piezo mechanotransduction review; primary=PMID:20813920; no SCI or terminal-TF inference.	21B	Mechanical force/stretch	PIEZO1 mechanosensitive channel	binds/activates	Mechanical-PIEZO1-ion-channel	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001365	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1311; review=PMCID:PMC5407468, Piezo mechanotransduction review; primary=PMID:20813920; no SCI or terminal-TF inference.
M21B-E001423	NODE04028	NODE04813	Mechanical-PIEZO2-ion-channel	binds/activates	activating	as stated in primary model/assay	PIEZO2 expression and mechanosensitive-current assays in heterologous/neuroblastoma and sensory-neuron systems	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1312; review=PMCID:PMC5407468, Piezo mechanotransduction review; primary=PMID:20813920; no SCI or terminal-TF inference.	21B	Mechanical force/stretch	PIEZO2 mechanosensitive channel	binds/activates	Mechanical-PIEZO2-ion-channel	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001366	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1312; review=PMCID:PMC5407468, Piezo mechanotransduction review; primary=PMID:20813920; no SCI or terminal-TF inference.
M21B-E001424	NODE02610	NODE02521	Glycine-GLRA2-ion-channel	binds/activates	activating	Xenopus	GLRA2/GlyRalpha2 homomers in Xenopus oocytes; glycine-evoked chloride currents and strychnine block	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1313; review=PMCID:PMC3504737, Glycine receptor review; primary=PMID:7752562; no SCI or terminal-TF inference.	21B	Glycine	GLRA2/GlyRalpha2 glycine receptor	binds/activates	Glycine-GLRA2-ion-channel	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001367	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1313; review=PMCID:PMC3504737, Glycine receptor review; primary=PMID:7752562; no SCI or terminal-TF inference.
M21B-E001425	NODE00003	NODE06276	2APB-TRPV3-ion-channel	binds/activates	activating	as stated in primary model/assay	Recombinant TRPV3 in HEK293 cells; 2-APB-evoked calcium currents and channel activation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1314; review=PMCID:PMC5903472, Sensory TRP-channel review; primary=PMID:15175387; no SCI or terminal-TF inference.	21B	2-APB	TRPV3 heat-activated channel	binds/activates	2APB-TRPV3-ion-channel	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001368	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1314; review=PMCID:PMC5903472, Sensory TRP-channel review; primary=PMID:15175387; no SCI or terminal-TF inference.
M21B-E001426	NODE06477	NODE06277	Warm-temperature-TRPV4-ion-channel	binds/activates	activating	Xenopus	TRPV4 expression in Xenopus oocytes and HEK293 cells; warm-temperature-evoked currents and channel characterization	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1315; review=PMCID:PMC5903472, Sensory TRP-channel review; primary=PMID:12151520; no SCI or terminal-TF inference.	21B	Warm temperature	TRPV4 warm-temperature channel	binds/activates	Warm-temperature-TRPV4-ion-channel	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001369	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1315; review=PMCID:PMC5903472, Sensory TRP-channel review; primary=PMID:12151520; no SCI or terminal-TF inference.
M21B-E001427	NODE02764	NODE02479	Growth-hormone-GHR-cytokine-receptor	binds	unknown	human	Human GHR and GHRd3 transiently expressed in COS-7 cells; plasma-membrane expression and radiolabeled hGH binding	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1316; review=PMCID:PMC5816795, Growth hormone receptor review; primary=PMID:8454051; no SCI or terminal-TF inference.	21B	Growth hormone	GHR/growth hormone receptor	binds	Growth-hormone-GHR-cytokine-receptor	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-001370	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1316; review=PMCID:PMC5816795, Growth hormone receptor review; primary=PMID:8454051; no SCI or terminal-TF inference.
M21B-E001428	NODE04990	NODE04967	Prolactin-PRLR-cytokine-receptor	binds	unknown	rat	Rat liver PRLR cDNA introduced into heterologous cell types; receptor expression and prolactin-binding characterization	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1317; review=PMCID:PMC6069739, Prolactin biology and receptor review; primary=PMID:2657604; no SCI or terminal-TF inference.	21B	Prolactin	PRLR/prolactin receptor	binds	Prolactin-PRLR-cytokine-receptor	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-001371	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1317; review=PMCID:PMC6069739, Prolactin biology and receptor review; primary=PMID:2657604; no SCI or terminal-TF inference.
M21B-E001429	NODE03297	NODE03295	Insulin-INSR-receptor-binding	binds	unknown	human	Truncated human insulin-receptor ectodomain constructs in structural/crystallographic studies; ligand-receptor interface and conformational context	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1318; review=PMCID:PMC10398885, Activation mechanism of insulin receptor structural review; primary=PMCID:PMC3793637; no SCI or terminal-TF inference.	21B	Insulin	INSR/insulin receptor	binds	Insulin-INSR-receptor-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-001372	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1318; review=PMCID:PMC10398885, Activation mechanism of insulin receptor structural review; primary=PMCID:PMC3793637; no SCI or terminal-TF inference.
M21B-E001430	NODE00242	NODE00247	Adiponectin-ADIPOR1-metabolic-receptor	binds/activates	activating	mouse	Mouse AdipoR1 expression-cloning/siRNA systems, skeletal-muscle and hepatocyte metabolic assays, and globular/full-length adiponectin stimulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1319; review=PMCID:PMC4816150, Adiponectin receptors review; primary=PMID:12802337; DOI:10.1038/nature01705; no SCI or terminal-TF inference.	21B	Adiponectin (globular/full-length forms)	ADIPOR1/adiponectin receptor 1	binds/activates	Adiponectin-ADIPOR1-metabolic-receptor	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001373	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1319; review=PMCID:PMC4816150, Adiponectin receptors review; primary=PMID:12802337; DOI:10.1038/nature01705; no SCI or terminal-TF inference.
M21B-E001431	NODE00242	NODE00250	Adiponectin-ADIPOR2-metabolic-receptor	binds/activates	activating	mouse	Mouse AdipoR2 expression-cloning/siRNA systems, liver and hepatocyte metabolic assays, and globular/full-length adiponectin stimulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1320; review=PMCID:PMC4816150, Adiponectin receptors review; primary=PMID:12802337; DOI:10.1038/nature01705; no SCI or terminal-TF inference.	21B	Adiponectin (globular/full-length forms)	ADIPOR2/adiponectin receptor 2	binds/activates	Adiponectin-ADIPOR2-metabolic-receptor	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001374	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1320; review=PMCID:PMC4816150, Adiponectin receptors review; primary=PMID:12802337; DOI:10.1038/nature01705; no SCI or terminal-TF inference.
M21B-E001432	NODE04983	NODE04987	Prokineticin-1-PROKR1-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; PK1 stimulation of intracellular calcium and cAMP responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1321; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-1	PROKR1/PKR1	binds/activates	Prokineticin-1-PROKR1-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001375	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1321; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001433	NODE04984	NODE04987	Prokineticin-2-PROKR1-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; PK2 stimulation of intracellular calcium and cAMP responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1322; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-2	PROKR1/PKR1	binds/activates	Prokineticin-2-PROKR1-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001376	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1322; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001434	NODE04985	NODE04987	Prokineticin-2beta-PROKR1-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; processed PK2beta stimulation of intracellular calcium and cAMP responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1323; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-2beta	PROKR1/PKR1	binds/activates	Prokineticin-2beta-PROKR1-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001377	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1323; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001435	NODE04983	NODE04989	Prokineticin-1-PROKR2-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; PK1 stimulation of intracellular calcium and cAMP responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1324; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-1	PROKR2/PKR2	binds/activates	Prokineticin-1-PROKR2-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001378	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1324; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001436	NODE04984	NODE04989	Prokineticin-2-PROKR2-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; PK2 stimulation of intracellular calcium and cAMP responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1325; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-2	PROKR2/PKR2	binds/activates	Prokineticin-2-PROKR2-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001379	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1325; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001437	NODE04985	NODE04989	Prokineticin-2beta-PROKR2-GPCR	binds/activates	activating	as stated in primary model/assay	Mammalian cells expressing PKR1/PKR2; processed PK2beta stimulation of intracellular calcium and cAMP responses, lower potency at PKR2	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1326; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.	21B	Prokineticin-2beta	PROKR2/PKR2	binds/activates	Prokineticin-2beta-PROKR2-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001380	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1326; review=PMCID:PMC8877203, Prokineticin-receptor network review; primary=PMID:15772293; no SCI or terminal-TF inference.
M21B-E001438	NODE01697	NODE01709	Dopamine-DRD1-GPCR	binds/activates	activating	rat	Rat striatal D1 receptor cDNA expressed in COS-7 cells; radioligand binding, dopamine pharmacology, and cAMP accumulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1327; review=PMCID:PMC2939266, Pharmacology of signaling induced by dopamine D1-like receptor activation; primary=PMCID:PMC54609; no SCI or terminal-TF inference.	21B	Dopamine	DRD1/D1 dopamine receptor	binds/activates	Dopamine-DRD1-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001381	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1327; review=PMCID:PMC2939266, Pharmacology of signaling induced by dopamine D1-like receptor activation; primary=PMCID:PMC54609; no SCI or terminal-TF inference.
M21B-E001439	NODE00816	NODE01186	Carbachol-CHRM2-muscarinic-GPCR	binds/activates	activating	mouse; rat	Rat M2 receptor cDNA expressed in murine fibroblast B82 cells; carbachol binding, subtype pharmacology, and adenylate-cyclase coupling	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1328; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:2172674; no SCI or terminal-TF inference.	21B	Carbachol	CHRM2/M2 muscarinic receptor	binds/activates	Carbachol-CHRM2-muscarinic-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001382	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1328; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:2172674; no SCI or terminal-TF inference.
M21B-E001440	NODE00816	NODE01187	Carbachol-CHRM3-muscarinic-GPCR	binds/activates	activating	rat	Rat M3 receptor cloned and expressed in B82 cells; muscarinic ligand pharmacology and carbachol-stimulated IP1 accumulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1329; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.	21B	Carbachol	CHRM3/M3 muscarinic receptor	binds/activates	Carbachol-CHRM3-muscarinic-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001383	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1329; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.
M21B-E001441	NODE00816	NODE01188	Carbachol-CHRM4-muscarinic-GPCR	binds/activates	activating	rat	Rat M4 receptor cloned and expressed in B82 cells; muscarinic ligand pharmacology and carbachol-stimulated IP1 accumulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1330; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.	21B	Carbachol	CHRM4/M4 muscarinic receptor	binds/activates	Carbachol-CHRM4-muscarinic-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001384	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1330; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.
M21B-E001442	NODE00816	NODE01189	Carbachol-CHRM5-muscarinic-GPCR	binds/activates	activating	rat	Rat M5 receptor cloned and expressed in B82 cells; muscarinic ligand pharmacology and carbachol-stimulated IP1 accumulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1331; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.	21B	Carbachol	CHRM5/M5 muscarinic receptor	binds/activates	Carbachol-CHRM5-muscarinic-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001385	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1331; review=PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors; primary=PMID:1325587; no SCI or terminal-TF inference.
M21B-E001443	NODE02335	NODE02344	GABA-GABAB-heterodimeric-GPCR	binds/activates	activating	as stated in primary model/assay	tsA mammalian cells coexpressing GABABR1a or GABABR1b with GABABR2 and chimeric Galphaq-z5; GABA-induced phosphoinositide hydrolysis and agonist pharmacology	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1332; review=PMCID:PMC7411975, The GABAB Receptor—Structure, Ligand Binding and Drug Development; primary=PMID:10602314; no SCI or terminal-TF inference.	21B	GABA	GABBR1:GABBR2/GABA-B receptor complex	binds/activates	GABA-GABAB-heterodimeric-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001386	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1332; review=PMCID:PMC7411975, The GABAB Receptor—Structure, Ligand Binding and Drug Development; primary=PMID:10602314; no SCI or terminal-TF inference.
M21B-E001444	NODE05509	NODE02963	Serotonin-HTR1A-GPCR	binds/activates	activating	human	Cloned human 5-HT1A transiently expressed in COS-7 cells or stably expressed in HeLa cells; serotonin inhibition of agonist/forskolin-stimulated cAMP and higher-concentration phosphoinositide response, blocked by pertussis toxin	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1333; review=PMCID:PMC8213774, Structure of serotonin receptors and their ligands review; primary=PMID:2549039; no SCI or terminal-TF inference.	21B	Serotonin/5-HT	HTR1A/5-HT1A serotonin receptor	binds/activates	Serotonin-HTR1A-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001387	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1333; review=PMCID:PMC8213774, Structure of serotonin receptors and their ligands review; primary=PMID:2549039; no SCI or terminal-TF inference.
M21B-E001445	NODE01697	NODE01712	Dopamine-DRD3-GPCR-binding	binds	unknown	human; mouse	Human DRD3 stably expressed in CHO-K1, human SK-N-MC and mouse CCL1.3 cells; radioligand competition, guanine-nucleotide/Na+ modulation and dopamine-receptor pharmacology, without a reproducible cAMP response	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1334; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:7907989; no SCI or terminal-TF inference.	21B	Dopamine	DRD3/D3 dopamine receptor	binds	Dopamine-DRD3-GPCR-binding	ligand_receptor_binding_or_activation	validated_primary_exact_layer	high	M21B-EVID-001388	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1334; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:7907989; no SCI or terminal-TF inference.
M21B-E001446	NODE01697	NODE01714	Dopamine-DRD4-GPCR	binds/activates	activating	human	CHO cells stably expressing recombinant human D4 receptor; dopamine/quinpirole inhibition of forskolin-stimulated cAMP and potentiation of ATP-stimulated arachidonic-acid release	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1335; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:7512953; no SCI or terminal-TF inference.	21B	Dopamine	DRD4/D4 dopamine receptor	binds/activates	Dopamine-DRD4-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001389	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1335; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:7512953; no SCI or terminal-TF inference.
M21B-E001447	NODE01697	NODE01715	Dopamine-DRD5-GPCR	binds/activates	activating	human	Human D5 receptor clone expressed in COS-7 and 293 cells; dopamine pharmacology, radioligand binding and dopamine-stimulated biphasic intracellular cAMP accumulation	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1336; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:1833775; no SCI or terminal-TF inference.	21B	Dopamine	DRD5/D5 dopamine receptor	binds/activates	Dopamine-DRD5-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001390	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1336; review=PMCID:PMC4280963, Dopamine receptors—IUPHAR Review 13; primary=PMID:1833775; no SCI or terminal-TF inference.
M21B-E001448	NODE05509	NODE02968	Serotonin-HTR2A-GPCR	binds/activates	activating	rat; Xenopus	Cloned rat 5-HT2 receptor cDNA expressed in mammalian cells and Xenopus oocytes; serotonin pharmacology, intracellular calcium, phosphoinositide hydrolysis and antagonist-blocked current responses	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	validated_primary_exact_layer	review-guided primary evidence; exact topology/layer bounded	medium	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1337; review=PMCID:PMC7770494, IUPHAR 5-hydroxytryptamine receptor classification review; primary=PMCID:PMC455123; no SCI or terminal-TF inference.	21B	Serotonin/5-HT	HTR2A/5-HT2A serotonin receptor	binds/activates	Serotonin-HTR2A-GPCR	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	validated_primary_exact_layer	high	M21B-EVID-001391	1	1	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-1337; review=PMCID:PMC7770494, IUPHAR 5-hydroxytryptamine receptor classification review; primary=PMCID:PMC455123; no SCI or terminal-TF inference.
