edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes	module	evidence_id	source_kind	source_locator	source_locator_status	evidence_summary	limitations	evidence_layer	evidence_exportable	consolidation_note
SRC002974	M21B-E000727		REGISTER:M21B-EVID-000670		primary_experiment	human	direct_edge	high	Review lead: The immunobiology of the Interleukin-12 family: Room for discovery, PMCID:PMC6472917; IL-12 and IL-23—Close Relatives with Structural Homologies but Distinct Immunological Functions, PMCID:PMC7600943; review-cited primary: PMID:8958964; primary locator: PMID:8958964	register_evidence_id=M21B-EVID-000670; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000670	review_guided_primary_validation	PMID:8958964	stable	Primary-supported claim: The reviews identify IL-12Rβ2 as a distinct IL-12-binding receptor component and cite the primary binding study; the primary work detects IL-12 binding to IL-12Rβ2 expressed alone and distinguishes it from the p40-sensitive IL-12Rβ1-associated site. Primary model/assay: COS-7 cells expressing human IL-12Rβ2 alone or with IL-12Rβ1; radiolabeled human IL-12 binding, competition with p40 homodimer and blocking antibody, and receptor-coexpression affinity analysis	IL-12 binding at the IL-12Rβ2-associated site is supported in COS-7 receptor-expression systems; preserve the distinct receptor-site semantics and do not infer complete complex assembly, relay, SCI, or terminal-TF output.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0616; review=The immunobiology of the Interleukin-12 family: Room for discovery, PMCID:PMC6472917; IL-12 and IL-23—Close Relatives with Structural Homologies but Distinct Immunological Functions, PMCID:PMC7600943; primary=PMID:8958964; no SCI or terminal-TF inference.
SRC002975	M21B-E000728		REGISTER:M21B-EVID-000671		primary_experiment	mouse	direct_edge	high	Review lead: PMCID:PMC3501062, Conservation of functional sites on interleukin-6 and implications for evolution of signaling complex assembly and therapeutic intervention; PMCID:PMC6529849, IL-6-family receptor review; review-cited primary: PMID:23027872; primary locator: PMID:23027872	register_evidence_id=M21B-EVID-000671; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000671	review_guided_primary_validation	PMID:23027872	stable	Primary-supported claim: The review-led receptor-assembly account cites primary direct-binding work showing IL-6 recognition through the IL-6Rα-associated site before gp130 recruitment. Primary model/assay: Mouse IL-6 solution structure with direct binding experiments using IL-6Rα/gp130 receptor components; site-directed receptor-contact and affinity analyses	Direct IL-6Rα-associated recognition is supported, but gp130 recruitment and hexameric assembly remain separate; preserve site-III/complex-assembly semantics and do not infer SCI or terminal-TF output.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0617; review=PMCID:PMC3501062, Conservation of functional sites on interleukin-6 and implications for evolution of signaling complex assembly and therapeutic intervention; PMCID:PMC6529849, IL-6-family receptor review; primary=PMID:23027872; no SCI or terminal-TF inference.
SRC002976	M21B-E000729		REGISTER:M21B-EVID-000672		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC10022904, IL-11/gp130 complex comparison; PMCID:PMC6529849, gp130 cytokine review; review-cited primary: PMID:32332100; PMCID:PMC7294085; primary locator: PMID:32332100; PMCID:PMC7294085	register_evidence_id=M21B-EVID-000672; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000672	review_guided_primary_validation	PMID:32332100; PMCID:PMC7294085	stable	Primary-supported claim: The review-led IL-6-family receptor account identifies IL-11Rα as the ligand-specific first receptor; the cited primary study resolves a 1:1 IL-11–IL-11Rα complex with nanomolar affinity and maps the engagement interface. Primary model/assay: Human IL-11 and IL-11Rα extracellular domains; crystallography, SAXS/biophysical measurements, mutational analysis, and 1:1 complex-affinity characterization	Direct IL-11–IL-11Rα engagement is supported at the binary first-assembly step; preserve the subsequent gp130-dependent hexamer and do not infer IL11Rα intracellular signaling, SCI, or terminal-TF output.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0618; review=PMCID:PMC10022904, IL-11/gp130 complex comparison; PMCID:PMC6529849, gp130 cytokine review; primary=PMID:32332100; PMCID:PMC7294085; no SCI or terminal-TF inference.
SRC002977	M21B-E000730		REGISTER:M21B-EVID-000673		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; review-cited primary: PMID:8999038; PMID:22829597; primary locator: PMID:8999038; PMID:22829597	register_evidence_id=M21B-EVID-000673; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000673	review_guided_primary_validation	PMID:8999038; PMID:22829597	stable	Primary-supported claim: The reviews describe OSM as first engaging gp130 with low affinity before recruitment of LIFR or OSMR; the cited primary receptor-reconstitution and kinetic/ELISA studies support this gp130-first receptor-assembly step. Primary model/assay: Human OSM and soluble/reconstituted gp130, LIFR, and OSMR receptor systems; receptor-subunit reconstitution, SPR/ELISA kinetics, phosphorylation, proliferation, and acute-phase assays	Low-affinity OSM-gp130 contact is supported as the initiating assembly step; do not infer autonomous gp130 signaling from this binary contact, and do not transfer human/rat OSM receptor usage to mouse without qualification.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0619; review=PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; primary=PMID:8999038; PMID:22829597; no SCI or terminal-TF inference.
SRC002978	M21B-E000731		REGISTER:M21B-EVID-000674		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; review-cited primary: PMID:22829597; primary locator: PMID:22829597	register_evidence_id=M21B-EVID-000674; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000674	review_guided_primary_validation	PMID:22829597	stable	Primary-supported claim: The reviews identify LIFR as a type-I OSM receptor subunit and cite primary kinetic/ELISA work showing OSM interaction with LIFR, enhanced in the gp130-bound receptor context. Primary model/assay: Human OSM with soluble LIFR and gp130; SPR and ELISA binding analyses, gp130-conditioned recruitment, OSM loop mutants, and A375/Müller-cell STAT3/ERK activation comparisons	OSM-LIFR interaction is supported in soluble and gp130-conditioned binding assays; record it as conditional receptor recruitment, not an autonomous LIFR relay or SCI-specific mechanism.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0620; review=PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; primary=PMID:22829597; no SCI or terminal-TF inference.
SRC002979	M21B-E000732		REGISTER:M21B-EVID-000675		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; review-cited primary: PMID:22829597; primary locator: PMID:22829597	register_evidence_id=M21B-EVID-000675; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000675	review_guided_primary_validation	PMID:22829597	stable	Primary-supported claim: The reviews identify OSMRβ as the type-II OSM receptor subunit and cite primary kinetic/ELISA work showing gp130-conditioned OSMR recruitment and receptor-interface dependence. Primary model/assay: Human OSM with soluble OSMR and gp130; ELISA/kinetic binding analyses with gp130 prebinding, OSM loop mutants, and receptor-dependent STAT3/ERK cell assays	OSM-OSMR interaction is supported as a gp130-conditioned recruitment step; preserve the type-II gp130:OSMRβ complex and do not infer isolated OSMR signaling or SCI receiver weighting.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0621; review=PMCID:PMC6549448, Oncostatin M CNS review, OSM Biology section; PMCID:PMC3463309, OSM receptor-binding review; primary=PMID:22829597; no SCI or terminal-TF inference.
SRC002980	M21B-E000733		REGISTER:M21B-EVID-000676		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; review-cited primary: PMID:7692435; primary locator: PMID:7692435	register_evidence_id=M21B-EVID-000676; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000676	review_guided_primary_validation	PMID:7692435	stable	Primary-supported claim: The review identifies IL-1RI as the shared primary receptor for IL-1α and IL-1β; the cited mutational primary study maps an IL-1α surface binding site required for human IL-1RI recognition. Primary model/assay: Human IL-1α and human type-I IL-1 receptor binding system; oligonucleotide-directed IL-1α mutagenesis with receptor-binding assays	Record the agonist ligand and IL1R1 binary layer only; preserve IL-1RAcP-dependent ternary assembly and do not infer SCI receiver weighting.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0622; review=PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; primary=PMID:7692435; no SCI or terminal-TF inference.
SRC002981	M21B-E000734		REGISTER:M21B-EVID-000677		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; review-cited primary: PMID:9062193; primary locator: PMID:9062193	register_evidence_id=M21B-EVID-000677; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000677	review_guided_primary_validation	PMID:9062193	stable	Primary-supported claim: The review describes IL-1β binding IL-1RI as the initiating binary step; the cited structural primary paper resolves the 1:1 IL-1β–IL-1RI extracellular complex and maps receptor-contact regions. Primary model/assay: Recombinant human IL-1β with the extracellular domain of human type-I IL-1 receptor; 2.5-A X-ray crystallography, stoichiometry, and site-directed receptor-contact analysis	Record the exact IL-1β–IL1R1 binary complex; do not flatten the IL1R1:IL1RAP signaling complex into the binary row.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0623; review=PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; primary=PMID:9062193; no SCI or terminal-TF inference.
SRC002982	M21B-E000735		REGISTER:M21B-EVID-000678		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; PMCID:PMC5414836, IL-1R2 and IL-1 family regulation review; review-cited primary: PMID:7744786; primary locator: PMID:7744786	register_evidence_id=M21B-EVID-000678; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000678	review_guided_primary_validation	PMID:7744786	stable	Primary-supported claim: The reviews identify IL-1Ra as a competitive antagonist that binds IL-1RI without productive co-receptor recruitment; the cited mutational primary study maps the IL-1Ra receptor-binding site and distinguishes binding from activation. Primary model/assay: Human IL-1Ra and IL-1β variants with type-I IL-1 receptor-bearing cell and receptor-binding assays; site-directed mutagenesis and competitive binding analysis	Preserve antagonist semantics and competitive IL1R1 occupancy; do not record IL-1Ra as a productive signaling ligand.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0624; review=PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; PMCID:PMC5414836, IL-1R2 and IL-1 family regulation review; primary=PMID:7744786; no SCI or terminal-TF inference.
SRC002983	M21B-E000736		REGISTER:M21B-EVID-000679		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC3792554, Interleukin 18 and IL-18 Binding Protein; PMCID:PMC11040224, Interleukin-18 binding protein review; review-cited primary: PMID:18797176; primary locator: PMID:18797176	register_evidence_id=M21B-EVID-000679; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000679	review_guided_primary_validation	PMID:18797176	stable	Primary-supported claim: The reviews describe IL-18BP as a secreted high-affinity IL-18 antagonist; the cited primary study measures direct human IL-18–IL-18BP binding by SPR, resolves 1:1 solution stoichiometry, and shows inhibition of IL-18-induced IFN-γ. Primary model/assay: Recombinant human IL-18BP and IL-18; SPR affinity, solution stoichiometry/modeling, and PBMC/KG-1 IL-18-induced IFN-γ inhibition assays	Record direct IL-18 sequestration and inhibition only; do not treat IL18BP as IL18R1/IL18RAP or a transmembrane signaling receptor.	ligand_receptor_binding_or_activation;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0625; review=PMCID:PMC3792554, Interleukin 18 and IL-18 Binding Protein; PMCID:PMC11040224, Interleukin-18 binding protein review; primary=PMID:18797176; no SCI or terminal-TF inference.
SRC002984	M21B-E000737		REGISTER:M21B-EVID-000680		primary_experiment	mouse	direct_edge	high	Review lead: PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; PMCID:PMC5849085, IL-1 family cytokines use distinct molecular mechanisms to signal through their shared co-receptor; review-cited primary: PMID:17623648; primary locator: PMID:17623648	register_evidence_id=M21B-EVID-000680; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000680	review_guided_primary_validation	PMID:17623648	stable	Primary-supported claim: The reviews identify soluble ST2 as the decoy isoform of the IL-33 receptor; the cited primary study directly measures soluble ST2 binding to IL-33 and blockade of ST2L-dependent NF-κB and Th2 responses. Primary model/assay: Recombinant soluble ST2 and IL-33; direct binding and murine EL-4 ST2L NF-κB assays, splenocyte cytokine responses, and allergic-airway mouse model	Record IL-33 sequestration by soluble ST2 with explicit decoy semantics; do not merge it with the existing IL33–ST2L:IL1RAP signaling complex.	ligand_receptor_binding_or_activation;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0626; review=PMCID:PMC6596353, Structural Basis of IL-1 Family Cytokine Signaling; PMCID:PMC5849085, IL-1 family cytokines use distinct molecular mechanisms to signal through their shared co-receptor; primary=PMID:17623648; no SCI or terminal-TF inference.
SRC002985	M21B-E000738		REGISTER:M21B-EVID-000681		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC2265076, Molecular and structural basis of cytokine receptor pleiotropy in the Interleukin-4/13 system; PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; review-cited primary: PMID:12354755; primary locator: PMID:12354755	register_evidence_id=M21B-EVID-000681; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000681	review_guided_primary_validation	PMID:12354755	stable	Primary-supported claim: The reviews identify IL-13Rα1 as the ligand-binding component of the type-II IL-13 receptor; the cited kinetic primary study directly measures IL-13 binding to soluble IL-13Rα1 by SPR and equilibrium binding. Primary model/assay: Soluble human IL-13Rα1, IL-13Rα2, and IL-4Rα binding reagents; surface-plasmon resonance and equilibrium binding analysis of individual receptor-chain contributions	Preserve IL13RA1 as the low-affinity ligand-binding chain and keep IL4RA recruitment/complex signaling separate.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0627; review=PMCID:PMC2265076, Molecular and structural basis of cytokine receptor pleiotropy in the Interleukin-4/13 system; PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; primary=PMID:12354755; no SCI or terminal-TF inference.
SRC002986	M21B-E000739		REGISTER:M21B-EVID-000682		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; PMCID:PMC2193849, Decoy Receptors in the Regulation of T Helper Cell Type 2 Responses; review-cited primary: PMID:20223216; primary locator: PMID:20223216	register_evidence_id=M21B-EVID-000682; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000682	review_guided_primary_validation	PMID:20223216	stable	Primary-supported claim: The reviews identify IL-13Rα2 as a high-affinity decoy/negative regulator; the cited primary study resolves the IL-13–IL-13Rα2 crystal complex and validates its femtomolar binding interface by biophysical and mutational analysis. Primary model/assay: Recombinant human IL-13 and IL-13Rα2 extracellular domains; X-ray crystallography, biophysical affinity measurements, and alanine-scanning interface analysis	Record high-affinity IL13RA2 binding as an inhibitory decoy branch; do not infer productive IL13RA2 signaling or equate it with IL13RA1.	ligand_receptor_binding_or_activation	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0628; review=PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; PMCID:PMC2193849, Decoy Receptors in the Regulation of T Helper Cell Type 2 Responses; primary=PMID:20223216; no SCI or terminal-TF inference.
SRC002987	M21B-E000740		REGISTER:M21B-EVID-000683		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC2265076, Molecular and structural basis of cytokine receptor pleiotropy in the Interleukin-4/13 system; PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; review-cited primary: PMID:18243101; primary locator: PMID:18243101	register_evidence_id=M21B-EVID-000683; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000683	review_guided_primary_validation	PMID:18243101	stable	Primary-supported claim: The reviews describe the complete IL-13 type-II receptor as IL-4Rα/IL-13Rα1; the cited primary structural study resolves the IL-13/IL-4Rα/IL-13Rα1 ternary complex and demonstrates receptor-complex signaling potency. Primary model/assay: Human recombinant IL-13, IL-4Rα, and IL-13Rα1 extracellular complexes; complete ternary X-ray structures of IL-13 type-II receptor and cell-based signaling-potency comparisons	Record the complete IL13–IL4RA:IL13RA1 receptor complex and its bounded signaling support; do not generalize across IL-4/IL-13 receptor configurations.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0629; review=PMCID:PMC2265076, Molecular and structural basis of cytokine receptor pleiotropy in the Interleukin-4/13 system; PMCID:PMC4445396, Insights into Cytokine–Receptor Interactions from Cytokine Engineering; primary=PMID:18243101; no SCI or terminal-TF inference.
SRC002988	M21B-E000741		REGISTER:M21B-EVID-000684		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6120486, A guide to chemokines and their receptors; PMCID:PMC3396424, The Chemokine Superfamily Revisited; review-cited primary: PMID:8642344; PMID:12884299; primary locator: PMID:8642344; PMID:12884299	register_evidence_id=M21B-EVID-000684; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000684	review_guided_primary_validation	PMID:8642344; PMID:12884299	stable	Primary-supported claim: The reviews identify CCL11/eotaxin-1 as a CCR3 ligand and agonist and cite primary receptor-cloning, binding, receptor-domain, and eosinophil-response studies. Primary model/assay: Human CCR3-stably-expressing AML14.3D10 cells and primary human eosinophils; radiolabeled eotaxin/CCL11 binding, Ca2+ flux, chemotaxis/CCR3-domain mapping, and eosinophil-response assays	Direct CCL11-CCR3 binding and receptor activation are supported in human receptor-transfectant/eosinophil systems; preserve shared CCR3 ligand context and do not infer CNS/SCI or terminal-TF output.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0630; review=PMCID:PMC6120486, A guide to chemokines and their receptors; PMCID:PMC3396424, The Chemokine Superfamily Revisited; primary=PMID:8642344; PMID:12884299; no SCI or terminal-TF inference.
SRC002989	M21B-E000742		REGISTER:M21B-EVID-000685		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC2683382, Welcome to the neighborhood: epithelial cell-derived cytokines license innate and adaptive immune responses at mucosal sites; PMCID:PMC3008409, IL-17 family member cytokines: regulation, and function in innate immunity; review-cited primary: PMID:10749887; primary locator: PMID:10749887	register_evidence_id=M21B-EVID-000685; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000685	review_guided_primary_validation	PMID:10749887	stable	Primary-supported claim: The reviews identify IL-17RB as the specific IL-17B receptor and cite the receptor-discovery study for direct binding, receptor expression, and ligand-dependent activity. Primary model/assay: Human IL-17B and IL-17RB binding systems; surface-plasmon resonance, flow cytometry, co-immunoprecipitation, receptor-expression profiling, and rodent IL-17B neutrophil-migration assays	Direct IL-17B-IL-17RB binding and receptor-linked activity are supported; do not substitute IL-25 or infer a unique downstream adaptor from the receptor-discovery assay.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0631; review=PMCID:PMC2683382, Welcome to the neighborhood: epithelial cell-derived cytokines license innate and adaptive immune responses at mucosal sites; PMCID:PMC3008409, IL-17 family member cytokines: regulation, and function in innate immunity; primary=PMID:10749887; no SCI or terminal-TF inference.
SRC002990	M21B-E000743		REGISTER:M21B-EVID-000686		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; review-cited primary: PMID:12351624; PMID:17083366; primary locator: PMID:12351624; PMID:17083366	register_evidence_id=M21B-EVID-000686; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000686	review_guided_primary_validation	PMID:12351624; PMID:17083366	stable	Primary-supported claim: The reviews identify IL-20RA/IL-20RB as the type-I receptor complex shared by IL-19, IL-20, and IL-24; the cited primary studies use transfected receptor systems, direct STAT activation, and receptor-expression/function assays. Primary model/assay: Human IL-20RA/IL-20RB receptor-transfected cells and primary human keratinocytes; reporter, proliferation, direct STAT activation, receptor-expression, and cytokine-response assays	IL-19-dependent type-I receptor signaling is supported by receptor-transfection and direct STAT assays; do not transfer IL-20 or IL-24 type-II receptor usage to IL-19.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0632; review=PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; primary=PMID:12351624; PMID:17083366; no SCI or terminal-TF inference.
SRC002991	M21B-E000744		REGISTER:M21B-EVID-000687		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; review-cited primary: PMID:22802649; PMID:12351624; primary locator: PMID:22802649; PMID:12351624	register_evidence_id=M21B-EVID-000687; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000687	review_guided_primary_validation	PMID:22802649; PMID:12351624	stable	Primary-supported claim: The reviews identify IL-20RA/IL-20RB as the type-I IL-20 receptor; the cited primary work resolves the IL-20/IL-20RA/IL-20RB ternary structure and confirms receptor-complex signaling in transfected systems. Primary model/assay: Human recombinant IL-20, IL-20RA, and IL-20RB extracellular proteins; ternary crystallography, SPR interaction analysis, receptor-interface mapping, and transfected-cell reporter/STAT assays	IL-20 type-I receptor-complex assembly and signaling are directly supported; retain the alternative type-II branch as a separate edge.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0633; review=PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; primary=PMID:22802649; PMID:12351624; no SCI or terminal-TF inference.
SRC002992	M21B-E000745		REGISTER:M21B-EVID-000688		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; review-cited primary: PMID:12351624; PMID:17083366; primary locator: PMID:12351624; PMID:17083366	register_evidence_id=M21B-EVID-000688; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000688	review_guided_primary_validation	PMID:12351624; PMID:17083366	stable	Primary-supported claim: The reviews identify IL-20RA/IL-20RB as the type-I receptor complex shared by IL-19, IL-20, and IL-24; the cited primary studies demonstrate IL-24-dependent reporter, proliferation, STAT, and keratinocyte responses through this complex. Primary model/assay: Human IL-20RA/IL-20RB receptor-transfected cells and primary human keratinocytes; reporter, proliferation, direct STAT activation, receptor-expression, and cytokine-response assays	IL-24-dependent type-I receptor-complex signaling is supported in transfected and keratinocyte systems; keep type-II receptor usage separate.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0634; review=PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; primary=PMID:12351624; PMID:17083366; no SCI or terminal-TF inference.
SRC002993	M21B-E000746		REGISTER:M21B-EVID-000689		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; review-cited primary: PMID:12351624; PMID:17083366; primary locator: PMID:12351624; PMID:17083366	register_evidence_id=M21B-EVID-000689; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000689	review_guided_primary_validation	PMID:12351624; PMID:17083366	stable	Primary-supported claim: The reviews identify IL-22RA1/IL-20RB as the type-II receptor complex for IL-20 and IL-24, but not IL-19; the cited primary receptor-transfection and expression studies support IL-20 responses through this alternative complex. Primary model/assay: Human IL-22RA1/IL-20RB receptor-transfected cells and primary human keratinocytes; receptor-expression, reporter, proliferation, direct STAT activation, and cytokine-response assays	IL-20 alternative type-II receptor-complex signaling is supported; do not infer that IL-19 uses IL-22RA1/IL-20RB.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0635; review=PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; primary=PMID:12351624; PMID:17083366; no SCI or terminal-TF inference.
SRC002994	M21B-E000747		REGISTER:M21B-EVID-000690		primary_experiment	human	direct_edge	high	Review lead: PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; review-cited primary: PMID:12351624; PMID:17083366; primary locator: PMID:12351624; PMID:17083366	register_evidence_id=M21B-EVID-000690; original_source_kind=review_guided_primary_validation; original_support_kind=primary_experiment; source_locator_status=stable	21B	M21B-EVID-000690	review_guided_primary_validation	PMID:12351624; PMID:17083366	stable	Primary-supported claim: The reviews identify IL-22RA1/IL-20RB as the type-II receptor complex for IL-20 and IL-24; the cited primary receptor-transfection and keratinocyte studies support IL-24 responses through this alternative complex. Primary model/assay: Human IL-22RA1/IL-20RB receptor-transfected cells and primary human keratinocytes; receptor-expression, reporter, proliferation, direct STAT activation, and cytokine-response assays	IL-24-dependent type-II receptor-complex signaling is supported in transfected and keratinocyte systems; keep type-I receptor usage separate.	ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	true	Review-guided primary materialization; exact supported layer only. discovery_id=M21B-DISC-0636; review=PMCID:PMC6167463, The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis; PMCID:PMC6298946, IL-20 receptor cytokines in autoimmune diseases; primary=PMID:12351624; PMID:17083366; no SCI or terminal-TF inference.
