artifact_path	artifact_sha256	artifact_byte_size	artifact_role	artifact_identifier_tokens	module	register_edge_id	register_evidence_id	extraction_id	canonical_paper_key	resolved_pmid	paper_match_status	artifact_support_status	evidence_grade	context_level	observation_status	claim_status	source_locator	candidate_observation_snippet	candidate_claim_snippet	adjudication_basis
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA1_ITGA1_PMID16945929_core.xml	2d103fc4b5caafc4e176a3053035036395ea1b0824f133f9398bd1b54ac079ae	11413	full_text_xml	PMID:16945929							not_attempted	unmapped_source_artifact								No conservative register crosswalk exists for this artifact.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA1_ITGA1_PMID22761447_core.xml	103566962e20c89134cd6c70b267bced3d145d68d512d7eadd68832fb5dec514	11723	full_text_xml	PMID:22761447							not_attempted	unmapped_source_artifact								No conservative register crosswalk exists for this artifact.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID8830776_core.xml	746991f0ae99cc35c193e1f4cc91d2632aded028f23948e944e69ac19c756fef	911	full_text_xml	PMID:8830776	20B	M20B-E004104	M20B-EVID-004104-P2-FUNC				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	20B	M20B-E004104	M20B-EVID-004104-P2-DIRECT	M20B-P2-R-004104-R144A	PMID:9361014; DOI:10.1074/jbc.272.46.29330	9361014	exact_identifier_match:PMID:9361014	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_complex_support	PMID:9361014; https://pubmed.ncbi.nlm.nih.gov/9361014/; DOI:10.1074/jbc.272.46.29330; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	Recombinant laminin-2 alpha2-chain short-arm domains, especially domain VI, were recognized through alpha1beta1 and alpha2beta1 integrins using integrin-specific antibodies and supported cell adhesion; the evidence is for the assembled alpha1beta1 receptor complex rather than free ITGA1 alone.	Promote LAMA2/laminin-2 engagement of the assembled alpha1beta1 receptor complex while preserving the ITGA1-singleton limitation.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	20B	M20B-E004104	M20B-EVID-004104-P2-RELAY				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	22B	M22B-E002733	M22B-EVID-002300				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	22B	M22B-E002774	M22B-EVID-002326				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	22B	M22B-E002712	M22B-EVID-004194				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	23B	M23B-E000610	M23B-EVID-000833				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_PMID9361014_core.xml	d964bbd88aef2f59a47817392d764999aac9725de4c6b4351f5676f81d464015	1110	full_text_xml	PMID:9361014	23B	M23B-E000611	M23B-EVID-000834				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA2_ITGA1_exact_search.json	ca6b49cbcb40d885214d8a2d38c4696863a07832da5d2d6637bfea75faa4c3ea	401	metadata_or_search_json								not_attempted	metadata_or_search_only								No conservative register crosswalk exists for this artifact. Its role is metadata/search/manifest output and it is not treated as direct biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID12244066_core.xml	7a48aba978f95e444577aebed05ee366e11627d7ad7ab8a1e2ff220c416445bc	894	full_text_xml	PMID:12244066	20B	M20B-E004107	M20B-EVID-004107-P2-DIRECT	M20B-P2-R-004107-R145A	PMID:12244066; DOI:10.1074/jbc.M208731200	12244066	exact_identifier_match:PMID:12244066	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_support	PMID:12244066; https://pubmed.ncbi.nlm.nih.gov/12244066/; DOI:10.1074/jbc.M208731200; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID12244066_core.xml	Soluble recombinant Lutheran/BCAM extracellular domain bound laminin-10/11 containing LAMA5 in ELISA and tissue sections; binding was absent in laminin-alpha5 knockout embryos and the alpha5 LG3 module was required in chimeric-laminin assays.	Promote direct LAMA5 engagement of the Lu/BCAM/BCAM receptor.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID15975931_core.xml	126a099ec8aeed58b1b178afb9d8c7b4fcfcd544c07cb6439186eaaad2521363	836	full_text_xml	PMID:15975931	20B	M20B-E004107	M20B-EVID-004107-P2-RELAY	M20B-P2-R-004107-R145B	PMID:15975931; DOI:10.1074/jbc.M503293200	15975931	exact_identifier_match:PMID:15975931	supporting_validated_claim	B	L1	validated_primary_observation	validated_receptor_proximal_relay_support	PMID:15975931; https://pubmed.ncbi.nlm.nih.gov/15975931/; DOI:10.1074/jbc.M503293200; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID15975931_core.xml	PKA-pathway stimulation increased Lu/BCAM phosphorylation, and mutation of BCAM Ser621 prevented PKA phosphorylation and markedly reduced K562-cell adhesion to laminin; epinephrine increased PKA phosphorylation and adhesion.	Record the cAMP/PKA-to-BCAM phosphorylation-to-laminin-adhesion branch separately from direct LAMA5 binding; do not reinterpret it as a direct LAMA5-to-PKA trigger.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID27143691_core.xml	bcd913ff5368ebb181952e974102874ef6351be59c66a9fae8fd315b1396b820	815	full_text_xml	PMID:27143691	20B	M20B-E004107	M20B-EVID-004107-P2-FUNC	M20B-P2-R-004107-R145C	PMID:27143691; DOI:10.1158/1078-0432.CCR-15-2664	27143691	exact_identifier_match:PMID:27143691	supporting_validated_claim	B	L1	validated_primary_observation	validated_functional_support	PMID:27143691; https://pubmed.ncbi.nlm.nih.gov/27143691/; DOI:10.1158/1078-0432.CCR-15-2664; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LAMA5_BCAM_PMID27143691_core.xml	Genetic suppression or biochemical inhibition of BCAM or LAMA5 impaired KRAS-mutant colorectal-cancer adhesion to endothelial cells, and BCAM-mimic peptides inhibited hepatic metastasis in mouse models.	Promote BCAM/LAMA5-associated tumor-endothelial adhesion and metastatic-spreading output while leaving terminal TF identity unknown.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID10799542_core.xml	14683c7261dd551bdc4dbe14e2c2cfb583bbb4e2f735d289ce26282c2f053192	707	full_text_xml	PMID:10799542	20B	M20B-E004124	M20B-EVID-004124-P2-RELAY	M20B-P2-R-004124-R146B	PMID:10799542; DOI:10.1074/jbc.275.19.14563	10799542	exact_identifier_match:PMID:10799542	supporting_validated_claim	B	L1	validated_primary_observation	validated_receptor_proximal_relay_support	PMID:10799542; https://pubmed.ncbi.nlm.nih.gov/10799542/; DOI:10.1074/jbc.275.19.14563; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID10799542_core.xml	Long-form LRb activates associated JAK2; Tyr985 recruits SHP-2 and mediates most ERK activation and c-fos mRNA accumulation, whereas Tyr1138 mediates STAT3 activation and SOCS3 mRNA accumulation.	Record LEPR/LRb-to-JAK2-to-SHP-2/ERK/c-fos and LEPR/LRb-to-STAT3/SOCS3 branches separately; do not collapse pathway regulators into a direct ligand-to-TF edge.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID15207242_core.xml	26174d6dae001e95d814688c5528b73420ce656988f861eeeac8fda13569ccd4	812	full_text_xml	PMID:15207242	20B	M20B-E004124	M20B-EVID-004124-P2-FUNC	M20B-P2-R-004124-R146C	PMID:15207242; DOI:10.1016/j.neuron.2004.06.004	15207242	exact_identifier_match:PMID:15207242	supporting_validated_claim	B	L2	validated_primary_observation	validated_functional_support	PMID:15207242; https://pubmed.ncbi.nlm.nih.gov/15207242/; DOI:10.1016/j.neuron.2004.06.004; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID15207242_core.xml	Conditional deletion of LEPR from mouse POMC neurons caused mild obesity, hyperleptinemia, and altered hypothalamic neuropeptide expression, demonstrating a causal contribution of POMC-neuron LEPR signaling to body-weight homeostasis.	Promote LEPR-associated hypothalamic POMC-neuron contribution to body-weight homeostasis while leaving terminal TF identity unknown.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID8548812_core.xml	c79ddb1fd14a6152bd803608cc6eef3cb274d5fc34dbf7471dab3c10d9b3f076	748	full_text_xml	PMID:8548812	20B	M20B-E004124	M20B-EVID-004124-P2-DIRECT	M20B-P2-R-004124-R146A	PMID:8548812; DOI:10.1016/0092-8674(95)90151-5	8548812	exact_identifier_match:PMID:8548812	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_support	PMID:8548812; https://pubmed.ncbi.nlm.nih.gov/8548812/; DOI:10.1016/0092-8674(95)90151-5; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LEP_LEPR_PMID8548812_core.xml	Leptin-alkaline phosphatase fusion proteins and radiolabeled leptin identified high-affinity binding sites, and expression cloning from mouse choroid plexus identified the single-pass leptin receptor OB-R/LEPR.	Promote direct LEP/leptin engagement of the LEPR/OB-R receptor.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID11034377_context.xml	1d703d13f98b1aa25b6b88fcd8633659ba21b27a3fe30eff81f70934ef5b8184	717	full_text_xml	PMID:11034377	20B	M20B-E004126	M20B-EVID-004126-P2-RELAY				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	7dd69302919e524fbd0246162e03250e4e79f13ab7e64ea321fbafc56c855eb3	1001	full_text_xml	PMID:24752896	20B	M20B-E004126	M20B-EVID-004126-P2-DIRECT	M20B-P2-R-004126-R147A	PMID:24752896; PMCID:PMC4054309; DOI:10.1128/MCB.00348-14	24752896	exact_identifier_match:PMID:24752896	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_support	PMID:24752896; https://pubmed.ncbi.nlm.nih.gov/24752896/; PMCID:PMC4054309; https://europepmc.org/articles/PMC4054309; DOI:10.1128/MCB.00348-14; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	Galectin-1 was identified as a CD69 counterreceptor by pulldown/mass spectrometry, and surface plasmon resonance plus anti-CD69 blocking demonstrated a direct, carbohydrate-dependent interaction.	Promote direct LGALS1/galectin-1 engagement of CD69.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	7dd69302919e524fbd0246162e03250e4e79f13ab7e64ea321fbafc56c855eb3	1001	full_text_xml	PMID:24752896	20B	M20B-E004126	M20B-EVID-004126-P2-FUNC	M20B-P2-R-004126-R147C	PMID:24752896; PMCID:PMC4054309; DOI:10.1128/MCB.00348-14	24752896	exact_identifier_match:PMID:24752896	supporting_validated_claim	B	L1	validated_primary_observation	validated_functional_support	PMID:24752896; https://pubmed.ncbi.nlm.nih.gov/24752896/; PMCID:PMC4054309; DOI:10.1128/MCB.00348-14; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	Human and mouse T-cell functional assays demonstrated that CD69 mediates the negative effect of galectin-1 on Th17 differentiation and effector-cell function.	Promote LGALS1/CD69-associated negative regulation of Th17 differentiation and function while leaving the terminal TF endpoint unknown.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	7dd69302919e524fbd0246162e03250e4e79f13ab7e64ea321fbafc56c855eb3	1001	full_text_xml	PMID:24752896	20B	M20B-E004126	M20B-EVID-004126-P2-RELAY				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_CD69_PMID24752896_core.xml	7dd69302919e524fbd0246162e03250e4e79f13ab7e64ea321fbafc56c855eb3	1001	full_text_xml	PMID:24752896	22B	M22B-E002851	M22B-EVID-004215				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	20B	M20B-E004127	M20B-EVID-004127-P2-DIRECT	M20B-P2-R-004127-R148A	PMID:14550305; DOI:10.1016/j.bbrc.2003.09.112	14550305	exact_identifier_match:PMID:14550305	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_complex_support	PMID:14550305; https://pubmed.ncbi.nlm.nih.gov/14550305/; DOI:10.1016/j.bbrc.2003.09.112; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	Chemical cross-linking of radiolabeled galectin-1 to vascular smooth-muscle-cell surface proteins followed by beta1-integrin immunoprecipitation detected direct LGALS1 binding to a beta1-containing integrin receptor complex.	Promote direct LGALS1 engagement of an ITGB1-containing integrin complex, not free ITGB1 alone.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	20B	M20B-E004127	M20B-EVID-004127-P2-FUNC	M20B-P2-R-004127-R148C	PMID:14550305; DOI:10.1016/j.bbrc.2003.09.112	14550305	exact_identifier_match:PMID:14550305	supporting_validated_claim	B	L1	validated_primary_observation	validated_functional_support	PMID:14550305; https://pubmed.ncbi.nlm.nih.gov/14550305/; DOI:10.1016/j.bbrc.2003.09.112; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	Galectin-1 modulated vascular smooth-muscle-cell attachment in a dose- and beta-galactoside-dependent manner, consistent with an adhesion output of the beta1-containing integrin interaction.	Promote LGALS1/ITGB1-containing-integrin-associated vascular smooth-muscle-cell adhesion output while leaving terminal TF identity unknown.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	20B	M20B-E004127	M20B-EVID-004127-P2-RELAY	M20B-P2-R-004127-R148B	PMID:14550305; DOI:10.1016/j.bbrc.2003.09.112	14550305	exact_identifier_match:PMID:14550305	supporting_validated_claim	B	L1	validated_primary_observation	validated_receptor_proximal_relay_support	PMID:14550305; https://pubmed.ncbi.nlm.nih.gov/14550305/; DOI:10.1016/j.bbrc.2003.09.112; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	Galectin-1 transiently increased active beta1 integrin and tyrosine phosphorylation of cytoskeleton-associated proteins, one coinciding with focal adhesion kinase, consistent with beta1-containing integrin outside-in signaling.	Record the LGALS1-to-ITGB1-containing-integrin-to-FAK outside-in branch separately from direct binding and adhesion output.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	22B	M22B-E002852	M22B-EVID-004216				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	23B	M23B-E000201	M23B-EVID-000286	P2FALLBACK-23B-M23B-EVID-000286	PMID:14550305	14550305	exact_identifier_match:PMID:14550305	linked_unresolved	B	L1	unresolved	unresolved	PMID:14550305	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS1_ITGB1_PMID14550305_core.xml	0a23418d78c21b81c40e6d5499fae7dd442eb2a1badd7dc7f619f76e6aefa08b	1030	full_text_xml	PMID:14550305	23B	M23B-E000202	M23B-EVID-000287	P2FALLBACK-23B-M23B-EVID-000287	PMID:14550305	14550305	exact_identifier_match:PMID:14550305	linked_unresolved	B	L1	unresolved	unresolved	PMID:14550305	Unresolved: no validated atomic primary-paper observation was retained for this evidence record; do not import.	Unresolved: no separate explicit author interpretation was retained from a primary-paper section or figure legend; do not convert the B-layer summary into an AuthorClaim.	The artifact is linked to a Phase-2 evidence row, but the paper, observation, or claim remains unresolved. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_PMID31540324_bioc.json	3521b53b58c981c667fe3d246aa78f15d536d104a62382fda997bcd11dec8785	139864	full_text_or_bioc_json	PMCID:PMC6769930;PMID:31540324	20B	M20B-E004129	M20B-EVID-004129-P2-DIRECT	M20B-P2-R-004129-R149A	PMID:31540324; PMCID:PMC6769930; DOI:10.3390/cells8091082	31540324	exact_identifier_match:PMCID:PMC6769930;PMID:31540324	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_association_support	PMID:31540324; https://pubmed.ncbi.nlm.nih.gov/31540324/; PMCID:PMC6769930; DOI:10.3390/cells8091082; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_PMID31540324_bioc.json	Recombinant human soluble endoglin bound galectin-3 on a human protein microarray; co-immunoprecipitation in CHO-K1 cells, biolayer interferometry, and HUVEC co-localization validated the LGALS3-ENG association.	Promote direct LGALS3/galectin-3 association with soluble and membrane-associated ENG/endoglin; do not infer ligand-triggered receptor activation or a complete signaling complex.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_PMID31540324_bioc.json	3521b53b58c981c667fe3d246aa78f15d536d104a62382fda997bcd11dec8785	139864	full_text_or_bioc_json	PMCID:PMC6769930;PMID:31540324	20B	M20B-E004129	M20B-EVID-004129-P2-FUNC				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_PMID31540324_bioc.json	3521b53b58c981c667fe3d246aa78f15d536d104a62382fda997bcd11dec8785	139864	full_text_or_bioc_json	PMCID:PMC6769930;PMID:31540324	20B	M20B-E004129	M20B-EVID-004129-P2-RELAY				no_exact_phase2_paper_match	linked_unresolved	B	L1						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_PMID31540324_bioc.json	3521b53b58c981c667fe3d246aa78f15d536d104a62382fda997bcd11dec8785	139864	full_text_or_bioc_json	PMCID:PMC6769930;PMID:31540324	22B	M22B-E002854	M22B-EVID-004218				no_exact_phase2_paper_match	linked_unresolved	E	L0						Conservative filename/register crosswalk exists, but no exact source-identifier match to a Phase-2 paper row was found; no claim is inferred.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_exact_search.json	6e5c35529a4bb318cba482b0c640c8b3d9c2040631bd8e6d9c1ce815fc341ff3	426	metadata_or_search_json								not_attempted	metadata_or_search_only								No conservative register crosswalk exists for this artifact. Its role is metadata/search/manifest output and it is not treated as direct biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_ENG_relay_function_search.json	5bca10ee50519b8ae386384e6183b2c24eba6d790911b03fe0fe4b91f3e20cb2	540	metadata_or_search_json								not_attempted	metadata_or_search_only								No conservative register crosswalk exists for this artifact. Its role is metadata/search/manifest output and it is not treated as direct biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_MCAM_PMID28364041_bioc.json	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52	6148	full_text_or_bioc_json	PMID:28364041	20B	M20B-E004131	M20B-EVID-004131-P2-DIRECT	M20B-P2-R-004131-R150A	PMID:28364041; PMCID:PMC5437243; DOI:10.1074/jbc.M117.783431	28364041	exact_identifier_match:PMID:28364041	supporting_validated_claim	B	L1	validated_primary_observation	validated_direct_receptor_support	PMID:28364041; https://pubmed.ncbi.nlm.nih.gov/28364041/; PMCID:PMC5437243; DOI:10.1074/jbc.M117.783431; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_MCAM_PMID28364041_pmc.html	Galectin-3 affinity purification/mass spectrometry, endothelial-cell immunoprecipitation, cleavable cell-surface cross-linking, confocal co-localization, and N-glycanase treatment identify glycosylated CD146/MCAM as the major endothelial galectin-3-binding ligand.	Promote direct LGALS3/galectin-3 engagement of glycosylated MCAM/CD146 at the cell-surface receptor resolution tested.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_MCAM_PMID28364041_bioc.json	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52	6148	full_text_or_bioc_json	PMID:28364041	20B	M20B-E004131	M20B-EVID-004131-P2-FUNC	M20B-P2-R-004131-R150C	PMID:28364041; PMCID:PMC5437243; DOI:10.1074/jbc.M117.783431	28364041	exact_identifier_match:PMID:28364041	supporting_validated_claim	B	L1	validated_primary_observation	validated_functional_support	PMID:28364041; https://pubmed.ncbi.nlm.nih.gov/28364041/; PMCID:PMC5437243; DOI:10.1074/jbc.M117.783431; local=data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_LGALS3_MCAM_PMID28364041_pmc.html	MCAM/CD146 siRNA reduced receptor expression by approximately 80% and completely abolished galectin-3-induced IL-6 and G-CSF secretion from endothelial cells.	Promote the LGALS3/MCAM-associated endothelial IL-6 and G-CSF secretion output while leaving terminal TF identity unknown.	The artifact has an exact identifier match to a Phase-2 row with validated observation and validated claim statuses. Matched identifiers are recorded for audit; filename tokens and database links alone are not treated as claim support.
