b_evidence_id	source_a_evidence_id	b_edge_ids	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	consolidation_note
M21B-EVID-000048	M21A-SAT-EVID-048	M21B-E000104;M21B-E000105	pmcid	PMCID:PMC13366903; PMID:42217185; DOI:10.1016/j.celrep.2026.117418	primary_experiment	mouse	contextual_support	high	CSF1 and IFN-beta astrocyte-microglia repair crosstalk after focal SCI	Lesion-border astrocytes supplied CSF1 for microglial proliferation and repair, while microglial IFN-beta supported astrocyte survival; astrocyte-specific loss of either branch impaired wound repair and motor recovery.	The study establishes cell-source and functional pathway relationships but does not isolate direct CSF1-CSF1R binding, CSF1R kinase ordering, or every IFNAR-proximal kinase event.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M21B-EVID-000049	M21A-SAT-EVID-049	M21B-E000106	pubmed_pmid	PMID:15895091	primary_experiment	human	direct_edge	high	IL-6/IL-6R/gp130 receptor-complex architecture	Structural receptor-complex analysis supports IL-6 engagement of IL-6R and assembly of the gp130-containing signaling complex.	Comparator receptor architecture; no SCI cell, injury, or downstream JAK/STAT necessity is established.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-000050	M21A-SAT-EVID-050	M21B-E000107	pubmed_pmid	PMID:16051226	primary_experiment	human	direct_edge	high	CNTF receptor complex and LIFR binding-domain requirement	CNTF signaling requires a functional complex containing CNTFR, gp130, and LIFR; deletion of the LIFR N-terminal cytokine-binding domain abolishes CNTF signaling.	Human comparator evidence; does not resolve CLCF1/CRLF1 branches or injured-SCI receptor-subunit usage.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-000051	M21A-SAT-EVID-051	M21B-E000108	pubmed_pmid	PMID:34813358	primary_experiment	human	direct_edge	high	Type-I interferon receptor engagement and proximal activation	Ligand-dependent IFNAR1/IFNAR2 receptor association and downstream receptor activation are supported by receptor-mutant and signaling assays.	Comparator evidence; the study does not establish direct IFNAR-JAK/STAT ordering in injured SCI astrocytes.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-000052	M21A-SAT-EVID-052	M21B-E000109	pubmed_pmid	PMID:7673114	primary_experiment	human	direct_edge	high	IFN-gamma receptor complex and JAK/STAT activation	IFNGR receptor-component cross-linking and truncation studies support IFN-gamma-dependent JAK1/JAK2/STAT1 activation.	Comparator receptor system; Pyk2/ERK is a separate branch and no SCI receiver context is established.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-000053	M21A-SAT-EVID-053	M21B-E000110	pubmed_pmid	PMID:2158863	primary_experiment	human	direct_edge	high	TNF receptor binding	Receptor expression and radiolabeled/biotinylated TNF binding support direct TNF-TNFR1 engagement.	Human comparator binding evidence; does not resolve TNFR1 complex branch choice or SCI cell-state effects.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-000054	M21A-SAT-EVID-054	M21B-E000111	pubmed_pmid	PMID:21081755	primary_experiment	human	direct_edge	high	TNF-TNFR2 ligand-form and receptor-aggregation evidence	Structural and receptor-aggregation experiments support TNF engagement of TNFR2, with membrane/oligomerized ligand context relevant to activation.	Does not establish direct TNFR2-PI3Kgamma interaction or contusive-SCI astrocyte signaling.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M21B-EVID-PROMO-20260826-001	PROMO-21A-L01-M21B-E000025	M21B-E000025	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:11960013; https://pubmed.ncbi.nlm.nih.gov/11960013/; PMID:28512203; https://pubmed.ncbi.nlm.nih.gov/28512203/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 11960013;28512203	Linked IL-1 perturbations place IRAK in the required MyD88 relay and show IRAK4-dependent recruitment/IRAK1 phosphorylation boundaries. Independent PMID 11960013 reports IRAK4 interaction with IRAK1 and TRAF6, IRAK4-mediated IRAK1 phosphorylation, and dominant-negative IRAK4 blockade of IL-1-induced IRAK1 activation; PMID 28512203 independently supports IRAK4-dependent IRAK1 activation.	The papers support an IRAK4-to-IRAK1 relay but do not define every phosphorylation site or prove that receptor recruitment is exclusively ordered through IRAK4.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000025; frozen baseline and canonical database unchanged.
M21B-EVID-PROMO-20260826-002	PROMO-21A-L01-M21B-E000026	M21B-E000026	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:8837778; https://pubmed.ncbi.nlm.nih.gov/8837778/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 8837778	Linked PMID 11518704 shows phosphorylated IRAK associates with membrane, recruits/translocates TRAF6 and assembles the TRAF6-TAK1-TAB1-TAB2 complex. Independent PMID 8837778 shows IL-1-dependent association of TRAF6 with IRAK recruited to the IL-1 receptor.	This is a recruitment/translocation edge rather than a claim of direct TRAF6 enzymatic activation; isoform and adaptor-complex stoichiometry remain context dependent.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000026; frozen baseline and canonical database unchanged.
M21B-EVID-PROMO-20260826-003	PROMO-21A-L01-M21B-E000027	M21B-E000027	promotion_round_primary_corroboration	PMID:11416133; https://pubmed.ncbi.nlm.nih.gov/11416133/; PMID:11518704; https://pubmed.ncbi.nlm.nih.gov/11518704/; PMID:12538665; https://pubmed.ncbi.nlm.nih.gov/12538665/; PMID:10882101; https://pubmed.ncbi.nlm.nih.gov/10882101/; PMID:28507161; https://pubmed.ncbi.nlm.nih.gov/28507161/	primary_experiment_plus_independent_corroboration	linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked mouse IL-1-responsive systems; independent human IL-1 receptor cell corroboration	high	Lane-01 promotion; primary PMIDs 11416133;11518704;12538665; independent corroboration PMIDs 10882101;28507161	Linked PMID 11518704 connects TRAF6/TAB2 translocation to TAK1 activation. Independent PMID 10882101 identifies TAB2 as the adaptor linking TAK1 to TRAF6 and shows IL-1-induced TAK1-TRAF6 association; PMID 28507161 confirms TRAF6-dependent TAK1 activation under altered TAB2/TAB3 conditions.	TAB2/TAB3 can provide alternative TAK1 activation routes, so the promotion is for the TRAF6-linked relay and not an assertion that TAB2 is universally required.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000027; frozen baseline and canonical database unchanged.
M21B-EVID-PROMO-20260826-004	PROMO-21A-L01-M21B-E000062	M21B-E000062	promotion_round_primary_corroboration	PMID:37725008; https://pubmed.ncbi.nlm.nih.gov/37725008/; PMID:23830819; https://pubmed.ncbi.nlm.nih.gov/23830819/	primary_experiment_plus_independent_corroboration	human synthetic/heterologous type-III receptor systems in both studies	2026-08-26 supervised lane-01 exact-pair corroboration; human synthetic/heterologous type-III receptor systems in both studies	high	Lane-01 promotion; primary PMIDs 37725008; independent corroboration PMIDs 23830819	Linked PMID 37725008 uses type-III receptor reconstitution and TYK2 deletion to show a defined TYK2 contribution to IFN-lambda-induced STAT activation. Independent PMID 23830819 shows IFNLR1/IL10RB receptor pairing and proximity to JAK1/TYK2 are required for type-III receptor activity.	The evidence is synthetic/heterologous and does not establish universal native TYK2 necessity in astrocytes; keep IFN-lambda separate from IFNAR and IFNGR branches.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000062; frozen baseline and canonical database unchanged.
M21B-EVID-PROMO-20260826-005	PROMO-21A-L01-M21B-E000065	M21B-E000065	promotion_round_primary_corroboration	PMID:7544915; https://pubmed.ncbi.nlm.nih.gov/7544915/; PMID:25152365; https://pubmed.ncbi.nlm.nih.gov/25152365/; PMID:11112773; https://pubmed.ncbi.nlm.nih.gov/11112773/	primary_experiment_plus_independent_corroboration	human TNFR2-expressing reporter/cell systems	2026-08-26 supervised lane-01 exact-pair corroboration; human TNFR2-expressing reporter/cell systems	high	Lane-01 promotion; primary PMIDs 7544915; independent corroboration PMIDs 25152365;11112773	Linked PMID 7544915 shows TRAF2 sufficiency and dominant-negative TRAF2 inhibition of TNFR2-mediated NF-kappaB activation. Independent PMID 25152365 maps TRAF2 binding sites in the TNFR2 intracellular region and the functional NF-kappaB consequence; PMID 11112773 independently supports TNFR2-region recruitment of TRAF2 and NF-kappaB reporter activation.	TNFR2 also has TRAF2-independent JNK activity and TRAF1/TRAF3 modulation; promotion is limited to the TRAF2-dependent NF-kappaB relay and not all TNFR2 outputs.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000065; frozen baseline and canonical database unchanged.
M21B-EVID-PROMO-20260826-006	PROMO-21A-L01-M21B-E000079	M21B-E000079	promotion_round_primary_corroboration	PMID:19361494; https://pubmed.ncbi.nlm.nih.gov/19361494/; PMID:15538389; https://pubmed.ncbi.nlm.nih.gov/15538389/	primary_experiment_plus_independent_corroboration	linked Xenopus laevis developmental retinal neurons; independent mammalian mouse cortical-neuron and biochemical corroboration	2026-08-26 supervised lane-01 exact-pair corroboration; linked Xenopus laevis developmental retinal neurons; independent mammalian mouse cortical-neuron and biochemical corroboration	high	Lane-01 promotion; primary PMIDs 19361494; independent corroboration PMIDs 15538389	Linked PMID 19361494 shows deletion of the BMPR2 LIMK1-binding region impairs BMP-dependent retinal axon extension. Independent PMID 15538389 demonstrates BMPRII-LIMK1 binding, BMP7-dependent dendritic effects, LIMK1 catalytic activation and loss of function after disrupting the receptor-tail interaction.	The exact SCI receiver context and BMP7-specific ligand assignment remain unresolved; promotion is for the BMPR2-LIMK1 edge, not a general BMP receptor or injury claim.	receptor_proximal_or_pathway	true	Staging-only promotion evidence for M21B-E000079; frozen baseline and canonical database unchanged.
