pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
5-ht-tph2_slc18a2 htr4	5-HT-TPH2_SLC18A2 Htr4	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR4; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC18A2 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC18A2 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR4 separately if desired.
5-ht-tph2_slc18a2 htr5a	5-HT-TPH2_SLC18A2 Htr5a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR5A; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC18A2 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC18A2 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR5A separately if desired.
5-ht-tph2_slc18a2 htr6	5-HT-TPH2_SLC18A2 Htr6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR6; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC18A2 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC18A2 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR6 separately if desired.
5-ht-tph2_slc18a2 htr7	5-HT-TPH2_SLC18A2 Htr7	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human/rat HTR7 literature, but cited HTR7 item is a review; no exact primary assay for submitted composite	mature_5HT_receptor_pharmacology_only	The cited source set does not contain an exact primary assay for HTR7; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC18A2 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC18A2 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR7 separately if desired.
5-ht-tph2_slc6a4 htr1a	5-HT-TPH2_SLC6A4 Htr1a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	rat recombinant HTR1A	mature_5HT_binding_and_cAMP_function	The cited primary papers test mature serotonin (5-HT) at HTR1A; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR1A separately if desired.
5-ht-tph2_slc6a4 htr1b	5-HT-TPH2_SLC6A4 Htr1b	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human recombinant HTR1B	mature_5HT_binding	The cited primary papers test mature serotonin (5-HT) at HTR1B; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR1B separately if desired.
5-ht-tph2_slc6a4 htr1d	5-HT-TPH2_SLC6A4 Htr1d	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR1D; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR1D separately if desired.
5-ht-tph2_slc6a4 htr1e	5-HT-TPH2_SLC6A4 Htr1e	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human recombinant HTR1E	mature_5HT_binding_and_cAMP_function	The cited primary papers test mature serotonin (5-HT) at HTR1E; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR1E separately if desired.
5-ht-tph2_slc6a4 htr1f	5-HT-TPH2_SLC6A4 Htr1f	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR1F; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR1F separately if desired.
5-ht-tph2_slc6a4 htr2a	5-HT-TPH2_SLC6A4 Htr2a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human recombinant HTR2A/HTR2B/HTR2C	mature_5HT_receptor_Ca2_function	The cited primary papers test mature serotonin (5-HT) at HTR2A; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR2A separately if desired.
5-ht-tph2_slc6a4 htr2b	5-HT-TPH2_SLC6A4 Htr2b	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human recombinant HTR2A/HTR2B/HTR2C	mature_5HT_receptor_Ca2_function	The cited primary papers test mature serotonin (5-HT) at HTR2B; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR2B separately if desired.
5-ht-tph2_slc6a4 htr2c	5-HT-TPH2_SLC6A4 Htr2c	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human recombinant HTR2A/HTR2B/HTR2C	mature_5HT_receptor_Ca2_function	The cited primary papers test mature serotonin (5-HT) at HTR2C; none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR2C separately if desired.
5-ht-tph2_slc6a4 htr3_complex	5-HT-TPH2_SLC6A4 HTR3_complex	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	Xenopus oocyte HTR3A; human HTR3A/HTR3B expression	mature_5HT_binding_and_ion_current_function	The cited primary papers test mature serotonin (5-HT) at HTR3_COMPLEX (HTR3A/HTR3B complex evidence).	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR3_COMPLEX separately if desired.
5-ht-tph2_slc6a4 htr4	5-HT-TPH2_SLC6A4 Htr4	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR4; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR4 separately if desired.
5-ht-tph2_slc6a4 htr5a	5-HT-TPH2_SLC6A4 Htr5a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR5A; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR5A separately if desired.
5-ht-tph2_slc6a4 htr6	5-HT-TPH2_SLC6A4 Htr6	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	not established for submitted composite; cited set lacks an exact primary assay for this subtype	mature_5HT_receptor_evidence_only	The cited source set does not contain an exact primary assay for HTR6; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR6 separately if desired.
5-ht-tph2_slc6a4 htr7	5-HT-TPH2_SLC6A4 Htr7	reject_pair	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human/rat HTR7 literature, but cited HTR7 item is a review; no exact primary assay for submitted composite	mature_5HT_receptor_pharmacology_only	The cited source set does not contain an exact primary assay for HTR7; related papers test mature 5-HT at other serotonin receptors, and none tests the submitted 5-HT-TPH2_SLC6A4 protein composite as the ligand.	Direct evidence is for the small-molecule neurotransmitter 5-HT and receptor subtype/complex pharmacology (binding, cAMP, Ca2+ or ion-current assays as applicable); TPH1/TPH2, SLC6A4 and SLC18A1/SLC18A2 are biosynthetic, uptake or vesicular-storage components, not ligand chains. No adhesion or receptor-dependent function of the submitted composite was shown.	reject_pair: 5-HT-TPH2_SLC6A4 is a source/handling composite rather than a ligand-receptor entity; curate mature 5-HT with HTR7 separately if desired.
activin ab acvr1b_acvr2a	Activin Ab Acvr1b_acvr2a	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8622651/;https://pubmed.ncbi.nlm.nih.gov/15196700/;https://pubmed.ncbi.nlm.nih.gov/17040568/;https://pubmed.ncbi.nlm.nih.gov/18951876/	mouse MIN6; rat receptor constructs; no direct human cell assay identified	receptor_complex_binding_and_receptor_dependent_function	PMID 15196700 explicitly tests Activin AB and identifies the ActRIIA/ACVR2A plus ALK4/ACVR1B combination in Activin-dependent insulin secretion from mouse MIN6 beta cells; PMID 8622651 independently shows activin binding to type-II receptor and recruitment/activation of ACVR1B.	The exact AB result is receptor-combination signaling rather than isolated pairwise affinity; the paper uses mouse cells and receptor constructs, so the submitted human species claim is not directly supported. Type-I/type-II assembly is context dependent.	approve exact Activin AB:ACVR2A:ACVR1B complex; use receptor-chain notation ACVR2A:ACVR1B.
activin ab acvr1b_acvr2b	Activin Ab Acvr1b_acvr2b	retain_low	https://pubmed.ncbi.nlm.nih.gov/8622651/;https://pubmed.ncbi.nlm.nih.gov/15196700/;https://pubmed.ncbi.nlm.nih.gov/17040568/;https://pubmed.ncbi.nlm.nih.gov/18951876/	recombinant/cell-based activin receptor systems; exact Activin AB:ACVR2B species support unresolved	contextual_receptor_complex_function	PMID 8622651 shows activin binding to ActR-IIB/ACVR2B and recruitment/activation of ActR-IB/ACVR1B, but does not resolve Activin AB as the tested isoform. PMID 15196700 gives exact Activin AB evidence with ACVR2A, not ACVR2B; other cited studies support related ALK7/activin signaling without assigning this chain.	The canonical ACVR1B:ACVR2B complex is biologically plausible, but the submitted ligand isoform and type-II chain are not jointly demonstrated by a cited primary assay; some support is signaling/reconstitution rather than isolated binding.	retain_low pending a primary assay that tests Activin AB with ACVR2B:ACVR1B or clearly assigns the chain in a receptor-dependent experiment.
activin ab acvr1c_acvr2a	Activin Ab Acvr1c_acvr2a	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8622651/;https://pubmed.ncbi.nlm.nih.gov/15196700/;https://pubmed.ncbi.nlm.nih.gov/17040568/;https://pubmed.ncbi.nlm.nih.gov/18951876/	mouse MIN6; rat ALK7/ActRIIA constructs; no direct human cell assay identified	receptor_complex_binding_and_receptor_dependent_function	PMID 15196700 explicitly identifies Activin AB as a ligand for ALK7/ACVR1C and shows the ActRIIA/ACVR2A plus ALK7/ACVR1C combination mediating Activin-dependent insulin secretion in mouse MIN6 beta cells; PMID 18951876 independently reports Activin AB-dependent ALK7 signaling.	The evidence is receptor-dependent function and signaling/reconstitution, not isolated AB-to-chain affinity; type-II receptor assembly is context dependent and ACVR2A is the chain explicitly tested in the exact AB/ALK7 study.	approve exact Activin AB:ACVR2A:ACVR1C complex; use receptor-chain notation ACVR2A:ACVR1C.
activin ab acvr1c_acvr2b	Activin Ab Acvr1c_acvr2b	retain_low	https://pubmed.ncbi.nlm.nih.gov/8622651/;https://pubmed.ncbi.nlm.nih.gov/15196700/;https://pubmed.ncbi.nlm.nih.gov/17040568/;https://pubmed.ncbi.nlm.nih.gov/18951876/	mouse gonadotrope/pancreatic cell systems; exact Activin AB:ACVR2B species support unresolved	contextual_receptor_complex_function	PMID 15196700 explicitly supports Activin AB with ACVR2A:ACVR1C, while PMID 17040568 supports ALK7 signaling mainly for Activin B and PMID 18951876 reports Activin AB/ALK7 function without assigning ACVR2B. The cited set therefore does not establish the submitted ACVR2B:ACVR1C chain.	Binding to ACVR2B is inferred or unresolved; the exact AB ligand plus ACVR2B chain is not directly tested in the cited primary papers.	retain_low pending a primary assay that tests Activin AB with ACVR2B:ACVR1C or identifies ACVR2B in the functional complex.
adm calcrl_ramp2	Adm CALCRL_RAMP2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27940069/;https://pubmed.ncbi.nlm.nih.gov/24199627/;https://pubmed.ncbi.nlm.nih.gov/22142144/;https://pubmed.ncbi.nlm.nih.gov/12196109/	human recombinant CALCRL/RAMP2; mouse Calcrl/Ramp genetic systems	direct_binding_and_receptor_dependent_function	PMID 24199627 directly tests adrenomedullin binding and cAMP responses with human CALCRL/RAMP2 constructs and mutagenesis; PMID 22142144 tests human CALCRL/RAMP2 receptor activation; PMID 27940069 tests adrenomedullin responses in mouse Calcrl/Ramp genetic systems.	Molecular evidence is exact for the CALCRL/RAMP2 complex, while mouse knockout physiology provides contextual receptor dependence rather than a clean chain-specific affinity measurement. Relative RAMP2/RAMP3 weighting is species and context dependent.	approve exact adrenomedullin:CALCRL:RAMP2 complex; CALCRL is the GPCR chain and RAMP2 is the receptor activity-modifying accessory chain.
adm calcrl_ramp3	Adm CALCRL_RAMP3	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27940069/;https://pubmed.ncbi.nlm.nih.gov/24199627/;https://pubmed.ncbi.nlm.nih.gov/22142144/;https://pubmed.ncbi.nlm.nih.gov/12196109/	human recombinant CALCRL/RAMP3; mouse Calcrl/Ramp genetic systems	direct_binding_and_receptor_dependent_function	PMID 24199627 directly tests adrenomedullin binding and cAMP responses with human CALCRL/RAMP3 constructs and mutagenesis; PMID 22142144 tests human CALCRL/RAMP3 receptor activation; PMID 27940069 tests adrenomedullin responses in mouse Calcrl/Ramp genetic systems.	Molecular evidence is exact for the CALCRL/RAMP3 complex, while mouse knockout physiology provides contextual receptor dependence rather than a clean chain-specific affinity measurement. Relative RAMP2/RAMP3 weighting is species and context dependent.	approve exact adrenomedullin:CALCRL:RAMP3 complex; CALCRL is the GPCR chain and RAMP3 is the receptor activity-modifying accessory chain.
ado-nt5e_slc29a1 adora1	ADO-NT5E_SLC29A1 Adora1	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA1; they do not test the submitted ADO-NT5E_SLC29A1 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A1 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA1 separately if desired.
ado-nt5e_slc29a1 adora2a	ADO-NT5E_SLC29A1 Adora2a	reject_pair	https://pubmed.ncbi.nlm.nih.gov/9459566/;https://pubmed.ncbi.nlm.nih.gov/1325798/;https://pubmed.ncbi.nlm.nih.gov/8234299/;https://pubmed.ncbi.nlm.nih.gov/19141710/	human recombinant CHO	mature_adenosine_receptor_binding_and_function	The cited primary studies test mature extracellular adenosine or adenosine agonists at ADORA2A; they do not test the submitted ADO-NT5E_SLC29A1 enzyme/transporter source composite as the ligand.	Direct evidence concerns mature adenosine receptor binding or receptor activation/function. NT5E is an ectonucleotidase that generates adenosine and SLC29A1/SLC29A2/SLC29A3/SLC29A4 are nucleoside transporters; they are source/handling components, not ligand chains. No receptor assay tested the submitted composite.	reject_pair: ADO-NT5E_SLC29A1 is a source/transport composite rather than a ligand-receptor entity; curate mature adenosine with ADORA2A separately if desired.
