pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
lgals9 p4hb	Lgals9 P4hb	promote_candidate	PMID:21278242; https://pubmed.ncbi.nlm.nih.gov/21278242/; https://europepmc.org/article/MED/21278242; PMCID:PMC3127870	human;mouse	direct_primary_binding	Galectin-9 affinity chromatography identified cell-surface protein disulfide isomerase P4HB as a direct Gal-9-binding glycoprotein.	P4HB is a multifunctional PDI and the interaction is glycan/context dependent; receptor-like signaling is less established than for TIM-3.	Searched LGALS9, P4HB/PDI, ERP57, affinity chromatography and surface binding.
lgals9 ptprc	Lgals9 Ptprc	promote_candidate	PMID:30120234; https://pubmed.ncbi.nlm.nih.gov/30120234/; https://europepmc.org/article/MED/30120234	human;mouse	direct_primary_binding_function	Galectin-9 binds glycosylated CD45/PTPRC and suppresses B-cell receptor signaling through a CD45-Lyn-CD22 mechanism.	Binding depends on cell-surface glycan composition; this is not evidence that every CD45 isoform binds equally.	Searched LGALS9, CD45/PTPRC, galectin-9 glycan binding and B-cell function.
lif lifr_il6st	Lif LIFR_IL6ST	promote_candidate	PMID:8662595; https://pubmed.ncbi.nlm.nih.gov/8662595/; https://europepmc.org/article/MED/8662595; PMID:36930708; https://pubmed.ncbi.nlm.nih.gov/36930708/; https://europepmc.org/article/MED/36930708	mouse;human	direct_primary_binding_complex	LIF directly engages LIFR and gp130/IL6ST to assemble the signaling complex; binding epitopes and structural interfaces are experimentally characterized.	LIFR/gp130 stoichiometry and species-specific affinity vary by construct and assay.	Searched LIF, leukemia inhibitory factor, LIFR, gp130/IL6ST, ternary complex and structure.
lrfn4 ptprd	Lrfn4 Ptprd	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrfn4 ptprf	Lrfn4 Ptprf	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrfn4 ptprs	Lrfn4 Ptprs	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrfn5 ptprd	Lrfn5 Ptprd	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrfn5 ptprf	Lrfn5 Ptprf	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrfn5 ptprs	Lrfn5 Ptprs	promote_candidate	DOI:10.1038/s41467-020-18956-x; https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/; PMID:27225731	mouse;human;rat	direct_primary_adhesion	SALM/LRFN family members directly engage LAR-family receptor PTPs in trans-synaptic adhesion assays; the submitted exact LRFN/PTPR family pair is represented in the validated interaction matrix.	PTPR splice inserts and LRFN isoforms strongly affect affinity; the cited matrix and follow-up work should be checked for the exact species/isoform construct.	Searched LRFN4/5, SALM3/5, PTPRD/PTPRF/PTPRS, LAR-RPTP binding and splice dependence.
lrrc4c ptprf	Lrrc4c Ptprf	promote_candidate	PMID:19252495; https://pubmed.ncbi.nlm.nih.gov/19252495/; https://europepmc.org/article/MED/19252495; PMID:20139422; https://pubmed.ncbi.nlm.nih.gov/20139422/; https://europepmc.org/article/MED/20139422	mouse;human;rat	direct_primary_adhesion	NGL-3/LRRC4C directly interacts with LAR/PTPRF and functions as a trans-synaptic adhesion pair.	NGL nomenclature is inconsistent across older papers; PTPRF is LAR and the submitted pair maps to NGL-3-LAR.	Searched LRRC4C/NGL-3, LAR/PTPRF, trans-synaptic binding.
lrrtm4 ptprs	Lrrtm4 Ptprs	promote_candidate	PMID:25624497; https://pubmed.ncbi.nlm.nih.gov/25624497/; https://europepmc.org/article/MED/25624497	rat;mouse;human	direct_primary_adhesion	LRRTM4 is part of a direct PTPsigma/PTPRS-centered trans-synaptic complex, with biochemical and synaptogenic evidence.	The most direct biochemical ligand in the complex is cleaved glypican-4; LRRTM4 association is HS/co-receptor dependent.	Searched LRRTM4, PTPRS/PTPsigma, glypican-4, heparan sulfate and synaptogenesis.
lta1b2 ltbr	LTa1b2 Ltbr	promote_candidate	PMID:7594541; https://pubmed.ncbi.nlm.nih.gov/7594541/; https://europepmc.org/article/MED/7594541; PMID:8171323; https://pubmed.ncbi.nlm.nih.gov/8171323/; https://europepmc.org/article/MED/8171323	mouse;human	direct_primary_binding	The LTalpha1beta2 lymphotoxin heterotrimer binds and signals through LTbetaR/LTBR; LTBR-specific receptor studies directly establish this ligand-receptor relationship.	CellChat LTa1b2 denotes the mature LTalpha1beta2 heteromer; species and complex naming should be checked against the source database.	Searched LTalpha1beta2, lymphotoxin-beta, LTBR/LTbetaR, receptor binding and signaling.
ltb4-lta4h ltb4r1	LTB4-LTA4H Ltb4r1	promote_candidate	PMID:11006272; https://pubmed.ncbi.nlm.nih.gov/11006272/; https://europepmc.org/article/MED/11006272; PMID:11278893; https://pubmed.ncbi.nlm.nih.gov/11278893/; https://europepmc.org/article/MED/11278893	mouse;human	direct_primary_binding_activation	LTA4H produces mature LTB4, which directly binds and activates BLT1/LTB4R1 and BLT2/LTB4R2 in receptor-expression and radioligand assays.	The submitted ligand includes the biosynthetic enzyme; evidence applies to the processed LTB4 product, not LTA4H protein itself.	Searched LTB4, LTA4H, BLT1/2, LTB4R1/2, cloning and radioligand binding.
ltb4-lta4h ltb4r2	LTB4-LTA4H Ltb4r2	promote_candidate	PMID:11006272; https://pubmed.ncbi.nlm.nih.gov/11006272/; https://europepmc.org/article/MED/11006272; PMID:11278893; https://pubmed.ncbi.nlm.nih.gov/11278893/; https://europepmc.org/article/MED/11278893	mouse;human	direct_primary_binding_activation	LTA4H produces mature LTB4, which directly binds and activates BLT1/LTB4R1 and BLT2/LTB4R2 in receptor-expression and radioligand assays.	The submitted ligand includes the biosynthetic enzyme; evidence applies to the processed LTB4 product, not LTA4H protein itself.	Searched LTB4, LTA4H, BLT1/2, LTB4R1/2, cloning and radioligand binding.
ltc4-ltc4s cysltr1	LTC4-LTC4S Cysltr1	promote_candidate	PMID:10462554; https://pubmed.ncbi.nlm.nih.gov/10462554/; https://europepmc.org/article/MED/10462554; PMID:12432945; https://pubmed.ncbi.nlm.nih.gov/12432945/; https://europepmc.org/article/MED/12432945	mouse;human	direct_primary_binding_activation	Mature cysteinyl leukotrienes LTC4 and LTD4 directly activate CysLT1/CYSLTR1 and CysLT2/CYSLTR2, with receptor-expression, pharmacology and ligand-rank evidence.	LTC4 is produced by LTC4S and LTD4 by downstream gamma-glutamyl transferase processing; enzyme labels are biosynthetic context.	Searched LTC4/LTD4, LTC4S/GGT1, CYSLTR1/2, binding and calcium signaling.
ltc4-ltc4s cysltr2	LTC4-LTC4S Cysltr2	promote_candidate	PMID:10462554; https://pubmed.ncbi.nlm.nih.gov/10462554/; https://europepmc.org/article/MED/10462554; PMID:12432945; https://pubmed.ncbi.nlm.nih.gov/12432945/; https://europepmc.org/article/MED/12432945	mouse;human	direct_primary_binding_activation	Mature cysteinyl leukotrienes LTC4 and LTD4 directly activate CysLT1/CYSLTR1 and CysLT2/CYSLTR2, with receptor-expression, pharmacology and ligand-rank evidence.	LTC4 is produced by LTC4S and LTD4 by downstream gamma-glutamyl transferase processing; enzyme labels are biosynthetic context.	Searched LTC4/LTD4, LTC4S/GGT1, CYSLTR1/2, binding and calcium signaling.
ltd4-ggt1 cysltr1	LTD4-GGT1 Cysltr1	promote_candidate	PMID:10462554; https://pubmed.ncbi.nlm.nih.gov/10462554/; https://europepmc.org/article/MED/10462554; PMID:12432945; https://pubmed.ncbi.nlm.nih.gov/12432945/; https://europepmc.org/article/MED/12432945	mouse;human	direct_primary_binding_activation	Mature cysteinyl leukotrienes LTC4 and LTD4 directly activate CysLT1/CYSLTR1 and CysLT2/CYSLTR2, with receptor-expression, pharmacology and ligand-rank evidence.	LTC4 is produced by LTC4S and LTD4 by downstream gamma-glutamyl transferase processing; enzyme labels are biosynthetic context.	Searched LTC4/LTD4, LTC4S/GGT1, CYSLTR1/2, binding and calcium signaling.
ltd4-ggt1 cysltr2	LTD4-GGT1 Cysltr2	promote_candidate	PMID:10462554; https://pubmed.ncbi.nlm.nih.gov/10462554/; https://europepmc.org/article/MED/10462554; PMID:12432945; https://pubmed.ncbi.nlm.nih.gov/12432945/; https://europepmc.org/article/MED/12432945	mouse;human	direct_primary_binding_activation	Mature cysteinyl leukotrienes LTC4 and LTD4 directly activate CysLT1/CYSLTR1 and CysLT2/CYSLTR2, with receptor-expression, pharmacology and ligand-rank evidence.	LTC4 is produced by LTC4S and LTD4 by downstream gamma-glutamyl transferase processing; enzyme labels are biosynthetic context.	Searched LTC4/LTD4, LTC4S/GGT1, CYSLTR1/2, binding and calcium signaling.
lxa4-alox12 fpr2	LXA4-ALOX12 Fpr2	promote_candidate	PMID:21398608; https://pubmed.ncbi.nlm.nih.gov/21398608/; https://europepmc.org/article/MED/21398608; PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/19498085/; https://europepmc.org/article/MED/19498085	mouse;human	direct_primary_activation	ALOX12/ALOX5-derived mature lipoxin A4 is an endogenous agonist of FPR2/ALX with pro-resolving signaling evidence.	Lipoxin stereochemistry and assay conditions matter; the enzyme label denotes biosynthesis rather than a receptor subunit.	Searched LXA4, ALOX5/12, FPR2/ALX, agonism and resolution.
lxa4-alox5 fpr2	LXA4-ALOX5 Fpr2	promote_candidate	PMID:21398608; https://pubmed.ncbi.nlm.nih.gov/21398608/; https://europepmc.org/article/MED/21398608; PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/19498085/; https://europepmc.org/article/MED/19498085	mouse;human	direct_primary_activation	ALOX12/ALOX5-derived mature lipoxin A4 is an endogenous agonist of FPR2/ALX with pro-resolving signaling evidence.	Lipoxin stereochemistry and assay conditions matter; the enzyme label denotes biosynthesis rather than a receptor subunit.	Searched LXA4, ALOX5/12, FPR2/ALX, agonism and resolution.
madcam1 itga4_itgb7	Madcam1 ITGA4_ITGB7	promote_candidate	PMID:7687523; https://pubmed.ncbi.nlm.nih.gov/7687523/; https://europepmc.org/article/MED/7687523; DOI:10.1016/0092-8674(93)90305-A	mouse;human	direct_primary_adhesion	MAdCAM-1 directly binds the alpha4beta7 integrin and mediates lymphocyte adhesion.	Binding is endothelial/tissue and glycosylation dependent; complex notation represents ITGA4-ITGB7.	Searched MAdCAM1, mucosal addressin, alpha4beta7, ITGA4/ITGB7 and adhesion.
mag mag	Mag Mag	promote_candidate	PMID:27922006; https://pubmed.ncbi.nlm.nih.gov/27922006/; https://europepmc.org/article/MED/27922006	mouse;human	direct_primary_structure_adhesion	MAG ectodomains form a homodimer/cis-oligomer in structural and biophysical studies, supporting the submitted MAG-MAG interaction.	An earlier biochemical study found no MAG self-binding in one assay; the structural homodimer is cis and MAG’s principal trans ligands are gangliosides.	Searched MAG/SIGLEC4, homodimer, homophilic, gangliosides and myelin adhesion.
melatonin-asmt mtnr1a	Melatonin-ASMT Mtnr1a	promote_candidate	PMID:10696085; https://pubmed.ncbi.nlm.nih.gov/10696085/; https://europepmc.org/article/MED/10696085; PMCID:PMC1571913	mouse;human	direct_primary_pharmacology	Mature melatonin directly binds and activates recombinant MTNR1A/MT1 GPCR; subtype pharmacology includes radioligand binding and inhibition of cAMP signaling.	ASMT is the biosynthetic enzyme; evidence concerns mature melatonin rather than ASMT protein.	Searched melatonin, ASMT, MTNR1A/MT1, binding, recombinant receptor pharmacology and signaling.
melatonin-asmt mtnr1b	Melatonin-ASMT Mtnr1b	promote_candidate	PMID:10696085; https://pubmed.ncbi.nlm.nih.gov/10696085/; https://europepmc.org/article/MED/10696085; PMCID:PMC1571913	mouse;human	direct_primary_pharmacology	Mature melatonin directly binds and activates recombinant MTNR1B/MT2 GPCR; subtype pharmacology includes radioligand binding and inhibition of cAMP signaling.	ASMT is the biosynthetic enzyme; evidence concerns mature melatonin rather than ASMT protein.	Searched melatonin, ASMT, MTNR1B/MT2, binding, recombinant receptor pharmacology and signaling.
mif cd74_cd44	Mif CD74_CD44	promote_candidate	PMID:17045821; https://pubmed.ncbi.nlm.nih.gov/17045821/; https://europepmc.org/article/MED/17045821	mouse;human	direct_primary_binding_complex	MIF binds CD74 and requires CD44 as the signaling component of the receptor complex; reconstitution and knockout/deficiency experiments support the exact complex.	CD74 is a short-tail receptor component and CD44 is a signaling coreceptor; the composite notation is not a single polypeptide.	Searched MIF, macrophage migration inhibitory factor, CD74, CD44, complex reconstitution.
mpz mpz	Mpz Mpz	promote_candidate	PMID:7686552; https://pubmed.ncbi.nlm.nih.gov/7686552/; https://europepmc.org/article/MED/7686552; PMCID:PMC2119647; PMID:17915947; https://pubmed.ncbi.nlm.nih.gov/17915947/; https://europepmc.org/article/MED/17915947	mouse;human;rat	direct_primary_adhesion	Myelin protein zero/P0 directly mediates glycosylation-dependent homophilic adhesion and forms oligomeric interfaces in peripheral myelin.	Adhesion requires mature glycosylated P0 and membrane/myelin context.	Searched MPZ/P0, homophilic adhesion, glycosylation and dimerization.
mstn tgfbr1_acvr2b	Mstn Tgfbr1_acvr2b	promote_candidate	PMID:14517293; https://pubmed.ncbi.nlm.nih.gov/14517293/; https://europepmc.org/article/MED/14517293; PMCID:PMC230332	mouse;human	direct_primary_binding_complex	Myostatin binds ACVR2B and then recruits a type-I receptor including ALK5/TGFBR1 to activate SMAD2/3.	The CellChat complex notation omits processing/latent-myostatin context and receptor stoichiometry.	Searched MSTN/GDF8, ACVR2B, TGFBR1/ALK5, ActRIIB and complex formation.
